IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
2591,0.0,0.0,0.0441,0.0571,0.0158,0.129,10.5199,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.016989,10,16380,,,,27.071,25.646,25.237,24.964,24.715,24.554,24.409,24.602,26.011,24.48,22.173,23.44,,29.873,28.164,26.775,25.699,25.193,24.836,24.738,24.701,24.648,24.763,25.547,25.965,26.403,26.819,30.294,9.50907,6.39966,-6.58428,,,,AS1063clu,342.187578,-44.5402157,,,,,,,,,,False
2593,0.0,0.0,0.0675,0.1077,0.0263,0.2894,78.8791,3.0,0,0.0,,99.0,0.3,81.0073,27.0,0.0,2.5673400000000003e-18,,1000000000.0,0.00606741,10,16380,,,,30.547,28.001,27.791,28.148,28.022,27.712,27.492,27.989,,,24.202,,,32.218,30.815,29.461,28.398,27.984,27.71,27.611,27.589,27.565,27.65,28.414,28.737,29.165,29.518,31.189,9.29608,5.55255,-5.84184,,,,AS1063clu,342.2025281,-44.5421353,,,,,,,,,,False
2598,4.9228,0.0,8.0,2.5693,0.7476,6.1323,4.01123,33.0,1,0.25,,99.0,1.14,3.88722,33.0,0.25,0.143186,,1000000000.0,20.1193,9,16372,,,,30.414,,29.375,28.884,29.153,28.776,28.771,,26.479,,,25.085,,,31.732,30.001,29.527,29.352,29.265,29.028,28.837,28.715,28.526,28.196,28.128,28.07,28.386,28.203,8.95273,7.83556,-2.01532,,,,AS1063clu,342.1597348,-44.5422786,,,,,,,,,,False
2601,0.0,0.0,0.3344,0.2594,0.0723,0.669,12.4167,3.0,0,0.0,,99.0,0.53,13.7603,27.0,0.0,0.00102798,,1000000000.0,0.0462246,9,16376,,,,,28.491,27.968,27.613,27.54,27.356,27.373,26.615,,,,,,32.353,31.487,29.918,28.427,27.832,27.556,27.391,27.34,27.311,27.209,28.02,28.257,28.69,29.091,29.795,9.23722,6.47438,-4.65837,,,,AS1063clu,342.1683311,-44.5427324,,,,,,,,,,False
2602,0.0,0.0,0.0592,0.1271,0.0299,0.3625,120.182,3.0,0,0.0,,99.0,1.18,123.497,33.0,0.0,1.5238599999999998e-27,,1000000000.0,0.00740298,10,16380,,,,30.955,28.499,28.22,27.985,27.664,28.019,27.562,29.135,,,,26.158,,32.437,31.097,29.707,28.589,28.157,27.88,27.773,27.748,27.727,27.782,28.552,28.857,29.302,29.654,31.097,9.12884,5.43354,-5.22194,,,,AS1063clu,342.1734376,-44.5424466,,,,,,,,,,False
2603,0.0,0.0,0.0828,0.0697,0.0167,0.2229,949.715,33.0,0,0.0,,99.0,0.54,954.122,33.0,0.0,6.53082e-208,,1000000000.0,0.0105333,10,16380,,,,28.586,27.611,26.719,26.973,39.008,26.291,26.024,26.743,,,,,,27.759,27.953,27.776,27.689,27.946,28.107,28.16,28.19,28.21,28.51,28.885,29.545,29.507,28.214,29.787,8.7367,4.24336,-4.7603,,,,AS1063clu,342.2082325,-44.542455,,,,,,,,,,False
2606,0.9134,0.0,2.8542,0.9916,0.1768,2.5543,3.09434,33.0,0,0.0,,99.0,0.01,3.13873,33.0,0.0,0.208178,,1000000000.0,1.38833,10,16380,,,,28.069,28.623,28.661,28.954,28.206,28.464,28.694,28.743,28.127,,23.246,24.435,,27.903,28.063,28.23,28.496,28.424,28.479,28.454,28.51,28.688,28.738,28.942,29.33,29.709,29.854,28.692,8.85092,6.72106,-2.89594,,,,AS1063clu,342.1668682,-44.5425865,,,,,,,,,,False
2607,0.0,0.0,0.0811,0.1113,0.0252,0.3252,336.394,1.0,0,0.0,508800000.0,99.0,0.52,337.817,33.0,0.0,4.40424e-74,,1000000000.0,134659.0,9,16376,,,,,29.472,29.304,28.729,29.004,28.82,28.64,,,,,,,29.732,29.698,29.14,28.871,28.778,28.845,28.879,28.909,28.922,29.013,29.802,30.189,30.695,31.215,33.45,8.98748,4.84696,-5.34523,,,,AS1063clu,342.192448,-44.5422762,,,,,,,,,,False
2608,0.0,0.0,0.1209,0.366,0.0668,1.1724,67.4585,1.0,0,0.0,640500000.0,99.0,1.18,66.7136,33.0,0.05,3.26088e-15,,1000000000.0,2757160.0,9,16376,,,,,29.283,29.171,28.656,27.994,28.496,28.228,,24.711,,,,,29.515,29.589,29.468,28.69,28.489,28.464,28.416,28.413,28.439,28.438,29.012,29.361,29.757,30.343,32.449,9.04875,6.27115,-4.10394,,,,AS1063clu,342.2059189,-44.5425955,,,,,,,,,,False
2609,0.0,0.0,0.0512,0.0763,0.0173,0.2538,925.703,1.0,0,0.0,508800000.0,99.0,0.52,928.134,33.0,0.0,2.8732e-202,,1000000000.0,115949.0,9,16376,,,,,29.076,28.578,28.382,28.559,28.145,27.966,,,,23.447,23.267,,29.199,29.143,28.53,28.292,28.276,28.304,28.345,28.37,28.375,28.498,29.298,29.705,30.193,30.724,32.966,8.90974,4.70117,-5.14288,,,,AS1063clu,342.2014274,-44.5430502,,,,,,,,,,False
2610,0.0,0.0,0.0907,0.0901,0.0205,0.292,880.584,1.0,0,0.0,508800000.0,99.0,0.53,882.017,33.0,0.0,2.96741e-192,,1000000000.0,73385.0,10,16380,,,,32.018,31.011,29.06,28.554,28.241,28.446,28.116,28.588,,,,,,29.954,29.903,29.309,29.084,29.012,29.061,29.1,29.125,29.133,29.246,30.043,30.442,30.937,31.464,33.703,8.94281,4.63348,-5.36091,,,,AS1063clu,342.1897862,-44.5426262,,,,,,,,,,False
2612,0.0,0.0,0.07,0.0888,0.0206,0.28,884.395,1.0,0,0.0,508800000.0,99.0,0.54,886.259,33.0,0.0,3.55862e-193,,1000000000.0,166324.0,9,16376,,,,,29.023,28.166,28.264,27.903,27.728,27.907,,,,25.323,,,29.066,29.015,28.421,28.195,28.124,28.173,28.211,28.237,28.245,28.358,29.155,29.554,30.049,30.575,32.815,8.97096,4.98874,-5.09661,,,,AS1063clu,342.2054212,-44.5426534,,,,,,,,,,False
2613,0.0,0.0,0.5278,0.8677,0.2163,2.9422,8.27583,27.0,0,0.0,,99.0,1.2,7.71008,33.0,0.15,0.0211727,,1000000000.0,0.408449,9,16376,,,,,30.589,30.058,29.307,29.177,29.305,28.756,,,,,,,29.956,30.001,30.085,29.989,29.201,29.044,28.967,28.943,28.934,28.944,29.052,29.458,29.685,30.261,29.009,9.0588,6.88719,-3.36988,,,,AS1063clu,342.1808395,-44.5426353,,,,,,,,,,False
2614,0.0,0.0,0.0253,0.0458,0.0108,0.1803,824.66,1.0,0,0.0,508800000.0,99.0,0.53,829.416,33.0,0.0,7.84427e-181,,1000000000.0,72457.8,10,16380,,,,27.846,28.227,28.106,28.187,28.072,27.893,27.492,27.776,,,,23.437,,28.674,28.611,27.941,27.734,27.82,27.779,27.829,27.847,27.846,28.005,28.809,29.236,29.709,30.251,32.501,8.76472,4.2324,-4.89828,,,,AS1063clu,342.1887887,-44.5426606,,,,,,,,,,False
2618,4.2085,0.6349,4.9914,1.9608,0.5695,4.8879,7.54683,33.0,1,0.25,,99.0,3.88,5.99673,33.0,0.15,0.0498686,,1000000000.0,13.1985,10,16380,,,,30.796,29.136,28.333,28.2,27.986,28.068,28.718,29.438,26.705,,22.555,26.177,,31.915,30.173,29.562,29.355,29.236,28.994,28.673,28.565,28.492,28.354,28.085,28.013,28.148,28.593,27.671,8.92905,7.72156,-2.07571,,,,AS1063clu,342.1655543,-44.5427305,,,,,,,,,,False
2619,0.0,0.0,0.111,0.0956,0.022,0.3654,47.3259,1.0,0,0.0,508800000.0,99.0,0.55,48.7492,33.0,0.0,2.59564e-11,,1000000000.0,351004.0,10,16380,,,,28.717,28.097,27.774,27.172,27.069,27.043,27.074,,,,,,,28.484,28.441,27.869,27.618,27.533,27.594,27.631,27.659,27.67,27.771,28.564,28.956,29.458,29.981,32.218,8.89104,5.23022,-4.43564,,,,AS1063clu,342.1611332,-44.5459812,,,,,,,,,,False
2621,0.0,0.0,0.0721,0.0916,0.0211,0.2985,390.095,1.0,0,0.0,508800000.0,99.0,0.54,391.547,33.0,0.0,9.47513e-86,,1000000000.0,123176.0,10,16380,,,,29.115,29.47,28.662,27.799,27.911,28.253,28.132,,,,,,,29.392,29.341,28.747,28.522,28.45,28.499,28.537,28.563,28.571,28.684,29.481,29.88,30.375,30.901,33.141,8.90985,4.80425,-5.03573,,,,AS1063clu,342.1937795,-44.5427286,[IKO2018] HFF5C-4650-2338,342.19377,-44.542729,G,5.64,E,2018ApJ...854...73I,0.02441777986819929,SIMBAD,False
2623,0.0,0.0,0.0189,0.0376,,0.1816,851.8,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,79449.6,10,16380,,,,27.288,27.488,27.5,27.574,27.266,26.997,26.988,26.959,,,23.56,,,28.083,28.019,27.334,27.142,27.228,27.19,27.242,27.258,27.254,27.429,28.233,28.665,29.133,29.679,31.931,8.74098,4.14348,-4.88776,,,,AS1063clu,342.202678,-44.5428666,,,,,,,,,,False
2624,0.071195,0.0,0.4272,0.4105,0.1232,0.8374,24.8478,1.0,0,0.0,1278000000.0,99.0,0.6,25.2258,26.0,0.1,3.32885e-06,,1000000000.0,10762800.0,10,16380,,,,30.37,28.311,27.893,28.253,27.971,28.018,27.526,26.971,26.358,,26.471,24.325,,30.337,30.281,29.709,28.44,27.882,27.676,27.585,27.544,27.525,27.441,27.869,28.238,28.537,29.13,31.151,9.22762,6.87275,-4.0453,,,,AS1063clu,342.2017952,-44.5418673,,,,,,,,,,False
2626,0.0,0.0,0.0393,0.069,0.0155,0.2446,500.037,1.0,0,0.0,508800000.0,99.0,0.52,503.253,33.0,0.0,5.24845e-110,,1000000000.0,140423.0,10,16380,,,,28.792,28.133,28.008,27.778,27.842,27.524,27.534,26.883,,,,,,28.698,28.637,28.005,27.753,27.804,27.801,27.845,27.868,27.871,28.006,28.807,29.222,29.704,30.239,32.483,8.79976,4.5807,-4.7475,,,,AS1063clu,342.2002421,-44.5430106,,,,,,,,,,False
2627,0.0,0.0,0.2397,0.4218,0.1021,1.1562,7.70054,1.0,0,0.0,1139000000.0,99.0,0.42,7.70054,1.0,0.0,0.021274,,1000000000.0,8766250.0,10,16380,,,,30.307,28.76,28.154,28.103,27.622,27.728,27.723,29.021,28.125,,,,,30.167,30.147,29.728,28.59,28.098,27.946,27.875,27.848,27.841,27.811,28.264,28.635,28.947,29.55,31.59,9.15404,6.69706,-3.91726,,,,AS1063clu,342.168184,-44.5430129,,,,,,,,,,False
2629,0.0,0.0,0.0523,0.1044,0.0261,0.2826,124.277,6.0,0,0.0,,99.0,0.52,128.777,27.0,0.0,1.08768e-28,,1000000000.0,0.00251474,10,16380,,,,29.626,29.864,28.457,28.247,28.026,28.128,27.825,27.05,,,,24.357,,33.301,31.589,30.2,28.985,28.45,28.076,27.954,27.919,27.876,27.925,28.703,29.082,29.563,29.974,32.242,9.41262,5.47454,-6.55906,,,,AS1063clu,342.1702361,-44.543126,,,,,,,,,,False
2630,0.0,0.0,0.0355,0.0896,0.0205,0.2729,872.395,1.0,0,0.0,508800000.0,99.0,0.39,874.148,33.0,0.0,1.51738e-190,,1000000000.0,83646.0,9,16376,,,,,30.79,27.667,28.369,28.327,28.314,28.402,28.646,,,23.919,,,29.812,29.761,29.167,28.942,28.87,28.919,28.957,28.983,28.991,29.104,29.901,30.3,30.795,31.322,33.561,9.05237,4.76164,-5.6989,,,,AS1063clu,342.2032989,-44.54316,,,,,,,,,,False
2631,0.0,0.0,0.0458,0.0586,0.0141,0.1847,35.4698,1.0,0,0.0,508800000.0,99.0,0.54,39.3177,33.0,0.0,2.89913e-09,,1000000000.0,439928.0,10,16380,,,,27.165,26.423,25.683,25.761,26.021,25.732,25.719,26.913,,,,,,27.118,27.056,26.403,26.179,26.249,26.221,26.269,26.289,26.291,26.437,27.239,27.661,28.138,28.677,30.923,8.79565,5.23822,-4.02825,,,,AS1063clu,342.1793561,-44.5441907,,,,,,,,,,False
2632,0.0,0.0,0.1607,0.2144,0.0561,0.5217,22.9625,3.0,0,0.0,,99.0,0.4,23.8176,27.0,0.0,6.73076e-06,,1000000000.0,0.018153,10,16380,,,,29.571,28.811,28.058,28.172,27.87,27.909,27.878,27.626,,,,22.757,,32.746,31.678,30.254,28.844,28.323,28.047,27.9,27.861,27.838,27.781,28.588,28.847,29.298,29.675,30.582,9.19234,5.98277,-4.89107,,,,AS1063clu,342.17645,-44.5432013,,,,,,,,,,False
2633,0.67921,0.088,0.8174,0.466,0.111,0.7797,4.80476,31.0,0,0.0,,99.0,0.12,3.71084,32.0,0.1,0.156388,,1000000000.0,2.69657,10,16380,,,,26.23,26.101,25.797,25.928,25.941,26.199,26.125,26.26,25.93,26.303,,,,26.029,26.145,26.296,26.032,25.916,25.89,26.053,26.054,26.073,26.161,26.753,26.914,27.324,27.346,26.136,8.75646,5.72707,-3.3478,,,,AS1063clu,342.1801998,-44.5439353,[GVR2012] 667,342.1799375,-44.544002777777784,G,0.714,D,2015A&A...574A..11K,0.7154992390289212,SIMBAD,True
2634,0.0,0.0,0.068,0.1345,0.0327,0.5444,173.858,27.0,3,0.05,,99.0,0.56,175.109,30.0,0.0,9.45144e-39,,1000000000.0,0.0221615,10,16380,,,,29.258,28.747,28.471,27.673,27.572,27.623,27.748,,23.363,,,24.873,,29.447,29.318,28.684,28.2,28.009,27.922,27.92,27.932,27.932,27.998,28.627,29.108,29.276,28.266,28.602,9.06899,5.71664,-4.7067,,,,AS1063clu,342.1956229,-44.5433611,,,,,,,,,,False
2636,0.0,0.0,0.0379,0.1007,0.0203,0.2935,606.441,33.0,0,0.0,,99.0,0.51,607.804,33.0,0.0,1.0401599999999999e-132,,1000000000.0,0.015543,10,16380,,,,28.362,28.536,28.871,27.666,27.603,27.551,27.548,28.777,,,,24.513,,28.1,28.291,28.156,28.216,28.12,28.469,28.517,28.55,28.575,28.835,29.232,29.874,29.913,28.637,29.49,8.77074,4.40898,-4.77827,,,,AS1063clu,342.2066167,-44.5435649,,,,,,,,,,False
2637,0.0,0.0,0.0252,0.0534,0.0131,0.1568,286.263,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000786475,10,16380,,,,29.678,29.813,28.747,28.07,27.782,27.458,27.598,27.008,,,,24.387,,32.602,31.022,29.646,28.673,28.209,27.886,27.804,27.769,27.719,27.866,28.648,29.071,29.488,29.885,33.815,9.43521,4.90842,-7.24614,,,,AS1063clu,342.1810385,-44.543586,,,,,,,,,,False
2638,0.0,0.0,0.0599,0.0729,0.0169,0.2395,255.134,1.0,0,0.0,508800000.0,99.0,0.53,258.129,33.0,0.0,8.87213e-57,,1000000000.0,143523.0,10,16380,,,,29.243,27.809,28.348,27.704,27.197,27.083,27.171,30.45,,,,25.205,,28.674,28.614,27.981,27.729,27.78,27.777,27.822,27.844,27.847,27.982,28.784,29.198,29.68,30.215,32.459,8.84704,4.83464,-4.67456,,,,AS1063clu,342.1915155,-44.5436518,,,,,,,,,,False
2639,0.0,0.0,0.173,0.1648,0.0384,0.4428,929.121,1.0,0,0.0,508800000.0,99.0,0.3,929.539,31.0,0.0,1.42284e-202,,1000000000.0,265516.0,10,16380,,,,31.305,29.144,29.159,28.617,28.486,28.595,28.831,30.249,,,,26.672,,29.807,29.811,29.412,28.992,28.959,28.948,28.962,28.995,29.018,29.061,29.83,30.193,30.712,31.232,33.45,9.04946,5.22355,-5.19352,,,,AS1063clu,342.1954844,-44.5436084,,,,,,,,,,False
2640,0.086491,0.009,0.2369,0.0935,0.0423,0.1558,1.44341,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.129696,10,16380,,,,26.01,24.237,23.682,23.399,23.215,23.125,23.054,23.132,23.976,24.107,24.497,23.108,,29.013,27.105,25.659,24.347,23.754,23.335,23.205,23.167,23.116,23.165,23.949,24.331,24.798,25.184,27.604,9.52725,7.46345,-5.7415,,,,AS1063clu,342.2005226,-44.5445644,,,,,,,,,,False
2641,0.35336,0.2052,0.516,1.1438,0.3231,3.2301,162.938,33.0,0,0.0,,99.0,2.14,161.424,33.0,0.2,8.855379999999999e-36,,1000000000.0,243.91,10,16380,,,,-6.162,-7.525,-8.523,-8.375,-8.926,-9.183,-9.577,23.239,23.662,22.415,22.5,,,22.593,22.715,22.866,23.115,23.138,23.062,23.277,23.052,23.013,23.397,23.554,23.871,24.335,24.44,23.671,8.9797,9.34891,-0.50996,,,,AS1063clu,342.1974523,-44.549727,,,,,,,,,,False
2643,6.6451,5.9878,6.7561,6.2257,5.9946,6.78,106.387,30.0,0,0.0,,99.0,6.05,105.577,30.0,0.0,1.1861600000000001e-23,,1000000000.0,13132.5,10,16380,,,,25.862,25.031,23.26,22.383,21.913,21.7,21.487,22.828,21.128,22.16,21.928,23.215,,,,,29.175,23.581,21.979,22.056,22.084,22.128,22.271,21.626,21.564,21.731,21.743,22.626,8.70237,11.19659,2.25,,,,AS1063clu,342.2011576,-44.5488448,,,,,,,,,,False
2644,1.0446,0.9753,1.1315,1.0104,0.9068,1.1133,13.8934,26.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,317.407,10,16380,,,,25.796,24.885,23.758,22.925,22.648,22.583,22.488,22.348,21.559,22.49,21.332,22.087,,27.546,26.505,25.704,24.861,23.664,22.925,22.66,22.571,22.522,22.143,21.82,22.089,22.473,22.889,21.619,9.20165,9.90306,-0.65625,,,,AS1063clu,342.199979,-44.5465879,,,,,,,,,,False
2645,0.72565,0.603,0.8414,0.6398,0.4985,0.7845,6.4092,1.0,0,0.0,1800000000.0,99.0,0.0,6.01688,21.0,0.5,0.0493687,,1000000000.0,4498380000.0,10,16380,,,,25.328,24.284,23.2,22.689,22.417,22.259,22.135,22.3,22.235,22.558,20.588,21.156,,26.76,26.272,25.78,24.189,23.03,22.626,22.457,22.36,22.281,22.165,22.283,22.66,23.02,23.557,25.507,9.26218,9.4703,-1.43455,,,,AS1063clu,342.1969405,-44.5476936,,,,,,,,,,False
2646,0.0,0.0,0.0667,0.1532,0.0352,0.5006,104.65,3.0,0,0.0,,99.0,0.54,106.537,27.0,0.0,7.34127e-24,,1000000000.0,0.00540427,10,16380,,,,29.062,30.327,28.581,28.653,28.466,28.257,28.266,30.148,,,27.555,25.171,,33.171,31.865,30.474,29.285,28.835,28.558,28.44,28.411,28.391,28.417,29.195,29.485,29.941,30.296,31.564,9.29642,5.48847,-5.91604,,,,AS1063clu,342.1682435,-44.5436436,,,,,,,,,,False
2647,0.0,0.0,0.0895,0.1187,0.0275,0.346,185.495,26.0,0,0.0,,99.0,1.18,189.79,33.0,0.05,6.13271e-42,,1000000000.0,0.0148408,10,16380,,,,28.72,28.211,28.165,28.187,27.97,27.645,27.738,28.444,,,,23.286,,29.341,29.261,28.636,28.157,27.959,27.872,27.854,27.851,27.835,27.867,28.657,29.021,29.292,27.935,29.228,8.94057,5.29054,-4.48375,,,,AS1063clu,342.198552,-44.5436944,,,,,,,,,,False
2648,0.22131,0.2026,0.2691,0.1889,0.014,0.2782,972.289,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0755998,9,16376,,,,,28.557,27.922,27.755,27.821,27.488,27.871,,,,,,,27.739,27.931,27.928,27.885,27.821,28.174,28.203,28.241,28.272,28.432,29.081,29.416,29.69,28.642,28.408,8.7377,3.76071,-5.23543,,,,AS1063clu,342.2036908,-44.5435682,,,,,,,,,,False
2649,0.0,0.0,1.5763,0.7334,0.143,2.6573,8.30226,31.0,0,0.0,,99.0,1.2,7.80741,33.0,0.0,0.020167,,1000000000.0,0.74906,9,16376,,,,,28.828,28.452,28.215,28.002,28.392,28.34,,28.154,,28.867,26.242,,28.33,28.432,28.581,28.564,28.25,28.215,28.232,28.43,28.421,28.511,28.801,29.252,29.353,29.863,28.601,8.9453,6.74701,-3.14369,,,,AS1063clu,342.169533,-44.5437443,,,,,,,,,,False
2650,0.0,0.0,0.4062,0.2278,0.0493,0.7626,13.1139,31.0,0,0.0,,99.0,0.39,13.4162,32.0,0.0,0.00122097,,1000000000.0,0.101799,10,16380,,,,28.492,27.917,27.894,27.635,28.046,27.765,27.994,,,,24.324,,,28.07,28.207,28.145,27.853,27.8,28.001,28.01,28.05,28.089,28.162,28.946,29.068,29.491,28.881,28.22,8.86858,5.55756,-4.01277,,,,AS1063clu,342.1709156,-44.5437702,,,,,,,,,,False
2651,1.4094,1.1294,1.5754,1.1671,0.1401,2.3805,3.8131,33.0,3,0.05,,99.0,1.98,4.13076,33.0,0.1,0.12677,,1000000000.0,5.59989,10,16380,,,,27.633,27.611,27.562,27.574,27.436,27.403,27.23,,27.189,26.449,,25.873,,27.335,27.366,27.492,27.645,27.593,27.432,27.617,27.359,27.242,27.641,27.736,28.022,28.474,28.579,27.877,8.786,6.96216,-2.23312,,,,AS1063clu,342.1712249,-44.5438684,,,,,,,,,,False
2652,4.9199,4.6684,4.9349,4.7523,4.3105,4.9157,54.1738,33.0,1,0.3,,99.0,4.52,56.7504,33.0,0.4,4.75118e-13,,1000000000.0,462.976,10,16380,,,,27.177,27.138,26.706,26.745,26.393,26.663,26.589,,25.919,,23.535,,,,,,30.02,27.867,27.591,27.463,27.396,27.342,26.787,25.898,26.173,25.964,25.83,26.797,8.77222,9.46996,0.38446,,,,AS1063clu,342.1890944,-44.5451529,,,,,,,,,,False
2654,6.6432,5.1766,7.0225,6.36,5.4703,7.0466,24.1304,22.0,0,0.0,,99.0,6.25,23.9936,22.0,0.0,6.16398e-06,,1000000000.0,368.052,10,16380,,,,28.442,27.877,26.799,26.806,26.903,27.154,26.874,,24.858,25.786,,23.362,,,,,35.964,28.902,26.954,26.967,26.924,26.906,26.754,25.165,24.8,24.577,24.273,24.904,8.93634,9.87709,0.36182,,,,AS1063clu,342.1885103,-44.5452837,,,,,,,,,,False
2655,0.0,0.0,0.139,0.1053,0.0273,0.4014,33.7438,32.0,3,0.25,,99.0,0.56,35.5815,28.0,0.0,1.87752e-08,,1000000000.0,0.146513,10,16380,,,,27.504,26.985,26.671,26.649,26.419,26.442,26.415,26.936,24.823,,24.71,23.792,,28.135,27.876,27.354,26.984,26.636,26.576,26.503,26.473,26.438,26.519,26.776,27.412,27.475,26.209,26.893,8.95052,6.27776,-3.28352,,,,AS1063clu,342.1894016,-44.5444088,,,,,,,,,,False
2656,0.0,0.0,0.0908,0.1262,0.026,0.345,149.6,1.0,0,0.0,508800000.0,99.0,1.19,152.779,33.0,0.0,6.6752600000000005e-34,,1000000000.0,187959.0,9,16376,,,,,31.328,28.061,28.027,28.483,28.122,28.299,,,,23.192,23.734,,29.732,29.717,29.194,28.879,28.786,28.856,28.882,28.914,28.932,29.001,29.784,30.161,30.674,31.192,33.42,8.95298,4.7791,-5.23752,,,,AS1063clu,342.1961401,-44.5439143,[LBL2018] AS1063 cluster  4,342.1961415,-44.543913,G?,5.265,E,2018ApJ...862..156L,0.0058996096392810345,SIMBAD,False
2657,0.0,0.0,0.0462,0.0719,0.0168,0.2377,971.057,1.0,0,0.0,508800000.0,99.0,0.52,974.083,33.0,0.0,3.0236e-212,,1000000000.0,76481.0,10,16380,,,,28.479,29.124,29.524,28.515,28.327,28.332,28.441,27.171,,,,,,29.357,29.297,28.665,28.413,28.464,28.461,28.505,28.528,28.531,28.665,29.467,29.881,30.364,30.898,33.143,8.89005,4.5748,-5.23479,,,,AS1063clu,342.1977594,-44.5438983,,,,,,,,,,False
2658,0.0,0.0,0.1221,0.2373,0.0571,0.6466,6.77818,4.0,0,0.0,,99.0,0.54,8.15809,27.0,0.1,0.0169236,,1000000000.0,0.0414627,10,16380,,,,28.802,28.473,28.272,27.59,27.387,26.973,26.88,27.394,,,,,,32.403,31.37,29.776,28.291,27.661,27.334,27.158,27.106,27.076,26.962,27.764,28.036,28.512,28.925,29.887,9.32706,6.64342,-4.99604,,,,AS1063clu,342.1694042,-44.5440377,,,,,,,,,,False
2660,0.0,0.0,0.1163,0.191,0.0483,0.5071,59.2636,3.0,0,0.0,,99.0,0.53,61.3177,27.0,0.0,4.84204e-14,,1000000000.0,0.0100084,9,16376,,,,,29.707,28.723,28.673,28.39,28.121,28.242,27.665,,,23.976,,,33.129,31.962,30.559,29.223,28.729,28.453,28.315,28.279,28.257,28.225,29.024,29.293,29.748,30.116,31.133,9.3147,5.84713,-5.67677,,,,AS1063clu,342.1657312,-44.5440707,,,,,,,,,,False
2661,0.0,0.0,0.2355,0.1265,0.029,0.4547,136.133,33.0,0,0.0,,99.0,0.54,137.187,33.0,0.0,1.62251e-30,,1000000000.0,0.025475,10,16380,,,,28.197,28.29,28.443,28.548,28.094,28.174,28.609,,,,24.309,26.08,,28.12,28.313,28.215,28.244,28.135,28.512,28.554,28.589,28.617,28.842,29.256,29.882,29.992,28.751,29.162,8.82389,4.87029,-4.58615,,,,AS1063clu,342.1678402,-44.5440808,,,,,,,,,,False
2662,0.0,0.0,0.1614,0.2961,0.0704,0.9742,487.955,33.0,1,0.2,,99.0,0.43,487.957,27.0,0.0,1.10026e-106,,1000000000.0,0.0917757,10,16380,,,,30.028,30.092,29.566,29.419,29.258,29.438,29.287,28.96,,,23.843,,,30.235,30.21,30.193,29.703,29.522,29.493,29.399,29.371,29.356,29.305,29.99,29.823,30.486,29.904,28.816,9.001,5.53995,-4.61104,,,,AS1063clu,342.193351,-44.5441246,,,,,,,,,,False
2665,0.0,0.0,0.0427,0.0745,0.0159,0.2615,888.442,33.0,0,0.0,,99.0,0.53,891.548,33.0,0.0,2.5279699999999997e-194,,1000000000.0,0.00650035,10,16380,,,,30.074,28.641,28.004,27.596,27.618,27.598,27.337,27.891,,,24.054,,,28.283,28.477,28.3,28.213,28.47,28.631,28.684,28.714,28.734,29.034,29.41,30.069,30.031,28.738,30.311,8.74999,4.1082,-4.97355,,,,AS1063clu,342.2028926,-44.5441621,,,,,,,,,,False
2666,0.0,0.0,0.066,0.1375,0.0319,0.3926,295.278,3.0,0,0.0,,99.0,1.18,297.687,33.0,0.0,2.28057e-65,,1000000000.0,0.00472726,9,16376,,,,,29.727,28.916,28.484,28.365,28.278,28.285,30.172,,,,24.418,,33.125,31.804,30.411,29.258,28.818,28.541,28.428,28.401,28.381,28.421,29.195,29.492,29.944,30.297,31.648,9.21517,5.29827,-5.68715,,,,AS1063clu,342.1874141,-44.5441687,,,,,,,,,,False
