IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
1215,0.37139,0.3587,0.3818,0.3678,0.3512,0.3834,140.436,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,358.977,10,16380,,,,23.546,21.651,20.748,20.315,19.995,19.862,19.757,18.576,18.989,19.591,20.475,21.531,,25.627,24.593,23.414,21.691,20.747,20.312,19.997,19.811,19.649,19.233,19.679,19.945,20.311,20.01,19.175,9.56527,10.14164,-3.41618,,,,AS1063clu,342.1769499,-44.5341098,-21.96560937238173,-14.434920000016405,26.284118979089595,pagul21_photoz_f160w_radius,0.2536740493029863,True
971,0.40856,0.39,0.4293,0.4098,0.3859,0.4335,78.2101,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,555.618,10,16380,,,,23.207,21.61,20.757,20.349,20.08,19.957,19.858,18.848,19.527,19.784,20.727,21.496,,25.291,24.274,23.176,21.642,20.744,20.35,20.08,19.903,19.751,19.366,19.747,20.019,20.372,20.193,19.294,9.48125,10.00201,-2.50255,,,,AS1063clu,342.1619155,-44.5299715,-60.5495277680202,0.4629599999873335,60.551297631775306,pagul21_photoz_f160w_radius,1.4522078377258434,False
970,0.37628,0.3649,0.3849,0.3781,0.3555,0.4035,43.9507,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1282.43,10,16380,,,,21.628,20.895,20.439,20.226,20.098,20.005,19.943,19.414,19.811,19.902,20.71,19.939,,22.216,21.975,21.711,20.913,20.445,20.178,20.035,19.929,19.855,19.646,20.128,19.94,20.597,20.204,18.945,8.95872,9.95888,0.39618,,,,AS1063clu,342.1604316,-44.5284855,-64.35777262706611,5.812559999986888,64.61972416585039,pagul21_photoz_f160w_radius,1.624041555528346,False
127,0.36659,0.3632,0.3713,0.3652,0.3539,0.3746,209.316,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1040.09,10,16380,,,,21.812,21.051,20.632,20.417,20.197,20.085,19.992,18.815,19.382,19.319,20.314,18.837,,22.375,22.135,21.872,21.067,20.598,20.391,20.194,20.09,20.018,19.81,20.301,20.107,20.774,20.357,19.112,9.36436,7.59373,-3.71461,,,,AS1063clu,342.1673168,-44.5139265,-46.687762853627206,58.22496000000683,74.63171689890919,pagul21_photoz_f160w_radius,2.329697146630306,False
1388,0.47827,0.4633,0.4954,0.4592,0.4111,0.49,163.282,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,473.985,10,16380,,,,23.941,22.142,21.191,20.712,20.415,20.267,20.153,18.822,19.426,19.737,20.861,21.387,,26.024,24.978,23.8,22.207,21.158,20.7,20.417,20.223,20.059,19.638,19.95,20.185,20.532,20.518,19.526,9.55421,10.08346,-3.40169,,,,AS1063clu,342.1843788,-44.5361878,-2.900261146396888,-21.9157200000069,22.106793024679128,pagul21_photoz_f160w_radius,0.26175685082263656,False
1326,0.44812,0.449,0.4504,0.45,0.4432,0.457,176.926,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,16858800000.0,10,16380,,,,20.13,19.517,19.184,18.956,31.587,18.775,20.182,19.805,19.361,19.818,20.276,18.761,,20.058,20.126,20.119,19.502,19.248,19.224,19.279,19.264,19.274,19.333,19.846,20.165,20.546,21.17,23.264,8.7,9.95052,1.00103,,,,AS1063clu,342.2137498,-44.5344839,72.47675870142015,-15.781679999997777,74.1750765114955,pagul21_photoz_f160w_radius,2.0274573003831824,False
1315,0.336,0.3235,0.3506,0.337,0.3045,0.3624,44.8593,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,176.284,10,16380,,,,23.958,22.139,21.22,20.755,33.588,20.313,20.205,19.2,19.582,20.15,21.298,22.17,,26.15,25.12,23.934,22.172,21.194,20.686,20.31,20.092,19.908,19.45,19.969,20.161,20.543,20.145,19.378,9.5708,10.04497,-3.57338,,,,AS1063clu,342.2112394,-44.5341108,66.03412921566166,-14.438520000007316,67.59420893139672,pagul21_photoz_f160w_radius,1.8019775477132227,False
1671,0.39863,0.3842,0.4149,0.4065,0.3844,0.4693,105.77,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,331.158,10,16380,,,,23.697,22.108,21.217,20.764,20.483,20.349,20.247,19.119,19.883,20.106,21.093,21.656,,25.981,24.954,23.797,22.164,21.2,20.761,20.483,20.297,20.137,19.73,20.114,20.376,20.727,20.548,19.649,9.51111,9.94432,-2.90182,,,,AS1063clu,342.1889329,-44.5403873,8.787270299218703,-37.033920000001785,38.06215114622482,pagul21_photoz_f160w_radius,0.847373121540827,False
472,0.41908,0.4016,0.4387,0.4239,0.4034,0.4504,167.763,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,384.592,10,16380,,,,23.619,22.086,21.258,20.811,20.544,20.419,20.319,19.044,19.754,20.051,21.225,21.497,,25.779,24.759,23.653,22.128,21.21,20.814,20.546,20.368,20.214,19.829,20.196,20.46,20.813,20.663,19.751,9.46714,9.84696,-2.36096,,,,AS1063clu,342.1813438,-44.519709,-10.68921130944098,37.40795999999875,38.90520157741619,pagul21_photoz_f160w_radius,0.9152788025805391,False
1390,0.3929,0.3868,0.4006,0.3934,0.3833,0.4039,110.864,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,218.54,10,16380,,,,24.374,22.421,21.449,20.978,20.676,20.524,20.411,19.479,20.143,20.35,21.149,21.422,,26.352,25.321,24.126,22.421,21.445,20.981,20.681,20.493,20.33,19.91,20.324,20.586,20.942,20.703,19.833,9.60613,9.96923,-4.02793,,,,AS1063clu,342.1764599,-44.5336577,-23.223133451453247,-12.807360000002177,26.520603263758208,pagul21_photoz_f160w_radius,0.5163183587919403,False
480,0.46214,0.4495,0.474,0.4615,0.4426,0.4773,194.959,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,333.125,10,16380,,,,24.331,22.482,21.508,21.004,20.687,20.532,20.413,18.967,19.646,19.912,21.075,22.208,,26.508,25.455,24.234,22.577,21.479,20.989,20.689,20.489,20.32,19.884,20.195,20.423,20.765,20.751,19.759,9.57881,10.04911,-3.63643,,,,AS1063clu,342.2027481,-44.5198245,44.242263476210574,36.992159999999785,57.66973017939325,pagul21_photoz_f160w_radius,1.5433405893131074,False
1647,0.3982,0.3827,0.4141,0.4305,0.3913,0.4687,103.664,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,314.449,10,16380,,,,24.145,22.352,21.428,20.964,20.672,20.533,20.424,19.325,19.939,20.153,21.019,21.588,,26.213,25.18,24.011,22.406,21.403,20.959,20.673,20.485,20.321,19.91,20.267,20.514,20.864,20.745,19.817,9.53697,9.95,-3.29668,,,,AS1063clu,342.1717621,-44.5405505,-35.27945308097901,-37.621440000012285,51.57530957122336,pagul21_photoz_f160w_radius,1.3589097357074447,False
838,0.3899,0.3781,0.44,0.4141,0.3875,0.4439,148.522,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,279.525,10,16380,,,,24.224,22.296,21.394,20.947,20.665,20.53,20.425,19.175,19.856,20.146,21.005,21.696,,26.165,25.138,23.981,22.341,21.378,20.939,20.667,20.481,20.321,19.914,20.298,20.56,20.911,20.732,19.833,9.51593,9.92271,-2.98004,,,,AS1063clu,342.2003078,-44.5252078,37.97953692506632,17.612280000005853,41.86451518698242,pagul21_photoz_f160w_radius,1.0396600895660804,False
814,0.39684,0.384,0.4113,0.3974,0.3824,0.4153,192.021,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,229.263,10,16380,,,,24.278,22.399,21.467,20.998,20.698,20.546,20.433,19.044,19.664,19.995,21.066,21.613,,26.391,25.359,24.158,22.445,21.454,20.987,20.7,20.51,20.346,19.924,20.325,20.582,20.934,20.725,19.842,9.55877,9.92794,-3.57963,,,,AS1063clu,342.1933123,-44.5264378,20.026455915016594,13.18428000000722,23.976742389963935,pagul21_photoz_f160w_radius,0.44541649633213065,False
649,0.38996,0.378,0.4021,0.3921,0.3757,0.4156,194.184,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,208.77,10,16380,,,,24.163,22.428,21.506,21.03,20.729,20.584,20.47,19.066,19.719,20.011,21.165,21.747,,26.402,25.371,24.176,22.465,21.49,21.026,20.731,20.543,20.379,19.96,20.374,20.635,20.992,20.752,19.883,9.55907,9.89307,-3.6321,,,,AS1063clu,342.1972769,-44.523272,30.201108902307183,24.581159999999613,38.940215791320405,pagul21_photoz_f160w_radius,0.9623794430440127,False
721,0.32677,0.3139,0.3381,0.3872,0.3242,0.408,102.839,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,219.636,10,16380,,,,24.238,22.385,21.459,20.992,20.7,20.571,20.472,19.305,19.956,20.268,21.397,21.749,,26.347,25.316,24.12,22.416,21.44,20.976,20.676,20.488,20.324,19.905,20.319,20.58,20.937,20.697,19.828,9.55644,9.93029,-3.55155,,,,AS1063clu,342.1597345,-44.523526,-66.14679310758966,23.666760000006093,70.25321179359815,pagul21_photoz_f160w_radius,2.0012629764532717,False
544,0.46616,0.4563,0.4728,0.4646,0.4531,0.4749,17.5581,1.0,0,0.0,718700000.0,99.0,0.02,23.9783,3.0,0.0,6.21109e-06,,1000000000.0,5927330000.0,9,16316,,,,21.864,21.12,20.757,23.501,,23.829,20.529,20.813,21.241,21.761,22.802,22.306,,21.924,21.963,21.875,21.112,20.766,20.697,20.668,20.645,20.646,20.678,21.13,21.467,21.807,22.423,24.479,8.85,9.52604,0.28529,,,,AS1063clu,342.1563348,-44.5202532,-74.8717004779732,35.44883999999797,82.83955450030372,pagul21_photoz_f160w_radius,2.501395233343457,False
1057,0.39501,0.3817,0.4113,0.4061,0.3834,0.4741,137.767,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,256.511,10,16380,,,,24.079,22.358,21.463,21.035,20.76,20.635,20.532,19.296,19.989,20.275,21.531,21.993,,26.258,25.232,24.075,22.428,21.465,21.026,20.761,20.575,20.414,20.007,20.391,20.653,21.005,20.825,19.927,9.50223,9.80636,-2.77776,,,,AS1063clu,342.2041815,-44.5252409,47.92090636373511,17.493119999994633,51.01394430992452,pagul21_photoz_f160w_radius,1.3995435603308168,False
839,0.42383,0.406,0.4514,0.4353,0.4114,0.4679,199.805,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,267.856,10,16380,,,,24.435,22.552,21.592,21.108,20.798,20.649,20.536,19.085,19.798,20.07,21.099,21.852,,26.575,25.53,24.311,22.644,21.574,21.095,20.8,20.604,20.435,20.006,20.349,20.582,20.927,20.84,19.893,9.56805,9.95938,-3.64787,,,,AS1063clu,342.208499,-44.5256272,59.00123332548867,16.102439999986018,61.15908851415221,pagul21_photoz_f160w_radius,1.7161620338050736,False
1668,0.48264,0.4673,0.5041,0.4624,0.4162,0.4966,161.122,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,329.442,10,16380,,,,24.414,22.54,21.584,21.108,20.808,20.665,20.557,19.221,19.948,20.223,21.218,22.033,,26.418,25.373,24.195,22.602,21.553,21.095,20.812,20.618,20.454,20.033,20.345,20.58,20.927,20.913,19.921,9.54787,9.95876,-3.37984,,,,AS1063clu,342.1895059,-44.5412827,10.257803558924916,-40.25735999999256,41.54368264877939,pagul21_photoz_f160w_radius,1.0697581716259785,False
2294,0.30273,0.2896,0.3429,0.3138,0.2924,0.337,4.87634,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,122.076,9,16316,,,,23.978,22.277,21.45,21.068,,20.687,20.596,19.921,20.517,20.883,21.909,21.778,,26.177,25.159,24.033,22.288,21.445,21.002,20.687,20.51,20.351,19.953,20.513,20.758,21.156,20.656,19.98,9.53024,9.99785,-3.15562,,,,AS1063clu,342.1769758,-44.5536542,-21.899140242570063,-84.79475999999408,87.57695853830703,pagul21_photoz_f160w_radius,2.6119872012769,False
1295,0.38555,0.3741,0.3973,0.383,0.3591,0.4001,146.384,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,237.728,10,16380,,,,23.79,22.16,21.394,21.04,20.8,20.689,20.597,19.468,20.132,20.407,21.509,21.748,,25.942,24.928,23.857,22.277,21.429,21.061,20.792,20.62,20.471,20.089,20.511,20.8,21.163,20.892,20.04,9.28321,9.81791,-1.23281,,,,AS1063clu,342.1857781,-44.5345742,0.6908683307460621,-16.106760000010922,16.12156992195176,pagul21_photoz_f160w_radius,0.2574819140650587,False
1383,0.41271,0.3972,0.4303,0.4173,0.396,0.4497,163.729,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,250.61,10,16380,,,,24.261,22.501,21.583,21.135,20.85,20.713,20.613,19.307,20.022,20.269,21.589,21.961,,26.372,25.343,24.179,22.556,21.57,21.128,20.853,20.666,20.504,20.096,20.466,20.721,21.071,20.921,20.009,9.51695,9.82792,-3.08068,,,,AS1063clu,342.1698535,-44.5355434,-40.17763768770351,-19.595880000011334,44.70168993605519,pagul21_photoz_f160w_radius,1.2142510812018386,False
2002,0.3954,0.3817,0.414,0.4008,0.3812,0.4251,56.2576,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,251.333,10,16380,,,,24.054,22.368,21.426,21.118,20.871,20.78,20.683,19.899,20.085,20.916,,22.252,,26.064,25.048,23.959,22.387,21.51,21.114,20.873,20.697,20.547,20.162,20.557,20.836,21.191,20.982,20.1,9.39354,9.70326,-2.08675,,,,AS1063clu,342.1983468,-44.5487614,32.94687423326111,-67.18067999999278,74.82473045059203,pagul21_photoz_f160w_radius,2.2615514316864007,False
1894,0.44577,0.3998,0.451,0.4416,0.4051,0.5309,216.442,25.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,211.974,10,16380,,,,23.628,22.116,21.302,20.966,20.813,20.761,20.756,19.684,20.437,20.902,22.241,23.612,,24.817,24.214,23.457,22.149,21.339,20.993,20.813,20.679,20.57,20.299,20.701,20.967,21.331,21.244,20.297,9.15155,9.85646,-0.4494,,,,AS1063clu,342.1614803,-44.5447374,-61.66641446032742,-52.69428000001426,81.11370918107974,pagul21_photoz_f160w_radius,2.473754056035991,False
760,0.2523,0.2449,0.261,0.2558,0.2431,0.2992,17.7479,26.0,3,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,81.514,10,16380,,,,22.96,21.81,21.242,20.993,34.732,21.539,20.764,20.178,20.928,21.459,22.551,23.399,,24.079,23.628,22.973,21.813,21.237,20.917,20.718,20.645,20.584,20.328,20.878,21.195,21.608,20.924,20.512,9.06761,9.53571,-0.37455,,,,AS1063clu,342.1565922,-44.5241741,-74.2111153802495,21.333599999982766,77.21665710803575,pagul21_photoz_f160w_radius,2.3947648202678575,False
281,0.48464,0.3883,0.5134,0.456,0.3962,0.5006,179.139,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,300.18,10,16380,,,,24.436,22.661,21.781,21.335,21.065,20.934,20.845,19.466,20.15,20.461,21.69,21.831,,26.39,25.355,24.227,22.722,21.743,21.329,21.069,20.884,20.728,20.33,20.642,20.884,21.235,21.221,20.229,9.49784,9.71406,-2.85847,,,,AS1063clu,342.1958105,-44.5162511,26.43777561754507,49.8564000000016,56.432407361052924,pagul21_photoz_f160w_radius,1.7035539953684298,False
641,0.47506,0.3932,0.4924,0.4338,0.3991,0.4816,166.123,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,177.867,10,16380,,,,24.768,22.887,21.961,21.475,21.178,21.038,20.937,19.59,20.275,20.551,21.754,22.677,,26.932,25.892,24.676,22.995,21.941,21.465,21.18,20.985,20.817,20.391,20.748,20.986,21.333,21.214,20.285,9.55555,9.7765,-3.72038,,,,AS1063clu,342.1866596,-44.5224796,2.95312848515475,27.433800000005704,27.592287877052627,pagul21_photoz_f160w_radius,0.7650506792350874,False
1337,0.33224,0.3253,0.3424,0.3381,0.3201,0.3667,98.1415,31.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,250.025,10,16380,,,,22.779,21.644,21.304,21.18,21.052,20.998,20.965,20.245,20.864,21.295,22.385,22.068,,23.326,23.021,22.675,21.739,21.306,21.207,21.031,20.964,20.925,20.763,21.3,21.317,21.826,21.536,20.386,9.02854,9.12223,-0.7298,,,,AS1063clu,342.1671535,-44.534684,-47.106852000776094,-16.502040000000306,49.913653739078576,pagul21_photoz_f160w_radius,1.6170367079692856,False
1200,0.47352,0.456,0.4923,0.4598,0.4038,0.488,78.5728,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,255.659,10,16380,,,,24.519,22.795,21.941,21.528,21.241,21.14,21.028,20.015,20.712,21.086,21.873,,,26.564,25.529,24.401,22.896,21.918,21.503,21.243,21.058,20.902,20.504,20.816,21.058,21.409,21.396,20.404,9.27523,9.94632,-0.93837,,,,AS1063clu,342.174913,-44.5341277,-27.19305997768749,-14.49936000000207,30.817104850387377,pagul21_photoz_f160w_radius,0.878921578346245,False
1381,0.30334,0.299,0.3048,0.3026,0.2942,0.3095,45.324,27.0,3,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,122.516,10,16380,,,,24.73,22.985,22.081,21.612,21.335,21.216,21.132,20.436,21.332,21.366,,,,26.301,25.47,24.6,22.976,22.114,21.634,21.332,21.207,21.113,20.755,21.128,21.27,21.771,21.395,20.326,9.56583,9.52451,-4.0652,,,,AS1063clu,342.1764482,-44.5334819,-23.25316004685074,-12.174479999998766,26.24742683454562,pagul21_photoz_f160w_radius,0.8262704778181874,False
1721,0.32916,0.2857,0.3509,0.3074,0.2656,0.3474,2.46339,15.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,13.2886,9,16316,,,,24.363,22.803,22.002,21.616,,21.296,21.212,20.793,21.532,21.774,22.623,,,25.387,25.234,24.305,22.795,21.999,21.557,21.254,21.132,21.063,20.821,21.617,21.755,22.164,21.664,20.988,9.53932,9.40836,-3.87586,,,,AS1063clu,342.2107185,-44.5406653,64.69730412830747,-38.03472000000738,75.04919111455946,pagul21_photoz_f160w_radius,2.498418453818648,False
2055,0.39358,0.3795,0.4108,0.4004,0.3708,0.453,59.3262,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,130.709,10,16380,,,,24.747,22.998,22.126,21.677,21.424,21.311,21.22,20.266,21.002,21.338,22.027,24.275,,26.901,25.876,24.726,23.073,22.128,21.691,21.424,21.239,21.08,20.674,21.072,21.34,21.694,21.485,20.602,9.45495,9.67268,-2.5128,,,,AS1063clu,342.1856304,-44.5462961,0.31181464402991355,-58.305600000002755,58.30643377649291,pagul21_photoz_f160w_radius,1.9034785425497627,False
459,0.38722,0.3714,0.4015,0.4006,0.3601,0.49,82.3536,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,151.446,10,16380,,,,24.162,22.856,22.06,21.665,21.428,21.322,21.225,20.26,20.879,21.21,22.117,22.929,,26.614,25.598,24.509,22.937,22.06,21.664,21.423,21.247,21.097,20.712,21.107,21.386,21.741,21.532,20.649,9.37994,9.43766,-2.32892,,,,AS1063clu,342.207376,-44.519079,56.11919344637181,39.67596000000242,68.72805595237722,pagul21_photoz_f160w_radius,2.287868948412574,False
1797,0.36941,0.3656,0.3735,0.3607,0.3302,0.3749,49.0098,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,330.378,10,16380,,,,23.034,22.133,21.731,21.537,21.377,21.309,21.262,20.576,21.595,21.539,22.393,22.265,,23.55,23.311,23.048,22.178,21.675,21.579,21.369,21.268,21.197,20.99,21.491,21.289,21.965,21.526,20.298,9.13593,8.58122,-1.72948,,,,AS1063clu,342.203742,-44.5422594,46.7929842560391,-43.77348000000154,64.07574367025683,pagul21_photoz_f160w_radius,2.2742078723418935,False
950,0.40736,0.3904,0.4256,0.4311,0.3989,0.548,92.3643,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,170.506,10,16380,,,,24.617,22.921,22.108,21.713,21.499,21.418,21.314,20.355,20.792,21.166,22.587,23.749,,26.749,25.726,24.613,23.073,22.129,21.727,21.495,21.316,21.16,20.773,21.127,21.383,21.736,21.617,20.688,9.17331,9.7858,-0.58073,,,,AS1063clu,342.179381,-44.5279065,-15.726493477472411,7.896959999993669,17.59785709506934,pagul21_photoz_f160w_radius,0.5624579865023108,False
209,0.39709,0.3764,0.4208,0.3841,0.3417,0.4181,31.2335,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,110.856,10,16380,,,,24.785,23.109,22.272,21.863,21.623,21.513,21.428,20.612,21.3,21.669,22.553,23.213,,26.771,25.756,24.686,23.105,22.258,21.889,21.62,21.448,21.299,20.918,21.339,21.628,21.991,21.72,20.868,9.42677,9.57856,-2.42573,,,,AS1063clu,342.1928236,-44.5149598,18.772268124338787,54.50507999999559,57.64721846141395,pagul21_photoz_f160w_radius,1.9684226987137983,False
754,0.45294,0.4149,0.4783,0.4327,0.3903,0.4713,46.5248,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,138.67,10,16380,,,,24.925,23.228,22.381,21.956,21.722,21.61,21.528,20.624,21.264,21.582,22.254,22.322,,26.973,25.95,24.837,23.297,22.353,21.952,21.72,21.54,21.384,20.997,21.351,21.607,21.96,21.841,20.912,9.30606,9.69516,-1.433,,,,AS1063clu,342.1890233,-44.524694,9.019270659862114,19.461960000006684,21.450294410047377,pagul21_photoz_f160w_radius,0.7793685636682451,False
680,0.3727,0.368,0.3766,0.3694,0.3336,0.3797,148.973,33.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,264.655,10,16380,,,,23.584,22.399,22.014,21.824,21.681,21.625,21.586,20.568,21.313,21.592,22.506,23.65,,24.128,23.817,23.358,22.456,21.959,21.863,21.68,21.576,21.504,21.296,21.787,21.592,22.259,21.843,20.598,9.09605,8.7952,-1.27733,,,,AS1063clu,342.1796224,-44.5230514,-15.10697039024321,25.375319999994872,29.531803525586188,pagul21_photoz_f160w_radius,1.2040462008528718,False
2125,0.41218,0.3805,0.4323,0.4066,0.3841,0.4319,78.9136,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,94.7319,10,16380,,,,25.194,23.476,22.575,22.115,21.841,21.716,21.615,20.541,21.452,21.658,22.753,,,27.34,26.313,25.156,23.516,22.552,22.114,21.842,21.656,21.496,21.088,21.473,21.735,22.086,21.907,21.008,9.2951,9.7579,-1.32376,,,,AS1063clu,342.1942573,-44.547142,22.451680924591997,-61.35084000000859,65.32995901610794,pagul21_photoz_f160w_radius,2.26306305053693,False
2192,0.31166,0.2725,0.3326,0.3064,0.2795,0.3379,10.7084,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,45.8386,10,16380,,,,25.247,23.409,22.544,22.092,21.856,21.745,21.666,21.071,21.778,22.203,22.904,24.161,,27.144,26.137,25.07,23.372,22.567,22.171,21.868,21.696,21.542,21.156,21.715,21.972,22.369,21.87,21.193,9.52221,9.41596,-3.5698,,,,AS1063clu,342.1809935,-44.5493251,-11.588212707116547,-69.20999999999538,70.17343353253237,pagul21_photoz_f160w_radius,2.493653201084412,False
285,0.39971,0.384,0.4184,0.4015,0.3798,0.4274,76.0601,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,101.957,10,16380,,,,24.854,23.317,22.491,22.087,21.853,21.757,21.675,20.654,21.34,21.752,22.984,23.6,,27.043,26.028,24.938,23.367,22.489,22.094,21.853,21.677,21.526,21.142,21.537,21.815,22.171,21.962,21.079,9.34353,9.44811,-1.94422,,,,AS1063clu,342.2001037,-44.5161024,37.455739650463485,50.391719999990414,62.78740221828529,pagul21_photoz_f160w_radius,2.245779657276176,False
116,0.30815,0.2751,0.4047,0.319,0.2497,0.3887,4.32734,22.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,20.4706,10,16380,,,,24.96,23.423,22.552,22.121,21.9,21.751,21.683,21.324,22.052,21.841,23.201,23.105,,26.277,25.771,24.916,23.401,22.604,22.198,21.899,21.75,21.635,21.304,21.944,22.134,22.534,22.068,21.356,9.50682,9.31682,-3.50242,,,,AS1063clu,342.1853478,-44.5128549,-0.41344312071500894,62.082719999992264,62.08409665777143,pagul21_photoz_f160w_radius,2.2448296385923805,False
397,0.31262,0.2945,0.3707,0.3332,0.3036,0.3686,31.9042,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,51.5248,10,16380,,,,25.156,23.333,22.538,22.16,21.931,21.801,21.686,20.905,21.769,22.062,22.619,24.516,,27.234,26.216,25.132,23.443,22.607,22.213,21.908,21.734,21.579,21.186,21.704,21.972,22.36,21.928,21.193,9.46127,9.37703,-2.85417,,,,AS1063clu,342.1936708,-44.5184551,20.94650159326207,41.922000000005255,46.86373878594164,pagul21_photoz_f160w_radius,1.7295028761980547,False
1536,0.40528,0.385,0.4323,0.4135,0.3786,0.4711,57.2734,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,88.6579,10,16380,,,,25.355,23.523,22.612,22.174,21.912,21.797,21.707,20.745,21.468,21.768,22.474,22.84,,27.412,26.385,25.228,23.581,22.618,22.18,21.914,21.728,21.568,21.16,21.545,21.807,22.158,21.979,21.08,9.48186,9.52229,-2.97689,,,,AS1063clu,342.1893394,-44.5369168,9.830502009677126,-24.540120000006027,26.435889608200473,pagul21_photoz_f160w_radius,1.0341355702733486,False
300,0.33076,0.3099,0.3496,0.3413,0.304,0.3849,42.5644,26.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,46.8766,10,16380,,,,23.921,22.694,22.266,22.008,21.914,21.804,21.728,21.151,21.893,22.268,,24.411,,25.102,24.629,24.038,22.809,22.261,22.048,21.858,21.766,21.695,21.46,22.017,22.335,22.725,22.328,21.56,9.10035,8.99395,-1.10406,,,,AS1063clu,342.1856182,-44.5121881,0.280504860945788,64.48319999998375,64.48381010156673,pagul21_photoz_f160w_radius,2.3890005867188906,False
