IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
343,2.507,2.0908,2.5132,2.2914,2.1207,2.4965,17.7951,31.0,2,0.5,,99.0,2.19,12.1795,31.0,0.5,0.002266,,1000000000.0,13357.4,10,16383,,28.243,28.07,26.221,24.908,24.406,23.473,22.989,22.7,22.393,21.441,20.387,20.057,20.8,20.889,,32.45,27.379,25.629,24.923,24.399,23.751,23.021,22.652,22.317,21.488,21.033,20.837,20.684,20.945,20.58,9.2126,11.1328,0.56669,,,,A2744clu,3.5732802,-30.3835543
344,5.4478,0.4907,8.0,4.6016,0.8094,7.1317,2.65458,33.0,1,0.1,,99.0,7.08,1.45716,33.0,0.0,0.482593,,1000000000.0,75.398,8,16363,,,29.517,,30.3,,27.875,27.659,27.654,27.542,,,,22.869,,,,,,29.044,27.611,27.648,27.685,27.724,27.767,27.615,27.426,27.55,27.499,27.515,28.743,8.93367,8.14426,-1.61384,,,,A2744clu,3.6012808,-30.3800002
348,3.2258,2.3407,3.506,2.4754,0.2674,3.3424,1.1305,33.0,1,0.15,,99.0,2.48,1.1305,33.0,0.15,0.568217,,1000000000.0,35.3452,9,16382,,,29.371,28.21,27.657,27.636,27.907,27.68,27.957,27.521,26.761,,,25.614,23.396,,40.202,29.2,28.056,27.859,27.842,27.89,27.694,27.555,27.494,27.019,27.325,27.316,27.317,27.71,27.39,8.80006,8.21908,-0.88144,,,,A2744clu,3.5847103,-30.380162
350,1.1865,0.429,1.5742,1.5794,0.3346,6.2559,5.65888,1.0,0,0.0,570900000.0,99.0,0.0,4.21512,3.0,0.0,0.121534,,1000000000.0,85893500.0,8,16380,,,,29.504,28.591,28.348,28.606,28.293,27.966,27.701,,,,,,,29.066,28.75,28.71,28.754,28.72,28.048,27.847,27.834,27.835,27.802,27.835,27.821,28.113,28.617,30.57,8.90323,7.59934,-2.00563,,,,A2744clu,3.5725937,-30.3801857
352,0.0,0.0,0.7885,1.7873,0.3609,5.9126,2.59986,1.0,0,0.0,718700000.0,99.0,0.46,1.71697,1.0,0.0,0.423803,,1000000000.0,162861000.0,9,16381,,32.151,,29.551,28.487,28.152,27.787,27.915,27.47,27.539,,27.24,26.04,,24.01,,29.637,28.948,28.77,28.761,28.715,28.074,27.634,27.59,27.583,27.518,27.501,27.461,27.629,28.147,30.046,8.94828,7.74267,-2.01047,,,,A2744clu,3.5763863,-30.3804139
353,0.47882,0.3403,0.551,0.322,0.1741,0.4561,5.22558,1.0,0,0.0,1434000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,113415000.0,9,16382,,,26.964,27.414,25.336,24.833,24.549,24.414,24.386,24.402,24.338,24.836,,23.092,,,27.653,27.513,26.67,25.329,24.806,24.579,24.462,24.426,24.408,24.236,24.777,25.128,25.497,26.058,28.123,9.18181,7.90097,-2.53933,,,,A2744clu,3.5758376,-30.3833933
354,0.0,0.0,0.14,0.4178,0.0933,1.7159,5.46252,1.0,0,0.0,1015000000.0,99.0,0.45,5.39743,1.0,0.0,0.0672919,,1000000000.0,20698500.0,10,16383,,,28.503,29.263,27.398,26.681,26.827,26.714,26.735,26.716,27.999,,,,,,28.83,28.839,28.522,27.46,27.026,26.899,26.861,26.838,26.836,26.819,27.271,27.642,27.954,28.558,30.602,9.03724,6.90167,-2.85497,,,,A2744clu,3.5821862,-30.3833276
355,1.3957,1.1344,1.5718,1.4668,0.3224,6.2062,4.73235,33.0,3,0.2,,99.0,0.0,5.22877,5.0,0.0,0.0732129,,1000000000.0,12.234,7,16252,,,,28.742,29.01,28.377,27.67,28.034,,27.249,,,,24.678,24.485,,29.068,28.566,28.479,28.508,28.286,27.84,27.707,27.728,27.359,27.624,27.487,27.56,27.916,28.047,27.856,8.86841,7.7276,-1.6622,,,,A2744clu,3.5939801,-30.3801982
356,1.5847,1.5754,1.6821,1.6988,1.6031,1.8049,6.95738,32.0,3,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,223.656,10,16383,,25.733,24.88,24.772,24.953,24.921,24.515,24.49,24.556,24.485,24.397,24.855,25.008,23.615,,,25.517,24.949,24.816,24.909,24.903,24.612,24.413,24.418,24.452,24.393,24.336,24.341,24.63,24.907,24.322,8.7,9.05134,0.10167,,,,A2744clu,3.5972751,-30.3834336
358,2.3262,1.9964,2.6038,2.4266,2.1261,2.6143,0.932756,31.0,2,0.15,,99.0,2.02,1.57216,33.0,0.25,0.455627,,1000000000.0,263.214,10,16383,,28.418,27.214,26.281,25.961,25.915,25.875,25.493,25.248,25.096,24.978,26.59,25.363,26.014,23.304,,36.098,27.243,26.188,25.942,25.928,25.824,25.559,25.311,25.139,24.92,24.818,24.816,24.787,25.157,25.059,8.78677,9.21562,0.0966,,,,A2744clu,3.6064009,-30.383424
359,0.0,0.0,8.0,3.855,1.2008,6.6508,323.897,33.0,0,0.0,,99.0,1.69,323.897,33.0,0.0,4.64107e-71,,1000000000.0,438.949,8,16191,,-0.484,-1.072,-1.286,-2.169,-2.479,-2.549,,,-2.829,24.81,24.068,24.656,25.057,,,,,26.88,24.61,24.442,24.618,24.76,24.855,24.953,24.81,24.765,25.085,25.155,25.256,26.58,8.99548,9.4191,-0.48706,,,,A2744clu,3.566466,-30.3833822
361,0.0,0.0,8.0,3.855,1.2008,6.6508,5.76605,33.0,0,0.0,,99.0,1.98,5.76605,33.0,0.0,0.0559652,,1000000000.0,3.7809,8,16380,,,,2.27,0.893,0.083,-0.889,-1.189,-1.205,-1.198,29.972,,,22.684,,,,,32.042,29.772,29.604,29.78,29.922,30.017,30.115,29.972,29.927,30.247,30.317,30.418,31.742,8.99548,7.35527,-2.55174,,,,A2744clu,3.6023905,-30.3802293
362,1.9726,1.9425,1.9937,1.9414,1.8588,1.9821,33.063,33.0,3,0.05,,99.0,0.0,36.9125,33.0,0.1,9.65033e-09,,1000000000.0,115.554,10,16383,,26.404,25.278,25.116,25.241,25.296,25.109,24.799,24.882,24.906,26.741,,25.586,23.568,,,26.482,25.191,25.078,25.225,25.383,25.343,25.235,25.166,25.14,25.391,25.425,25.449,25.67,26.197,25.29,8.7059,4.27598,-4.66564,,,,A2744clu,3.587887,-30.3834697
363,2.8753,1.7731,3.3819,1.427,0.1829,3.0283,4.62254,33.0,1,0.05,,99.0,0.0,3.18721,29.0,0.0,0.203191,,1000000000.0,2.56919,9,16381,,30.327,,28.639,28.299,28.375,28.776,28.978,28.704,28.554,,,,23.86,22.975,,28.689,28.554,28.674,28.82,28.95,28.691,28.702,28.692,28.508,28.911,28.969,29.121,29.538,29.7,29.528,8.82539,6.74101,-2.6892,,,,A2744clu,3.5771895,-30.380293
364,1.5849,1.5599,1.8016,1.6767,1.5759,1.8001,2.44527,29.0,2,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,340.776,10,16383,,25.865,25.064,24.743,24.792,24.649,23.998,23.787,23.749,23.668,23.43,23.22,23.509,23.73,22.745,,25.597,25.012,24.804,24.801,24.684,24.069,23.744,23.689,23.659,23.493,23.416,23.373,23.613,24.012,23.719,8.8319,9.53568,0.30934,,,,A2744clu,3.587721,-30.3836356
365,0.0,0.0,1.5789,1.6203,0.3533,5.5901,3.23331,1.0,0,0.0,570900000.0,99.0,0.56,2.65261,27.0,0.0,0.265456,,1000000000.0,63485800.0,8,16380,,,,29.782,28.876,28.9,27.992,28.005,28.296,28.181,,,,,,,29.489,29.13,29.087,29.129,29.106,28.443,28.192,28.184,28.215,28.186,28.214,28.194,28.46,28.98,30.924,8.90959,7.44312,-2.15707,,,,A2744clu,3.5902472,-30.3803352
366,1.1788,1.1395,1.3108,1.1609,0.0458,2.6259,4.33488,33.0,3,0.15,,99.0,0.0,5.44685,32.0,0.3,0.0656496,,1000000000.0,41.2387,8,16380,,,,26.461,25.99,25.985,25.971,25.853,25.49,25.254,25.924,,,,,,26.313,26.196,26.277,26.233,25.977,25.698,25.819,25.491,25.353,25.647,25.634,25.89,26.308,26.398,25.672,8.75916,8.46595,-0.53468,,,,A2744clu,3.5861634,-30.3834728
367,0.30289,0.0694,0.5446,0.2728,0.1153,0.459,1.01056,27.0,3,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.20152,10,16383,,29.249,27.356,27.265,25.84,25.357,25.084,24.989,24.9,24.823,24.758,24.888,25.559,23.555,,,28.015,27.588,27.037,25.9,25.404,25.103,24.943,24.897,24.863,24.683,25.259,25.433,25.917,25.466,24.5,9.27459,7.4628,-3.54103,,,,A2744clu,3.5949567,-30.3797478
368,5.2454,5.1879,5.359,5.2439,0.0152,5.4691,150.023,33.0,0,0.0,,99.0,0.0,152.268,3.0,0.0,8.61635e-34,,1000000000.0,170.58,10,16383,,,29.152,28.363,27.114,26.548,26.289,26.181,26.087,26.113,,,,,,,,,,28.308,26.149,25.991,26.096,26.176,26.263,26.575,26.505,26.501,26.624,26.709,27.807,9.06649,4.32687,-5.85587,,,,A2744clu,3.575211,-30.3829339
369,0.18415,0.092,0.2088,0.123,0.0726,0.1946,12.1301,1.0,0,0.0,4500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,66534800.0,9,16319,,28.547,27.71,26.472,24.99,24.271,24.045,,37.875,23.757,24.152,24.185,24.632,,24.655,,29.487,27.687,26.227,25.011,24.466,24.138,24.061,24.03,23.988,23.967,24.735,25.122,25.627,26.143,28.368,9.48865,7.38633,-5.2998,,,,A2744clu,3.5686758,-30.3835492
370,0.0,0.0,0.0694,0.1821,0.0314,0.6208,7.60361,3.0,0,0.0,,99.0,0.57,7.09237,1.0,0.0,0.0288344,,1000000000.0,0.0925907,8,16380,,,,28.069,26.662,25.982,25.757,25.682,25.542,25.588,26.479,,,24.172,,,30.572,29.358,27.965,26.665,26.184,25.908,25.774,25.74,25.719,25.701,26.494,26.769,27.226,27.59,28.66,9.34565,6.61103,-5.1157,,,,A2744clu,3.588619,-30.3835717
371,0.19176,0.0,0.5505,0.26,0.0864,0.5526,1.7525,1.0,0,0.0,1800000000.0,99.0,4.25,5.54919,33.0,0.15,0.0623747,,1000000000.0,24559700.0,10,16383,,30.407,28.55,28.58,26.737,26.173,26.0,25.831,25.823,25.781,25.964,24.882,25.466,,22.912,,29.842,29.417,28.184,26.806,26.264,26.005,25.889,25.855,25.828,25.671,26.329,26.665,27.099,27.653,29.782,9.32763,7.06524,-4.34192,,,,A2744clu,3.5887017,-30.3837205
372,0.31305,0.2649,0.382,0.3156,0.2414,0.3899,1.15384,31.0,3,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,16.7717,10,16383,,26.1,25.326,25.151,24.3,23.926,23.839,23.727,23.712,23.641,23.45,24.617,24.76,,,,25.651,25.38,25.133,24.291,23.931,23.858,23.713,23.666,23.642,23.517,24.105,24.132,24.64,24.307,23.185,8.93043,8.30889,-1.18054,,,,A2744clu,3.5890862,-30.3838177
373,2.0205,1.9419,2.0445,2.0111,1.9385,2.0615,3.82249,32.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2188.89,10,16383,,27.844,25.7,24.748,24.504,24.289,23.783,23.391,23.261,23.186,22.793,22.541,22.552,23.168,22.257,,27.734,25.631,24.802,24.474,24.237,23.872,23.409,23.232,23.125,22.839,22.478,22.37,22.443,22.855,21.962,8.95771,10.17482,0.59942,,,,A2744clu,3.5702008,-30.3837432
374,1.3695,0.0,2.3852,2.9807,0.7636,6.7655,2.14909,33.0,3,0.3,,99.0,0.0,0.983133,19.0,0.2,0.611667,,1000000000.0,66.8767,9,16381,,28.843,,29.851,29.673,29.182,27.945,27.509,27.614,27.889,29.128,,,,,,,36.246,30.262,29.108,29.025,28.708,28.552,28.278,28.017,27.719,27.339,27.203,27.103,27.221,27.577,8.96671,7.95344,-1.85031,,,,A2744clu,3.5981226,-30.3804636
375,0.0,0.0,0.1065,0.4068,0.0382,2.349,8.28109,33.0,0,0.0,,99.0,2.78,6.71219,33.0,0.0,0.0348712,,1000000000.0,1.10585,8,16380,,,,26.845,26.771,26.864,27.082,27.183,26.968,26.95,,25.835,26.601,23.906,24.156,,26.442,26.602,26.829,26.737,26.817,26.885,26.993,27.006,27.038,27.116,27.857,27.77,28.4,28.08,26.795,8.7428,4.71254,-4.36352,,,,A2744clu,3.5918063,-30.3834779
376,1.4089,1.2078,1.4317,1.2333,0.7395,1.5117,5.94297,33.0,3,0.3,,99.0,0.88,9.52555,1.0,0.0,0.00854188,,1000000000.0,189.201,7,16331,,26.009,26.475,,26.177,,,24.686,24.275,24.131,24.946,,,21.967,20.636,,26.62,26.227,26.16,25.888,25.375,24.858,24.821,24.452,24.238,24.419,24.221,24.389,24.757,24.831,24.297,8.9908,9.06303,-0.57799,,,,A2744clu,3.5936983,-30.3840607
377,0.5535,0.0125,0.7117,0.3717,0.1136,0.6351,1.10454,27.0,1,0.2,,99.0,0.07,1.37525,1.0,0.0,0.502769,,1000000000.0,1.42316,9,16382,,,28.129,28.158,27.006,26.399,26.183,26.118,26.014,25.954,26.117,,,24.47,,,28.555,28.439,28.094,26.972,26.471,26.236,26.08,26.021,25.993,25.86,26.34,26.518,27.019,26.79,25.613,9.17323,7.20511,-3.27688,,,,A2744clu,3.6030809,-30.3837955
379,1.5571,1.1295,1.5757,1.5202,1.1875,1.8544,2.6418,31.0,1,0.15,,99.0,1.88,3.12486,31.0,0.15,0.209626,,1000000000.0,98.3535,10,16383,,27.421,26.248,26.059,26.026,25.735,25.281,25.066,25.017,24.954,25.229,24.268,24.566,,,,26.698,26.178,26.08,26.024,25.921,25.365,25.178,25.165,24.932,25.047,24.957,24.977,25.308,25.599,25.556,8.78397,8.87575,-0.24827,,,,A2744clu,3.6085592,-30.3838535
380,0.0,0.0,0.7436,0.5128,0.1018,1.8779,2.48994,1.0,0,0.0,570900000.0,99.0,0.45,2.47952,1.0,0.0,0.289454,,1000000000.0,39201700.0,9,16381,,27.443,,27.309,26.443,26.132,26.164,26.007,25.959,25.974,27.084,,,,,,27.122,27.159,27.171,26.577,26.217,26.161,26.215,26.189,26.183,26.252,26.664,26.999,27.368,27.98,30.045,8.84823,7.27272,-2.04629,,,,A2744clu,3.5833997,-30.3805486
381,0.0,0.0,0.0655,0.1939,0.0324,0.6871,9.9318,3.0,0,0.0,,99.0,0.51,9.09441,1.0,0.0,0.0105968,,1000000000.0,0.0478823,10,16383,,28.971,30.084,28.659,27.535,26.757,26.515,26.527,26.417,26.413,28.45,26.629,,,24.781,,31.429,30.263,28.859,27.523,27.03,26.753,26.615,26.579,26.558,26.525,27.324,27.593,28.049,28.417,29.433,9.3024,6.30581,-5.17168,,,,A2744clu,3.6061901,-30.3838023
382,1.1344,0.0,2.8407,1.2062,0.2361,2.8041,0.490621,33.0,1,0.1,,99.0,1.57,0.459293,33.0,0.1,0.794815,,1000000000.0,10.8732,9,16381,,27.761,,27.102,27.489,26.842,26.997,27.05,26.906,26.927,27.246,,,24.366,24.843,,27.303,27.227,27.248,27.345,27.302,27.07,27.136,27.004,26.92,27.086,27.119,27.368,27.804,27.91,27.316,8.82986,7.64567,-1.68872,,,,A2744clu,3.5834726,-30.3807564
383,3.1452,2.827,3.3582,2.7209,0.2924,3.2312,1.7428,31.0,1,0.1,,99.0,2.49,1.87988,33.0,0.2,0.390652,,1000000000.0,50.4725,8,16380,,,,27.924,27.399,27.197,27.35,27.525,27.353,27.015,26.475,,,25.038,,,,29.956,27.842,27.446,27.45,27.481,27.443,27.199,26.967,26.887,26.729,26.752,26.733,27.008,27.437,8.76675,8.62583,-0.41241,,,,A2744clu,3.6071596,-30.3838358
385,2.6671,2.6119,2.7517,2.5652,0.0277,2.6977,9.89571,33.0,1,0.25,,99.0,0.05,9.92281,26.0,0.3,0.00700307,,1000000000.0,2398.61,10,16383,,27.954,26.706,24.998,24.42,24.101,23.964,23.761,23.547,23.404,23.443,23.281,23.413,24.61,22.999,,,26.541,24.804,24.336,24.161,24.074,23.814,23.63,23.524,23.334,23.005,22.937,22.879,23.195,23.012,9.26008,6.40767,-4.50167,,,,A2744clu,3.6019207,-30.3841118
386,0.60577,0.0,1.7522,3.1826,0.691,6.0417,0.704549,33.0,1,0.25,,99.0,0.17,0.287833,33.0,0.5,0.86596,,1000000000.0,77.1153,8,16374,,,29.467,30.308,,28.07,28.062,28.166,27.908,27.875,27.86,26.177,26.334,,24.189,,,,29.858,28.652,28.351,28.241,28.188,28.099,27.928,27.465,27.229,27.099,27.03,27.103,27.742,8.98081,8.06704,-1.87632,,,,A2744clu,3.5710523,-30.3804935
387,2.7274,2.6727,2.7479,2.7201,2.6696,2.8766,3.52066,33.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,5902.63,9,16382,,,28.353,24.687,23.912,23.741,23.586,23.33,23.109,22.973,22.782,22.437,22.424,22.768,23.744,,,27.269,24.726,23.992,23.734,23.574,23.327,23.114,22.962,22.688,22.252,22.147,22.05,22.283,22.346,8.85646,10.42301,1.14377,,,,A2744clu,3.6020941,-30.3843135
388,0.0,0.0,0.164,0.7287,0.1251,2.4079,5.97973,28.0,3,0.05,,99.0,1.2,4.81148,33.0,0.2,0.0901988,,1000000000.0,1.3259,10,16383,,28.813,29.771,28.77,28.2,28.067,28.47,27.961,27.506,27.241,,25.14,24.603,,24.173,,28.662,28.692,28.73,28.407,27.747,27.616,27.555,27.546,27.505,27.527,27.696,28.1,28.294,28.811,27.548,8.86146,7.18668,-2.16322,,,,A2744clu,3.6058338,-30.3805027
389,0.0,0.0,0.7602,1.2622,0.2222,3.5343,1.60693,33.0,1,0.2,,99.0,0.45,0.666351,1.0,0.0,0.716644,,1000000000.0,7.57924,9,16379,,29.704,29.667,,28.205,27.766,27.931,27.813,27.896,27.634,28.285,26.492,27.042,24.304,24.491,,29.016,28.742,28.632,28.577,28.389,27.99,27.967,27.773,27.636,27.767,27.676,27.866,28.263,28.355,27.918,8.89741,7.26671,-2.27839,,,,A2744clu,3.5711734,-30.383946
390,0.81771,0.0,4.8536,3.011,0.7331,5.3138,1.21513,33.0,1,0.25,,99.0,3.72,0.756997,30.0,0.15,0.684889,,1000000000.0,59.6498,9,16379,,28.389,29.432,,28.792,28.286,28.214,28.195,28.102,28.089,27.181,,,,,,,36.381,29.777,28.752,28.513,28.41,28.36,28.211,27.999,27.684,27.377,27.268,27.196,27.327,27.747,8.93534,8.13545,-1.44118,,,,A2744clu,3.5839123,-30.3805408
391,0.39062,0.3271,0.4169,0.3142,0.2118,0.3976,18.5914,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,19.5707,10,16383,,27.911,27.357,25.207,24.08,23.321,22.981,22.805,22.733,22.672,22.07,22.974,23.489,24.925,,,27.084,26.3,25.468,24.012,23.364,23.052,22.804,22.672,22.557,22.24,22.821,23.101,23.5,23.001,22.324,9.38578,8.66315,-3.0871,,,,A2744clu,3.5787319,-30.3842235
393,0.37151,0.3625,0.3813,0.371,0.3565,0.384,60.0489,33.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,466.232,10,16383,,22.728,22.368,22.101,21.437,21.179,21.068,22.749,22.851,20.813,20.136,20.677,20.688,21.84,20.262,,22.554,22.365,22.075,21.468,21.147,20.995,20.849,20.776,20.731,20.593,21.157,20.978,21.645,21.228,19.983,8.8425,9.30613,0.01985,,,,A2744clu,3.5693497,-30.3842664
394,1.9811,1.7803,2.2235,1.8135,0.1688,2.1601,1.45319,33.0,2,0.1,,99.0,2.36,2.33578,31.0,0.0,0.311022,,1000000000.0,58.6784,10,16383,,28.087,26.586,26.134,26.273,26.409,26.106,25.896,25.886,26.05,26.213,,28.67,23.109,,,27.191,26.343,26.208,26.287,26.368,26.189,26.015,26.007,26.082,26.138,26.098,26.105,26.36,26.76,25.915,8.75167,5.97936,-3.13969,,,,A2744clu,3.578298,-30.3840471
396,0.0,0.0,0.1827,0.2171,0.0533,0.5666,2.63665,3.0,0,0.0,,99.0,0.55,2.14696,1.0,0.0,0.341817,,1000000000.0,0.173789,9,16382,,,28.621,27.777,26.527,25.861,25.595,25.45,25.415,25.459,25.786,24.362,24.431,23.899,,,30.42,29.401,27.944,26.519,25.983,25.707,25.557,25.515,25.491,25.423,26.232,26.487,26.935,27.316,28.202,9.33564,6.98538,-4.58263,,,,A2744clu,3.5877083,-30.3840699
397,3.8229,3.7385,3.925,3.8386,3.73,3.9788,13.7476,33.0,1,0.05,,99.0,4.33,17.0461,33.0,0.0,0.000198827,,1000000000.0,1702.38,9,16319,,,27.366,25.448,23.888,23.157,22.831,,39.078,22.561,23.618,25.14,27.712,22.974,,,,,25.976,23.707,23.457,23.567,23.669,23.737,23.81,23.583,23.645,23.71,23.749,23.821,25.096,9.46758,6.54633,-5.94128,,,,A2744clu,3.5668889,-30.380671
398,0.0,0.0,0.0991,0.8241,0.1651,2.4065,7.22024,1.0,0,0.0,1015000000.0,99.0,1.41,6.47862,33.0,0.2,0.0391909,,1000000000.0,44210200.0,9,16379,,29.895,,,28.92,28.126,27.919,27.57,27.366,27.525,,25.667,26.349,,,,29.611,29.509,29.491,28.989,27.922,27.664,27.585,27.582,27.544,27.52,27.537,27.922,28.27,28.752,30.714,8.99373,7.3335,-2.36688,,,,A2744clu,3.5706087,-30.3840248
399,0.0,0.0,0.2076,1.2207,0.1948,4.6376,5.35447,33.0,1,0.1,,99.0,1.42,5.2092,33.0,0.1,0.0739326,,1000000000.0,4.23306,8,16377,,29.542,,,28.273,28.219,27.82,28.186,27.928,27.748,,,,24.011,,,28.334,28.269,28.289,28.384,28.302,28.047,28.142,27.909,27.772,28.128,28.159,28.404,28.838,28.946,28.381,8.87808,7.20273,-2.35569,,,,A2744clu,3.5745655,-30.3805988
400,0.0,0.0,0.0279,0.0478,0.011,0.459,14.6082,32.0,3,0.2,,99.0,2.78,16.6154,33.0,0.1,0.00024661,,1000000000.0,0.0457496,10,16383,,27.535,28.015,26.411,26.231,26.196,26.136,25.925,25.725,25.46,27.304,26.718,29.005,,25.553,,27.156,27.04,26.502,26.217,26.13,25.971,25.937,25.914,25.885,26.08,26.349,27.006,26.895,25.634,28.363,8.90428,5.37585,-4.11383,,,,A2744clu,3.5865937,-30.3841312
401,2.4007,2.294,2.6071,2.4924,2.2392,2.6923,1.27051,25.0,0,0.15,,99.0,2.78,1.82163,33.0,0.5,0.402195,,1000000000.0,320.978,9,16381,,,,27.605,26.701,26.477,25.877,25.408,24.869,24.484,24.117,23.94,23.767,23.749,,,40.94,29.37,27.699,26.78,26.304,25.848,25.385,24.899,24.521,24.04,23.612,23.491,23.367,23.682,23.611,9.12503,9.80789,-0.37773,,,,A2744clu,3.6009236,-30.3841679
402,1.7839,1.6901,2.0634,1.7708,0.2956,2.0599,3.34919,33.0,3,0.05,,99.0,0.0,5.14389,31.0,0.0,0.0763868,,1000000000.0,11.6002,10,16383,,28.632,27.643,27.275,27.588,27.715,27.417,27.07,27.239,27.728,29.022,27.104,27.664,,22.943,,28.035,27.435,27.418,27.575,27.732,27.609,27.446,27.505,27.664,27.718,27.751,27.785,28.075,28.439,27.684,8.7329,4.58657,-4.42353,,,,A2744clu,3.6041296,-30.38415
403,1.951,1.5288,2.3499,1.3781,0.1722,2.1729,3.66062,33.0,1,0.1,,99.0,1.57,3.17545,33.0,0.1,0.20439,,1000000000.0,6.17818,10,16383,,29.976,27.823,28.033,27.982,28.308,28.112,28.129,27.819,27.774,,,,23.031,,,28.283,28.079,28.123,28.203,28.249,27.927,27.944,27.857,27.751,27.99,27.993,28.154,28.565,28.698,28.525,8.77002,6.80992,-2.33132,,,,A2744clu,3.5867166,-30.3806217
404,1.4101,1.1397,1.5648,1.4705,1.1935,1.9176,1.24616,33.0,1,0.1,,99.0,1.94,2.28442,31.0,0.05,0.319113,,1000000000.0,30.1322,9,16382,,,26.571,26.515,26.602,26.738,26.495,26.335,26.144,26.002,26.679,,,23.585,24.465,,26.771,26.485,26.529,26.6,26.662,26.347,26.295,26.355,26.062,26.415,26.404,26.516,26.905,27.067,26.877,8.71286,8.37741,-0.58286,,,,A2744clu,3.5992358,-30.3842014
405,1.5826,0.429,2.3716,1.4249,0.4364,2.4434,2.20164,33.0,3,0.2,,99.0,1.93,2.09973,28.0,0.0,0.349985,,1000000000.0,13.434,10,16383,,30.449,27.504,28.356,28.381,27.877,27.69,27.697,27.572,27.497,27.207,27.021,,,21.967,,28.833,28.377,28.309,28.326,28.137,27.713,27.635,27.535,27.438,27.436,27.31,27.41,27.779,27.896,27.725,8.82158,7.78303,-1.42471,,,,A2744clu,3.5865758,-30.3806866
406,0.0,0.0,0.7944,0.5806,0.1717,4.4476,2.12513,1.0,0,0.0,1139000000.0,99.0,0.61,2.0899,1.0,0.0,0.35171,,1000000000.0,36667000.0,8,16380,,,,29.883,28.127,27.219,27.133,27.068,26.954,26.948,28.144,,,25.955,,,29.419,29.284,29.135,28.104,27.334,27.144,27.096,27.046,27.008,27.003,27.234,27.6,27.972,28.51,30.497,9.20355,7.15117,-3.55305,,,,A2744clu,3.5951619,-30.3842026
407,2.1343,0.7006,2.5333,1.6808,0.5327,2.3344,1.133,33.0,0,0.0,,99.0,1.13,0.928769,33.0,0.0,0.628522,,1000000000.0,9.03351,8,16380,,,,26.991,27.531,27.552,27.692,27.572,27.504,27.584,27.388,26.479,27.303,,22.083,,27.237,26.997,27.098,27.302,27.573,27.53,27.477,27.546,27.646,27.761,27.863,27.935,28.281,28.589,28.062,8.75332,4.9519,-4.17078,,,,A2744clu,3.5905001,-30.3806262
408,3.4481,3.4414,3.4538,3.4491,3.431,3.475,91.1348,26.0,0,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,85363.6,10,16383,,29.006,26.056,23.625,21.941,21.119,20.688,20.418,20.296,20.193,18.802,19.541,19.823,21.046,21.42,,,,23.881,21.862,21.041,20.681,20.435,20.26,20.063,18.92,18.504,18.313,18.206,18.126,19.388,9.52634,9.73831,-3.27639,,,,A2744clu,3.5881465,-30.3850015
409,3.5466,3.5396,3.552,3.542,3.5025,3.5543,69.527,25.0,0,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,75012.1,10,16383,,26.534,26.026,24.114,22.34,21.478,21.021,20.731,20.595,20.478,19.035,19.737,19.998,21.019,20.859,,,,24.494,22.262,21.397,21.015,20.751,20.535,20.348,19.08,18.561,18.34,18.214,18.11,19.42,9.56204,9.7564,-3.81458,,,,A2744clu,3.5925502,-30.3853072
410,1.4097,0.0,2.6864,3.3476,0.9473,7.1067,3.57579,33.0,3,0.3,,99.0,7.94,1.34162,33.0,0.0,0.511295,,1000000000.0,65.7842,9,16379,,29.311,30.897,,30.537,,29.521,28.564,28.393,28.447,,,,,24.654,,,,31.149,29.552,29.198,29.099,28.831,28.77,28.593,27.966,27.652,27.466,27.369,27.371,28.155,9.00689,7.86907,-2.10097,,,,A2744clu,3.6052617,-30.3805986
