catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
2737,147,0.0,0.0,0.0553,1.1749,0.0718,1.9263,16.4765,33.0,1,0.1,,99.0,1.98,15.2188,33.0,0.1,0.000495768,,1000000000.0,57.9565,12,16383,,,25.517,25.383,25.238,25.119,24.454,24.169,24.088,24.133,25.59,25.127,25.621,,,,25.384,25.338,25.364,25.466,25.344,25.121,25.274,24.981,24.846,25.2,25.24,25.508,25.944,26.042,25.34,8.74147,6.37481,-2.68437,,,,A2744clu,3.5702572,-30.3799868,[MAC2016] A2744cl   2407,3.5702540000000003,-30.379984,G,1.421,E,2016A&A...590A..30M,0.014155355350362452,SIMBAD
2738,148,0.067983,0.038,0.1572,0.1324,0.0713,0.1976,12.5226,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.187917,11,16381,,28.022,,26.633,24.925,24.252,24.014,23.879,23.82,23.781,23.6,24.72,25.842,,,,29.328,27.714,26.239,24.951,24.386,24.003,23.865,23.827,23.792,23.791,24.57,24.921,25.43,25.837,27.732,9.53588,7.58812,-5.74005,,,,A2744clu,3.5792181,-30.3801877,[MAC2016] A2744cl   2342,3.579217,-30.380186,G,0.3,D,2017ApJ...835..254M,0.007008933078967507,SIMBAD
2739,149,1.2401,1.1406,1.562,1.3856,0.1535,2.6749,8.28372,33.0,1,0.25,,99.0,0.0,8.81464,33.0,0.5,0.0121878,,1000000000.0,32.4803,11,16382,,,29.631,27.698,27.339,27.159,26.983,26.851,26.478,26.074,27.342,26.319,26.448,,22.875,,28.411,27.908,27.741,27.603,27.382,26.844,26.739,26.504,26.304,26.535,26.354,26.452,26.812,26.907,26.737,8.80388,8.50685,-0.63474,,,,A2744clu,3.6073403,-30.3800363,[MAC2016] A2744cl   2413,3.60734,-30.380032,G,0.01,E,2016A&A...590A..30M,0.01550801324427375,SIMBAD
2740,150,0.0,0.0,0.0356,0.0441,0.0107,0.1515,10.0875,4.0,0,0.0,,99.0,0.45,16.5988,1.0,0.0,0.000248664,,1000000000.0,0.00405998,11,16382,,,27.309,27.567,26.5,25.805,25.547,25.526,25.506,25.417,26.296,28.865,27.51,24.313,24.077,,30.165,28.686,27.317,26.427,25.999,25.704,25.632,25.6,25.552,25.725,26.503,26.919,27.308,27.677,32.264,9.46444,5.57623,-6.94449,,,,A2744clu,3.5803085,-30.3801319,[MAC2016] A2744cl   2392,3.580312,-30.380133,G,0.45,D,2017ApJ...835..254M,0.011568748657648602,SIMBAD
2741,151,0.0,0.0,0.0195,0.0257,,0.0682,67.8239,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00132274,10,16380,,,,28.069,27.034,26.405,26.139,26.095,26.009,25.949,26.678,,,,25.433,,30.75,29.244,27.856,26.954,26.499,26.187,26.114,26.074,26.02,26.202,26.99,27.431,27.826,28.221,33.885,9.49183,5.01772,-7.67582,,,,A2744clu,3.5800988,-30.3801823,[MAC2016] A2744cl   2396,3.580096,-30.380184,G,0.4297,E,2016A&A...590A..30M,0.01063358371262589,SIMBAD
2742,152,3.8465,3.0165,4.1369,3.8077,2.8383,4.6039,5.90424,33.0,1,0.3,,99.0,3.39,6.09111,33.0,0.3,0.0475699,,1000000000.0,509.257,10,16380,,,,28.98,27.76,27.187,27.01,26.824,26.796,26.8,26.523,25.446,24.512,23.008,23.251,,,,30.839,27.887,27.2,26.983,26.884,26.823,26.77,26.131,25.658,25.53,25.411,25.33,26.388,8.88703,9.37543,0.09144,,,,A2744clu,3.5920379,-30.3800994,[MAC2016] A2744cl   2414,3.592039,-30.380098,G,3.544,E,2016A&A...590A..30M,0.006088707904295944,SIMBAD
2743,153,0.0,0.0,0.0236,0.0382,,0.1151,356.695,1.0,0,0.0,508800000.0,99.0,0.3,361.239,31.0,0.0,3.6132399999999997e-79,,1000000000.0,74967.7,12,16383,,28.465,27.876,28.772,27.168,27.063,26.701,26.503,26.673,26.551,29.063,,,,24.744,,28.146,28.082,27.397,27.205,27.291,27.253,27.305,27.321,27.317,27.492,28.296,28.728,29.196,29.742,31.995,8.82875,4.75202,-4.57995,,,,A2744clu,3.592974,-30.3800953,[MAC2016] A2744cl   2410,3.592972,-30.380098,G,0.1805,E,2016A&A...590A..30M,0.011535139329056043,SIMBAD
2744,155,2.6633,2.5386,2.7535,2.6783,2.57,2.8196,1.13596,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1633.32,11,16382,,,29.194,26.439,25.65,25.365,25.221,24.735,24.539,24.179,23.855,23.377,23.233,,22.613,,,28.87,26.423,25.65,25.342,25.112,24.786,24.461,24.211,23.845,23.323,23.229,23.112,23.313,23.592,9.003,10.03501,0.32142,,,,A2744clu,3.5816947,-30.3802075,[WHH2015] GLASS 02294,3.5816958333333333,-30.380208333333332,G,2.32,D,2015ApJ...811...29W,0.004624799681004516,SIMBAD
2745,156,0.73024,0.6008,1.0897,0.7514,0.4603,1.0773,10.3513,1.0,0,0.0,1278000000.0,99.0,1.13,10.8579,32.0,0.3,0.00438767,,1000000000.0,350416000.0,10,16380,,,,27.69,26.658,25.904,25.405,25.246,25.14,25.072,25.494,24.54,24.064,23.604,25.508,,28.099,27.905,27.786,26.871,25.72,25.389,25.268,25.219,25.155,25.083,25.09,25.45,25.815,26.31,28.207,9.08099,8.3577,-1.6358,,,,A2744clu,3.5816746,-30.3804612,[MAC2016] A2744cl   2361,3.581676,-30.380465,G,0.64,D,2017ApJ...835..254M,0.014354336193539152,SIMBAD
2746,158,1.5704,1.552,1.6608,1.6265,1.5469,1.7117,8.86797,33.0,3,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,546.116,12,16383,,25.141,24.186,24.101,24.196,24.145,23.708,23.685,23.737,23.651,23.445,23.678,23.828,24.184,24.303,,24.724,24.193,24.074,24.165,24.109,23.824,23.677,23.679,23.71,23.628,23.529,23.551,23.866,24.089,23.684,8.7,9.34799,0.40086,,,,A2744clu,3.588864,-30.3802908,[MAC2016] A2744cl   2333,3.5888625000000003,-30.38029166666667,LeG,1.36,D,2015ApJ...811...29W,0.005606794813399629,SIMBAD
2747,159,0.0,0.0,0.1067,0.1188,0.0281,0.3398,369.617,1.0,0,0.0,508800000.0,99.0,0.54,370.709,33.0,0.0,3.17447e-81,,1000000000.0,210961.0,12,16383,,,29.03,,29.154,28.882,28.899,28.188,27.97,28.24,29.128,,,,,,29.433,29.409,28.866,28.577,28.484,28.552,28.581,28.613,28.629,28.709,29.495,29.876,30.386,30.905,33.136,8.96931,5.08698,-5.00784,,,,A2744clu,3.5856542,-30.3781317,[MAC2016] A2744cl  23393,3.585648,-30.378132,G,0.35,E,2016A&A...590A..30M,0.01928587803449574,SIMBAD
2748,160,0.0,0.0,0.0204,0.0287,,0.0805,37.6561,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00172907,12,16383,,26.879,28.333,27.84,26.727,26.239,26.023,25.852,25.824,25.811,26.199,,,24.355,,,30.382,28.938,27.563,26.708,26.284,25.994,25.926,25.891,25.842,26.032,26.813,27.238,27.615,27.982,33.503,9.46087,5.11338,-7.29085,,,,A2744clu,3.5885796,-30.380439,[MAC2016] A2744cl   2377,3.588575,-30.380444,G,0.37,D,2017ApJ...835..254M,0.022980257950780434,SIMBAD
2749,161,0.93725,0.4663,8.0,1.4667,0.824,3.4475,129.748,33.0,1,0.15,,99.0,4.66,129.372,32.0,0.0,8.078320000000001e-29,,1000000000.0,583.306,12,16383,,-0.396,,-3.058,-4.583,-5.349,-5.971,-6.067,-6.159,-6.245,23.318,23.131,23.462,24.614,25.29,,24.214,23.819,23.789,23.787,23.768,23.387,23.295,23.335,23.004,23.313,23.239,23.331,23.704,23.851,23.66,8.9778,9.64958,-0.0595,,,,A2744clu,3.6094246,-30.3801705,[IMT2023] 5378,3.609461,-30.380045,G,3.6647,E,2016A&A...590A..30M,0.46572826890404606,SIMBAD
2750,162,0.0,0.0,0.0454,0.072,0.0188,0.1835,111.396,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00153058,11,16382,,,28.77,32.865,28.564,28.347,27.71,27.294,27.227,27.208,26.742,,,,,,33.237,31.325,29.808,28.502,27.888,27.448,27.323,27.285,27.227,27.3,28.09,28.497,28.984,29.472,33.107,9.50671,5.58238,-7.32976,,,,A2744clu,3.574423,-30.3801656,[MAC2016] A2744cl   2409,3.57442,-30.380165,G,0.3085,E,2016A&A...590A..30M,0.009564142184117535,SIMBAD
2751,164,0.0,0.0,0.0065,,,0.02,1000000000.0,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.70662e-17,11,16381,,29.429,,27.961,26.536,25.625,25.252,25.07,25.034,24.962,25.262,,,,25.283,,29.657,28.281,26.868,26.065,25.621,25.331,25.267,25.221,25.159,25.4,26.195,26.662,27.023,27.41,inf,9.52945,4.62776,-9.19827,,,,A2744clu,3.5822622,-30.3802605,[MAC2016] A2744cl   2376,3.582264,-30.380259,G,0.38,D,2017ApJ...835..254M,0.007772421576085927,SIMBAD
2752,165,0.0,0.0,0.1506,0.9887,0.3837,7.0052,9.2692,1.0,0,0.0,1800000000.0,99.0,7.97,7.5435,33.0,0.0,0.0230118,,1000000000.0,67171100.0,11,16382,,,30.273,31.542,30.478,29.893,28.972,27.91,28.058,27.92,,,,,24.941,,32.401,32.235,31.735,30.677,29.19,28.404,28.167,28.058,27.961,27.745,27.59,27.882,28.259,28.701,30.65,9.32651,7.5921,-3.80676,,,,A2744clu,3.5889862,-30.3786743,[ARK2015] 6504,3.5889794,-30.378665,LeG,1.6,E,2019ApJ...878...12H,0.039584343276201285,SIMBAD
2753,166,0.0,0.0,0.0037,,,0.0169,1000000000.0,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.59082e-17,11,16381,,29.144,,27.025,25.464,24.734,24.352,24.193,24.132,24.076,24.253,25.768,,23.641,,,29.579,27.946,26.37,25.356,24.769,24.389,24.305,24.247,24.166,24.373,25.183,25.671,26.086,26.587,inf,9.57274,5.06259,-8.81999,,,,A2744clu,3.5966841,-30.3803721,[MAC2016] A2744cl   2341,3.596686,-30.380375,G,0.36,D,2017ApJ...835..254M,0.0119921970704759,SIMBAD
2754,167,1.7767,1.7579,1.7863,1.7714,1.7447,1.79,22.0587,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,438.348,12,16383,,25.717,24.782,24.412,24.387,24.35,24.233,23.922,23.982,24.343,24.004,24.272,24.393,24.983,24.312,,25.524,24.69,24.49,24.462,24.5,24.232,23.983,24.001,24.123,24.044,23.936,23.925,24.179,24.503,23.74,8.70064,6.42898,-2.52622,,,,A2744clu,3.571779,-30.3804358,[MAC2016] A2744cl   2328,3.5717791666666665,-30.380436111111113,LeG,1.68,D,2015ApJ...811...29W,0.0012338241377496807,SIMBAD
2755,168,0.24242,0.1797,0.3541,0.2583,0.1837,0.3412,2.61457,2.0,0,0.0,2000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,180209000.0,10,16380,,,,26.499,25.095,24.448,24.167,24.048,23.946,23.933,23.613,24.396,25.073,23.964,,,28.678,28.125,26.611,25.118,24.485,24.174,24.0,23.947,23.912,23.724,24.416,24.694,25.126,25.666,27.795,9.36659,8.00083,-3.56445,,,,A2744clu,3.5757996,-30.3804032,[BAG2023] 15369,3.575799,-30.380404,G,0.31,D,2017ApJ...835..254M,0.003430258255677153,SIMBAD
2756,170,1.3624,1.1715,8.0,4.4177,2.5697,6.6881,246.837,32.0,1,0.4,,99.0,4.89,246.825,1.0,0.0,2.5271900000000002e-54,,1000000000.0,8376.74,12,16383,,2.479,-2.714,-3.547,-3.702,-3.895,-4.589,-4.909,-5.07,-5.075,23.939,22.963,22.906,24.859,,,,,,27.408,25.759,25.337,25.13,24.999,24.867,23.933,22.975,22.929,22.662,22.453,23.364,8.8366,10.61672,1.41273,,,,A2744clu,3.6103412,-30.3802622,[HWJ2024] 05715,3.61036,-30.380189,EmG,1.88,D,2023ApJ...955L..18L,0.26991072971009367,SIMBAD
2757,171,0.0,0.0,0.6296,0.2057,0.0478,0.7151,213.191,33.0,0,0.0,,99.0,0.54,213.497,33.0,0.0,4.36209e-47,,1000000000.0,0.0231845,11,16381,,30.445,,30.141,30.154,28.156,27.885,27.723,28.131,28.222,28.941,,,,24.14,,29.234,29.424,29.455,29.384,29.325,29.68,29.705,29.743,29.775,29.917,30.697,30.783,31.2,30.259,29.805,8.97835,5.32882,-4.77967,,,,A2744clu,3.5892358,-30.3782146,[MAC2016] A2744cl  23390,3.589223,-30.378206,G,5.3007,E,2016A&A...590A..30M,0.050387120931456496,SIMBAD
2758,172,4.9197,1.0108,8.0,4.0145,1.5943,6.5491,120.712,33.0,1,0.5,,99.0,4.52,120.624,33.0,0.5,6.4092e-27,,1000000000.0,1216.2,12,16383,,,,-3.527,-4.013,-4.081,-4.343,-4.214,-4.453,-4.733,26.405,24.445,25.537,23.018,22.105,,,,34.254,29.576,28.368,27.877,27.614,27.448,27.294,26.354,25.087,25.149,24.878,24.646,25.548,8.96605,9.07201,-0.69124,,,,A2744clu,3.6099869,-30.3802797,[MAC2016] A2744cl   2344,3.609897,-30.380327,G,0.01,E,2016A&A...590A..30M,0.32702910335269036,SIMBAD
2759,173,5.1333,0.3572,8.0,2.6035,1.0075,4.9417,113.075,33.0,1,0.25,,99.0,3.52,112.899,33.0,0.4,3.05028e-25,,1000000000.0,465.951,11,16382,,,-1.75,-3.302,-4.469,-4.741,-5.089,-5.19,-5.668,-6.001,25.13,25.011,24.216,,,,,28.468,26.636,26.141,25.965,25.877,25.634,25.446,25.333,25.146,24.808,24.74,24.678,24.983,24.858,9.02317,9.27292,-0.67274,,,,A2744clu,3.6098704,-30.3803466,[MAC2016] A2744cl   2344,3.609897,-30.380327,G,0.01,E,2016A&A...590A..30M,0.10864290151986092,SIMBAD
2761,175,0.0,0.0,0.05,0.0498,0.0122,0.1449,458.598,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,91513.0,10,16380,,,,28.402,27.716,27.348,27.551,27.516,27.345,27.338,27.011,,,,23.5,,28.421,28.358,27.707,27.546,27.566,27.526,27.576,27.594,27.592,27.752,28.555,28.983,29.455,29.998,32.247,8.83148,4.75985,-4.59245,,,,A2744clu,3.5998159,-30.3803934,[MAC2016] A2744cl   2395,3.599813,-30.3804,G,3.3955,E,2016A&A...590A..30M,0.025409717378008713,SIMBAD
2762,176,0.093367,0.0,0.2047,0.4209,0.1055,0.7892,1.45092,27.0,3,0.15,,99.0,0.57,1.03323,1.0,0.0,0.596536,,1000000000.0,2.38945,11,16379,,28.027,28.077,,26.648,26.084,25.775,25.542,25.55,25.59,25.729,25.522,25.965,,,,27.912,27.898,27.532,26.576,26.084,25.835,25.72,25.664,25.637,25.561,26.022,26.199,26.686,26.561,25.379,9.10916,7.62315,-2.54361,,,,A2744clu,3.5705407,-30.3804347,[MAC2016] A2744cl   2386,3.570544,-30.380438,G,0.33,D,2017ApJ...835..254M,0.015689823085601642,SIMBAD
2763,177,3.8786,0.7682,4.354,3.2757,0.7394,5.6767,10.9679,33.0,1,0.15,,99.0,5.05,10.1893,22.0,0.0,0.00612949,,1000000000.0,67.9766,9,16376,,,,,27.758,27.439,27.761,27.5,27.38,27.546,29.487,25.214,25.268,,23.445,,,,28.859,27.808,27.636,27.649,27.678,27.687,27.583,27.225,27.194,27.121,27.11,27.21,28.023,8.84121,8.26113,-0.9351,,,,A2744clu,3.5925743,-30.3786706,[MAC2016] A2744cl   2500,3.5925700000000003,-30.378674,G,1.87,E,2016A&A...590A..30M,0.018115287765053577,SIMBAD
2764,178,0.0,0.0,0.0676,0.071,0.0169,0.4101,4.66397,21.0,0,0.0,,99.0,0.51,8.80622,28.0,0.15,0.0122392,,1000000000.0,0.0409647,12,16383,,27.585,26.586,26.115,25.594,25.281,24.826,24.535,24.416,24.453,24.829,25.046,25.784,24.318,,,27.414,27.057,26.222,25.548,25.17,24.784,24.655,24.612,24.553,24.6,24.949,25.609,25.571,24.278,25.851,9.28332,6.40656,-4.81094,,,,A2744clu,3.5705286,-30.3805943,[IMT2023] 5773,3.570529,-30.380598,G,1.5828,E,2016A&A...590A..30M,0.013377803453334615,SIMBAD
2765,179,4.3568,4.3008,4.4517,4.4029,4.3238,4.487,2.3186,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7452.39,11,16379,,27.877,27.88,,24.744,23.608,23.503,23.477,23.447,23.428,22.996,22.623,22.918,,22.199,,,,,24.816,23.599,23.491,23.459,23.449,23.438,22.996,22.608,22.723,22.615,22.56,23.711,8.72143,10.50239,1.509,,,,A2744clu,3.5702877,-30.380765,[BAG2023] 15308,3.570285,-30.380766,G,4.414,E,2016A&A...590A..30M,0.009125403070468253,SIMBAD
2766,180,0.0,0.0,0.1211,0.1403,0.0306,0.5516,281.961,33.0,0,0.0,,99.0,0.54,282.342,33.0,0.0,4.9011600000000005e-62,,1000000000.0,0.0276494,11,16382,,,28.505,28.286,28.924,28.65,28.282,28.184,28.322,28.261,,,,,,,28.187,28.381,28.364,28.374,28.421,28.587,28.628,28.663,28.691,28.905,29.327,29.945,30.077,28.854,29.148,8.80949,4.78262,-4.59975,,,,A2744clu,3.5874817,-30.3787201,[MAC2016] A2744cl   2499,3.587483,-30.378723,G,1.5611,E,2016A&A...590A..30M,0.011193504734256792,SIMBAD
2767,181,0.0,0.0,0.0558,0.1207,0.0255,0.2454,264.427,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0067485,10,16366,,,29.405,29.712,31.213,,27.425,26.18,26.096,26.07,26.117,,,,,,32.606,31.29,29.708,28.167,27.476,26.944,26.749,26.699,26.654,26.61,27.393,27.698,28.189,28.307,29.807,9.55881,6.28601,-7.33671,,,,A2744clu,3.6045172,-30.3804688,[ARK2014] 2070,3.6045192,-30.380465,LeG,7.88,D,2023ApJ...947L..24M,0.015024085537122915,SIMBAD
2768,182,0.0,0.0,0.0702,0.0954,0.0222,0.3268,208.178,31.0,0,0.0,,99.0,0.54,209.48,33.0,0.0,3.25036e-46,,1000000000.0,0.0168988,11,16382,,,28.369,28.124,28.159,28.198,27.859,27.973,28.064,27.974,,,,,,,28.241,28.352,28.037,27.973,27.887,28.092,28.142,28.178,28.199,28.398,28.976,29.444,29.544,28.494,29.261,8.78329,4.66507,-4.55676,,,,A2744clu,3.5812453,-30.3787482,[MAC2016] A2744cl   2497,3.581242,-30.378748,G,0.0555,E,2016A&A...590A..30M,0.010274150922367489,SIMBAD
2769,183,6.1468,5.1893,7.6021,6.4716,5.4493,7.32,4.81843,22.0,0,0.3,,99.0,6.84,4.7898,20.0,0.25,0.0911819,,1000000000.0,18843.0,11,16382,,,,31.393,27.968,27.715,26.778,26.137,25.619,25.218,24.236,22.0,21.402,21.478,20.329,,,,,41.706,30.05,26.831,26.004,25.611,25.296,24.233,21.93,21.35,20.961,20.407,20.654,9.29244,10.28012,-0.77503,,,,A2744clu,3.5921329,-30.3804907,ALMA J001422.1-302249,3.5920833333333335,-30.38046388888889,G,2.644,D,2022ApJ...939....5C,0.1816945929430068,SIMBAD
2770,184,0.0,0.0,0.1246,0.2266,0.057,0.617,185.079,3.0,0,0.0,,99.0,0.53,186.426,27.0,0.0,3.29705e-41,,1000000000.0,0.00902049,12,16383,,32.008,29.562,30.091,31.141,29.362,28.919,28.83,28.687,28.814,27.023,,,,25.825,,33.758,32.786,31.292,29.854,29.303,29.028,28.874,28.829,28.805,28.726,29.537,29.788,30.232,30.618,31.452,9.25412,5.72136,-5.52123,,,,A2744clu,3.5818407,-30.3788011,[MAC2016] A2744cl  23361,3.581832,-30.378803,G,3.318,E,2016A&A...590A..30M,0.02787211241076347,SIMBAD
2771,185,2.8645,2.7416,2.9606,2.809,2.6575,2.9346,10.0511,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,669.98,12,16383,,28.886,27.887,26.246,25.476,25.221,25.191,25.187,24.968,24.571,25.029,23.929,23.915,,24.099,,,28.95,26.041,25.417,25.31,25.275,25.271,25.0,24.769,24.736,24.484,24.43,24.382,24.621,24.854,8.74789,9.43824,0.39629,,,,A2744clu,3.6093781,-30.3805759,[MAC2016] A2744cl   2297,3.609376,-30.380581,G,0.6556,E,2016A&A...590A..30M,0.019483962042754824,SIMBAD
2772,186,0.21221,0.1619,0.4063,0.1506,0.0334,0.3544,105.438,33.0,0,0.0,,99.0,0.53,106.045,33.0,0.0,9.38734e-24,,1000000000.0,0.0690462,12,16383,,26.709,26.463,,28.939,26.746,26.402,26.219,26.261,25.741,30.079,,,,,,27.339,27.532,27.467,27.474,27.381,27.747,27.785,27.821,27.85,28.053,28.488,29.093,29.244,28.044,28.227,8.82388,5.34683,-4.07778,,,,A2744clu,3.5930411,-30.3790278,[MAC2016] A2744cl   2475,3.593051,-30.379007,G,0.01,E,2016A&A...590A..30M,0.08094669348276756,SIMBAD
2773,187,0.76121,0.4267,0.9861,0.7333,0.4906,1.0006,1.50784,26.0,0,0.2,,99.0,0.45,2.08964,32.0,0.5,0.351755,,1000000000.0,15.4539,10,16377,,28.363,,,26.457,25.354,25.104,24.966,24.852,24.794,24.444,24.481,24.408,27.127,25.148,,28.163,27.647,27.204,26.439,25.415,25.065,24.925,24.841,24.739,24.511,24.511,24.899,25.234,25.692,24.361,9.16088,8.52518,-1.87547,,,,A2744clu,3.5761137,-30.3806877,[MAC2016] A2744cl   2315,3.576118,-30.380697,G,0.38,D,2017ApJ...835..254M,0.03604509785035801,SIMBAD
2774,188,0.096488,0.0799,0.1163,0.0974,0.0532,0.1372,8.72213,24.0,0,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.585508,11,16319,,26.234,25.419,24.626,23.895,23.491,23.361,,37.094,23.136,23.17,24.19,25.191,24.151,,,25.85,25.482,24.602,23.894,23.54,23.342,23.259,23.214,23.165,23.186,23.947,24.304,24.524,23.135,24.763,9.09051,7.28549,-2.73019,,,,A2744clu,3.5680179,-30.380678,[MAC2016] A2744cl   2322,3.568021,-30.38069,G,0.37,E,2016A&A...590A..30M,0.044259799271503274,SIMBAD
2775,189,0.0,0.0,0.0047,,,0.0199,1000000000.0,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.88941e-17,12,16383,,28.573,26.805,26.143,26.164,26.217,26.023,25.806,25.245,25.052,26.178,,,,,,27.165,27.009,26.174,25.924,25.788,25.691,25.686,25.668,25.635,25.856,26.645,27.056,26.62,25.687,inf,8.79408,3.98648,-5.19342,,,,A2744clu,3.5859229,-30.3806826,[LCB2023] 2152,3.5859208333333332,-30.380683333333337,G,1.87,D,2015ApJ...811...29W,0.006940106763704668,SIMBAD
2776,190,1.975,1.699,2.0141,1.6673,0.0999,1.9801,8.68105,33.0,1,0.15,,99.0,0.0,8.59848,32.0,0.15,0.0135789,,1000000000.0,36.9689,12,16383,,27.957,27.455,26.872,26.952,26.893,26.788,26.453,26.446,26.655,27.932,25.923,26.162,,,,27.787,27.175,27.051,27.034,27.077,26.759,26.546,26.563,26.686,26.605,26.503,26.513,26.81,27.056,26.548,8.74742,5.68134,-3.42839,,,,A2744clu,3.5716361,-30.3806689,[MAC2016] A2744cl   2364,3.571631,-30.380667,G,1.7545,E,2016A&A...590A..30M,0.01725270625842017,SIMBAD
2777,191,0.0,0.0,0.0548,0.0903,0.0238,0.2324,76.8535,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00286345,11,16381,,30.617,,30.941,28.616,28.102,27.883,27.643,27.632,27.589,28.94,,,25.087,26.218,,32.746,31.107,29.759,28.641,28.153,27.814,27.708,27.678,27.636,27.718,28.493,28.878,29.339,29.735,32.054,9.47893,5.57156,-7.07976,,,,A2744clu,3.5743694,-30.3806564,[MAC2016] A2744cl   2375,3.574375,-30.380657,G,0.22,E,2016A&A...590A..30M,0.017525338205136246,SIMBAD
2778,193,0.0,0.0,0.0209,0.0385,,0.1159,90.6954,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00151765,10,16380,,,,28.904,27.683,27.223,27.167,27.333,27.012,26.571,27.583,,,,,,31.141,29.746,28.376,27.559,27.191,26.933,26.869,26.844,26.806,26.993,27.758,28.145,28.506,28.847,33.274,9.40636,4.98072,-7.01983,,,,A2744clu,3.593413,-30.3806742,[MAC2016] A2744cl   2367,3.59341,-30.380674,G,2.924,E,2016A&A...590A..30M,0.009344769232245566,SIMBAD
2779,194,0.0,0.0,0.0273,0.0396,,0.1294,497.467,1.0,0,0.0,508800000.0,99.0,0.39,503.335,33.0,0.0,5.0370699999999996e-110,,1000000000.0,85150.7,12,16383,,27.651,29.002,28.551,27.666,26.816,26.301,26.17,26.163,26.155,26.874,,,,,,28.008,27.944,27.259,27.067,27.153,27.115,27.167,27.182,27.179,27.353,28.158,28.589,29.058,29.604,31.856,8.76681,4.50087,-4.58876,,,,A2744clu,3.5976094,-30.3806842,[MAC2016] A2744cl   2362,3.597612,-30.380676,G,1.7587,E,2016A&A...590A..30M,0.03060443722357347,SIMBAD
2780,195,0.0,0.0,0.5975,0.2744,0.0591,0.9677,53.9494,33.0,0,0.0,,99.0,0.54,54.1211,32.0,0.0,1.7691e-12,,1000000000.0,0.151474,11,16382,,,28.075,28.181,28.276,28.521,28.202,28.094,27.948,27.992,29.295,,,24.628,,,27.729,27.913,28.093,27.944,28.041,28.204,28.219,28.253,28.288,28.386,29.215,29.087,29.717,29.055,28.089,8.83864,5.54053,-3.97157,,,,A2744clu,3.571834,-30.3791148,[MAC2016] A2744cl   2472,3.571839,-30.379116,G,2.235,E,2016A&A...590A..30M,0.016118273342747534,SIMBAD
2781,196,0.0,0.0,0.129,0.0693,0.0177,0.1731,223.114,1.0,0,0.0,1139000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,324772.0,11,16381,,31.128,,28.862,27.545,27.178,27.413,27.381,27.413,27.4,26.597,,,,,,29.678,29.224,28.197,27.666,27.508,27.418,27.42,27.413,27.393,27.463,28.268,28.609,29.087,29.613,31.832,9.01103,5.34249,-4.45829,,,,A2744clu,3.5826508,-30.3806899,[MAC2016] A2744cl   2370,3.582653,-30.380688,G,3.7575,E,2016A&A...590A..30M,0.009667889717288212,SIMBAD
