IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,x_arcsec,y_arcsec,r_arcsec,member_selection,bcg_score,is_bcg_candidate
1618,0.23735,0.2301,0.243,0.2367,0.2279,0.2462,70.5627,1.0,0,0.0,1278000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,4974100000.0,12,16383,,22.783,22.276,21.431,20.211,19.899,19.734,19.59,19.538,19.489,19.791,20.236,20.365,21.135,20.974,,22.403,22.219,21.398,20.26,19.895,19.74,19.666,19.655,19.642,19.512,20.165,20.497,20.917,21.473,23.6,9.1,9.4335,-0.63768,,,,A2744clu,3.6071047,-30.4037524,60.21537554246763,-14.927400000003388,62.03804254230231,pagul21_photoz_f160w_radius,1.6148350014100767,False
768,0.3816,0.3318,0.3925,0.3569,0.3326,0.3879,159.709,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,350.574,11,16382,,,25.218,23.244,21.551,20.753,20.328,20.068,19.956,19.843,18.614,19.358,19.631,20.693,20.974,,25.458,24.431,23.316,21.648,20.762,20.368,20.062,19.883,19.727,19.327,19.788,20.067,20.438,20.106,19.292,9.48098,9.94151,-2.53931,,,,A2744clu,3.5715054,-30.3904341,-50.322648840428585,33.018479999989836,60.18794736346155,pagul21_photoz_f160w_radius,1.6008636621153847,False
818,0.39664,0.3869,0.4091,0.3911,0.3402,0.4068,164.979,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,394.624,12,16383,,27.09,25.992,23.505,21.698,20.864,20.422,20.155,19.995,19.885,18.708,19.428,19.694,20.778,21.152,,25.611,24.587,23.444,21.786,20.858,20.425,20.153,19.971,19.813,19.408,19.819,20.093,20.451,20.211,19.342,9.50514,9.99882,-2.56631,,,,A2744clu,3.5947136,-30.3891133,21.740245022179423,37.77335999998428,43.58285189512969,pagul21_photoz_f160w_radius,1.0534639798376566,False
2391,0.36667,0.3411,0.3838,0.3622,0.3415,0.3845,154.707,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,296.534,12,16383,,26.285,25.446,23.515,21.704,20.857,20.434,20.135,20.002,19.894,18.66,19.366,19.634,20.697,21.281,,25.738,24.702,23.533,21.808,20.877,20.447,20.129,19.944,19.783,19.369,19.833,20.099,20.469,20.137,19.324,9.52889,9.98188,-3.20617,,,,A2744clu,3.6026556,-30.4169592,46.40064535726896,-62.47188000001245,77.81873604927672,pagul21_photoz_f160w_radius,2.2003511183092233,False
806,0.36476,0.357,0.3706,0.3638,0.3537,0.3727,311.533,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,809.651,12,16383,,22.575,22.369,22.053,21.214,20.768,20.488,20.226,20.098,19.993,18.603,19.182,19.216,20.263,18.606,,22.735,22.476,22.152,21.244,20.732,20.444,20.218,20.113,20.039,19.815,20.294,20.091,20.767,20.328,19.099,9.0,9.94456,0.26654,,,,A2744clu,3.5809562,-30.3907867,-20.97733135278413,31.749119999992104,38.053318534109465,pagul21_photoz_f160w_radius,0.9150852011369816,False
279,0.2238,0.2167,0.2331,0.2252,0.2105,0.2408,61.7688,19.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,63.8358,10,16191,,25.992,25.625,23.719,21.924,21.046,20.574,,,20.031,18.911,19.642,19.918,21.01,21.872,,26.419,25.194,23.804,21.935,21.039,20.391,19.94,19.705,19.521,19.127,19.793,19.785,20.236,19.553,18.901,9.5655,9.86451,-3.72221,,,,A2744clu,3.5653402,-30.3829473,-69.46597547677872,59.970959999985496,91.77166116105933,pagul21_photoz_f160w_radius,2.7310041220353103,False
2309,0.38927,0.3793,0.3994,0.3852,0.3583,0.399,180.909,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,341.42,12,16383,,26.045,25.375,23.604,21.866,21.029,20.585,20.31,20.19,20.078,18.75,19.466,19.733,20.826,21.604,,25.768,24.745,23.601,21.944,21.016,20.582,20.311,20.128,19.97,19.565,19.977,20.25,20.608,20.368,19.499,9.51868,9.85749,-3.0443,,,,A2744clu,3.6043103,-30.4145685,51.538591017615644,-53.86536000001456,74.5500058485056,pagul21_photoz_f160w_radius,2.1744519449501865,False
1155,0.39144,0.3795,0.4036,0.3857,0.3468,0.4032,129.063,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,336.748,12,16383,,25.799,25.315,23.662,21.892,21.054,20.602,20.323,20.2,20.092,18.911,19.628,19.914,21.345,21.89,,25.783,24.76,23.616,21.959,21.031,20.597,20.325,20.143,19.985,19.58,19.992,20.265,20.623,20.383,19.514,9.52793,9.89441,-3.24089,,,,A2744clu,3.5788785,-30.3970986,-27.428718128938492,9.02627999999197,28.8757391045669,pagul21_photoz_f160w_radius,0.6513383868188958,False
408,0.38639,0.3775,0.3944,0.3842,0.3701,0.3963,238.289,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,289.638,12,16383,,29.006,26.056,23.625,21.941,21.119,20.688,20.418,20.296,20.193,18.802,19.541,19.823,21.046,21.42,,25.855,24.83,23.696,22.034,21.121,20.707,20.417,20.236,20.079,19.676,20.102,20.379,20.741,20.471,19.618,9.50463,9.80357,-2.79901,,,,A2744clu,3.5881465,-30.3850015,1.3489940727253404,52.575839999985874,52.593143438212195,pagul21_photoz_f160w_radius,1.49089453127374,False
129,0.3814,0.3307,0.391,0.3505,0.3299,0.3815,153.583,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,278.402,12,16383,,26.342,25.297,23.31,21.768,21.038,20.641,20.403,20.295,20.208,19.077,19.837,20.127,21.426,21.454,,25.484,24.47,23.432,21.838,21.031,20.688,20.398,20.229,20.082,19.703,20.179,20.467,20.844,20.48,19.684,9.41904,9.67731,-2.1701,,,,A2744clu,3.5953945,-30.380394,23.854481560602938,69.16283999999422,73.16101917954633,pagul21_photoz_f160w_radius,2.20067938931821,False
731,0.38257,0.3766,0.3901,0.3807,0.366,0.3917,213.892,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,277.341,12,16383,,26.093,25.33,23.804,22.034,21.186,20.745,20.461,20.327,20.225,18.791,19.536,19.81,21.019,21.403,,25.902,24.878,23.743,22.081,21.168,20.754,20.464,20.284,20.126,19.723,20.149,20.426,20.788,20.518,19.665,9.52246,9.82201,-3.0998,,,,A2744clu,3.5903397,-30.3909351,8.159015479790785,31.21487999999033,32.263574926118494,pagul21_photoz_f160w_radius,0.8216762475372833,False
2347,0.40694,0.3953,0.4166,0.3937,0.3346,0.4181,171.013,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,346.848,12,16383,,27.581,25.733,23.647,21.857,21.086,20.7,20.451,20.336,20.24,19.067,19.781,20.045,21.247,21.878,,25.624,24.61,23.529,21.953,21.091,20.7,20.453,20.279,20.13,19.747,20.154,20.439,20.798,20.558,19.689,9.43422,9.7966,-2.31699,,,,A2744clu,3.6013589,-30.4153727,42.374311799663346,-56.76048000000549,70.83314471577633,pagul21_photoz_f160w_radius,2.1163900738592094,False
1439,0.41163,0.3801,0.4315,0.4087,0.3828,0.4368,191.145,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,314.004,12,16383,,,25.79,23.905,22.137,21.263,20.81,20.541,20.412,20.304,18.882,19.602,19.892,21.027,21.415,,26.039,25.012,23.855,22.208,21.245,20.807,20.541,20.355,20.195,19.787,20.172,20.434,20.785,20.606,19.707,9.51536,9.87793,-2.99706,,,,A2744clu,3.6052555,-30.4007977,54.47349537378974,-4.290480000003072,54.64219904861734,pagul21_photoz_f160w_radius,1.586892384953911,False
324,0.28762,0.2769,0.2962,0.2893,0.2735,0.3098,167.771,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,159.664,11,16382,,,25.617,23.273,21.744,21.06,20.735,20.518,20.416,20.334,19.256,19.982,20.262,21.622,21.677,,25.438,24.459,23.433,21.853,21.138,20.791,20.501,20.34,20.197,19.838,20.426,20.689,21.093,20.524,19.933,9.35315,9.57728,-1.81096,,,,A2744clu,3.5837175,-30.3846665,-12.403324371509536,53.78183999998498,55.19355731649181,pagul21_photoz_f160w_radius,1.6608684938830598,False
977,0.38257,0.3714,0.3933,0.3734,0.348,0.3927,151.287,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,223.94,12,16383,,26.19,25.167,23.892,22.17,21.336,20.898,20.625,20.501,20.4,19.119,19.842,20.135,21.423,21.89,,26.041,25.014,23.89,22.224,21.326,20.926,20.623,20.444,20.287,19.885,20.328,20.607,20.973,20.672,19.838,9.49737,9.7679,-2.79992,,,,A2744clu,3.5813771,-30.3939275,-19.67041086662976,20.44223999998991,28.369177638402096,pagul21_photoz_f160w_radius,0.7612295046134027,False
1966,0.40019,0.3871,0.4137,0.4007,0.3844,0.4184,138.23,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,228.171,12,16383,,27.207,26.802,24.268,22.351,21.475,20.986,20.706,20.571,20.466,19.26,19.961,20.237,21.186,21.918,,26.396,25.364,24.163,22.45,21.46,20.992,20.706,20.515,20.351,19.93,20.33,20.587,20.939,20.73,19.847,9.55041,9.8942,-3.46558,,,,A2744clu,3.5888203,-30.4107196,3.441184672798651,-40.00932000001001,40.1570347363386,pagul21_photoz_f160w_radius,1.1583130745446202,False
409,0.38169,0.366,0.3944,0.3815,0.3543,0.4086,198.556,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,195.9,12,16383,,26.534,26.026,24.114,22.34,21.478,21.021,20.731,20.595,20.478,19.035,19.737,19.998,21.019,20.859,,26.379,25.346,24.159,22.439,21.48,21.033,20.728,20.541,20.378,19.961,20.39,20.654,21.016,20.745,19.893,9.53444,9.80018,-3.42443,,,,A2744clu,3.5925502,-30.3853072,15.022754454949876,51.4753199999916,53.62267916204161,pagul21_photoz_f160w_radius,1.625470888734721,False
2128,0.37582,0.2724,0.3934,0.364,0.2912,0.3894,3.1662,1.0,0,0.0,3750000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,12707600000.0,11,16382,,,26.052,23.88,22.137,21.274,20.863,35.273,37.191,20.482,20.309,21.014,21.312,22.213,23.901,,27.053,25.921,23.806,22.136,21.278,20.863,20.655,20.589,20.552,20.361,20.954,21.264,21.692,22.268,24.392,9.53519,9.78448,-3.45704,,,,A2744clu,3.6073393,-30.4114002,60.94382302655438,-42.45948000000652,74.27622100620718,pagul21_photoz_f160w_radius,2.3176772835402386,False
1967,0.3393,0.3256,0.3547,0.3743,0.3311,0.4156,181.108,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,205.21,12,16383,,,25.831,23.92,22.198,21.409,20.973,20.726,20.609,20.517,19.261,19.947,20.225,21.447,21.635,,26.135,25.109,23.984,22.319,21.421,21.021,20.718,20.538,20.381,19.98,20.423,20.702,21.068,20.767,19.933,9.47505,9.68465,-2.76029,,,,A2744clu,3.5891353,-30.4095759,4.419279120740594,-35.892000000009716,36.16304317874411,pagul21_photoz_f160w_radius,1.0744625226248032,False
15,0.39471,0.3851,0.4105,0.396,0.3781,0.414,100.008,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,284.17,12,16383,,27.969,25.211,23.631,22.145,21.387,20.961,20.747,20.631,20.546,19.459,20.193,20.474,21.779,22.533,,25.93,24.915,23.825,22.254,21.376,20.981,20.74,20.564,20.413,20.029,20.424,20.702,21.058,20.849,19.966,9.39232,9.65482,-2.14732,,,,A2744clu,3.5734773,-30.3779209,-44.199777596313204,78.06599999999264,89.71020396567161,pagul21_photoz_f160w_radius,2.8739923821890527,False
895,0.39086,0.3864,0.3951,0.3902,0.381,0.3991,151.278,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,221.684,12,16383,,26.992,26.116,24.046,22.352,21.495,21.037,20.775,20.65,20.553,19.454,20.16,20.5,21.592,22.219,,26.237,25.214,24.07,22.413,21.484,21.051,20.779,20.597,20.439,20.034,20.446,20.719,21.077,20.837,19.968,9.52063,9.67765,-3.2373,,,,A2744clu,3.5942365,-30.3904611,20.258820066265443,32.92127999999224,38.655277354007026,pagul21_photoz_f160w_radius,1.1711869951335676,False
649,0.39298,0.3855,0.4024,0.3921,0.3769,0.4051,193.959,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,217.706,12,16383,,,26.919,24.034,22.324,21.519,21.056,20.799,20.675,20.576,19.277,20.028,20.324,21.389,21.875,,26.257,25.233,24.09,22.432,21.504,21.071,20.799,20.617,20.458,20.053,20.465,20.738,21.097,20.857,19.987,9.51518,9.6731,-3.20177,,,,A2744clu,3.5987667,-30.3880163,34.325370758537545,41.72255999998953,54.02779923950068,pagul21_photoz_f160w_radius,1.6923368913166892,False
2152,0.37687,0.3328,0.387,0.3486,0.3145,0.3769,126.689,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,174.751,12,16383,,26.183,24.925,23.402,21.928,21.295,20.958,20.75,20.659,20.581,19.574,20.334,20.641,21.757,22.553,,25.098,24.299,23.438,21.995,21.285,20.994,20.743,20.605,20.487,20.167,20.668,20.97,21.35,20.986,20.189,9.30602,9.45544,-1.64676,,,,A2744clu,3.5695886,-30.4121637,-56.27443118269773,-45.20808000001182,72.18436189524468,pagul21_photoz_f160w_radius,2.331954646508156,False
767,0.38516,0.347,0.393,0.3612,0.336,0.3891,151.907,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,173.319,12,16383,,26.997,26.122,24.006,22.346,21.523,21.085,20.83,20.7,20.604,19.466,20.254,20.542,21.658,22.612,,26.223,25.196,24.081,22.413,21.527,21.132,20.827,20.648,20.492,20.092,20.553,20.832,21.203,20.87,20.057,9.48414,9.66721,-2.84899,,,,A2744clu,3.5955035,-30.3886851,24.1929332902086,39.31487999999064,46.16229858443086,pagul21_photoz_f160w_radius,1.4408370361476943,False
1200,0.38951,0.371,0.4037,0.377,0.3343,0.4008,50.5085,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,194.86,12,16383,,27.42,25.711,24.056,22.425,21.61,21.123,20.845,20.715,20.605,19.773,20.268,20.6,21.596,23.458,,26.285,25.261,24.126,22.477,21.564,21.143,20.847,20.667,20.509,20.106,20.532,20.809,21.172,20.901,20.049,9.53758,9.72252,-3.53397,,,,A2744clu,3.5855116,-30.3971476,-6.83253310467788,8.849879999989696,11.180513612564352,pagul21_photoz_f160w_radius,0.2668310370854783,True
1882,0.39038,0.3867,0.3939,0.3895,0.3807,0.3983,243.009,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,188.257,11,16382,,,26.822,24.271,22.477,21.616,21.108,20.841,20.713,20.613,19.243,19.922,20.208,21.503,22.237,,26.514,25.483,24.288,22.571,21.597,21.133,20.843,20.655,20.492,20.072,20.486,20.748,21.104,20.865,19.995,9.54507,9.75671,-3.53774,,,,A2744clu,3.5917186,-30.4078068,12.440585112384579,-29.523240000007434,32.03731976986408,pagul21_photoz_f160w_radius,0.9597294089954687,False
240,0.39205,0.3778,0.4074,0.3947,0.3719,0.4261,139.941,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,183.039,12,16383,,26.85,26.198,24.333,22.513,21.634,21.162,20.876,20.745,20.636,19.352,20.104,20.381,21.513,21.887,,26.545,25.514,24.318,22.602,21.627,21.164,20.874,20.686,20.522,20.102,20.517,20.778,21.135,20.895,20.026,9.54394,9.80095,-3.49768,,,,A2744clu,3.5902798,-30.382694,7.97302228159453,60.88283999998794,61.40268146235093,pagul21_photoz_f160w_radius,1.9399887987450302,False
1190,0.34305,0.2894,0.3564,0.3232,0.2937,0.3514,207.041,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,6117030000.0,12,16383,,27.052,25.943,23.746,22.173,21.471,21.132,20.9,20.798,20.703,19.613,20.258,20.568,21.723,22.149,,26.747,25.913,23.928,22.287,21.49,21.116,20.89,20.802,20.753,20.537,21.223,21.467,21.878,22.426,24.543,9.37502,9.48113,-1.99329,,,,A2744clu,3.5849851,-30.3928804,-8.467348110522972,24.21179999999339,25.64970259602354,pagul21_photoz_f160w_radius,0.8196458365341175,False
686,0.3081,0.2976,0.3182,0.3035,0.2834,0.3192,115.906,2.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,5237650000.0,12,16383,,26.491,26.123,23.8,22.233,21.51,21.131,20.903,20.8,20.712,19.848,20.668,21.002,23.404,,,26.702,25.853,23.87,22.254,21.489,21.116,20.895,20.816,20.771,20.554,21.264,21.507,21.93,22.474,24.6,9.41314,9.44956,-2.37389,,,,A2744clu,3.573734,-30.3859771,-43.402708247784176,49.0636799999848,65.50602856518766,pagul21_photoz_f160w_radius,2.156075535506255,False
1866,0.39667,0.3875,0.4105,0.3986,0.3852,0.414,111.986,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,246.114,12,16383,,26.013,25.615,23.929,22.337,21.557,21.114,20.894,20.806,20.728,19.618,20.294,20.616,22.108,22.604,,26.086,25.071,23.981,22.41,21.532,21.137,20.896,20.72,20.57,20.185,20.58,20.858,21.214,21.005,20.122,9.42903,9.59382,-2.43548,,,,A2744clu,3.5978569,-30.4055535,31.50038558794242,-21.411360000008983,38.088326679430736,pagul21_photoz_f160w_radius,1.2261131393143583,False
323,0.37276,0.3684,0.3756,0.2822,0.2212,0.3758,89.3509,31.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,195.609,12,16383,,23.28,22.786,22.22,21.432,21.123,20.975,20.841,20.796,20.757,20.042,20.746,20.959,22.609,20.753,,23.179,22.746,22.297,21.509,21.053,20.984,20.824,20.773,20.738,20.591,21.166,21.209,21.701,21.278,20.286,8.97013,9.27806,-0.28833,,,,A2744clu,3.5849648,-30.3837223,-8.530380863835035,57.180959999995196,57.81374909312778,pagul21_photoz_f160w_radius,1.9411412197709261,False
505,0.36985,0.3482,0.3901,0.372,0.3486,0.3894,67.0449,26.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,160.523,12,16383,,25.408,24.681,23.578,22.281,21.603,21.208,20.981,20.88,20.785,19.968,20.646,20.891,21.852,21.468,,25.37,24.57,23.695,22.29,21.558,21.231,20.982,20.84,20.721,20.403,20.867,21.171,21.542,21.241,20.406,9.23941,9.62627,-1.18103,,,,A2744clu,3.5733807,-30.3863111,-44.49972656034868,47.86127999998939,65.35233574389814,pagul21_photoz_f160w_radius,2.149995941463271,False
393,0.37446,0.3649,0.3854,0.3749,0.362,0.3876,69.821,33.0,3,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,466.821,12,16383,,22.728,22.368,22.101,21.437,21.179,21.068,22.749,22.851,20.813,20.136,20.677,20.688,21.84,20.262,,22.552,22.364,22.074,21.467,21.146,20.994,20.848,20.775,20.729,20.591,21.156,20.976,21.643,21.227,19.982,8.85,9.32643,0.05211,,,,A2744clu,3.5693497,-30.3842664,-57.01623043226314,55.22219999998583,79.3746931051917,pagul21_photoz_f160w_radius,2.6721838535063887,False
1429,0.39454,0.3353,0.4068,0.3819,0.3363,0.4029,207.167,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,143.793,12,16383,,27.812,26.186,24.411,22.669,21.821,21.345,21.063,20.937,20.832,19.434,20.156,20.451,21.781,22.419,,26.715,25.682,24.495,22.774,21.816,21.368,21.063,20.877,20.714,20.297,20.725,20.99,21.351,21.081,20.228,9.53875,9.62952,-3.63235,,,,A2744clu,3.5944648,-30.4003498,20.96770566139227,-2.6780400000120608,21.138036307671676,pagul21_photoz_f160w_radius,0.6921484602557225,False
250,0.4135,0.3947,0.4409,0.4118,0.3738,0.442,99.318,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,226.918,12,16383,,26.171,25.798,24.158,22.566,21.73,21.304,21.048,20.933,20.839,19.739,20.49,20.8,22.199,23.223,,26.263,25.246,24.149,22.599,21.702,21.307,21.052,20.875,20.723,20.338,20.72,20.991,21.345,21.165,20.267,9.47931,9.58551,-2.90273,,,,A2744clu,3.5880387,-30.3825566,1.014268417206493,61.37747999998737,61.385859866674444,pagul21_photoz_f160w_radius,2.0427940788891474,False
465,0.29171,0.2846,0.3009,0.2929,0.2786,0.3057,245.005,1.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,4469250000.0,12,16383,,28.517,26.832,23.669,22.305,21.511,21.197,21.045,20.973,20.898,19.846,20.689,21.23,22.346,23.02,,26.712,25.749,23.85,22.286,21.558,21.195,21.034,20.986,20.954,20.77,21.455,21.787,22.244,22.802,24.954,9.48386,9.35166,-3.13997,,,,A2744clu,3.5806721,-30.3857552,-21.859479392975423,49.86251999999638,54.44361982897497,pagul21_photoz_f160w_radius,1.867113577632498,False
1691,0.34217,0.3262,0.3673,0.3663,0.3358,0.3991,193.326,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,119.028,12,16383,,26.778,25.7,24.558,22.805,21.998,21.484,21.198,21.055,20.944,19.514,20.183,20.473,21.732,22.815,,26.826,25.791,24.613,22.895,21.951,21.511,21.195,21.01,20.847,20.432,20.878,21.144,21.51,21.208,20.374,9.54493,9.62248,-3.6817,,,,A2744clu,3.5870438,-30.4049509,-2.0749575074190343,-19.242000000006954,19.353552972461213,pagul21_photoz_f160w_radius,0.6729216824153732,False
898,0.33199,0.3163,0.347,0.3335,0.3134,0.3589,166.163,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,125.657,12,16383,,27.53,26.088,24.026,22.433,21.695,21.333,21.112,21.024,20.946,19.772,20.527,20.861,21.879,22.456,,26.142,25.136,24.121,22.511,21.738,21.393,21.103,20.938,20.792,20.416,20.932,21.211,21.599,21.167,20.432,9.38321,9.41441,-2.36112,,,,A2744clu,3.5803702,-30.3922031,-22.79689753213033,26.65007999999176,35.070290861303256,pagul21_photoz_f160w_radius,1.2287234453767755,False
1031,0.38671,0.3491,0.3992,0.3877,0.3442,0.4286,110.089,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,154.77,12,16383,,26.949,27.353,24.284,22.647,21.842,21.426,21.177,21.061,20.975,19.909,20.643,20.953,22.301,23.323,,26.627,25.604,24.46,22.803,21.875,21.441,21.17,20.987,20.829,20.424,20.836,21.109,21.467,21.227,20.358,9.48514,9.5213,-2.98033,,,,A2744clu,3.6008383,-30.394897,40.757816658080266,16.952039999989665,44.14262428645282,pagul21_photoz_f160w_radius,1.5252510595484274,False
2032,0.38927,0.3779,0.4006,0.3917,0.3674,0.4538,144.775,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,147.984,12,16383,,26.801,25.991,24.442,22.774,21.924,21.483,21.219,21.098,21.002,19.727,20.464,20.756,21.958,22.058,,26.676,25.652,24.509,22.851,21.923,21.49,21.218,21.036,20.878,20.473,20.884,21.158,21.516,21.276,20.407,9.49435,9.54805,-3.02565,,,,A2744clu,3.5825093,-30.4099946,-16.154859965171195,-37.39932000001289,40.73927634307776,pagul21_photoz_f160w_radius,1.4172436281025913,False
1593,0.39,0.378,0.4015,0.3905,0.3516,0.4359,93.522,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,148.926,12,16383,,27.106,26.055,24.58,22.717,21.891,21.46,21.217,21.108,21.02,19.946,20.663,20.984,22.181,22.608,,26.669,25.646,24.502,22.844,21.916,21.483,21.211,21.029,20.871,20.466,20.877,21.151,21.509,21.269,20.4,9.47676,9.57941,-2.8873,,,,A2744clu,3.6052861,-30.4029342,54.5685102630173,-11.981880000011813,55.868486292897785,pagul21_photoz_f160w_radius,1.9231466264299255,False
1749,0.28331,0.2682,0.3332,0.3079,0.2795,0.3429,100.068,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,76.8585,12,16383,,25.831,25.13,23.956,22.433,21.737,21.401,21.176,21.084,21.02,19.991,20.684,20.99,22.615,22.127,,25.723,24.925,24.021,22.475,21.759,21.417,21.154,21.013,20.89,20.556,21.139,21.409,21.808,21.309,20.632,9.26521,9.50208,-1.34472,,,,A2744clu,3.6068045,-30.4056033,59.28323600827089,-21.590640000006545,63.09245443967312,pagul21_photoz_f160w_radius,2.17554506465577,False
242,0.31759,0.2967,0.3371,0.3167,0.2976,0.3359,131.908,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,103.553,12,16383,,27.311,25.944,24.125,22.544,21.834,21.474,21.25,21.15,21.069,19.954,20.703,21.001,22.067,22.325,,26.245,25.245,24.24,22.626,21.866,21.521,21.231,21.067,20.922,20.549,21.086,21.359,21.752,21.286,20.574,9.37305,9.34465,-2.09622,,,,A2744clu,3.5708632,-30.3820025,-52.31671948953439,63.37223999999537,82.17712541068616,pagul21_photoz_f160w_radius,2.8524652636895382,False
706,0.36746,0.3659,0.3713,0.3653,0.3515,0.375,99.1882,33.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,449.145,12,16383,,24.1,23.79,23.274,22.325,21.83,21.584,21.344,21.238,21.144,20.22,20.804,20.819,21.931,20.442,,24.179,23.838,23.451,22.404,21.774,21.564,21.321,21.187,21.088,20.81,21.228,21.018,21.685,21.269,20.024,9.05006,9.48679,-0.39954,,,,A2744clu,3.6044743,-30.3849717,52.04782114289411,52.68311999998616,74.05732116850864,pagul21_photoz_f160w_radius,2.5867341222836204,False
572,0.32838,0.3017,0.3444,0.3167,0.2769,0.3436,112.558,26.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,75.801,12,16383,,25.005,24.629,23.587,22.174,21.691,21.442,21.274,21.203,21.149,20.224,20.934,21.258,22.286,22.824,,24.844,24.268,23.597,22.283,21.708,21.47,21.262,21.158,21.073,20.809,21.394,21.692,22.09,21.625,20.913,9.16218,9.17301,-1.14209,,,,A2744clu,3.5783482,-30.3870986,-29.075332369393667,45.02627999998481,53.597955586269734,pagul21_photoz_f160w_radius,1.9535722695423243,False
2252,0.38658,0.3456,0.4003,0.3644,0.3334,0.393,86.201,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,125.967,12,16383,,26.177,26.463,24.258,22.702,21.965,21.571,21.348,21.247,21.171,20.163,20.9,21.224,23.298,22.409,,26.443,25.428,24.379,22.791,21.97,21.625,21.335,21.165,21.017,20.637,21.094,21.385,21.756,21.424,20.61,9.41532,9.36256,-2.50796,,,,A2744clu,3.5857125,-30.413974,-6.208726201211941,-51.725160000007975,52.0964534116099,pagul21_photoz_f160w_radius,1.8827896970536626,False
