IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
2202,0.0,0.0,0.0208,0.0298,,0.0859,40.8195,5.0,0,0.0,,99.0,5.25,46.9189,33.0,0.0,6.4816e-11,,1000000000.0,0.00115137,12,16383,,30.273,28.305,29.606,27.337,26.745,26.38,26.224,26.094,26.044,,,,,21.885,,30.901,29.395,28.006,27.105,26.649,26.338,26.265,26.225,26.171,26.352,27.141,27.582,27.977,28.371,34.036,9.50426,5.20968,-7.68907,,,,M0717clu,109.3975439,37.7369889,[MAT2017] MACS0717CLS 3778,109.397551,37.7369746,G,0.57,D,2017ApJ...835..254M,0.05530623140354023,SIMBAD,False
2203,0.0,0.0,0.0779,0.1886,0.0408,0.6605,510.712,31.0,0,0.0,,99.0,1.18,510.825,33.0,0.0,1.19055e-111,,1000000000.0,0.0249837,10,16380,,,,29.686,31.5,28.934,28.886,28.47,28.144,28.595,,,,,,,29.187,29.317,29.239,28.994,29.021,29.095,29.118,29.159,29.194,29.298,30.005,30.303,30.594,29.773,29.492,9.0621,5.39235,-5.08078,,,,M0717clu,109.3837633,37.7485963,,,,,,,,,,False
2204,0.0,0.0,0.0616,0.0615,0.0158,0.197,24.8513,33.0,2,0.1,,99.0,0.37,28.543,31.0,0.0,6.33824e-07,,1000000000.0,0.0399574,11,16382,,,26.93,26.71,26.361,26.581,26.617,26.65,26.562,26.273,,,,,,,26.769,26.843,26.524,26.297,26.516,26.513,26.524,26.529,26.527,26.786,27.109,27.769,27.699,26.413,28.556,8.75227,5.04032,-4.04583,,,,M0717clu,109.4075376,37.7370375,,,,,,,,,,False
2207,0.0,0.0,0.009,0.0123,,0.0322,894.107,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000124761,12,16383,,28.118,30.188,29.194,27.763,26.731,26.316,26.169,26.047,25.96,,,,,,,30.749,29.33,27.921,27.086,26.639,26.341,26.274,26.23,26.171,26.39,27.185,27.644,28.016,28.406,36.997,9.5104,4.28353,-8.69196,,,,M0717clu,109.4044651,37.736965,,,,,,,,,,False
2208,0.0,0.0,0.0119,0.0157,,0.0381,115.155,1.0,0,0.0,640500000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,141723.0,11,16381,,29.117,,25.394,24.916,25.045,25.229,25.263,25.219,25.229,25.973,,,22.271,22.596,,26.326,26.196,25.385,25.181,25.212,25.171,25.215,25.22,25.207,25.391,26.192,26.607,27.069,27.62,29.87,8.78958,4.43998,-4.61757,,,,M0717clu,109.3843296,37.7369548,[MAT2017] MACS0717CLS 3718,109.3843407,37.7369509,G,0.31,D,2017ApJ...835..254M,0.03458002327353574,SIMBAD,False
2209,0.0,0.0,0.3473,0.744,0.1325,2.7044,18.2887,32.0,1,0.05,,99.0,2.91,17.548,33.0,0.0,0.000154705,,1000000000.0,0.783222,11,16381,,30.741,,28.863,28.528,28.118,28.146,28.433,28.207,28.687,,,,22.886,,,28.697,28.759,28.861,28.83,28.515,28.413,28.412,28.642,28.624,28.654,28.932,29.373,29.285,29.933,28.4,8.87023,6.45671,-3.16298,,,,M0717clu,109.417452,37.7483481,,,,,,,,,,False
2210,0.0,0.0,0.0452,0.0462,0.0125,0.1081,11.9792,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00692008,11,16381,,27.286,,27.833,26.253,25.271,25.024,24.905,24.778,24.717,25.445,25.688,,,21.6,,30.686,28.839,27.295,26.077,25.475,25.046,24.937,24.895,24.832,24.939,25.734,26.164,26.631,27.124,31.881,9.54129,6.37507,-7.04767,,,,M0717clu,109.4136015,37.7368194,[MAT2017] MACS0717CLS 3784,109.4136044,37.7368189,G,0.57,D,2017ApJ...835..254M,0.008450206073905496,SIMBAD,False
2211,0.62146,0.4593,0.6935,0.5252,0.4041,0.6338,1.76856,1.0,0,0.0,3000000000.0,99.0,0.24,4.44377,10.0,0.0,0.108405,,1000000000.0,983615000.0,12,16383,,27.27,29.528,28.989,25.977,24.816,24.393,24.208,24.1,24.006,23.885,24.319,24.855,,22.177,,31.059,29.485,27.905,26.002,24.868,24.418,24.195,24.086,24.009,23.883,24.204,24.525,24.902,25.507,27.566,9.47078,8.70395,-3.71189,,,,M0717clu,109.413731,37.7366513,[MAT2017] MACS0717CLS 3785,109.4137361,37.736647,G,0.57,D,2017ApJ...835..254M,0.02122384245863924,SIMBAD,False
2212,0.0,0.0,0.0423,0.058,0.0143,0.1855,69.8222,1.0,0,0.0,508800000.0,99.0,0.54,73.6913,33.0,0.0,9.957e-17,,1000000000.0,386860.0,10,16380,,,,26.645,26.339,26.397,26.429,26.494,26.178,26.128,27.463,,,22.648,22.481,,27.258,27.195,26.543,26.318,26.388,26.361,26.408,26.429,26.43,26.576,27.379,27.8,28.277,28.816,31.063,8.77258,5.02219,-4.11945,,,,M0717clu,109.3846896,37.7368806,,,,,,,,,,False
2214,0.0,0.0,0.0136,0.0215,,0.0632,828.597,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000255738,10,16380,,,,28.837,28.432,27.587,27.229,27.141,27.003,26.905,,,,,,,31.492,30.087,28.703,27.881,27.461,27.177,27.113,27.075,27.024,27.231,28.015,28.449,28.815,29.18,35.707,9.4631,4.45172,-8.05306,,,,M0717clu,109.4010017,37.7368201,,,,,,,,,,False
2215,0.34758,0.3154,0.4079,0.3677,0.3043,0.4547,9.69487,2.0,0,0.0,4500000000.0,99.0,0.65,15.7383,3.0,0.0,0.000382365,,1000000000.0,1283520000.0,10,16380,,,,27.423,25.208,24.181,23.737,23.516,23.417,23.334,22.844,23.572,24.216,,,,31.402,29.804,27.1,25.227,24.237,23.781,23.49,23.356,23.277,23.061,23.738,23.95,24.338,24.905,27.031,9.54422,8.7656,-4.6132,,,,M0717clu,109.3799684,37.7366723,[TSB2015] GLASS MACS0717-02195,109.37997259,37.73667213,G,1.2215,C,2015ApJ...812..114T,0.011944598004760153,SIMBAD,False
2216,0.0,0.0,0.0177,0.0202,,0.0516,43.8526,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0020306,12,16383,,28.237,26.904,26.66,25.527,25.18,24.978,24.856,24.791,24.798,24.814,26.201,,,,,29.242,27.838,26.454,25.631,25.211,24.928,24.863,24.826,24.774,24.981,25.765,26.199,26.566,26.93,33.458,9.47906,5.36449,-7.32853,,,,M0717clu,109.3817634,37.7366898,[MAT2017] MACS0717CLS 3792,109.3817709,37.7366848,G,0.5,D,2017ApJ...835..254M,0.02792718193416548,SIMBAD,False
2217,0.54281,0.5359,0.5528,0.5401,0.5147,0.5555,104.143,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,958.234,12,16383,,23.616,23.295,23.046,22.314,21.662,21.313,21.099,20.967,20.844,20.114,20.205,20.523,21.145,21.087,,23.63,23.339,23.035,22.306,21.656,21.243,21.112,20.97,20.854,20.634,20.858,21.072,21.085,21.481,19.972,9.05,9.84775,-0.02445,,,,M0717clu,109.3906413,37.7356733,[TSB2015] GLASS MACS0717-02189,109.39064894,37.73566936,G,0.5275,C,2015ApJ...812..114T,0.025967412065836852,SIMBAD,False
2218,0.3049,0.2931,0.3296,0.4045,0.3148,0.5224,13.0703,24.0,0,0.4,,99.0,0.61,15.6731,2.0,0.0,0.000395039,,1000000000.0,25.0748,11,16382,,,28.041,26.9,24.585,23.549,23.12,22.905,22.817,22.741,22.236,22.644,23.112,,22.068,,27.868,27.051,26.046,24.487,23.598,23.181,22.934,22.773,22.637,22.281,22.709,22.979,23.337,23.128,22.245,9.51661,9.08532,-3.9247,,,,M0717clu,109.3752214,37.7365454,[MAT2017] MACS0717CLS 3795,109.3752276,37.7365416,G,0.54,D,2017ApJ...835..254M,0.022331912705799043,SIMBAD,False
2219,0.0,0.0,0.174,1.1321,0.2144,5.487,18.7973,33.0,3,0.15,,99.0,1.2,17.9059,33.0,0.15,0.000129352,,1000000000.0,2.95881,10,16377,,31.026,,,29.702,29.17,28.577,28.629,28.142,28.255,,,,22.136,,,29.093,29.0,29.093,29.035,28.758,28.505,28.375,28.3,28.384,28.451,28.447,28.717,29.13,29.216,28.427,8.96112,7.12527,-2.78254,,,,M0717clu,109.3901185,37.7484625,,,,,,,,,,False
2220,0.48715,0.4696,0.5069,0.4875,0.4646,0.5099,164.115,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,609.947,12,16383,,25.673,24.611,23.837,22.11,21.057,20.588,20.324,20.166,20.018,18.645,18.707,19.003,20.105,20.072,,25.997,24.943,23.757,22.169,21.061,20.586,20.321,20.126,19.959,19.525,19.787,20.026,20.361,20.49,19.407,9.48102,10.17733,-2.32615,,,,M0717clu,109.3736536,37.7357132,MACSg J071729.67+374408.4,109.373611,37.73568,rG,0.5477,C,2014ApJS..211...21E,0.17027841646399342,SIMBAD,False
2221,0.61018,0.5929,0.6335,0.6132,0.5919,0.6358,120.5,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,614.202,12,16383,,27.212,26.907,25.378,22.901,21.674,21.135,20.841,20.663,20.504,19.343,19.499,19.895,20.453,21.359,,27.038,25.926,24.689,23.068,21.69,21.12,20.843,20.635,20.446,19.94,19.96,20.305,20.572,20.991,19.775,9.59023,10.24819,-3.63477,,,,M0717clu,109.407933,37.7362675,MACSg J071737.89+374410.4,109.407883,37.736229,G,0.5508,C,2014ApJS..211...21E,0.19867975320253167,SIMBAD,False
2222,1.175,0.4252,1.5676,1.0811,0.3404,3.7617,9.1839,27.0,3,0.05,,99.0,0.84,8.76285,27.0,0.05,0.0125075,,1000000000.0,1.52148,12,16383,,28.994,28.668,30.202,29.658,28.603,28.639,28.584,28.041,28.11,,26.272,,23.134,22.062,,29.577,29.531,29.557,29.475,28.78,28.307,28.152,28.116,28.145,28.03,28.033,28.291,28.708,29.059,28.337,8.97714,7.36494,-2.36702,,,,M0717clu,109.39991,37.7484448,,,,,,,,,,False
2223,0.0,0.0,0.0008,,,,1000000000.0,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,7.61558e-17,12,16383,,28.176,27.44,26.574,24.784,23.766,23.227,23.04,22.974,22.785,22.788,,,,21.776,,28.408,26.775,25.2,24.185,23.599,23.219,23.134,23.076,22.995,23.202,24.012,24.501,24.915,25.417,inf,9.64138,,,,,,M0717clu,109.4037137,37.7360772,[MAT2017] MACS0717CLS 3833,109.4037157,37.7360701,G,0.55,D,2017ApJ...835..254M,0.026186554706545132,SIMBAD,False
2224,0.0,0.0,0.0168,0.0155,,0.0402,47.7822,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.024179,12,16383,,24.773,24.648,24.057,23.535,23.233,23.127,23.115,23.073,23.003,23.438,26.007,24.73,22.92,25.744,,24.972,24.755,23.89,23.531,23.343,23.213,23.197,23.174,23.138,23.318,24.106,24.511,24.229,23.148,29.441,9.01669,6.78891,-2.99049,,,,M0717clu,109.4000955,37.7344019,[MAT2017] MACS0717CLS 3843,109.4001223,37.7343771,G,0.5,D,2017ApJ...835..254M,0.11744311888823672,SIMBAD,False
2230,1.1292,0.6899,1.1328,0.9097,0.682,1.2232,17.5928,31.0,1,0.15,,99.0,0.69,15.5359,33.0,0.25,0.000423088,,1000000000.0,44.8845,12,16383,,26.727,25.863,25.614,25.609,25.488,24.956,24.652,24.723,24.694,24.867,24.898,26.443,24.627,22.017,,25.916,25.839,25.8,25.754,25.089,24.947,24.718,24.716,24.857,24.752,24.795,25.147,25.329,25.796,24.583,8.74048,8.67308,-0.34902,,,,M0717clu,109.4118935,37.7364526,,,,,,,,,,False
2231,0.70218,0.6782,0.7571,0.7194,0.6436,0.776,48.6414,21.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,209.084,11,16382,,,25.563,25.269,23.591,22.459,21.945,21.674,21.527,21.401,20.446,20.727,21.116,23.437,22.046,,26.403,25.745,25.025,23.864,22.564,21.94,21.674,21.489,21.275,20.754,20.633,21.11,20.945,21.574,20.029,9.51617,9.85602,-3.09266,,,,M0717clu,109.3874276,37.7348687,[MAT2017] MACS0717CLS 3762,109.3874268,37.7348654,G,0.54,D,2017ApJ...835..254M,0.012096367073153489,SIMBAD,False
2232,0.20308,0.0,0.7921,0.2901,0.0641,0.9286,228.529,33.0,0,0.0,,99.0,0.54,228.445,33.0,0.0,2.47636e-50,,1000000000.0,0.114429,10,16359,,27.615,28.022,29.44,,,28.326,28.605,28.477,28.648,,,,23.878,,,28.184,28.365,28.571,28.405,28.507,28.668,28.682,28.713,28.75,28.836,29.665,29.519,30.175,29.568,28.521,8.96854,5.78876,-4.34682,,,,M0717clu,109.3777808,37.7483811,,,,,,,,,,False
2233,0.0,0.0,0.0321,0.0494,0.0136,0.1137,11.923,10.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00448357,12,16383,,31.696,28.173,27.703,26.814,25.663,25.379,25.206,25.122,24.993,25.411,27.91,27.775,,22.887,,30.873,29.348,27.762,26.497,25.862,25.36,25.223,25.177,25.108,25.178,25.957,26.355,26.767,26.827,30.441,9.56198,6.43385,-7.2527,,,,M0717clu,109.3964818,37.7364995,[MAT2017] MACS0717CLS 3819,109.3964947,37.736492,G,0.63,D,2017ApJ...835..254M,0.04558314235214777,SIMBAD,False
2235,0.0,0.0,0.0391,0.0556,0.0137,0.1731,150.337,1.0,0,0.0,508800000.0,99.0,2.78,155.838,33.0,0.0,1.4459000000000002e-34,,1000000000.0,159338.0,12,16383,,28.288,30.033,27.732,27.266,27.27,27.454,27.331,27.328,27.217,,,,21.843,,,28.221,28.159,27.506,27.281,27.352,27.324,27.372,27.392,27.393,27.54,28.342,28.763,29.24,29.779,32.026,8.77625,4.72311,-4.45871,,,,M0717clu,109.4177508,37.7365416,,,,,,,,,,False
2236,0.0,0.0,0.0213,0.0126,,0.0279,204.637,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00140952,12,16383,,27.945,27.91,26.441,24.585,23.54,23.133,22.945,22.855,22.735,22.927,26.453,25.505,21.616,21.735,,28.504,26.828,25.255,24.202,23.613,23.222,23.134,23.079,23.002,23.186,23.995,24.472,24.897,25.397,34.797,9.64203,5.6457,-8.46981,,,,M0717clu,109.4011387,37.7362729,[MAT2017] MACS0717CLS 3842,109.4011426,37.7362688,G,0.55,D,2017ApJ...835..254M,0.018470023830929792,SIMBAD,False
2237,0.0,0.0,0.0208,0.0294,,0.0812,32.4044,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00079897,11,16379,,29.08,28.987,,27.95,26.816,26.144,26.027,25.953,25.82,28.293,,,,21.966,,31.711,29.944,28.391,27.259,26.663,26.251,26.154,26.106,26.036,26.18,26.982,27.436,27.882,28.379,34.862,9.54258,5.44969,-7.94812,,,,M0717clu,109.3896231,37.7364721,,,,,,,,,,False
2239,0.0,0.0,0.0577,0.0848,0.0197,0.3013,35.037,26.0,0,0.0,,99.0,0.39,37.9083,1.0,0.0,5.86578e-09,,1000000000.0,0.0200464,12,16383,,27.785,27.383,27.428,27.21,27.162,26.593,26.385,26.435,26.389,27.514,,,,,,28.128,27.998,27.315,26.908,26.75,26.638,26.632,26.621,26.599,26.675,27.496,27.865,28.021,26.618,28.702,8.95369,5.6571,-4.16369,,,,M0717clu,109.4129889,37.7452734,,,,,,,,,,False
2240,0.0,0.0,0.0334,0.0631,0.0147,0.216,596.064,4.0,0,0.0,,99.0,0.43,601.362,27.0,0.0,2.60598e-131,,1000000000.0,0.00102983,12,16383,,,,30.188,29.258,28.288,28.252,27.932,28.076,27.886,,,,25.706,22.369,,32.699,31.154,29.804,28.841,28.403,28.1,28.017,27.988,27.945,28.085,28.859,29.257,29.667,30.039,33.244,9.40295,4.97346,-7.04207,,,,M0717clu,109.4060012,37.7364065,,,,,,,,,,False
2241,0.0,0.0,0.3333,0.1653,0.0375,0.5625,212.598,33.0,0,0.0,,99.0,0.54,213.646,33.0,0.0,4.04835e-47,,1000000000.0,0.0489046,10,16378,,,28.299,,28.493,27.249,27.157,26.443,26.809,27.985,,,,,,,27.977,28.17,28.137,28.116,28.026,28.399,28.433,28.47,28.5,28.682,29.182,29.718,29.909,28.772,28.743,8.79042,5.09371,-4.14911,,,,M0717clu,109.364291,37.7491694,,,,,,,,,,False
2243,0.0,0.0,1.4726,0.8993,0.2891,3.0503,1.64074,1.0,0,0.0,1015000000.0,99.0,0.85,1.62169,1.0,0.0,0.444483,,1000000000.0,57768900.0,10,16380,,,,29.032,29.657,27.837,27.537,27.623,27.422,27.463,27.504,,,,22.846,,29.522,29.442,29.403,29.048,27.931,27.625,27.511,27.478,27.473,27.424,27.406,27.761,28.122,28.566,30.543,9.09205,7.52608,-2.6756,,,,M0717clu,109.391361,37.748285,,,,,,,,,,False
2244,0.0,0.0,0.0346,0.0835,0.0187,0.2964,229.773,3.0,0,0.0,,99.0,0.53,233.341,29.0,0.0,2.1407099999999998e-51,,1000000000.0,0.00334977,11,16381,,29.321,,29.866,28.867,28.059,27.542,27.337,27.356,27.337,,,,,23.926,,32.059,30.581,29.251,28.286,27.896,27.629,27.543,27.522,27.491,27.62,28.382,28.733,29.133,29.483,31.702,9.24572,5.22765,-5.88969,,,,M0717clu,109.4188204,37.7363113,,,,,,,,,,False
2245,0.51877,0.4911,0.5378,0.5549,0.4942,0.6095,28.4545,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,123.573,12,16383,,28.042,27.779,26.337,24.205,23.064,22.612,22.378,22.25,22.112,21.407,21.827,22.204,,21.903,,28.209,27.135,25.934,24.355,23.132,22.622,22.387,22.189,22.01,21.55,21.696,21.985,22.281,22.633,21.441,9.50387,9.44806,-3.30527,,,,M0717clu,109.4015859,37.7363374,,,,,,,,,,False
2246,0.0,0.0,0.0465,0.148,0.0338,0.5231,11.3444,10.0,0,0.0,,99.0,0.52,12.0091,3.0,0.0,0.00246756,,1000000000.0,0.0201261,10,16380,,,,28.674,28.098,26.803,26.317,26.15,26.052,25.82,26.514,25.893,,,23.789,,31.992,30.801,29.184,27.558,26.836,26.302,26.08,26.019,25.978,25.883,26.684,26.954,27.466,27.617,28.811,9.482,7.61631,-5.05175,,,,M0717clu,109.4108482,37.7361723,[MAT2017] MACS0717CLS 3869,109.4108413,37.7361807,G,0.64,D,2017ApJ...835..254M,0.03606050405910239,SIMBAD,False
2247,0.0,0.0,0.07,0.1356,0.0323,0.5435,15.1013,4.0,0,0.0,,99.0,0.58,16.2474,27.0,0.05,0.00029643,,1000000000.0,0.0340108,11,16382,,,27.861,27.619,27.285,26.751,26.286,26.123,26.102,25.941,26.75,26.271,,,24.797,,31.118,29.698,28.282,27.071,26.57,26.245,26.121,26.089,26.062,26.078,26.853,27.178,27.668,28.038,29.562,9.32538,6.55944,-5.10527,,,,M0717clu,109.4131046,37.7361172,,,,,,,,,,False
2248,0.0,0.0,0.6941,0.2282,0.0518,0.7205,246.01,33.0,0,0.0,,99.0,0.54,246.257,33.0,0.0,3.35724e-54,,1000000000.0,0.0677191,10,16377,,26.895,,,29.183,28.059,28.223,28.029,28.054,28.74,,,,,,,28.263,28.452,28.504,28.418,28.375,28.72,28.741,28.777,28.811,28.935,29.757,29.716,30.24,29.409,28.772,8.99563,5.6101,-4.58413,,,,M0717clu,109.419159,37.7482587,,,,,,,,,,False
2249,0.0,0.0,0.0058,,,0.0212,1000000000.0,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,9.35492e-17,12,16383,,26.072,26.21,25.775,25.096,24.565,24.437,24.39,24.291,24.248,24.423,,,,,,26.312,26.092,25.197,24.874,24.686,24.566,24.548,24.522,24.484,24.708,25.485,25.896,25.46,24.527,inf,9.03513,4.69218,-5.16234,,,,M0717clu,109.3861955,37.7389171,[MAT2017] MACS0717CLS 3592,109.3861944,37.7389172,G,0.55,D,2017ApJ...835..254M,0.003152224008361263,SIMBAD,False
2250,3.4707,3.4496,3.496,3.4831,3.4512,3.5368,155.722,26.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,128388.0,12,16383,,26.919,,24.373,22.316,21.133,20.618,20.304,20.136,19.991,18.58,18.81,19.164,20.758,21.873,,,,24.626,22.181,21.132,20.631,20.313,20.1,19.893,18.659,18.182,17.958,17.817,17.714,18.98,9.62455,10.37356,-4.22058,,,,M0717clu,109.3814417,37.7354279,MACSg J071731.55+374407.4,109.381439,37.735378,G,0.5273,C,2014ApJS..211...21E,0.17980439328627207,SIMBAD,False
2251,0.0,0.0,0.2392,0.6594,0.1608,2.2539,37.8919,27.0,3,0.05,,99.0,1.2,36.9371,33.0,0.2,9.53275e-09,,1000000000.0,0.520643,11,16379,,29.971,29.906,,29.396,29.396,28.738,28.525,28.331,27.923,,,26.694,,,,29.621,29.646,29.634,29.112,28.459,28.285,28.229,28.181,28.135,28.152,28.373,28.772,28.996,29.469,28.193,9.06217,7.04244,-3.23182,,,,M0717clu,109.4012394,37.74826,,,,,,,,,,False
2252,0.63845,0.5992,0.6585,0.6224,0.5628,0.6573,54.0507,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,395.649,11,16381,,26.725,,25.885,23.414,22.205,21.664,21.367,21.202,21.061,20.083,20.313,20.719,24.837,22.484,,27.592,26.473,25.233,23.617,22.223,21.644,21.367,21.161,20.971,20.46,20.463,20.814,21.079,21.503,20.274,9.54974,10.1333,-3.2577,,,,M0717clu,109.3827166,37.7342871,[MAT2017] MACS0717CLS 3882,109.382685,37.7342752,G,0.54,D,2017ApJ...835..254M,0.09964686422676466,SIMBAD,False
2253,0.0,0.0,0.1039,0.1239,0.0291,0.3818,323.817,1.0,0,0.0,508800000.0,99.0,0.54,325.243,33.0,0.0,2.36741e-71,,1000000000.0,322782.0,10,16377,,28.585,,,28.793,28.226,28.206,28.382,27.789,27.901,,,,,24.173,,28.972,28.947,28.437,28.137,28.102,28.09,28.12,28.151,28.167,28.247,29.034,29.414,29.924,30.443,32.674,9.02085,5.34201,-4.94464,,,,M0717clu,109.3804133,37.7481976,,,,,,,,,,False
2254,0.37633,0.3681,0.3828,0.3593,0.2836,0.3797,62.8736,33.0,3,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,108.988,12,16383,,25.108,24.974,24.266,23.419,22.988,22.76,22.578,22.51,22.459,21.661,22.256,22.41,,23.451,,25.041,24.691,24.252,23.445,22.968,22.783,22.573,22.472,22.401,22.194,22.695,22.494,23.17,22.73,21.502,9.06875,8.68084,-1.22376,,,,M0717clu,109.3831248,37.7337864,[TSB2015] GLASS MACS0717-02371,109.38313155,37.73378301,G,0.263,C,2015ApJ...812..114T,0.022765496692480233,SIMBAD,False
2255,0.0,0.0,0.0157,0.0238,,0.0686,1189.63,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000239724,11,16382,,,29.57,29.443,28.322,27.623,27.265,27.079,27.014,27.02,,,,26.291,21.747,,31.562,30.158,28.773,27.951,27.531,27.248,27.183,27.145,27.094,27.301,28.085,28.519,28.885,29.25,35.777,9.4739,4.49682,-8.05453,,,,M0717clu,109.4000033,37.7361255,,,,,,,,,,False
2256,0.0,0.0,0.13,0.1748,0.0378,0.6206,600.095,33.0,0,0.0,,99.0,0.54,600.474,33.0,0.0,4.06177e-131,,1000000000.0,0.0263266,11,16382,,,29.752,29.122,29.801,29.125,28.587,28.484,28.185,28.58,,,,,22.991,,28.65,28.842,28.81,28.788,28.698,29.072,29.106,29.142,29.172,29.354,29.854,30.39,30.581,29.444,29.415,8.98317,5.28281,-4.88265,,,,M0717clu,109.3852681,37.7481715,,,,,,,,,,False
2257,0.54299,0.4298,0.6355,0.4975,0.349,0.581,5.37535,2.0,0,0.0,640500000.0,99.0,0.24,6.04244,33.0,0.3,0.0487417,,1000000000.0,304207000.0,12,16383,,25.298,25.327,25.154,24.626,24.161,24.118,24.125,24.039,23.963,23.789,24.108,24.854,23.252,24.16,,25.223,25.224,25.207,24.574,24.191,24.115,24.094,24.042,24.004,23.99,24.375,24.695,25.03,25.63,27.656,8.81922,8.30004,-0.89603,,,,M0717clu,109.3972837,37.7359843,[TSB2015] GLASS MACS0717-02230,109.39728982,37.73598003,G,0.553,C,2015ApJ...812..114T,0.023235451809015657,SIMBAD,False
2260,0.57484,0.1976,0.819,0.4854,0.1259,1.0229,12.1472,29.0,0,0.0,,99.0,1.18,11.8622,33.0,0.1,0.00265562,,1000000000.0,2.17141,12,16383,,26.414,26.439,26.863,26.82,26.244,26.036,26.073,25.885,25.841,26.524,,26.334,,,,26.683,26.768,26.834,26.366,26.101,26.061,26.064,26.05,26.059,26.141,26.644,26.862,27.261,27.381,26.139,8.78418,7.33224,-1.79293,,,,M0717clu,109.4088948,37.7360025,,,,,,,,,,False
2262,0.0,0.0,8.0,,,,1000000000.0,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.03867e-09,12,16383,,25.787,25.89,25.607,25.02,24.873,24.749,24.717,24.741,24.66,,,,,,,25.858,25.797,25.066,24.93,25.005,24.984,25.035,25.043,25.029,25.27,26.081,26.531,26.977,27.536,29.803,,,,,,,M0717clu,109.4044118,37.735838,[MAT2017] MACS0717CLS 3908,109.4044176,37.735833,G,0.48,D,2017ApJ...835..254M,0.024426853586628217,SIMBAD,False
2263,0.0,0.0,0.0953,0.0807,0.0229,0.1799,21.9042,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0851675,12,16383,,26.418,26.31,26.025,25.161,24.919,24.833,24.822,24.814,24.78,24.998,26.937,,24.506,,,26.672,26.485,25.724,25.228,25.018,24.902,24.881,24.862,24.834,24.91,25.719,26.087,26.243,24.841,26.924,8.95167,6.73577,-2.82378,,,,M0717clu,109.4124455,37.7360137,[MAT2017] MACS0717CLS 3888,109.4124556,37.7360097,G,0.49,D,2017ApJ...835..254M,0.03215905252308215,SIMBAD,False
2264,0.0,0.0,0.028,0.0314,,0.087,100.043,1.0,0,0.0,508800000.0,99.0,2.01,104.813,33.0,0.0,1.73847e-23,,1000000000.0,102036.0,12,16383,,30.599,26.289,26.15,26.207,26.357,26.231,25.476,25.631,26.62,27.309,,,22.599,23.799,,27.179,27.115,26.416,26.238,26.325,26.29,26.343,26.356,26.35,26.54,27.346,27.782,28.245,28.795,31.05,8.74571,4.72555,-4.3953,,,,M0717clu,109.3799449,37.7358295,,,,,,,,,,False
