IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1185,0.71136,0.0848,1.08,0.6157,0.1635,0.9824,2.75578,2.0,0,0.0,570900000.0,99.0,0.12,2.96547,32.0,0.3,0.227016,,1000000000.0,145230000.0,10,16380,,,,26.283,25.963,25.403,25.339,25.256,25.315,25.244,25.321,23.967,24.779,24.067,,,26.308,26.245,26.317,25.895,25.39,25.341,25.339,25.288,25.233,25.223,25.424,25.835,26.173,26.731,28.733,8.79077,8.02798,-1.08481,,,,M0717clu,109.3310332,37.829059
1187,0.82805,0.6857,0.899,0.7781,0.6874,0.8875,2.04993,28.0,3,0.05,,99.0,0.09,6.63259,33.0,0.4,0.036287,,1000000000.0,75.6329,10,16380,,,,24.533,24.245,23.523,23.326,23.213,23.227,23.197,23.405,23.228,23.845,,,,24.414,24.434,24.49,24.21,23.494,23.309,23.245,23.314,23.271,23.28,23.415,23.818,24.004,24.548,23.32,8.83777,9.00253,-0.2332,,,,M0717clu,109.3305736,37.8289933
1188,0.0,0.0,0.6546,1.0279,0.1606,2.7964,25.2992,33.0,3,0.05,,99.0,0.3,24.3302,31.0,0.0,5.209e-06,,1000000000.0,1.24842,10,16380,,,,29.274,28.731,29.492,28.981,29.097,29.163,28.803,,,,,,,28.659,28.752,28.896,29.042,28.939,28.902,28.869,28.903,29.02,29.017,29.153,29.506,29.912,30.014,28.973,8.83649,6.41642,-3.03701,,,,M0717clu,109.3119444,37.839335
1189,0.68902,0.0927,0.7426,0.2177,0.1047,0.6422,23.2298,33.0,2,0.05,,99.0,0.11,22.1924,31.0,0.05,1.51697e-05,,1000000000.0,1.67925,10,16380,,,,25.248,25.223,24.77,24.853,24.967,25.272,25.321,25.775,,25.127,21.872,21.952,,25.131,25.242,25.21,25.064,24.942,25.251,25.25,25.273,25.294,25.395,26.171,26.175,26.655,25.769,25.241,8.73351,5.69578,-3.32037,,,,M0717clu,109.3305309,37.8287943
1190,0.022208,0.0,0.5167,0.6477,0.1457,2.9924,3.65616,29.0,0,0.0,,99.0,2.96,1.91258,33.0,0.15,0.384316,,1000000000.0,1.73061,10,16380,,,,28.049,27.032,27.226,27.296,26.995,26.974,26.866,27.324,24.262,24.875,21.719,21.16,,27.542,27.601,27.712,27.429,26.984,26.945,26.963,26.94,26.92,27.012,27.305,27.724,27.893,28.36,27.089,8.82279,6.81148,-2.4528,,,,M0717clu,109.3118624,37.8391907
1191,3.1732,0.2191,3.3551,0.3661,0.2027,3.2234,5.48129,2.0,0,0.0,718700000.0,99.0,0.33,5.291,2.0,0.0,0.0709699,,1000000000.0,53976000.0,10,16380,,,,26.679,25.596,25.513,25.595,25.572,25.403,25.217,24.873,25.074,26.162,,21.569,,26.676,26.74,26.572,25.704,25.45,25.409,25.33,25.292,25.286,25.219,25.754,26.094,26.46,27.034,29.106,8.89761,7.32891,-2.05414,,,,M0717clu,109.329401,37.829272
1192,1.9758,1.8671,2.003,1.8648,1.5282,1.9715,3.86007,33.0,1,0.15,,99.0,1.57,4.30384,33.0,0.15,0.116261,,1000000000.0,682.58,10,16380,,,,24.117,24.059,24.163,23.979,23.664,23.565,23.533,23.867,23.359,23.374,22.682,,,25.538,24.39,24.114,24.075,24.112,23.891,23.678,23.619,23.645,23.668,23.554,23.533,23.75,24.199,23.275,8.70754,9.534,0.59091,,,,M0717clu,109.3292996,37.8288939
1193,0.030104,0.0,0.1599,0.8504,0.1074,2.5166,49.4166,33.0,0,0.0,,99.0,1.78,48.5635,33.0,0.0,2.84824e-11,,1000000000.0,0.539253,10,16380,,,,28.417,28.588,29.24,28.979,28.956,29.468,30.079,,,,,,,28.666,28.802,28.986,29.182,29.06,29.217,29.032,29.107,29.395,29.461,29.743,30.183,30.169,30.831,29.301,8.79725,5.23241,-4.16313,,,,M0717clu,109.3397177,37.839335
1194,0.0,0.0,0.1225,0.199,0.0403,1.1751,53.7064,33.0,1,0.1,,99.0,0.37,54.0794,31.0,0.0,1.8064e-12,,1000000000.0,0.0937514,10,16380,,,,28.561,28.271,28.434,28.839,28.363,28.458,28.134,,,,,21.378,,28.447,28.534,28.491,28.278,28.206,28.283,28.261,28.272,28.279,28.369,29.029,29.23,29.573,28.577,28.235,8.80626,5.03771,-4.21282,,,,M0717clu,109.342905,37.8293504
1195,1.4832,1.3927,1.5625,1.9252,1.1874,2.6056,7.9675,33.0,1,0.3,,99.0,1.99,7.84603,33.0,0.3,0.0197814,,1000000000.0,318.192,10,16380,,,,26.919,26.266,26.084,26.008,25.468,25.307,24.891,25.093,23.379,25.349,,,,28.976,27.239,26.591,26.307,26.116,25.702,25.444,25.207,25.071,25.008,24.667,24.572,24.702,25.126,24.177,8.91795,9.28055,-0.17021,,,,M0717clu,109.3332912,37.8292357
1196,1.4127,1.3949,1.4298,1.4707,1.2861,1.9106,10.0675,33.0,1,0.3,,99.0,1.98,10.465,31.0,0.25,0.00534026,,1000000000.0,1257.45,10,16380,,,,24.585,24.174,23.828,23.617,23.07,22.84,22.625,22.757,22.948,22.754,22.281,21.304,,25.349,24.638,24.384,24.163,23.899,23.322,23.109,23.09,22.644,22.825,22.562,22.595,22.918,23.019,22.826,8.93095,10.05474,0.55812,,,,M0717clu,109.3330268,37.8290882
1197,3.8754,2.5794,4.5399,2.4586,0.4658,5.0308,9.09108,32.0,1,0.2,,99.0,0.0,7.92682,33.0,0.4,0.0189982,,1000000000.0,9.22802,10,16380,,,,33.13,29.322,29.518,29.442,29.384,29.518,29.131,,26.678,,,23.753,,41.841,31.592,30.315,29.964,29.839,29.768,29.526,29.285,29.103,28.819,28.676,28.635,28.597,28.959,28.582,8.92218,7.42605,-2.25863,,,,M0717clu,109.3285321,37.8392612
1198,2.3404,1.8875,2.487,2.2791,1.8064,2.6957,3.11191,26.0,0,0.15,,99.0,2.0,3.18402,33.0,0.5,0.203516,,1000000000.0,209.261,10,16380,,,,27.842,26.785,26.319,25.897,25.34,25.134,24.723,24.455,23.598,23.131,25.386,21.953,,33.348,28.822,27.587,26.835,26.41,25.989,25.372,24.982,24.747,24.395,24.053,23.953,23.87,24.26,23.923,9.09811,9.55443,-0.51765,,,,M0717clu,109.333238,37.8289698
1199,3.3372,3.1786,3.4598,3.2717,0.3559,3.4587,90.8161,33.0,0,0.0,,99.0,0.3,92.4258,33.0,0.0,8.51115e-21,,1000000000.0,16.9376,10,16380,,,,28.424,27.328,27.612,28.322,28.469,28.629,28.432,26.716,,,,,,,,28.26,27.663,27.759,27.965,28.118,28.201,28.187,28.068,28.328,28.36,28.435,28.618,29.518,8.72859,4.90443,-4.12644,,,,M0717clu,109.298659,37.8292888
1200,0.22735,0.0,0.3741,0.2098,0.066,0.3909,69.2672,31.0,0,0.0,,99.0,0.83,75.4862,32.0,0.0,4.05861e-17,,1000000000.0,0.183288,10,16380,,,,27.39,27.094,26.803,27.132,27.134,27.112,27.251,26.692,,,22.274,22.088,,27.237,27.371,27.277,27.012,26.95,27.156,27.172,27.214,27.25,27.338,28.104,28.288,28.653,27.936,27.446,8.76695,5.37249,-3.76498,,,,M0717clu,109.3189847,37.8292608
1201,0.067178,0.0,0.0896,0.3061,0.052,2.5356,35.8699,33.0,0,0.0,,99.0,0.37,35.8056,33.0,0.0,1.67849e-08,,1000000000.0,0.173315,10,16380,,,,28.224,28.039,28.262,28.513,28.329,28.412,28.527,27.699,,,22.214,21.703,,27.875,28.052,28.285,28.084,28.17,28.366,28.38,28.408,28.445,28.524,29.347,29.194,29.864,29.306,28.183,8.73637,4.42557,-4.63734,,,,M0717clu,109.2923888,37.8292605
1202,0.0,0.0,0.0444,0.0445,0.0111,0.0972,45.6568,27.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0312649,10,16380,,,,25.351,24.916,24.804,24.796,24.825,24.834,24.793,25.082,,,,,,26.047,25.939,25.182,24.904,24.887,24.843,24.885,24.895,24.889,25.097,25.766,26.258,26.189,25.155,28.589,8.79534,5.78122,-3.38273,,,,M0717clu,109.2935764,37.8291265
1203,0.1277,0.0506,0.1887,0.1582,0.0705,0.2959,2.46998,1.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,38524600.0,10,16380,,,,26.111,25.028,24.583,24.411,24.272,24.241,24.209,24.123,25.044,26.067,22.032,,,28.179,27.374,26.135,25.028,24.595,24.362,24.283,24.252,24.216,24.152,24.891,25.203,25.709,26.216,28.396,9.3083,7.0561,-4.14481,,,,M0717clu,109.2966893,37.8291531
1204,2.4414,2.1807,2.9232,2.44,2.1328,2.7192,0.255222,21.0,0,0.2,,99.0,2.75,0.705094,30.0,0.5,0.702896,,1000000000.0,280.256,9,16376,,,,,27.701,27.018,26.262,25.674,25.163,24.722,24.015,23.117,22.696,21.621,20.868,,43.352,31.332,29.066,27.775,27.069,26.288,25.688,25.146,24.722,23.993,23.12,22.879,22.664,23.001,22.599,9.23705,10.07299,-0.66197,,,,M0717clu,109.3053505,37.8291531
1205,2.8459,2.5763,3.2502,0.8155,0.1984,3.0818,4.85069,33.0,3,0.2,,99.0,0.08,4.22278,33.0,0.4,0.12107,,1000000000.0,14.701,10,16380,,,,27.311,26.671,26.385,38.145,26.259,36.791,26.308,26.258,25.194,25.159,,,,27.098,27.045,27.095,26.806,26.381,26.063,25.968,26.231,26.208,26.092,26.209,26.595,26.508,27.176,25.667,8.79127,7.56263,-1.59489,,,,M0717clu,109.3457093,37.8392935
1206,0.81029,0.0,2.3033,2.9514,0.7379,6.0395,1.23589,33.0,3,0.25,,99.0,1.11,0.568434,1.0,0.0,0.752603,,1000000000.0,13.5435,9,16372,,,,31.549,,30.489,29.356,29.271,29.569,29.578,28.437,28.186,,,,,,36.364,31.26,30.297,30.267,30.028,29.93,29.756,29.531,29.275,28.938,28.837,28.764,28.919,29.267,8.98414,7.46407,-2.34562,,,,M0717clu,109.31156,37.8291637
1207,0.6142,0.5751,0.6544,0.5759,0.5028,0.6389,1.93132,30.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,707.526,10,16380,,,,23.77,22.878,22.037,21.577,21.35,21.188,21.033,20.805,20.9,21.195,21.911,,,24.468,24.134,23.776,22.85,22.015,21.548,21.353,21.19,21.058,20.846,20.921,21.18,21.304,21.71,20.462,9.46388,9.49064,-2.7516,,,,M0717clu,109.3161502,37.8286927
1208,3.3488,3.263,3.4519,3.409,3.2992,3.5079,0.940874,32.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1214.59,9,16252,,,,26.303,25.038,24.717,35.512,24.699,,24.456,23.945,23.973,23.701,24.683,22.119,,,,26.353,24.995,24.748,24.724,24.72,24.718,24.543,23.95,23.982,23.878,23.864,23.913,24.844,8.73114,9.83751,0.83918,,,,M0717clu,109.3566931,37.8290371
1209,0.0,0.0,3.1076,1.3562,0.2451,3.0391,25.4783,33.0,1,0.05,,99.0,1.41,25.4558,33.0,0.05,2.96715e-06,,1000000000.0,0.528167,10,16380,,,,30.507,30.403,30.523,30.584,29.817,30.097,30.104,,,,22.829,22.138,,30.269,30.188,30.297,30.452,30.548,30.277,30.332,30.235,30.119,30.518,30.585,30.776,31.208,31.347,31.159,8.84862,6.5689,-2.82993,,,,M0717clu,109.3152821,37.8391239
1210,0.072559,0.0,0.3279,0.2401,0.0684,0.529,5.16471,26.0,0,0.1,,99.0,0.46,5.97285,31.0,0.2,0.0504676,,1000000000.0,0.238562,10,16380,,,,27.781,27.125,26.921,26.793,26.681,26.618,26.4,25.672,28.479,,,22.998,,28.65,28.485,28.042,27.111,26.808,26.637,26.529,26.497,26.466,26.339,27.047,27.374,27.78,27.0,26.781,9.07223,6.5823,-3.47966,,,,M0717clu,109.302693,37.8290076
1211,0.0,0.0,0.0249,0.039,,0.1039,26.3962,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00328525,10,16380,,,,26.995,26.952,26.212,25.972,25.829,25.779,25.766,25.596,,,23.692,22.7,,30.394,28.916,27.547,26.657,26.229,25.934,25.862,25.829,25.782,25.955,26.733,27.149,27.538,27.907,32.494,9.45836,5.38992,-7.00827,,,,M0717clu,109.3097135,37.8289291
1212,0.0,0.0,0.1682,0.3956,0.0863,1.3926,10.4929,2.0,0,0.0,508800000.0,99.0,1.2,10.1294,33.0,0.1,0.00631584,,1000000000.0,14408000.0,9,16372,,,,27.358,,28.223,26.797,26.705,26.566,26.347,26.561,,,22.587,21.969,,27.574,27.649,27.604,26.995,26.819,26.776,26.735,26.696,26.69,26.659,27.211,27.524,27.897,28.493,30.575,9.08203,7.07632,-3.53867,,,,M0717clu,109.3142119,37.8385431
1213,0.0,0.0,0.0876,0.2116,0.0463,0.6893,41.4301,33.0,1,0.25,,99.0,0.57,41.0518,29.0,0.0,1.21822e-09,,1000000000.0,0.182743,10,16380,,,,28.559,28.537,27.87,27.854,27.778,27.951,27.773,,,,,,,29.083,29.014,28.692,28.28,27.848,28.015,27.917,27.887,27.859,27.845,28.461,28.541,28.958,28.017,27.563,8.9136,5.72499,-3.85076,,,,M0717clu,109.3501951,37.8289902
1214,0.0,0.0,0.049,0.0947,0.0218,0.2706,48.3293,31.0,0,0.0,,99.0,0.54,49.8617,33.0,0.0,1.48821e-11,,1000000000.0,0.0462399,10,16380,,,,26.85,26.789,26.35,26.467,26.655,26.565,26.655,27.796,,,,21.622,,26.921,27.03,26.696,26.649,26.587,26.767,26.819,26.853,26.872,27.083,27.657,28.132,28.21,27.148,28.111,8.77351,5.07926,-4.07453,,,,M0717clu,109.3380527,37.8390051
1215,0.1,0.0993,0.1007,0.0999,0.0929,0.1068,90.2942,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,20.1578,10,16380,,,,20.427,19.104,18.42,17.989,17.825,17.737,17.646,17.951,18.883,19.344,20.873,21.618,,23.89,22.016,20.482,19.067,18.427,17.97,17.826,17.787,17.739,17.762,18.549,18.92,19.437,19.915,22.894,9.64813,9.98943,-4.65234,,,,M0717clu,109.3459013,37.8276028
1216,1.1317,0.6386,2.0415,1.2347,0.5705,2.5556,15.1976,33.0,3,0.25,,99.0,1.9,15.3247,33.0,0.25,0.000470202,,1000000000.0,51.8665,9,16252,,,,27.059,26.948,26.341,54.966,25.598,,25.733,25.938,23.833,21.858,22.621,21.72,,27.436,27.116,27.084,26.903,26.505,26.058,26.04,25.745,25.565,25.724,25.583,25.769,26.153,26.236,25.703,8.82027,8.40995,-0.80285,,,,M0717clu,109.3573345,37.8390069
1217,0.0,0.0,0.0411,0.0696,0.0162,0.2378,119.637,26.0,0,0.0,,99.0,0.54,123.451,30.0,0.0,1.55936e-27,,1000000000.0,0.00889727,10,16380,,,,27.854,27.703,27.484,27.454,27.231,27.147,26.985,,,,23.328,,,28.716,28.578,27.873,27.481,27.339,27.223,27.218,27.207,27.183,27.271,28.094,28.469,28.584,27.188,29.566,8.93965,5.15637,-4.49773,,,,M0717clu,109.3214954,37.8289515
1218,0.092236,0.0,0.2646,0.6935,0.0857,2.2448,12.5569,33.0,0,0.0,,99.0,1.99,12.2824,33.0,0.0,0.00215234,,1000000000.0,1.25323,10,16380,,,,27.346,27.821,27.61,28.183,28.074,28.354,28.213,,,,22.356,,,27.365,27.5,27.693,27.837,27.759,27.837,27.89,28.015,28.02,28.114,28.511,28.966,28.883,29.499,27.948,8.77359,5.07847,-4.09883,,,,M0717clu,109.3157923,37.8389108
1219,0.36696,0.0615,0.6021,0.2948,0.1044,0.526,2.88476,32.0,1,0.2,,99.0,2.73,4.88353,33.0,0.2,0.0870072,,1000000000.0,3.33737,10,16380,,,,26.202,25.612,25.361,25.352,25.243,25.254,25.165,25.209,24.655,24.812,22.428,21.757,,26.408,26.359,26.217,25.608,25.35,25.344,25.237,25.208,25.192,25.124,25.794,25.631,26.287,25.681,24.633,8.81164,7.5195,-1.62832,,,,M0717clu,109.3300014,37.8288845
1220,0.2097,0.2074,0.2123,0.2138,0.203,0.2755,138.298,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,62.8674,10,16380,,,,21.384,20.008,19.326,19.044,18.895,18.799,18.715,19.012,19.947,20.585,21.103,21.437,,24.061,22.89,21.413,19.964,19.38,19.053,18.89,18.846,18.818,18.735,19.534,19.821,20.307,20.704,21.788,9.50352,9.84281,-2.93361,,,,M0717clu,109.3276649,37.82825
1221,1.251,1.1676,1.2858,1.2202,1.1499,1.2881,9.25721,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2387.74,10,16380,,,,25.185,24.239,22.778,21.624,21.216,21.008,20.842,20.445,20.152,20.359,21.471,21.515,,27.976,26.532,25.248,24.023,22.782,21.583,21.224,21.018,20.862,20.423,19.878,19.987,20.352,20.755,19.93,9.29887,10.76698,-0.3306,,,,M0717clu,109.3279387,37.8277534
1222,2.0396,1.1098,2.9625,2.0099,1.3453,2.6604,0.123978,33.0,1,0.25,,99.0,1.58,0.172955,33.0,0.25,0.917156,,1000000000.0,177.35,9,16252,,,,26.798,26.579,26.508,50.715,25.806,,25.741,25.487,25.284,25.39,22.825,,,29.414,27.45,26.802,26.592,26.47,26.198,25.877,25.726,25.619,25.514,25.318,25.245,25.357,25.799,24.916,8.80169,8.89233,-0.26892,,,,M0717clu,109.3545259,37.8387523
1223,1.3517,1.3171,1.3845,1.3012,1.2199,1.3659,5.31494,1.0,0,0.0,2500000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,142204000000.0,10,16380,,,,26.216,24.721,22.861,21.55,21.135,20.953,20.819,20.526,19.901,19.922,21.658,21.87,,27.282,27.087,26.132,24.591,22.857,21.554,21.14,20.96,20.825,20.443,20.216,20.303,20.71,21.146,23.103,9.43085,10.86396,-1.20292,,,,M0717clu,109.3281493,37.827528
1224,0.0,0.0,0.0253,0.5462,0.0164,0.7938,9.01361,27.0,1,0.1,,99.0,0.71,6.22715,28.0,0.1,0.0444418,,1000000000.0,22.3348,10,16380,,,,25.234,24.831,24.263,23.858,23.774,23.722,23.661,23.908,24.124,24.17,24.843,22.402,,25.596,25.542,25.455,24.727,24.138,23.926,23.841,23.777,23.73,23.715,24.04,24.369,24.616,24.982,23.709,8.94687,8.73033,-0.69748,,,,M0717clu,109.3357412,37.8424993
1225,3.9971,3.7073,4.1465,3.8255,3.6272,4.037,2.39393,27.0,2,0.15,,99.0,3.63,2.6198,28.0,0.2,0.269847,,1000000000.0,749.183,10,16380,,,,29.518,26.786,26.16,26.14,26.021,25.893,25.809,24.455,24.461,24.086,24.753,,,,,29.516,26.801,26.213,26.148,26.027,25.887,25.751,24.639,24.13,23.962,23.912,23.834,25.115,8.98994,10.01566,0.3421,,,,M0717clu,109.3241008,37.8288794
1226,0.23429,0.1017,0.4067,0.2953,0.1438,0.4841,7.13186,26.0,0,0.1,,99.0,3.46,9.39928,33.0,0.15,0.00909857,,1000000000.0,0.303176,10,16380,,,,28.711,27.295,27.002,27.081,27.051,26.956,26.73,25.905,,27.029,,,,28.927,28.783,28.435,27.409,27.048,26.916,26.792,26.753,26.73,26.57,27.239,27.553,27.962,27.428,26.791,9.08453,6.65767,-3.39241,,,,M0717clu,109.339769,37.8288675
1227,0.0,0.0,0.1351,0.1993,0.055,0.7036,17.6408,33.0,2,0.2,,99.0,0.71,17.1633,30.0,0.0,0.000187517,,1000000000.0,0.387934,10,16380,,,,27.292,27.399,26.663,26.696,26.726,26.791,26.87,26.719,,,22.236,24.217,,27.843,27.723,27.454,27.125,26.764,26.969,26.898,26.882,26.865,26.893,27.489,27.688,28.031,27.035,26.693,8.84776,5.74945,-3.58724,,,,M0717clu,109.3478583,37.8288733
1228,0.23461,0.0,1.1344,0.6759,0.1464,3.4966,1.71997,33.0,0,0.0,,99.0,0.53,1.54814,33.0,0.0,0.461132,,1000000000.0,2.07521,9,16376,,,,,27.225,27.077,27.256,27.448,27.332,27.511,26.854,,29.927,24.834,,,26.79,26.924,27.119,27.255,27.182,27.258,27.335,27.435,27.44,27.536,27.942,28.394,28.311,28.919,27.369,8.78636,5.98522,-3.22812,,,,M0717clu,109.3249088,37.8288522
1229,2.9638,0.0666,3.25,0.2548,0.0494,2.8349,9.53715,33.0,0,0.0,,99.0,0.3,8.77465,33.0,0.0,0.012434,,1000000000.0,0.544346,9,16348,,,,26.622,26.211,26.153,,26.082,33.269,26.176,31.795,25.586,25.571,,21.086,,26.177,26.364,26.443,26.337,26.31,26.643,26.661,26.696,26.731,26.841,27.668,27.578,28.161,27.427,26.601,8.76188,5.41186,-3.70046,,,,M0717clu,109.3050392,37.8439157
1230,0.089586,0.0,0.1781,0.1582,0.0518,0.3202,46.2066,26.0,0,0.0,,99.0,0.43,48.0935,1.0,0.0,3.60274e-11,,1000000000.0,0.0872003,10,16380,,,,27.52,26.972,26.433,26.602,26.655,26.668,26.576,26.007,,,,21.35,,28.044,28.005,27.47,26.889,26.672,26.606,26.571,26.571,26.561,26.544,27.299,27.679,28.015,26.78,27.562,8.91249,6.15702,-3.29855,,,,M0717clu,109.3084235,37.8289701
1231,0.0,0.0,0.0952,0.4722,0.0743,1.435,6.82906,33.0,1,0.2,,99.0,1.3,5.92406,33.0,0.15,0.0517139,,1000000000.0,2.80662,10,16380,,,,27.312,27.456,27.399,26.383,26.332,26.302,26.171,26.893,,,,23.283,,27.564,27.508,27.495,27.163,26.92,26.754,26.763,26.708,26.672,26.611,27.123,27.072,27.62,27.507,26.144,8.89955,7.01709,-2.67355,,,,M0717clu,109.3406547,37.8385687
1232,0.10318,0.0702,0.1952,0.1453,0.0524,0.5162,2.20848,33.0,3,0.15,,99.0,0.57,2.33715,31.0,0.0,0.31081,,1000000000.0,1.45095,10,16380,,,,25.062,24.85,24.595,24.653,24.736,24.732,24.679,25.157,25.454,25.475,,23.945,,25.378,25.288,25.054,24.853,24.616,24.764,24.731,24.728,24.722,24.837,25.182,25.787,25.938,24.738,24.92,8.80838,6.17191,-3.00925,,,,M0717clu,109.337384,37.8290005
1233,0.0,0.0,0.3843,0.4165,0.1166,1.1936,22.1976,23.0,0,0.0,,99.0,1.18,23.5884,33.0,0.2,7.54823e-06,,1000000000.0,0.201937,10,16380,,,,29.093,28.608,27.965,27.628,27.493,27.676,27.166,26.706,,,22.774,,,29.539,29.578,29.358,28.421,27.842,27.567,27.409,27.315,27.256,27.131,27.638,27.902,28.268,28.119,27.207,9.19885,6.96816,-3.9396,,,,M0717clu,109.3403557,37.8386502
1234,1.1414,0.9962,1.2263,1.1242,1.0035,1.2379,0.759126,27.0,2,0.1,,99.0,0.83,4.81762,31.0,0.3,0.0899223,,1000000000.0,75.213,10,16380,,,,25.833,25.727,24.986,24.386,24.285,24.176,24.076,23.975,24.063,24.283,,,,26.049,25.874,25.834,25.693,25.001,24.418,24.26,24.186,24.14,23.961,23.906,24.126,24.521,24.877,24.25,8.95313,9.07255,-0.48114,,,,M0717clu,109.3516918,37.8287131
1235,1.4448,0.7408,2.9351,2.6011,0.9531,6.0702,2.53326,2.0,0,0.0,904800000.0,99.0,1.94,2.39752,33.0,0.3,0.301568,,1000000000.0,109541000.0,10,16380,,,,30.224,31.28,30.563,29.806,29.681,30.03,29.31,,27.091,26.501,,22.695,,35.737,32.326,30.987,30.745,30.66,30.512,30.165,29.712,29.336,29.054,28.819,28.799,28.71,28.938,30.732,9.00848,7.47839,-2.27941,,,,M0717clu,109.3403717,37.8385345
1236,3.5482,3.1891,3.8534,3.1343,0.6471,3.9936,9.65228,29.0,0,0.0,,99.0,2.49,9.60474,33.0,0.1,0.00821029,,1000000000.0,23.7823,10,16380,,,,28.032,27.957,27.717,27.885,28.037,27.959,27.931,25.947,24.177,24.995,22.44,21.754,,,,28.46,27.904,27.928,28.047,28.055,27.971,27.738,27.322,27.281,27.301,27.361,27.477,28.43,8.86386,8.67809,-0.59886,,,,M0717clu,109.3129435,37.8288016
1237,0.0,0.0,0.2816,0.581,0.1059,1.9609,38.061,31.0,0,0.0,,99.0,1.2,37.6856,33.0,0.0,6.55659e-09,,1000000000.0,0.429537,10,16380,,,,28.634,28.954,28.658,28.304,27.91,28.317,28.36,,,,,21.703,,28.464,28.561,28.725,28.602,28.411,28.446,28.528,28.518,28.512,28.627,29.064,29.449,29.566,29.972,28.724,8.88309,6.35918,-3.33057,,,,M0717clu,109.3371037,37.8386344
1238,0.0,0.0,0.0328,0.0441,0.011,0.1361,16.5241,26.0,0,0.25,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00977189,10,16380,,,,27.025,26.922,26.782,26.645,26.161,25.921,25.838,26.095,,28.401,,22.942,,28.984,28.465,27.414,26.804,26.506,26.226,26.102,26.032,25.968,26.049,26.797,27.186,27.119,25.834,30.191,9.28579,5.26364,-6.03158,,,,M0717clu,109.349631,37.8287559
1240,1.4261,1.2603,1.5764,1.4387,1.2827,1.6198,0.659915,28.0,1,0.15,,99.0,1.87,2.81753,32.0,0.3,0.244445,,1000000000.0,143.857,10,16380,,,,26.021,25.83,25.476,24.72,24.469,24.373,24.235,24.133,23.89,23.833,,,,26.597,26.098,25.97,25.854,25.533,24.673,24.475,24.414,24.238,24.094,23.975,23.982,24.33,24.636,24.682,8.95004,9.25769,-0.28532,,,,M0717clu,109.3402411,37.8286833
1241,0.0,0.0,1.5677,1.6064,0.3856,5.6006,22.9446,1.0,0,0.0,904800000.0,99.0,0.41,22.2123,1.0,0.0,1.50197e-05,,1000000000.0,22686100.0,8,16356,,,,32.21,,,29.659,29.493,29.529,29.713,,,,,,,31.789,31.424,31.328,31.28,31.058,30.139,29.802,29.738,29.711,29.605,29.571,29.519,29.761,30.278,32.148,9.02205,6.99548,-3.13255,,,,M0717clu,109.3416996,37.8386189
1242,4.5456,3.8356,4.7504,4.1935,0.9906,4.5894,3.99726,33.0,2,0.2,,99.0,4.19,3.99726,33.0,0.2,0.135521,,1000000000.0,597.02,9,16376,,,,,27.095,26.122,26.201,26.18,26.177,26.144,25.865,24.287,24.183,23.191,,,,,33.359,27.122,26.242,26.22,26.18,26.125,26.096,25.669,25.085,25.357,25.266,25.218,26.389,8.81402,9.46364,0.37416,,,,M0717clu,109.3178043,37.8286905
1243,0.0099777,0.0,0.0756,0.0952,0.0304,0.1855,57.9905,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0184363,10,16380,,,,28.179,27.064,25.982,25.61,25.403,25.322,25.295,24.9,,27.366,,23.1,,31.487,29.613,28.079,26.664,26.024,25.567,25.422,25.384,25.336,25.359,26.146,26.517,27.034,27.512,30.49,9.56833,6.88919,-6.82903,,,,M0717clu,109.3198973,37.8287252
