IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
284,0.042175,0.0,0.3219,0.3678,0.1089,0.7393,2.07359,1.0,0,0.0,1800000000.0,99.0,0.55,1.7037,1.0,0.0,0.426625,,1000000000.0,33416100.0,9,16382,,,29.582,29.231,27.476,26.768,26.471,26.412,26.288,26.276,26.777,,,,,,30.448,30.17,28.997,27.511,26.828,26.542,26.398,26.343,26.312,26.164,26.678,27.036,27.4,27.978,30.04,9.32259,7.19503,-4.1888,,,,M0717clu,109.4009801,37.7620309
285,1.5677,1.2692,1.5796,1.6016,1.3026,1.8704,4.69775,1.0,0,0.0,806400000.0,99.0,1.87,3.96087,32.0,0.25,0.138009,,1000000000.0,1360500000.0,10,16383,,27.012,27.284,26.403,26.457,26.279,25.48,25.223,25.086,25.082,25.205,28.705,26.303,,,,26.964,26.634,26.531,26.515,26.355,25.514,25.223,25.172,25.141,25.056,25.04,24.996,25.251,25.765,27.654,8.89626,8.91994,-0.47994,,,,M0717clu,109.4082788,37.7619961
286,0.0,0.0,0.0968,0.3312,0.0785,0.6747,2.26444,1.0,0,0.0,1015000000.0,99.0,0.48,1.72802,1.0,0.0,0.421468,,1000000000.0,23754300.0,8,16380,,,,27.682,26.656,26.349,26.216,26.136,26.094,26.057,26.679,,,,,,28.119,28.125,27.717,26.633,26.311,26.211,26.148,26.141,26.157,26.083,26.65,27.024,27.402,27.975,30.069,8.97806,7.12035,-2.42975,,,,M0717clu,109.406342,37.761978
287,0.51989,0.2488,0.7592,0.4913,0.3167,0.6623,0.470378,1.0,0,0.0,4500000000.0,99.0,0.22,1.47782,10.0,0.0,0.477634,,1000000000.0,1127220000.0,10,16383,,29.238,28.61,27.757,26.123,25.043,24.542,24.314,24.233,24.188,24.064,24.933,25.99,22.718,22.7,,31.905,29.931,27.988,26.095,25.031,24.576,24.335,24.232,24.168,24.045,24.427,24.739,25.117,25.739,27.826,9.43557,8.60149,-3.51505,,,,M0717clu,109.3894995,37.7619143
288,0.4456,0.0,0.7159,0.3841,0.1408,0.6433,0.921068,4.0,0,0.0,,99.0,0.09,1.07645,27.0,0.5,0.583782,,1000000000.0,0.647184,10,16383,,,30.839,27.88,26.794,25.834,25.487,25.332,25.202,25.138,25.139,,,23.256,,,31.004,30.157,28.349,26.708,25.877,25.523,25.313,25.214,25.158,25.018,25.692,25.947,26.338,26.847,27.574,9.39113,7.95919,-3.85279,,,,M0717clu,109.398586,37.7618883
289,0.51905,0.4098,0.6086,0.483,0.3838,0.5592,0.777523,5.0,0,0.0,,99.0,0.22,4.75663,10.0,0.0,0.0927065,,1000000000.0,9.84651,10,16383,,30.67,27.165,26.311,24.59,23.527,23.069,22.879,22.757,22.621,22.544,22.681,23.157,,,,29.335,28.031,26.374,24.569,23.537,23.109,22.881,22.752,22.657,22.532,22.988,23.317,23.655,24.251,25.16,9.46974,9.14958,-3.26175,,,,M0717clu,109.3793308,37.7618199
290,3.6614,3.391,3.8867,3.0517,0.1755,3.6831,5.25989,33.0,1,0.15,,99.0,0.21,4.5363,1.0,0.0,0.103503,,1000000000.0,158.189,9,16382,,,,27.82,26.505,26.219,26.419,25.992,26.292,26.407,26.924,,,,21.757,,,35.284,27.437,26.677,26.589,26.613,26.645,26.571,26.42,26.223,26.122,26.073,26.056,26.223,26.751,8.94292,6.7676,-2.69619,,,,M0717clu,109.3801361,37.7654585
291,1.7021,1.0545,2.2288,1.429,0.4274,2.1214,1.91226,33.0,2,0.2,,99.0,1.11,2.2256,33.0,0.25,0.328638,,1000000000.0,24.2665,10,16383,,29.706,27.237,27.709,27.635,27.377,27.004,26.85,26.791,26.899,26.656,27.006,,24.752,22.648,,28.218,27.752,27.668,27.644,27.513,27.087,27.008,26.949,26.813,26.811,26.683,26.777,27.144,27.264,27.09,8.78393,8.04422,-1.07207,,,,M0717clu,109.3888576,37.7619055
292,0.0,0.0,0.0923,0.2485,0.0453,1.2738,7.83899,27.0,0,0.0,,99.0,0.45,7.64126,1.0,0.0,0.021914,,1000000000.0,0.208522,9,16382,,,28.731,27.783,27.14,26.96,26.992,26.983,26.859,26.786,,,,,24.864,,27.995,28.051,27.765,27.058,26.871,26.87,26.845,26.871,26.898,26.891,27.647,27.855,28.312,27.795,26.957,8.8451,6.46152,-2.82617,,,,M0717clu,109.406413,37.7618242
293,0.50632,0.0,1.1415,0.7249,0.158,2.3893,0.781673,31.0,3,0.05,,99.0,0.1,0.693122,32.0,0.15,0.707116,,1000000000.0,1.53493,10,16383,,27.762,28.665,28.219,27.92,27.588,27.532,27.706,27.639,27.724,28.672,,,21.943,,,28.029,28.105,28.188,28.065,27.678,27.58,27.564,27.749,27.722,27.771,28.024,28.458,28.551,29.057,27.788,8.80018,6.77451,-2.45134,,,,M0717clu,109.4027992,37.7618122
294,5.447,0.6103,6.3332,4.7281,0.52,6.6615,4.06829,33.0,1,0.1,,99.0,0.0,3.31505,10.0,0.0,0.19061,,1000000000.0,169.991,10,16383,,27.236,28.275,32.202,28.338,27.217,26.795,26.635,26.509,26.637,28.733,,,23.436,23.464,,,,,28.528,26.779,26.81,26.843,26.878,26.923,26.838,26.583,26.719,26.663,26.679,27.881,8.97028,8.12652,-1.71353,,,,M0717clu,109.3977187,37.7631252
295,1.3969,1.2589,1.4868,0.7911,0.0373,1.4609,25.7904,29.0,0,0.0,,99.0,0.0,20.712,33.0,0.25,3.1801e-05,,1000000000.0,20.7951,10,16383,,26.121,25.308,25.253,25.125,25.102,24.224,24.046,23.966,23.97,25.315,,,,,,25.235,25.304,25.414,25.297,24.708,24.602,24.583,24.689,24.667,24.728,24.914,25.337,25.511,26.054,24.83,8.74065,7.97328,-1.0438,,,,M0717clu,109.4089208,37.7615851
297,0.52932,0.1382,0.761,0.7132,0.3224,4.3649,1.25936,1.0,0,0.0,1609000000.0,99.0,0.22,1.30169,9.0,0.0,0.521604,,1000000000.0,510594000.0,10,16383,,27.793,27.96,28.876,26.476,25.53,25.119,25.25,24.772,24.785,24.691,22.897,23.44,,22.058,,28.736,28.391,28.102,26.741,25.518,25.102,24.942,24.861,24.779,24.666,24.69,25.049,25.415,25.928,27.825,9.30506,8.33789,-2.9018,,,,M0717clu,109.3776915,37.7616414
299,0.69792,0.4406,0.8954,0.5404,0.284,0.7734,0.823873,2.0,0,0.0,1609000000.0,99.0,0.13,1.93526,27.0,0.5,0.379983,,1000000000.0,265348000.0,8,16380,,,,27.91,26.785,25.697,25.244,25.021,24.975,24.889,24.92,,,,22.319,,28.984,28.708,28.159,26.677,25.699,25.352,25.2,25.096,25.006,24.89,25.13,25.441,25.755,26.302,28.279,9.29551,8.19159,-2.93204,,,,M0717clu,109.3841192,37.7615794
304,1.9398,1.8729,2.0241,1.9363,1.8608,2.0043,0.31998,32.0,2,0.25,,99.0,1.57,7.45542,33.0,0.3,0.0240478,,1000000000.0,1424.81,10,16383,,26.564,25.306,24.647,24.47,24.31,23.881,23.506,23.353,23.26,23.073,22.445,22.603,,21.563,,26.991,25.274,24.644,24.491,24.261,23.881,23.503,23.356,23.263,23.093,22.796,22.71,22.837,23.274,22.337,8.90084,9.86134,0.45587,,,,M0717clu,109.3961903,37.7604279
306,1.282,1.1399,1.4336,1.3125,1.1425,1.5167,1.12684,32.0,3,0.25,,99.0,1.89,5.26795,33.0,0.3,0.0717923,,1000000000.0,103.198,10,16383,,27.102,26.76,26.792,26.383,25.921,25.411,25.191,25.017,24.859,25.031,,,24.132,,,27.157,26.71,26.6,26.45,25.987,25.376,25.268,25.04,24.851,24.949,24.769,24.897,25.263,25.344,25.06,8.95264,8.95845,-0.59957,,,,M0717clu,109.3963608,37.7643306
308,0.20179,0.1723,0.2286,0.2205,0.1823,0.2677,2.39647,23.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,13.1388,10,16383,,24.071,23.837,23.188,22.211,21.789,21.564,21.412,21.358,21.313,21.057,21.587,21.879,26.713,,,23.949,23.824,23.24,22.225,21.771,21.522,21.359,21.304,21.257,21.094,21.828,22.11,22.504,21.608,21.641,9.05958,9.04909,-0.84945,,,,M0717clu,109.3807181,37.7609451
310,0.97753,0.0,2.5561,1.9971,0.5917,5.2275,0.939764,26.0,0,0.0,,99.0,1.63,0.664342,26.0,0.0,0.717365,,1000000000.0,6.83224,9,16367,,28.602,28.138,29.151,28.621,,28.297,27.875,27.564,27.706,27.371,,,,21.708,,30.534,28.954,28.739,28.769,28.818,28.476,27.916,27.737,27.659,27.497,27.349,27.297,27.344,27.844,27.216,8.92243,7.93645,-1.62169,,,,M0717clu,109.3985094,37.7651858
311,0.66966,0.5122,0.7977,0.5681,0.3934,0.7951,2.37201,1.0,0,0.0,2200000000.0,99.0,0.26,5.16585,9.0,0.0,0.0755526,,1000000000.0,607956000.0,10,16383,,27.616,27.994,28.326,26.415,25.149,24.633,24.416,24.285,24.179,24.392,25.544,28.528,22.843,21.5,,29.887,29.04,28.078,26.319,25.205,24.798,24.608,24.505,24.426,24.314,24.547,24.891,25.26,25.833,27.848,9.33313,8.53488,-2.77233,,,,M0717clu,109.3723287,37.7613622
312,4.5799,4.0739,5.7508,3.496,0.4753,5.2043,3.385,33.0,1,0.25,,99.0,0.59,1.22657,1.0,0.0,0.541569,,1000000000.0,379.173,10,16383,,,30.945,,27.689,26.345,25.704,25.889,25.486,25.554,26.044,27.312,,24.1,,,,,29.054,27.269,26.837,26.706,26.651,26.621,26.537,25.931,25.729,25.563,25.492,25.491,26.44,8.99431,8.6338,-1.18126,,,,M0717clu,109.3797467,37.765167
313,0.0,0.0,0.0251,0.1049,0.0165,1.1688,24.977,33.0,3,0.15,,99.0,1.3,23.8499,33.0,0.1,6.62308e-06,,1000000000.0,0.227798,8,16378,,,26.74,,26.284,25.678,25.417,25.372,25.285,25.294,28.628,26.688,,22.778,22.561,,26.45,26.406,26.133,25.988,25.833,25.858,25.838,25.833,25.825,26.001,26.317,26.959,26.998,25.722,26.575,8.81057,6.34642,-2.89528,,,,M0717clu,109.4017932,37.7613048
314,0.0,0.0,3.9034,2.394,0.4873,5.3637,1.41577,33.0,1,0.1,,99.0,0.4,0.955403,33.0,0.15,0.620207,,1000000000.0,6.14106,10,16383,,30.264,,29.575,29.206,29.023,28.632,28.791,29.346,29.054,,,,,24.047,,37.047,29.99,29.278,29.208,29.271,29.389,29.268,29.14,29.059,28.942,29.066,29.085,29.125,29.566,29.115,8.89363,7.41833,-2.14947,,,,M0717clu,109.3990505,37.7653205
315,0.0,0.0,0.0983,0.2351,0.0446,0.6965,6.99758,5.0,0,0.0,,99.0,0.69,4.73016,1.0,0.0,0.093942,,1000000000.0,0.287694,10,16383,,28.683,27.613,27.524,26.406,25.516,25.067,24.877,24.801,24.741,25.188,24.858,24.908,,,,30.449,29.336,27.684,26.167,25.501,25.145,24.957,24.902,24.869,24.741,25.538,25.823,26.316,26.75,27.867,9.27471,8.07447,-2.88485,,,,M0717clu,109.4021216,37.7612994
316,0.38393,0.3759,0.4518,0.4085,0.3089,0.511,8.52733,33.0,2,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,81.1422,10,16383,,25.334,25.284,24.978,24.15,23.547,23.325,23.223,23.17,23.098,22.654,22.881,23.257,23.668,,,25.509,25.308,24.901,24.122,23.639,23.293,23.228,23.117,23.038,22.827,23.271,23.106,23.736,23.416,22.131,9.00892,8.82158,-0.89619,,,,M0717clu,109.4024549,37.7611352
318,0.53171,0.3672,0.6809,0.4971,0.2729,4.3101,3.34588,1.0,0,0.0,1609000000.0,99.0,0.14,5.29442,9.0,0.0,0.0708487,,1000000000.0,395534000.0,8,16380,,,,27.445,25.675,24.639,24.282,25.635,23.905,23.904,24.203,23.789,24.557,23.462,,,28.024,27.749,27.078,25.624,24.783,24.474,24.335,24.26,24.209,24.104,24.433,24.742,25.06,25.651,27.636,9.25586,8.31823,-2.55351,,,,M0717clu,109.3710946,37.761261
320,0.0,0.0,0.0404,0.0524,0.0141,0.1189,2.24472,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0322152,9,16382,,,27.728,25.505,24.653,24.057,23.816,23.742,23.489,23.415,23.657,24.577,24.652,24.631,22.009,,28.692,27.022,25.621,24.584,24.083,23.731,23.639,23.6,23.545,23.678,24.464,24.892,25.319,25.735,29.788,9.50004,6.84624,-6.05284,,,,M0717clu,109.3703905,37.7612534
321,1.3848,0.3648,2.042,2.8877,0.8151,7.1253,2.30356,33.0,2,0.4,,99.0,0.0,0.877268,20.0,0.5,0.644917,,1000000000.0,156.396,10,16383,,,30.329,29.981,29.738,28.935,28.108,27.942,27.723,27.426,28.835,,,,23.26,,,34.77,30.352,29.121,28.853,28.423,28.223,27.84,27.524,27.186,26.556,26.368,26.216,26.324,26.531,9.04934,8.16226,-1.90515,,,,M0717clu,109.3981648,37.7612326
323,1.5847,1.1296,1.8708,1.62,1.3168,1.7972,3.5949,26.0,0,0.1,,99.0,1.13,4.39043,33.0,0.4,0.111335,,1000000000.0,159.732,10,16383,,27.732,26.591,25.839,25.559,25.349,24.53,24.141,24.072,24.021,23.956,23.055,23.072,,26.314,,27.279,26.489,26.044,25.755,25.424,24.571,24.17,24.065,24.011,23.787,23.554,23.469,23.722,24.231,23.726,8.99457,9.45651,-0.238,,,,M0717clu,109.403119,37.7610663
324,1.5894,1.5766,1.6349,1.6395,1.5905,1.703,46.3311,21.0,0,0.05,,99.0,2.05,47.2746,32.0,0.4,5.42551e-11,,1000000000.0,2863.27,10,16383,,24.923,23.411,22.903,22.631,22.095,21.271,20.811,20.656,20.536,19.638,18.906,18.746,19.645,19.978,,24.219,23.323,22.891,22.698,22.224,21.314,20.799,20.596,20.437,20.012,19.47,19.306,19.556,19.86,19.41,9.1,11.02675,0.95293,,,,M0717clu,109.4029938,37.7600928
325,4.0638,3.9915,4.1579,4.0773,4.0046,4.1466,12.1713,33.0,1,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,302579.0,8,16380,,,,26.362,23.749,22.505,21.971,21.665,21.503,21.355,20.356,20.526,20.949,21.88,,,,,29.145,23.746,22.437,21.939,21.674,21.509,21.355,20.423,19.419,19.211,18.93,18.69,19.587,9.56011,10.01651,-3.523,,,,M0717clu,109.4065115,37.759456
326,0.44607,0.2902,0.6552,0.4789,0.3022,0.6178,1.23377,26.0,0,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,12.2831,10,16383,,26.054,25.647,25.6,24.789,24.21,24.031,23.955,23.879,23.809,23.642,23.285,23.556,22.079,,,26.08,25.905,25.649,24.79,24.229,24.024,23.924,23.848,23.797,23.695,24.101,24.394,24.775,24.853,23.802,8.96841,8.53624,-1.06023,,,,M0717clu,109.4057625,37.7596746
327,0.26986,0.2041,0.4693,0.3315,0.2089,0.4477,0.862206,29.0,1,0.25,,99.0,0.68,6.83284,32.0,0.3,0.0328297,,1000000000.0,13.7156,10,16383,,26.146,25.813,25.456,24.54,24.088,23.844,23.699,23.647,23.581,23.405,23.077,23.72,,22.883,,26.033,25.886,25.568,24.539,24.097,23.84,23.674,23.621,23.595,23.434,23.955,24.058,24.567,24.256,23.126,9.03911,8.41181,-1.42501,,,,M0717clu,109.4055507,37.7610044
330,0.54969,0.4747,0.6082,0.515,0.4427,0.5827,2.89558,1.0,0,0.0,2500000000.0,99.0,0.24,9.97116,9.0,0.0,0.00683583,,1000000000.0,1617330000.0,10,16383,,28.132,27.872,27.187,25.066,24.022,23.604,23.445,23.368,23.294,23.151,22.875,23.694,22.804,21.965,,29.326,28.265,26.902,25.112,24.057,23.642,23.436,23.338,23.269,23.149,23.483,23.799,24.168,24.77,26.817,9.3832,8.90108,-2.8003,,,,M0717clu,109.405734,37.760447
331,0.0,0.0,0.022,1.2286,0.038,5.9263,24.851,33.0,3,0.2,,99.0,1.3,24.5377,33.0,0.2,4.69573e-06,,1000000000.0,33.5589,10,16383,,27.647,27.403,28.175,27.397,27.124,26.362,25.811,25.747,25.666,,28.555,,,,,27.305,27.072,27.076,26.983,26.666,26.277,26.303,26.007,25.829,26.097,26.013,26.217,26.617,26.709,26.175,8.93695,7.30595,-1.98561,,,,M0717clu,109.3910312,37.7611057
332,0.50715,0.0,0.9531,0.8169,0.2782,4.1524,0.774879,26.0,0,0.2,,99.0,0.18,0.151507,30.0,0.5,0.927045,,1000000000.0,12.6446,9,16379,,28.317,28.939,,26.822,25.956,25.553,25.354,25.326,25.349,25.094,26.48,27.694,,,,28.799,28.212,27.769,27.079,25.978,25.541,25.393,25.36,25.265,25.02,24.919,25.318,25.613,26.104,24.728,9.16991,8.25588,-2.3639,,,,M0717clu,109.3802617,37.7648592
333,0.41574,0.0509,0.5164,0.2669,0.1374,0.428,2.44941,4.0,0,0.0,,99.0,0.11,1.98553,9.0,0.0,0.37055,,1000000000.0,0.743315,10,16383,,27.558,29.5,27.124,25.527,24.715,24.414,24.195,24.156,24.053,24.205,23.155,23.875,,,,29.64,28.708,27.025,25.499,24.825,24.497,24.308,24.248,24.214,24.079,24.876,25.134,25.595,26.026,26.874,9.37566,7.98565,-3.64461,,,,M0717clu,109.3816812,37.7610473
335,1.779,0.8297,1.8101,1.6716,0.8077,1.8035,12.9707,33.0,1,0.2,,99.0,1.12,13.0103,33.0,0.2,0.00149575,,1000000000.0,565.613,10,16383,,25.737,24.828,24.543,24.428,24.382,24.047,23.672,23.735,23.914,24.394,24.354,24.574,21.874,22.67,,25.527,24.792,24.586,24.495,24.462,24.072,23.816,23.813,23.917,23.772,23.601,23.589,23.869,24.096,23.586,8.70749,9.31816,0.36021,,,,M0717clu,109.3912222,37.7606794
336,0.70521,0.6356,0.8981,0.665,0.432,0.8263,0.746099,24.0,0,0.25,,99.0,0.35,2.79105,9.0,0.0,0.247703,,1000000000.0,27.6933,9,16381,,28.565,,26.929,25.815,24.603,24.139,23.913,23.788,23.697,23.408,23.795,24.468,,21.843,,28.05,27.439,26.838,25.726,24.588,24.129,23.946,23.815,23.684,23.38,23.414,23.801,24.103,24.545,23.246,9.41479,8.89192,-3.0682,,,,M0717clu,109.3913833,37.7601071
337,0.0,0.0,0.9616,1.3108,0.2851,3.7403,1.62873,33.0,3,0.3,,99.0,0.44,0.354199,27.0,0.2,0.837697,,1000000000.0,38.257,9,16382,,,,28.558,27.513,26.979,26.335,26.357,26.105,26.142,26.414,,,,22.403,,28.612,28.123,27.989,27.805,27.321,26.746,26.631,26.346,26.124,26.31,26.091,26.218,26.575,26.647,26.363,8.98432,7.97249,-1.75253,,,,M0717clu,109.3811069,37.7647526
338,0.50904,0.2685,0.6272,0.4042,0.2636,0.5432,1.30709,2.0,0,0.0,2200000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1014680000.0,10,16383,,26.361,27.934,26.381,24.834,23.817,23.463,23.284,23.192,23.146,22.931,23.308,23.696,,23.782,,28.646,28.146,26.417,24.739,23.874,23.495,23.284,23.177,23.112,22.944,23.474,23.743,24.09,24.666,26.733,9.42194,8.82121,-3.20878,,,,M0717clu,109.3904349,37.7607616
340,0.25965,0.1046,0.4946,0.2823,0.138,0.4433,0.106685,26.0,2,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,2.69623,10,16383,,25.947,26.025,25.606,24.765,24.42,24.364,24.311,24.148,24.157,24.052,,,,,,25.993,25.983,25.645,24.757,24.434,24.312,24.206,24.187,24.181,24.042,24.72,25.041,25.456,24.851,24.315,8.96464,7.85518,-1.67381,,,,M0717clu,109.3850913,37.7646076
341,0.5597,0.5345,0.5827,0.5391,0.4671,0.5852,20.7023,23.0,0,0.5,,99.0,4.04,26.4093,33.0,0.5,1.84198e-06,,1000000000.0,220.972,9,16382,,,27.15,25.734,23.594,22.301,21.755,21.467,21.299,21.155,20.278,20.382,20.794,21.446,21.53,,27.67,26.566,25.324,23.655,22.317,21.721,21.42,21.175,20.953,20.434,20.553,20.834,21.082,21.413,20.226,9.56001,10.1383,-3.41017,,,,M0717clu,109.3814155,37.760547
342,0.48676,0.0,0.8856,0.5118,0.153,1.4435,0.0932378,31.0,3,0.15,,99.0,0.88,1.07296,33.0,0.25,0.584804,,1000000000.0,2.69707,10,16383,,27.481,27.85,27.573,27.064,26.757,26.504,26.401,26.575,26.501,26.488,,,22.641,,,27.631,27.746,27.546,27.089,26.739,26.566,26.612,26.556,26.521,26.507,26.925,27.147,27.414,27.645,26.37,8.81863,7.3123,-1.89665,,,,M0717clu,109.3911219,37.7646817
343,0.50181,0.4692,0.5353,0.5242,0.4492,0.6173,7.97531,23.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,97.188,10,16383,,28.601,26.902,26.316,24.311,23.062,22.532,22.245,22.078,21.946,21.185,21.368,21.792,,23.183,,28.401,27.309,26.062,24.388,23.09,22.504,22.195,21.953,21.738,21.227,21.39,21.646,21.913,22.185,21.02,9.55066,9.85338,-3.57921,,,,M0717clu,109.3812587,37.7599354
344,0.52534,0.4366,0.6301,0.4334,0.2487,0.5706,6.35192,1.0,0,0.0,2000000000.0,99.0,0.14,7.36649,9.0,0.0,0.0251412,,1000000000.0,780027000.0,9,16381,,25.634,,26.553,24.819,23.903,23.455,23.224,23.197,23.145,23.334,22.654,23.064,21.871,,,28.047,27.62,26.368,24.794,23.985,23.645,23.485,23.414,23.367,23.237,23.695,24.018,24.358,24.967,27.008,9.2371,8.66375,-2.07892,,,,M0717clu,109.3749855,37.7606883
347,0.44885,0.4144,0.4837,0.4149,0.3235,0.4942,3.24308,25.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,27.0568,10,16383,,26.144,26.043,25.539,24.192,23.364,23.106,22.904,22.792,22.699,22.332,22.725,23.156,,,,26.832,26.238,25.479,24.152,23.397,23.06,22.861,22.732,22.628,22.355,22.796,23.084,23.447,23.267,22.369,9.17182,9.04999,-1.33862,,,,M0717clu,109.3688181,37.7606065
349,4.7032,4.4519,5.3543,0.6885,0.168,4.5627,8.06557,1.0,0,0.0,904800000.0,99.0,5.05,7.04801,33.0,0.0,0.0294811,,1000000000.0,53091600.0,8,16380,,,,29.099,27.928,26.67,26.215,25.928,26.051,26.069,28.962,,,,,,28.63,28.55,28.56,27.896,27.089,26.923,26.871,26.879,26.84,26.857,26.978,27.359,27.742,28.266,30.214,9.0041,7.13964,-2.56161,,,,M0717clu,109.3726474,37.7607263
350,0.97834,0.5667,1.1692,0.6933,0.265,1.0459,1.19242,27.0,1,0.2,,99.0,0.62,1.56208,27.0,0.25,0.457929,,1000000000.0,9.81665,10,16383,,29.109,27.887,27.67,27.196,26.097,25.584,25.472,25.365,25.357,25.401,,,22.615,,,28.028,27.852,27.693,26.947,26.052,25.663,25.496,25.473,25.376,25.259,25.323,25.67,25.883,26.375,25.096,9.14769,8.22035,-2.10065,,,,M0717clu,109.3993473,37.7606495
351,0.0,0.0,0.0479,0.6523,0.063,1.5076,10.0295,1.0,0,0.0,904800000.0,99.0,1.3,8.68024,33.0,0.25,0.0130349,,1000000000.0,62104900.0,9,16382,,,28.431,28.312,27.937,27.123,26.745,26.524,26.519,26.4,,,,23.819,21.933,,28.32,28.24,28.239,27.524,26.785,26.648,26.607,26.567,26.53,26.549,26.705,27.097,27.472,28.001,29.966,8.98637,7.56248,-2.00362,,,,M0717clu,109.3985885,37.76061
352,4.408,0.4744,4.6207,3.9911,0.3122,4.499,4.52814,33.0,1,0.15,,99.0,0.56,4.04932,1.0,0.0,0.132039,,1000000000.0,463.5,10,16383,,27.437,28.626,28.932,26.697,25.718,25.134,25.207,25.118,25.177,25.662,,,,,,,,29.889,26.506,25.918,25.894,25.91,25.928,25.946,25.571,25.365,25.413,25.375,25.372,26.586,9.17799,7.67739,-2.84005,,,,M0717clu,109.3668739,37.760593
353,0.0,0.0,0.0756,0.6288,0.082,5.3632,6.19949,1.0,0,0.0,1139000000.0,99.0,0.69,6.06068,1.0,0.0,0.0482993,,1000000000.0,126515000.0,9,16379,,27.0,30.156,,27.182,26.317,25.873,25.742,25.669,25.759,26.888,,,,22.457,,28.288,28.137,28.039,27.058,26.209,26.0,25.949,25.898,25.855,25.847,26.012,26.398,26.774,27.298,29.259,9.15498,7.67537,-2.74731,,,,M0717clu,109.3900215,37.7605269
355,0.0,0.0,0.1115,0.7926,0.0766,3.785,37.4092,32.0,0,0.0,,99.0,1.41,35.5514,33.0,0.05,1.90591e-08,,1000000000.0,2.25055,9,16379,,28.144,28.505,,27.883,27.628,27.266,26.756,26.786,26.592,,,,22.134,,,27.169,27.283,27.443,27.532,27.276,27.228,27.254,27.508,27.512,27.574,27.864,28.313,28.252,28.918,27.412,8.81171,6.83953,-2.46496,,,,M0717clu,109.3944097,37.7643517
356,0.77755,0.5256,1.1723,0.7346,0.1802,1.6054,1.68517,1.0,0,0.0,1015000000.0,99.0,0.0,1.9675,9.0,0.0,0.373907,,1000000000.0,156828000.0,9,16379,,28.3,27.766,,27.276,26.361,25.935,25.826,25.887,25.815,26.308,25.48,24.506,,,,27.971,27.86,27.841,27.158,26.216,26.006,25.938,25.933,25.892,25.888,25.969,26.342,26.722,27.235,29.169,9.01219,7.97285,-1.73837,,,,M0717clu,109.4015838,37.7605241
357,1.1986,1.1339,1.5707,1.8419,0.3103,6.8454,22.287,33.0,3,0.1,,99.0,5.25,20.6635,33.0,0.0,3.25817e-05,,1000000000.0,11.4892,8,16378,,,29.906,,28.881,28.204,28.025,27.782,27.823,27.649,,,,23.606,23.004,,29.119,28.163,28.009,28.118,28.17,28.005,27.838,27.809,27.861,27.941,27.9,27.905,28.147,28.591,27.697,8.8622,7.61153,-1.87333,,,,M0717clu,109.3944336,37.7641996
359,0.30129,0.0306,0.6764,0.3977,0.1811,0.726,0.0988028,26.0,0,0.3,,99.0,0.73,1.38014,30.0,0.3,0.501541,,1000000000.0,1.97164,8,16380,,,,28.122,26.953,26.237,25.974,25.786,25.797,25.607,25.333,24.892,25.378,,22.718,,29.472,28.89,28.19,26.93,26.261,25.967,25.798,25.679,25.586,25.334,25.784,26.088,26.455,26.246,25.363,9.3345,7.52637,-3.89852,,,,M0717clu,109.3793923,37.7642948
361,0.88871,0.0959,1.1236,0.7677,0.3487,4.5696,0.333155,26.0,0,0.25,,99.0,0.39,0.674974,1.0,0.0,0.713561,,1000000000.0,8.31104,8,16380,,,,28.529,27.53,26.375,25.915,25.742,25.662,25.686,25.38,,,,23.185,,29.633,28.955,28.381,27.544,26.4,25.955,25.8,25.755,25.643,25.359,25.289,25.674,25.988,26.457,25.124,9.26208,8.11919,-2.83796,,,,M0717clu,109.3890882,37.76048
