main_id,ra,dec,otype,rvz_redshift,rvz_qual,rvz_bibcode
[MAT2017] MACS0717CLS 3384,109.4119024,37.741425,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3569,109.4095735,37.7391555,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3588,109.395525,37.7390469,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3973,109.3941733,37.7348087,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4060,109.3849543,37.7317732,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4077,109.3723147,37.7336247,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4253,109.4098669,37.7315356,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4371,109.3999239,37.7291758,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4391,109.3722612,37.7300451,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4411,109.406285,37.7301018,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4524,109.3951822,37.7284667,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3495,109.3794957,37.7399111,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3728,109.4017022,37.7376224,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4100,109.3921797,37.7332227,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4275,109.3834949,37.7314318,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4339,109.3894067,37.7301129,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4699,109.398138,37.7259863,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4917,109.3836432,37.7238475,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3549,109.3627985,37.7396059,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3926,109.3685021,37.7356253,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3957,109.4106002,37.7350446,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4174,109.3893615,37.7313808,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3463,109.3968349,37.7402483,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3579,109.3779199,37.7392079,G,0.65,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3583,109.412859,37.738139,G,0.64,D,2017ApJ...835..254M
MACSg J071723.24+374249.8,109.346832,37.713829,G,0.6375,C,2014ApJS..211...21E
MACSg J071727.15+374401.9,109.363129,37.73386,G,0.5747,C,2014ApJS..211...21E
MACSg J071729.36+374316.6,109.37233,37.721279,G,0.5406,C,2014ApJS..211...21E
MACSg J071737.66+374244.2,109.406906,37.71228,G,0.5424,C,2014ApJS..211...21E
MACSg J071744.89+374308.7,109.437035,37.719082,G,0.5537,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 3753,109.3864976,37.7367247,G,0.4,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3792,109.3817709,37.7366848,G,0.5,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3633,109.3716581,37.7380762,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 5059,109.3852219,37.7214529,G,0.54,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-01976,109.41346249,37.74000192,G,1.607,D,2015ApJ...812..114T
[MAT2017] MACS0717CLS 3720,109.3832584,37.7371474,G,0.54,D,2017ApJ...835..254M
[BIO2017] M0717I-7377944204,109.4074625,37.73900833333333,LeG,5.96,E,2017ApJ...843...41B
MACSg J071742.15+374300.2,109.425629,37.716721,G,0.7346,C,2014ApJS..211...21E
MACSg J071745.93+374324.9,109.441376,37.723579,G,0.5423,C,2014ApJS..211...21E
MACSg J071747.94+374336.9,109.449768,37.726921,G,0.5369,C,2014ApJS..211...21E
CLASH MACSJ0717.0+3745 7679,109.352248,37.7248602,G,0.9,E,2016ApJ...817...98V
[MAC2016] M0717cl    203,109.37954700000002,37.728397,LeG,6.25,E,2022MNRAS.514.1148Y
[MAC2016] M0717cl    246,109.378822,37.729141000000006,LeG,5.6,E,2022MNRAS.514.1148Y
[MAC2016] M0717cl    332,109.376572,37.73148,LeG,6.31,E,2022MNRAS.514.1148Y
[BIO2017] M0717I-7404744196,109.4186495,37.7387916,LeG,5.905,E,2018ApJ...862..156L
[LBL2018] MACS0717 cluster  5,109.4126719,37.7410885,G?,5.036,E,2018ApJ...862..156L
[MAT2017] MACS0717CLS 3401,109.3676663,37.7411905,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3807,109.3733389,37.7327709,G,0.54,D,2017ApJ...835..254M
MACSg J071722.29+374158.8,109.342873,37.699669,G,0.4673,C,2014ApJS..211...21E
MACSg J071730.64+374121.7,109.377678,37.68935,G,0.5496,C,2014ApJS..211...21E
MACSg J071728.45+374201.6,109.368538,37.700439,G,0.284,C,2014ApJS..211...21E
MACSg J071729.74+374051.9,109.373917,37.68108,G,0.5501,C,2014ApJS..211...21E
MACSg J071737.92+374216.0,109.407997,37.704441,G,0.5374,C,2014ApJS..211...21E
MACSg J071739.41+374101.5,109.414207,37.68375,G,0.3875,C,2014ApJS..211...21E
MACSg J071740.13+374211.2,109.417206,37.70311,G,0.542,C,2014ApJS..211...21E
MACSg J071740.39+374141.0,109.418289,37.694721,G,0.544,C,2014ApJS..211...21E
MACSg J071726.35+374141.3,109.359795,37.694809,G,0.8553,C,2014ApJS..211...21E
MACSg J071732.86+374159.3,109.386932,37.69981,G,0.5417,C,2014ApJS..211...21E
MACSg J071744.73+374139.3,109.436378,37.694248,G,0.4546,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 3402,109.3679411,37.74118,G,0.55,D,2017ApJ...835..254M
[ZFM2015] M0717 17.3,109.35819,37.753531,LeI,3.15,E,2016A&A...588A..99L
[MAT2017] MACS0717CLS 2261,109.3604432,37.7519478,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2995,109.3686749,37.744742,G,0.55,D,2017ApJ...835..254M
[ZFM2015] M0717 15.3,109.3566,37.7545,LeI,2.405,D,2014MNRAS.444..268R
[ZFM2015] M0717 16.3,109.35692,37.753731,LeI,4.54,E,2015ApJ...801...44Z
[MAT2017] MACS0717CLS 2501,109.3652914,37.7496138,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2878,109.3643886,37.7437654,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2164,109.3583842,37.7531423,G,0.55,D,2017ApJ...835..254M
[RLS2013] B,109.3537579,37.7373075,G,0.03,D,2013ATel.5496....1R
[RLS2013] A,109.3537889,37.7355689,G,0.49,D,2013ATel.5496....1R
[MAT2017] MACS0717CLS 3403,109.3678991,37.7410762,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2558,109.363238,37.7490914,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2181,109.3578773,37.7525591,G,0.37,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2532,109.3672704,37.7492996,G,0.29,D,2017ApJ...835..254M
CLASH MACSJ0717.0+3745 5574,109.36467,37.744801,rG,0.5261,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 3317,109.3647965,37.7460335,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3360,109.3689268,37.7416153,G,0.67,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3452,109.3660462,37.740336,G,0.3,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3577,109.3676656,37.7390739,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2392,109.3632321,37.7505168,G,0.57,D,2017ApJ...835..254M
[ZFM2015] M0717 8.3,109.35644,37.751861,LeI,3.38,E,2015ApJ...801...44Z
VLAHFF-J071725.85+374446.2,109.35771,37.74617,rG,2.93,E,2021ApJ...910..106J
CLASH MACSJ0717.0+3745 3789,109.3478763,37.7578892,rG,0.65,E,2016ApJ...817...98V
[MAT2017] MACS0717CLS 2876,109.3668972,37.7426377,G,0.55,D,2017ApJ...835..254M
[ZFM2015] M0717 7.3,109.359,37.751831,LeI,2.23,E,2016A&A...588A..99L
MACSg J071719.74+374442.1,109.332253,37.745029,G,0.5394,C,2014ApJS..211...21E
MACSg J071721.61+374203.1,109.340042,37.700859,G,0.5497,C,2014ApJS..211...21E
MACSg J071724.53+374201.1,109.352211,37.70031,G,0.3506,C,2014ApJS..211...21E
MACSg J071725.23+374435.7,109.355125,37.743252,G,0.547,C,2014ApJS..211...21E
[LIT2016] 25990,109.3694898,37.7470086,LeG,6.47,E,2016ApJ...820...98L
[MAT2017] MACS0717CLS 2619,109.3694628,37.747511,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2884,109.3650572,37.7438999,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2949,109.3581174,37.7456824,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3369,109.3646098,37.7455958,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3176,109.3693151,37.7431753,G,0.59,D,2017ApJ...835..254M
CLASH MACSJ0717.0+3745 5299,109.3654725,37.7433269,G,0.3,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3440,109.3643969,37.7406103,G,0.65,D,2017ApJ...835..254M
MACSg J071717.70+374550.7,109.323738,37.764091,G,0.5479,C,2014ApJS..211...21E
MACSg J071717.87+374408.0,109.324455,37.73555,G,0.6604,C,2014ApJS..211...21E
MACSg J071720.09+374213.7,109.33371,37.7038,G,0.5751,C,2014ApJS..211...21E
MACSg J071720.17+374358.5,109.334045,37.732922,G,0.6607,C,2014ApJS..211...21E
MACSg J071720.45+374345.4,109.335205,37.729279,G,0.5415,C,2014ApJS..211...21E
MACSg J071721.45+374227.8,109.339378,37.707722,G,0.5443,C,2014ApJS..211...21E
MACSg J071725.30+374220.2,109.355423,37.705601,G,0.5499,C,2014ApJS..211...21E
[TSB2015] GLASS MACS0717-01681,109.36980353,37.74522646,G,0.8965,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 3500,109.3679049,37.7398223,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3576,109.3671786,37.7389856,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3636,109.3650195,37.7386504,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3161,109.3591613,37.7432587,G,0.54,D,2017ApJ...835..254M
[HDM2017] 0717-1,109.35229166666667,37.72491666666667,Rad,1.14,D,2017ApJ...840...29H
CLASH MACSJ0717.0+3745 7107,109.357507,37.7291308,G,1.02,E,2016ApJ...817...98V
[MAT2017] MACS0717CLS 2694,109.3652809,37.7478717,G,0.55,D,2017ApJ...835..254M
MACSg J071717.95+374351.3,109.324791,37.730919,G,0.5323,C,2014ApJS..211...21E
MACSg J071719.08+374403.3,109.329491,37.734241,G,0.6591,C,2014ApJS..211...21E
MACSg J071721.73+374421.8,109.340561,37.739399,G,0.5394,C,2014ApJS..211...21E
MACSg J071722.13+374322.6,109.342209,37.72295,G,0.6601,C,2014ApJS..211...21E
MACSg J071722.45+374258.5,109.343544,37.716251,G,0.5427,C,2014ApJS..211...21E
MACSg J071722.69+374240.9,109.344543,37.711361,G,0.4886,C,2014ApJS..211...21E
MACSg J071723.14+374438.8,109.34642,37.74411,G,0.539,C,2014ApJS..211...21E
MACSg J071723.59+374427.7,109.348289,37.741032,G,0.5285,C,2014ApJS..211...21E
MACSg J071724.77+374243.3,109.353203,37.712021,G,0.5459,C,2014ApJS..211...21E
MACSg J071725.22+374449.2,109.35508,37.747002,G,0.2841,C,2014ApJS..211...21E
CLASH MACSJ0717.0+3745 5304,109.3430929,37.7459519,G,0.9,E,2016ApJ...817...98V
CLASH MACSJ0717.0+3745 5307,109.3432347,37.7456667,G,0.7,E,2016ApJ...817...98V
[MAC2016] M0717cl   1774,109.36983296,37.74814863,G,1.082,C,2015ApJ...812..114T
CLASH MACSJ0717.5+3745 1492,109.368709,37.746143,G,6.0,E,2014ApJ...782L..36S
MACSg J071727.33+374444.1,109.363876,37.745579,G,0.5405,C,2014ApJS..211...21E
MACSg J071725.06+374715.0,109.354424,37.787498,rG,0.4219,C,2014ApJS..211...21E
MACSg J071720.46+374612.5,109.335251,37.770142,G,0.5474,C,2014ApJS..211...21E
MACSg J071723.16+374626.4,109.346497,37.773998,G,0.5459,C,2014ApJS..211...21E
MACSg J071727.05+374801.7,109.362709,37.800468,G,1.1679,C,2014ApJS..211...21E
MACSg J071720.42+374724.8,109.335083,37.790218,G,0.5422,C,2014ApJS..211...21E
MACSg J071723.50+374750.3,109.347916,37.79731,G,0.5623,C,2014ApJS..211...21E
MACSg J071723.66+374713.3,109.348587,37.787029,G,0.5456,C,2014ApJS..211...21E
MACSg J071726.16+374721.8,109.359001,37.789398,G,0.5485,C,2014ApJS..211...21E
MACSg J071722.61+374719.0,109.344208,37.788609,G,0.546,C,2014ApJS..211...21E
MACSg J071719.75+374628.3,109.332291,37.774529,G,0.5549,C,2014ApJS..211...21E
MACSg J071715.06+374509.5,109.312752,37.75264,G,0.5476,C,2014ApJS..211...21E
MACSg J071720.62+374555.4,109.335915,37.765388,G,0.5421,C,2014ApJS..211...21E
MACSg J071719.22+374622.4,109.330086,37.772888,G,0.4998,C,2014ApJS..211...21E
MACSg J071720.54+374545.2,109.335587,37.76255,G,0.5458,C,2014ApJS..211...21E
MACSg J071721.15+374700.0,109.338127,37.783329,G,0.5406,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 1844,109.3889466,37.7557854,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1839,109.3975061,37.7538635,G,0.54,D,2017ApJ...835..254M
[MAC2016] M0717cl   2670,109.39615,37.760331,LeG,1.854,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 1577,109.3840946,37.7585546,G,0.55,D,2017ApJ...835..254M
[LRJ2016] MACS J0717 70.2,109.38938,37.757279,LeI,3.11,E,2016A&A...588A..99L
MACSg J071735.98+374545.1,109.399918,37.762531,G,0.5514,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 1058,109.3873781,37.7644448,G,0.55,D,2017ApJ...835..254M
[BIO2017] M0717I-7341945269,109.39246666666666,37.757475,LeG,5.76,E,2017ApJ...843...41B
[IKO2018] HFF3C-3318-5132,109.388269,37.753667,G?,5.49,E,2018ApJ...854...73I
[MAT2017] MACS0717CLS  848,109.3889041,37.7671969,G,0.55,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-00347,109.3931391,37.76282276,LeI,0.634,D,2015ApJ...812..114T
[BIO2017] M0717U-7347345018,109.39470833333333,37.750499999999995,LeG,1.57,E,2017ApJ...843...41B
[GSA2023] M0717-1531,109.38551,37.750639,LeG,2.55185,C,2023ApJ...948..108G
[GSA2023] M0717-3187,109.39618,37.763389,LeG,2.55159,C,2023ApJ...948..108G
[BIO2017] M0717I-7355245042,109.39802083333332,37.75118055555555,LeG,6.1,E,2017ApJ...843...41B
[RJL2014] MACS J0717 12.1,109.38516,37.751889,LeG,1.71,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS  645,109.398585,37.7697099,G,0.54,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-00431,109.40245846,37.76113161,G,0.5495,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 1818,109.3939893,37.7556438,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1831,109.3939407,37.7547289,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1320,109.393554,37.7611024,G,0.55,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-00674,109.39572582,37.7575959,G,0.574,C,2015ApJ...812..114T
MACSg J071732.04+374510.4,109.383499,37.752892,G,0.5423,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 1796,109.3829344,37.7586318,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2366,109.3830077,37.7508406,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  990,109.3981783,37.7641517,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1063,109.3859171,37.7643922,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1105,109.4014508,37.763542,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1382,109.3913886,37.7601011,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1558,109.391957,37.7578617,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1824,109.3882086,37.7534097,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1828,109.3968707,37.7559666,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1832,109.3995078,37.756313,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1964,109.3840971,37.7555706,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2063,109.3845668,37.7530038,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2242,109.3866869,37.7524232,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  725,109.3909404,37.7686167,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  847,109.3934373,37.7666564,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  846,109.3932041,37.7668883,G,0.28,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  939,109.3895383,37.7650173,G,0.34,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  983,109.3995945,37.7645832,G,0.43,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-00272,109.39400607,37.76440047,G,0.3895,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 1147,109.3910949,37.7630914,G,0.33,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1548,109.3859758,37.7589154,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1554,109.3908855,37.757454,G,0.63,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1783,109.3972614,37.7572781,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2147,109.3954186,37.7531146,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2315,109.4008724,37.751295,G,0.7,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1556,109.3912547,37.7585725,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1513,109.385983,37.7596295,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1061,109.4021043,37.7643215,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1151,109.3936837,37.7632405,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1555,109.3914405,37.7589276,G,0.66,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1766,109.3988611,37.7572862,G,0.68,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1820,109.4019925,37.7553718,G,0.59,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2112,109.3898933,37.7537632,G,0.61,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2135,109.3939735,37.7527953,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2157,109.4014628,37.7532261,G,0.64,D,2017ApJ...835..254M
MACSg J071735.10+374620.0,109.39624,37.772209,G,0.5627,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS  545,109.3889774,37.770658,G,0.64,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  806,109.3900133,37.7676796,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2238,109.3910607,37.7521538,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1834,109.4009444,37.7563525,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  984,109.3902818,37.7652042,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1612,109.3999268,37.7583292,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  535,109.3922729,37.7706191,G,0.55,D,2017ApJ...835..254M
[IKO2018] HFF3C-3510-5294,109.39625,37.758188,G?,6.21,E,2018ApJ...854...73I
[MAT2017] MACS0717CLS 1866,109.3945767,37.7544846,G,0.54,D,2017ApJ...835..254M
[BIO2017] M0717I-7337745228,109.39071666666666,37.75633888888889,LeG,5.62,E,2017ApJ...843...41B
[LRJ2016] MACS J0717 71.3,109.40255,37.76361,LeI,2.65,E,2016A&A...588A..99L
[TSB2015] GLASS MACS0717-00354,109.38864733,37.7624791,G,2.11,D,2015ApJ...812..114T
MACSg J071735.23+374533.6,109.39679,37.759331,G,0.5394,C,2014ApJS..211...21E
[TSB2015] GLASS MACS0717-00624,109.38934793,37.75802985,G,0.5725,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 1889,109.3871363,37.7564525,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  486,109.3940969,37.7716367,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1728,109.3965526,37.7517707,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1827,109.3963617,37.7543442,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1830,109.3972327,37.7557159,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1872,109.3834936,37.7567674,G,0.56,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2087,109.392346,37.7540871,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2225,109.3999904,37.752594,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  796,109.4040235,37.7664423,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  993,109.3963677,37.7643246,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1314,109.3841192,37.7615786,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1547,109.3857229,37.75924,G,0.52,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1810,109.3885764,37.7569025,G,0.57,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1825,109.3885417,37.7529796,G,0.53,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1950,109.403184,37.7569693,G,0.58,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1871,109.3864773,37.7567916,G,0.6,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  882,109.386456,37.7668329,G,0.63,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1835,109.390621,37.7556787,G,0.64,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2062,109.382398,37.7543909,G,0.64,D,2017ApJ...835..254M
MACSg J071734.57+374510.2,109.394035,37.752838,G,0.525,C,2014ApJS..211...21E
MACSg J071736.84+374601.2,109.403503,37.766998,G,0.4901,C,2014ApJS..211...21E
MACSg J071736.87+374659.5,109.403625,37.783199,G,0.5439,C,2014ApJS..211...21E
[TSB2015] GLASS MACS0717-01104,109.39021573,37.75272226,G,1.855,D,2015ApJ...812..114T
[MAT2017] MACS0717CLS 2351,109.3845163,37.7504214,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS  986,109.4045302,37.7652579,G,0.69,D,2017ApJ...835..254M
[MAC2016] M0717cl   2337,109.3862,37.7556,G,1.984,E,2021MNRAS.501.1028Y
[MAC2016] M0717cl   2535,109.40295052,37.76013381,G,1.6895,C,2015ApJ...812..114T
[MAT2017] MACS0717CLS 1501,109.3927461,37.7594851,G,0.55,D,2017ApJ...835..254M
[RJL2014] MACS J0717 14.1,109.38877,37.752211,LeG,1.853,C,2015ApJ...812..114T
MACSg J071733.13+374503.1,109.388039,37.750858,G,0.5536,C,2014ApJS..211...21E
[BIO2017] M0717I-7367945563,109.40331666666668,37.765661111111115,LeG,5.69,E,2017ApJ...843...41B
[LBL2018] MACS0717 cluster 34,109.3950715,37.7602651,G?,6.42,E,2018ApJ...862..156L
MACSg J071735.19+374531.8,109.396622,37.758831,G,0.5524,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS  661,109.3995973,37.7695314,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1136,109.3842563,37.763291,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 2489,109.3979057,37.74858,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 1829,109.4013385,37.753821,G,0.55,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-02330,109.38636838,37.73157935,G,0.6285,D,2015ApJ...812..114T
[LRJ2016] MACS J0717 71.2,109.38065,37.741346,LeI,1.82,E,2016A&A...588A..99L
MACSg J071735.68+374334.1,109.398666,37.726139,G,0.4935,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 3513,109.3956394,37.7353499,G,0.62,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4588,109.3849592,37.7276473,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3110,109.37442,37.7437684,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4160,109.393638,37.7307773,G,0.54,D,2017ApJ...835..254M
[LRJ2016] MACS J0717 39.2,109.40495,37.732519,LeI,2.14,E,2016A&A...588A..99L
[BIO2017] M0717Y-7329744137,109.3873875,37.73713888888889,LeG,7.66,E,2017ApJ...843...41B
[TSB2015] GLASS MACS0717-90082,109.3978026,37.73002361,LeI,0.47,D,2015ApJ...812..114T
MACSg J071733.51+374419.1,109.389626,37.73864,G,0.5446,C,2014ApJS..211...21E
[MAT2017] MACS0717CLS 4228,109.3981069,37.7319433,G,0.55,D,2017ApJ...835..254M
[LRJ2016] MACS J0717 59.1,109.37684,37.743245,LeI,3.11,E,2016A&A...588A..99L
[MAT2017] MACS0717CLS 4744,109.3904424,37.7262175,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3651,109.3878958,37.7383538,G,0.55,D,2017ApJ...835..254M
[BIO2017] M0717I-7337944033,109.3908125,37.73425555555555,LeG,5.56,E,2017ApJ...843...41B
[MAT2017] MACS0717CLS 2428,109.384099,37.7417358,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3760,109.3916164,37.7353204,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3831,109.3991766,37.7325435,G,0.54,D,2017ApJ...835..254M
[TSB2015] GLASS MACS0717-02432,109.3810434,37.73073062,G,0.548,D,2015ApJ...812..114T
[MAT2017] MACS0717CLS 4604,109.3976283,37.7275121,G,0.55,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 3795,109.3752276,37.7365416,G,0.54,D,2017ApJ...835..254M
[MAT2017] MACS0717CLS 4372,109.3978351,37.7298822,G,0.54,D,2017ApJ...835..254M
MACSg J071729.67+374408.4,109.373611,37.73568,rG,0.5477,C,2014ApJS..211...21E
[TSB2015] GLASS MACS0717-02181,109.38129415,37.73695083,G,0.564,D,2016ApJ...833..178V
[MAT2017] MACS0717CLS 4703,109.3961894,37.7266153,G,0.55,D,2017ApJ...835..254M
[BIO2017] M0717I-7313444232,109.38059166666666,37.73978611111111,LeG,5.49,E,2017ApJ...843...41B
MACSg J071734.76+374346.5,109.394844,37.72958,G,0.5382,C,2014ApJS..211...21E
MACSg J071733.81+374406.0,109.390884,37.735008,G,0.5371,C,2014ApJS..211...21E
