IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1670,3.5674,2.3731,4.6114,3.4643,1.0937,5.5637,0.450893,2.0,0,0.0,1278000000.0,99.0,4.11,0.505239,2.0,0.0,0.776763,,1000000000.0,1371310000.0,8,4092,,,,31.548,30.076,29.755,29.36,28.915,29.131,28.868,26.98,,,,,,38.281,37.069,31.305,30.083,29.788,29.652,29.388,29.088,28.805,27.418,26.949,26.77,26.7,26.59,28.175,9.04871,8.07785,-1.74411,,,,M0416clu,64.0490133,-24.0690633
1671,0.0,0.0,0.0414,0.5605,0.0739,1.1085,3.56759,27.0,0,0.0,,99.0,0.67,3.16138,27.0,0.0,0.205833,,1000000000.0,1.75281,8,4092,,,,27.403,27.121,26.538,26.375,26.362,26.263,26.181,26.951,,,,,,27.445,27.49,27.533,26.983,26.512,26.413,26.39,26.359,26.341,26.407,26.794,27.163,27.404,27.787,26.522,8.83384,7.5213,-1.66572,,,,M0416clu,64.0495835,-24.0828266
1672,0.9377,0.0,5.9504,3.4197,0.8933,6.1876,1.02832,33.0,1,0.4,,99.0,4.51,0.244902,33.0,0.25,0.884749,,1000000000.0,163.493,7,4088,,,,,30.043,28.582,28.587,28.102,27.909,28.274,27.843,,,,,,,,31.804,29.745,29.095,28.779,28.602,28.496,28.293,27.475,26.972,26.706,26.549,26.479,27.26,8.99823,8.01575,-1.83778,,,,M0416clu,64.0245158,-24.0691036
1673,3.3457,3.1273,3.5152,3.2583,0.3168,3.445,1.13309,32.0,1,0.1,,99.0,0.3,3.29364,2.0,0.0,0.192662,,1000000000.0,188.91,8,4092,,,,27.275,26.377,26.075,26.312,26.381,26.334,26.226,25.639,25.195,29.564,,,,,,27.286,26.337,26.222,26.271,26.305,26.284,26.166,25.766,25.779,25.729,25.741,25.85,26.661,8.76274,7.37268,-1.71562,,,,M0416clu,64.0337911,-24.0828805
1674,1.1975,0.3832,2.0229,1.6385,0.4054,5.6961,20.6074,1.0,0,0.0,570900000.0,99.0,0.0,19.8478,4.0,0.0,4.89905e-05,,1000000000.0,30760300.0,8,4092,,,,30.244,30.206,29.502,29.049,28.98,28.864,28.989,,23.926,24.344,,,,30.329,29.954,29.898,29.939,29.92,29.273,29.002,28.995,29.027,28.998,29.025,29.002,29.257,29.783,31.723,8.9097,7.17826,-2.36759,,,,M0416clu,64.038474,-24.0690767
1675,2.3246,2.0293,2.4833,2.2892,2.052,2.5218,0.969292,1.0,0,0.0,508800000.0,99.0,1.93,3.2335,31.0,0.1,0.198543,,1000000000.0,2361490000.0,8,4092,,,,25.679,25.584,25.681,25.579,25.238,25.105,24.891,24.878,25.391,24.737,,,,29.268,26.139,25.672,25.633,25.711,25.675,25.248,24.99,24.876,24.831,24.854,24.911,24.91,25.327,27.257,8.70842,9.14846,0.19364,,,,M0416clu,64.040896,-24.0829589
1676,0.0,0.0,0.0261,1.0338,0.0545,5.5652,16.6854,1.0,0,0.0,904800000.0,99.0,5.65,13.6612,33.0,0.0,0.0010802,,1000000000.0,274941000.0,8,4092,,,,27.819,27.654,26.483,25.918,25.807,25.596,25.606,26.914,28.352,25.895,,,,27.746,27.707,27.637,27.495,26.577,26.116,26.006,25.982,25.995,25.917,25.89,26.139,26.554,26.999,28.954,9.02351,7.92453,-1.76986,,,,M0416clu,64.0434069,-24.0828985
1677,0.93309,0.74,1.1543,0.9454,0.596,1.3664,1.81097,30.0,0,0.0,,99.0,1.27,3.60467,32.0,0.05,0.164913,,1000000000.0,10.6998,8,4092,,,,26.331,26.497,26.01,25.912,25.829,25.828,25.851,26.268,27.93,26.351,,,,26.16,26.248,26.363,26.48,25.974,25.896,25.835,25.853,25.939,25.956,26.095,26.466,26.778,27.156,26.051,8.73343,7.74389,-1.23058,,,,M0416clu,64.0449095,-24.0829081
1678,0.48504,0.0233,0.6004,0.3201,0.1171,0.518,1.0648,24.0,0,0.05,,99.0,0.1,0.495185,1.0,0.0,0.780678,,1000000000.0,1.21411,8,4092,,,,26.906,25.921,25.351,25.18,25.086,25.045,24.987,24.969,,,,,,27.362,27.303,26.927,25.869,25.424,25.216,25.084,25.04,25.017,24.861,25.51,25.817,26.222,25.756,25.044,9.2204,7.16395,-3.57733,,,,M0416clu,64.0502895,-24.08295
1680,5.3464,1.1497,5.7801,1.2505,0.3752,5.5656,7.62831,33.0,3,0.25,,99.0,1.41,7.50636,33.0,0.25,0.023443,,1000000000.0,10.944,8,4092,,,,28.664,29.271,27.6,27.499,27.164,27.076,27.253,,,29.899,,,,29.177,28.844,28.798,28.635,28.229,27.758,27.741,27.424,27.227,27.451,27.305,27.482,27.864,27.946,27.477,8.90225,7.593,-1.79016,,,,M0416clu,64.0483286,-24.0828803
1681,0.40306,0.2918,0.4535,0.3383,0.2609,0.4314,4.10801,25.0,0,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,12.0078,8,4092,,,,26.306,24.754,23.972,23.582,23.414,23.318,23.244,22.756,23.433,23.865,,,,28.037,27.228,26.308,24.778,24.018,23.677,23.412,23.266,23.141,22.802,23.325,23.611,23.997,23.599,22.832,9.48299,8.51427,-4.01921,,,,M0416clu,64.0199413,-24.0831714
1682,0.0,0.0,0.0579,0.2655,0.039,0.6162,5.30265,31.0,3,0.25,,99.0,0.55,1.72917,27.0,0.05,0.421226,,1000000000.0,2.81964,8,4092,,,,26.578,25.949,25.453,25.259,25.18,25.158,25.08,25.375,25.959,26.029,,,,27.219,26.869,26.585,25.849,25.535,25.374,25.243,25.209,25.185,25.077,25.688,25.744,26.228,25.778,24.811,9.17949,6.60293,-3.99434,,,,M0416clu,64.0492772,-24.0809014
1683,0.0,0.0,0.1488,1.1166,0.1942,2.8759,5.99801,1.0,0,0.0,718700000.0,99.0,1.41,3.92133,33.0,0.25,0.140765,,1000000000.0,67290100.0,8,4092,,,,29.438,28.432,28.754,28.188,27.52,27.287,27.365,,25.23,26.589,,,,28.843,28.779,28.74,28.731,28.091,27.591,27.5,27.488,27.527,27.45,27.463,27.666,28.08,28.551,30.51,8.92184,7.54885,-1.9617,,,,M0416clu,64.0453355,-24.0691529
1684,0.35681,0.1591,0.6257,0.393,0.2427,0.5699,1.09362,2.0,0,0.0,2000000000.0,99.0,0.87,6.88703,30.0,0.3,0.0319521,,1000000000.0,257067000.0,8,4092,,,,27.44,26.042,25.146,24.809,24.641,24.542,24.482,24.22,25.649,25.578,,,,29.435,29.095,27.588,25.977,25.166,24.818,24.623,24.528,24.472,24.308,24.836,25.114,25.464,26.034,28.095,9.41356,8.17534,-3.81483,,,,M0416clu,64.0487846,-24.0830524
1685,0.40474,0.0,0.8099,0.768,0.2097,4.0671,1.71106,1.0,0,0.0,806400000.0,99.0,4.25,1.30481,33.0,0.1,0.520792,,1000000000.0,149050000.0,8,4092,,,,28.143,26.629,25.981,25.77,25.656,25.649,26.036,26.002,25.636,,,,,27.405,27.356,27.386,26.979,26.103,25.942,25.894,25.925,25.89,25.901,25.98,26.37,26.727,27.246,29.217,8.97634,7.63778,-2.03839,,,,M0416clu,64.0278102,-24.0701247
1686,1.387,1.1411,1.5705,1.3126,0.9039,1.5722,3.71295,33.0,3,0.15,,99.0,1.97,6.27333,33.0,0.2,0.0434274,,1000000000.0,50.5137,8,4092,,,,26.28,26.505,26.148,25.495,25.398,25.399,25.285,25.962,30.391,,,,,26.46,26.237,26.253,26.286,26.111,25.735,25.72,25.542,25.377,25.693,25.652,25.833,26.24,26.345,26.061,8.74764,8.49657,-0.54113,,,,M0416clu,64.0154898,-24.0830691
1687,0.0,0.0,0.2055,0.8507,0.2445,2.9414,1.0336,1.0,0,0.0,1139000000.0,99.0,0.73,0.910908,1.0,0.0,0.63416,,1000000000.0,99001000.0,8,4092,,,,29.154,28.293,27.442,27.149,26.935,26.87,26.764,27.127,,,,,,29.261,29.133,29.073,28.509,27.337,27.027,26.901,26.859,26.836,26.789,26.785,27.161,27.51,27.976,29.942,9.09567,7.67721,-2.44936,,,,M0416clu,64.040543,-24.0829937
1688,0.0,0.0,0.033,0.0908,0.0189,0.5949,9.44798,5.0,0,0.0,,99.0,0.57,10.912,1.0,0.0,0.00427063,,1000000000.0,0.0199716,8,4092,,,,28.04,26.641,25.874,25.475,25.441,25.429,25.31,26.289,25.621,,,,,30.637,28.998,27.65,26.532,26.044,25.706,25.599,25.569,25.527,25.609,26.384,26.769,27.231,27.626,29.945,9.45621,6.4063,-6.14041,,,,M0416clu,64.0238535,-24.083056
1689,1.4074,1.13,1.5925,1.3411,1.0338,1.631,1.42428,1.0,0,0.0,718700000.0,99.0,0.0,3.61649,21.0,0.1,0.163942,,1000000000.0,771474000.0,8,4092,,,,26.552,26.393,26.119,25.446,25.243,25.193,25.147,25.371,,25.914,,,,26.67,26.486,26.471,26.49,26.141,25.365,25.29,25.235,25.182,25.184,25.206,25.273,25.668,26.112,28.047,8.84176,8.70301,-0.53609,,,,M0416clu,64.0396345,-24.0831161
1690,0.23395,0.1576,0.4996,0.3359,0.205,0.4847,0.514925,22.0,0,0.1,,99.0,0.73,6.1462,30.0,0.3,0.0462775,,1000000000.0,1.42347,8,4092,,,,27.291,25.997,25.266,24.903,24.709,24.637,24.546,24.301,,,,,,28.012,27.832,27.244,25.978,25.293,24.958,24.718,24.607,24.534,24.289,24.929,25.146,25.541,25.143,24.376,9.43105,7.96866,-4.14283,,,,M0416clu,64.0269584,-24.069857
1691,1.4111,1.1276,1.4364,1.2152,0.126,1.7487,9.18441,33.0,1,0.1,,99.0,0.0,9.89987,32.0,0.2,0.00708387,,1000000000.0,8.49622,8,4092,,,,27.546,27.69,27.564,27.269,26.793,26.725,27.086,,,,,,,27.578,27.513,27.533,27.628,27.546,27.29,27.386,27.153,27.016,27.371,27.403,27.647,28.082,28.189,27.625,8.75883,6.93198,-2.13623,,,,M0416clu,64.0469182,-24.0830243
1692,0.0,0.0,1.182,0.7522,0.3004,1.6467,0.897169,1.0,0,0.0,1278000000.0,99.0,0.78,0.874463,1.0,0.0,0.645822,,1000000000.0,64435200.0,8,4092,,,,29.565,28.772,27.691,27.31,27.067,27.059,26.921,27.267,,,,,,29.938,29.744,29.625,28.723,27.566,27.244,27.121,27.057,26.994,26.921,26.928,27.288,27.653,28.149,30.046,9.20897,7.59575,-3.09447,,,,M0416clu,64.0389356,-24.0831096
1693,1.1978,1.1329,1.5707,1.3778,0.2874,5.8365,29.5889,33.0,3,0.15,,99.0,0.0,29.7954,4.0,0.0,3.38846e-07,,1000000000.0,2.73799,8,4092,,,,29.972,30.027,29.31,28.558,28.638,28.725,28.555,,25.574,,,,,29.797,29.5,29.504,29.566,29.422,29.012,28.991,28.831,28.667,28.983,28.926,29.067,29.462,29.581,29.408,8.88219,7.15944,-2.29769,,,,M0416clu,64.04128,-24.06916
1694,0.0,0.0,0.0859,0.6694,0.1264,1.0206,1.83056,1.0,0,0.0,1015000000.0,99.0,0.7,1.69062,1.0,0.0,0.429424,,1000000000.0,142808000.0,7,4088,,,,,26.991,26.132,25.76,25.751,25.833,25.685,26.061,24.95,27.659,,,,27.875,27.762,27.736,26.927,26.093,25.902,25.861,25.831,25.791,25.796,25.922,26.305,26.688,27.207,29.151,8.99029,7.87714,-1.72505,,,,M0416clu,64.0327722,-24.0831748
1695,0.0,0.0,2.2386,2.0928,0.5179,5.7217,1.64086,1.0,0,0.0,640500000.0,99.0,0.68,0.824872,1.0,0.0,0.662036,,1000000000.0,89271600.0,8,4092,,,,,29.677,28.709,28.727,28.417,28.597,28.442,,25.993,,,,,31.669,29.785,29.461,29.449,29.502,29.255,28.699,28.496,28.441,28.37,28.376,28.39,28.422,28.877,30.807,8.94366,7.5578,-2.11806,,,,M0416clu,64.031151,-24.0691724
1696,0.0,0.0,0.0757,0.6383,0.0994,1.8763,6.96639,1.0,0,0.0,640500000.0,99.0,1.18,6.57559,33.0,0.15,0.037336,,1000000000.0,20345100.0,8,4092,,,,28.966,28.38,27.46,27.414,27.509,27.679,27.403,,,,,,,28.591,28.572,28.631,28.125,27.556,27.472,27.526,27.494,27.464,27.527,27.74,28.148,28.507,29.071,31.084,8.90559,7.05035,-2.35425,,,,M0416clu,64.0418477,-24.0831592
1698,0.83888,0.8025,0.8837,0.8432,0.7975,0.8896,124.826,21.0,0,0.1,,99.0,3.55,129.813,32.0,0.5,6.47721e-29,,1000000000.0,164.614,8,4092,,,,24.688,23.835,22.903,22.341,22.062,21.975,21.805,20.559,20.474,20.908,,,,25.366,25.0,24.744,24.041,22.863,22.302,22.054,21.909,21.749,21.289,21.123,21.533,21.483,22.137,20.614,9.10262,9.93486,-0.14436,,,,M0416clu,64.0379314,-24.083117
1699,0.29285,0.0,0.8247,0.9479,0.1433,3.0246,1.51654,33.0,3,0.05,,99.0,3.2,0.235123,33.0,0.0,0.889086,,1000000000.0,3.07157,8,4092,,,,27.969,27.601,27.627,27.733,27.732,27.888,28.001,27.707,,,,,,27.513,27.599,27.765,27.916,27.731,27.768,27.725,27.76,27.875,27.877,28.051,28.44,28.673,28.995,27.674,8.78013,5.83524,-3.36418,,,,M0416clu,64.0267812,-24.0692141
1700,1.4786,1.4266,1.5538,2.3173,1.4599,2.6225,7.11554,29.0,0,0.0,,99.0,2.55,4.96201,29.0,0.0,0.0836592,,1000000000.0,75.0163,8,4092,,,,26.085,26.042,26.121,26.163,25.95,26.058,25.417,25.849,24.478,25.023,,,,31.585,26.516,26.088,26.104,26.229,26.256,25.895,25.649,25.528,25.46,25.499,25.565,25.584,26.019,25.895,8.70934,8.98255,0.03137,,,,M0416clu,64.0250591,-24.0833238
1701,0.0,0.0,0.0255,0.2092,0.0216,0.9624,52.1245,27.0,1,0.05,,99.0,1.18,48.2044,33.0,0.15,3.40846e-11,,1000000000.0,0.100944,8,4092,,,,29.099,28.125,27.332,27.204,27.272,27.054,26.993,,25.809,24.442,,,,28.822,28.795,28.352,27.655,27.411,27.371,27.339,27.353,27.36,27.348,28.074,28.355,28.721,28.004,27.513,8.98718,6.29281,-3.14536,,,,M0416clu,64.0268028,-24.083275
1702,5.6488,0.0,8.0,4.3944,1.2714,6.7431,0.237118,33.0,1,0.4,,99.0,1.11,0.156079,32.0,0.5,0.924928,,1000000000.0,204.194,8,4092,,,,31.535,31.774,29.909,28.749,28.824,28.614,28.788,28.102,,,,,,,,,31.158,29.58,29.19,28.999,28.886,28.776,28.02,27.214,27.113,26.862,26.667,27.614,9.05885,8.01292,-2.11862,,,,M0416clu,64.0220121,-24.0692589
1703,0.0,0.0,0.0616,0.4987,0.0575,0.9376,4.10697,27.0,1,0.1,,99.0,0.62,3.44098,27.0,0.1,0.178978,,1000000000.0,2.36002,8,4092,,,,27.626,27.052,26.395,26.091,25.905,25.806,25.796,26.397,,,,,,27.81,27.77,27.651,26.862,26.342,26.132,26.045,25.988,25.956,25.936,26.336,26.568,26.962,27.138,25.879,9.08925,7.5363,-2.38814,,,,M0416clu,64.0501687,-24.0833099
1704,0.0,0.0,0.0352,0.6116,0.0385,1.218,8.45635,1.0,0,0.0,904800000.0,99.0,1.3,6.80123,33.0,0.15,0.0333528,,1000000000.0,148930000.0,7,4088,,,,,26.476,25.706,25.409,25.363,25.323,25.148,26.061,,,,,,27.215,27.143,27.122,26.362,25.672,25.549,25.51,25.466,25.431,25.456,25.654,26.041,26.412,26.949,28.935,9.0251,7.80818,-1.79449,,,,M0416clu,64.0517919,-24.0833744
1705,0.0,0.0,8.0,,,,1000000000.0,33.0,2,0.1,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.93186e-13,8,4092,,,,18.613,17.133,15.984,15.191,14.849,14.741,14.484,18.602,19.552,19.804,,,,17.985,18.083,17.736,17.496,17.762,17.72,17.734,17.734,17.731,18.077,18.392,19.028,18.507,17.676,inf,,,,,,,M0416clu,64.0273758,-24.0915192
1706,0.0,0.0,8.0,,,,1000000000.0,,-100,-99.9,-99.9,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.93186e-13,8,4092,,,,-0.43,-1.876,-1.66,-2.8,-2.919,-2.978,-2.992,,,,,,,,,,,,,,,,,,,,,,,,,,,,M0416clu,64.053975,-24.0833381
1707,1.2762,1.1011,1.5766,1.3757,1.0881,1.758,0.451514,31.0,3,0.1,,99.0,1.83,1.18032,33.0,0.2,0.55424,,1000000000.0,53.2259,8,4092,,,,26.124,26.136,25.932,25.484,25.441,25.372,25.339,25.462,,,,,,26.347,26.064,26.085,26.145,26.017,25.505,25.475,25.411,25.333,25.368,25.36,25.474,25.866,26.127,26.137,8.71686,8.56027,-0.41002,,,,M0416clu,64.0457868,-24.0834781
1709,3.3089,0.1922,3.5813,0.4128,0.1378,3.2978,2.75016,30.0,0,0.0,,99.0,0.3,1.69193,30.0,0.0,0.429142,,1000000000.0,0.60008,8,4092,,,,27.947,27.002,27.089,27.191,27.186,27.336,27.271,27.668,,,,,,27.56,27.675,27.749,27.236,27.122,27.091,27.181,27.186,27.216,27.275,27.909,28.033,28.503,28.357,27.171,8.7785,6.04533,-3.08347,,,,M0416clu,64.0490957,-24.0833755
1711,0.30687,0.2779,0.3523,0.3006,0.2398,0.3587,3.08208,26.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,6.0392,8,4092,,,,25.702,24.509,24.005,23.836,23.723,23.667,23.619,23.234,23.994,24.329,,,,26.542,26.184,25.674,24.502,24.046,23.86,23.694,23.626,23.572,23.36,24.005,24.307,24.714,24.18,23.543,9.14641,8.00128,-2.29317,,,,M0416clu,64.0177615,-24.0835805
1712,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.30581e-14,8,4092,,,,-5.656,-6.915,-7.605,-8.403,-8.565,-8.646,-8.837,20.961,23.453,,,,,20.16,20.369,20.146,20.064,20.429,20.468,20.524,20.547,20.565,20.961,21.317,21.953,21.432,20.602,inf,,,,,,,M0416clu,64.0303586,-24.0923022
1713,2.9398,2.7573,3.1072,2.8799,0.2729,3.0975,0.375322,33.0,2,0.2,,99.0,0.07,2.4865,33.0,0.4,0.288446,,1000000000.0,211.932,8,4092,,,,27.575,26.687,26.646,26.656,26.602,26.354,26.162,26.075,24.557,24.586,,,,,31.228,27.473,26.724,26.69,26.587,26.565,26.375,26.16,26.039,25.788,25.727,25.679,25.888,26.189,8.78169,8.87471,-0.15536,,,,M0416clu,64.0384235,-24.0834278
1715,3.8993,3.8505,3.9577,3.9098,3.8532,3.9796,84.5576,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,33228.6,8,4092,,,,22.358,19.94,18.992,18.411,18.045,17.999,17.84,20.322,19.399,19.62,,,,,,22.457,19.957,19.758,19.935,20.075,20.169,20.267,20.129,20.087,20.409,20.476,20.574,21.909,8.79697,9.35712,0.23109,,,,M0416clu,64.0534629,-24.0845406
1716,0.0,0.0,0.0182,0.1043,0.0152,0.5696,19.0472,33.0,1,0.25,,99.0,0.69,17.8608,30.0,0.0,0.000132307,,1000000000.0,0.951542,8,4092,,,,25.149,24.772,24.295,24.204,24.151,24.113,24.12,25.087,,,,,,25.61,25.539,25.067,24.79,24.349,24.507,24.442,24.413,24.382,24.503,24.765,25.407,25.446,24.17,25.023,8.7495,7.95564,-1.03851,,,,M0416clu,64.0527628,-24.083878
1718,0.0,0.0,0.0771,0.3984,0.0665,0.7525,5.91296,1.0,0,0.0,1434000000.0,99.0,0.68,3.8979,1.0,0.0,0.142423,,1000000000.0,57957600.0,8,4092,,,,27.997,26.852,25.961,25.616,25.486,25.533,25.432,26.162,24.4,24.861,,,,28.946,28.839,28.088,26.732,26.107,25.856,25.728,25.676,25.648,25.522,25.941,26.308,26.608,27.193,29.208,9.2393,7.46876,-3.39021,,,,M0416clu,64.0324782,-24.0835108
1719,2.4854,0.0,3.7441,2.1957,0.3907,3.9304,1.67291,33.0,1,0.1,,99.0,0.96,1.35253,33.0,0.1,0.508512,,1000000000.0,8.52509,8,4092,,,,28.658,28.64,28.31,28.132,28.154,28.104,28.653,27.54,,,,,,32.21,29.127,28.678,28.702,28.784,28.798,28.611,28.515,28.411,28.097,28.56,28.571,28.665,29.146,28.475,8.84264,7.74904,-1.52134,,,,M0416clu,64.0245416,-24.0695904
1720,3.7358,3.6855,3.767,3.7412,3.6769,3.7975,30.4496,33.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,67951.5,8,4092,,,,25.446,23.723,22.882,22.474,22.259,22.159,22.073,21.224,22.001,22.3,,,,,,26.62,23.629,22.81,22.466,22.287,22.173,22.073,21.247,20.663,20.377,20.201,20.069,21.025,9.51494,9.03153,-3.84556,,,,M0416clu,64.0478619,-24.0838315
1721,1.7775,1.5789,1.8156,1.6979,1.6087,1.7963,3.12404,33.0,2,0.4,,99.0,1.12,8.01097,32.0,0.4,0.0182154,,1000000000.0,1911.87,8,4092,,,,25.391,25.061,24.59,23.94,23.569,23.465,23.42,22.898,22.532,22.523,,,,27.131,25.892,25.299,25.04,24.572,23.958,23.56,23.457,23.416,23.01,22.562,22.455,22.65,22.819,22.218,8.99899,9.77846,0.07015,,,,M0416clu,64.0475157,-24.0839386
1723,1.8575,0.4518,2.7769,1.606,0.3688,2.6144,0.206925,33.0,1,0.25,,99.0,1.16,0.3136,33.0,0.2,0.854875,,1000000000.0,42.012,8,4092,,,,27.86,27.598,27.508,27.217,27.011,26.89,26.827,26.691,,27.652,,,,28.831,28.082,27.814,27.657,27.553,27.116,26.902,26.857,26.845,26.633,26.404,26.39,26.679,26.855,26.494,8.78497,8.20806,-0.87705,,,,M0416clu,64.0470535,-24.0835461
1724,1.1259,0.0,2.8576,1.0858,0.1592,2.5649,0.334283,33.0,1,0.05,,99.0,1.64,0.376375,33.0,0.05,0.828459,,1000000000.0,2.74511,8,4092,,,,28.063,28.224,28.238,27.848,27.953,27.997,28.305,29.11,30.152,26.576,,,,27.932,28.009,28.095,28.281,28.176,28.076,27.931,27.991,28.279,28.275,28.389,28.713,29.148,29.239,28.365,8.78773,6.1645,-3.0987,,,,M0416clu,64.0202152,-24.0694656
1725,0.21299,0.1752,0.4834,0.3284,0.227,0.4407,2.60633,2.0,0,0.0,2200000000.0,99.0,4.15,8.04851,33.0,0.25,0.0178767,,1000000000.0,215810000.0,8,4092,,,,28.215,25.732,25.02,24.648,24.487,24.417,24.356,24.097,24.826,25.331,,,,29.71,29.147,27.406,25.8,25.026,24.679,24.472,24.389,24.343,24.14,24.783,25.044,25.445,25.995,28.098,9.47085,8.13903,-4.31303,,,,M0416clu,64.0194226,-24.0837381
1726,2.4833,0.0,3.4552,1.8673,0.3676,3.6144,1.03223,33.0,1,0.15,,99.0,1.11,0.725127,33.0,0.1,0.69589,,1000000000.0,14.9429,8,4092,,,,28.171,28.219,28.062,28.023,27.689,27.505,28.066,27.245,,,,,,29.744,28.586,28.274,28.235,28.271,28.123,27.894,27.865,27.865,27.829,27.714,27.693,27.905,28.364,27.433,8.83741,7.79858,-1.48311,,,,M0416clu,64.0507993,-24.0696304
1727,2.5635,2.3814,2.7296,2.5518,2.0406,2.7386,2.32585,1.0,0,0.0,570900000.0,99.0,1.52,3.87323,33.0,0.2,0.144191,,1000000000.0,1802710000.0,8,4092,,,,26.584,26.308,26.334,26.363,26.058,25.896,25.42,25.706,,,,,,31.062,27.634,26.511,26.326,26.369,26.358,26.139,25.787,25.51,25.452,25.383,25.448,25.428,25.74,27.626,8.74189,9.00346,-0.03229,,,,M0416clu,64.0381368,-24.0836628
1728,0.0,0.0,0.2624,0.8996,0.1231,2.654,3.79532,31.0,0,0.0,,99.0,1.41,2.36728,33.0,0.05,0.306162,,1000000000.0,2.40999,8,4092,,,,28.119,27.68,27.966,27.812,27.745,27.567,27.381,,,,,,,27.459,27.567,27.708,27.86,27.476,27.522,27.461,27.496,27.624,27.667,27.861,28.264,28.473,28.961,27.73,8.83169,6.91108,-2.47983,,,,M0416clu,64.0254703,-24.0696199
1729,2.0543,2.0463,2.0695,2.0449,1.2342,2.0789,20.3437,33.0,3,0.4,,99.0,1.58,21.9312,33.0,0.5,1.72865e-05,,1000000000.0,5824.07,8,4092,,,,24.871,24.591,23.953,23.141,22.898,22.723,22.538,21.788,21.423,21.416,,,,28.056,25.697,24.652,24.427,23.922,23.332,22.916,22.653,22.467,21.898,21.781,21.635,21.674,22.051,21.164,9.05414,10.05805,0.15796,,,,M0416clu,64.0410806,-24.0838198
1730,3.1235,0.6324,3.486,0.8402,0.1607,3.0967,1.7251,33.0,3,0.15,,99.0,0.22,0.272635,2.0,0.0,0.872565,,1000000000.0,5.0343,8,4092,,,,28.037,27.447,27.463,27.302,27.541,27.336,27.453,27.136,,,,,,27.795,27.778,27.88,27.753,27.4,27.384,27.19,27.205,27.309,27.236,27.384,27.78,27.72,28.385,26.861,8.7925,6.53,-2.67855,,,,M0416clu,64.0198664,-24.069665
1731,0.0,0.0,8.0,,,,1000000000.0,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.9272e-14,8,4092,,,,-6.415,-8.621,-9.683,-10.452,-10.729,-10.85,-11.193,20.538,,21.743,,,,19.738,19.946,19.723,19.642,20.007,20.046,20.102,20.124,20.142,20.538,20.894,21.53,21.01,20.179,inf,,,,,,,M0416clu,64.0304122,-24.0931643
1732,5.2465,1.1368,6.0298,1.4898,0.2665,6.2892,13.467,33.0,3,0.15,,99.0,1.2,13.1399,33.0,0.1,0.00140185,,1000000000.0,6.4738,7,4088,,,,,29.478,28.381,28.038,27.88,27.708,27.865,,23.438,25.008,,,,29.153,28.739,28.714,28.796,28.689,28.341,28.208,28.228,27.934,28.232,28.155,28.237,28.603,28.757,28.554,8.86671,7.36532,-2.09983,,,,M0416clu,64.0433874,-24.0696517
1733,1.4111,1.2717,1.4335,1.3932,1.2522,1.5392,6.06237,33.0,1,0.2,,99.0,1.97,10.696,33.0,0.2,0.00475772,,1000000000.0,181.273,8,4092,,,,25.33,25.365,25.197,24.782,24.442,24.309,24.229,24.844,23.926,23.86,,,,25.908,25.502,25.406,25.341,25.203,24.733,24.662,24.463,24.284,24.558,24.438,24.555,24.931,25.04,24.87,8.71767,8.94912,-0.02228,,,,M0416clu,64.0324264,-24.083755
1734,0.0,0.0,1.2984,1.3353,0.351,4.9729,2.00968,33.0,3,0.25,,99.0,0.71,1.16602,1.0,0.0,0.558216,,1000000000.0,8.87092,8,4092,,,,29.722,28.949,28.104,27.689,27.515,27.701,27.648,30.919,28.19,,,,,29.67,29.234,29.134,29.048,28.677,28.147,28.067,27.828,27.637,27.85,27.682,27.809,28.179,28.264,28.046,8.97981,7.50856,-2.17836,,,,M0416clu,64.0453652,-24.0696678
