IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
769,0.0,0.0,0.0273,0.0397,,0.1066,70.2771,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00108007,8,3576,,,,,28.03,27.245,27.108,27.019,27.01,26.999,,,,,,,31.602,30.123,28.755,27.865,27.437,27.142,27.07,27.037,26.99,27.163,27.941,28.357,28.746,29.115,33.702,9.46393,5.01654,-7.42637,,,,M0416clu,64.1475688,-24.1069781
770,0.045322,0.0,3.3684,1.619,0.2934,3.2341,0.533459,31.0,1,0.05,,99.0,2.56,0.455757,33.0,0.1,0.796221,,1000000000.0,1.79261,9,3580,,,,29.684,29.401,29.904,29.693,28.978,29.293,29.341,,,33.914,,,,29.951,29.592,29.582,29.669,29.772,29.392,29.236,29.259,29.324,29.302,29.327,29.351,29.672,30.043,29.857,8.84549,7.08765,-2.28723,,,,M0416clu,64.1455678,-24.100084
771,1.1719,0.5193,1.4568,0.6758,0.155,1.2738,1.96326,33.0,1,0.3,,99.0,0.05,1.3521,33.0,0.5,0.508622,,1000000000.0,7.85291,9,3580,,,,27.909,27.763,27.461,26.808,26.741,26.619,26.571,,26.676,27.606,,,,28.331,28.146,27.983,27.642,27.133,26.835,26.736,26.733,26.638,26.477,26.628,26.983,26.867,27.474,25.924,8.8736,7.87039,-1.39555,,,,M0416clu,64.1463769,-24.1070201
772,3.6186,3.4181,3.7911,3.5533,3.3533,3.7491,0.325705,28.0,3,0.05,,99.0,0.3,6.28322,1.0,0.0,0.0432132,,1000000000.0,224.148,9,3580,,,,27.959,26.394,26.218,26.37,26.325,26.269,26.207,,24.997,25.01,,,,,,27.936,26.454,26.258,26.324,26.281,26.228,26.175,25.238,25.147,25.067,25.109,25.125,26.376,8.78347,9.34279,0.23574,,,,M0416clu,64.1226911,-24.1070496
773,0.32942,0.0,0.4939,0.315,0.0939,1.4429,13.9657,32.0,3,0.2,,99.0,3.16,16.0826,33.0,0.1,0.000321888,,1000000000.0,0.396049,9,3580,,,,28.913,27.985,27.988,28.248,27.93,27.813,27.689,,,24.321,,,,29.134,28.958,28.827,28.128,27.846,27.896,27.786,27.749,27.732,27.653,28.308,28.13,28.807,28.273,27.118,8.8849,6.2229,-3.16385,,,,M0416clu,64.1430491,-24.1070453
774,0.0,0.0,1.0864,1.1401,0.28,3.5396,23.8422,33.0,3,0.15,,99.0,1.2,23.7481,33.0,0.15,6.9688e-06,,1000000000.0,0.564356,7,3560,,,,,31.146,,30.623,29.835,30.151,29.989,,,,,,,30.919,30.818,30.907,30.853,30.584,30.321,30.44,30.116,30.025,30.269,30.262,30.527,30.942,31.029,30.26,9.02013,6.63249,-3.41645,,,,M0416clu,64.1450198,-24.100098
775,2.9643,2.7756,3.3065,2.6826,0.3537,3.1019,2.46083,32.0,1,0.15,,99.0,0.07,3.40948,33.0,0.4,0.18182,,1000000000.0,72.9697,9,3580,,,,28.14,27.257,27.147,27.368,27.286,27.074,26.787,,26.784,26.754,,,,,29.839,27.849,27.404,27.348,27.341,27.271,27.04,26.829,26.724,26.507,26.491,26.456,26.755,26.813,8.75115,8.53943,-0.48437,,,,M0416clu,64.1417421,-24.1070722
776,0.0,0.0,0.5165,0.3751,0.0982,1.6278,50.4365,32.0,3,0.1,,99.0,1.18,51.6216,33.0,0.1,6.17311e-12,,1000000000.0,0.185621,8,3564,,,,29.791,29.12,,28.848,29.278,28.81,28.665,,,27.301,,,,29.346,29.386,29.375,28.965,28.86,28.829,28.803,28.783,28.789,28.775,29.453,29.313,29.97,29.577,28.318,8.96496,6.00524,-3.96771,,,,M0416clu,64.1404744,-24.1001585
777,1.0917,0.9879,1.1581,1.1066,0.9809,1.6182,2.96933,2.0,0,0.0,508800000.0,99.0,1.58,4.88713,33.0,0.2,0.0868507,,1000000000.0,375171000.0,9,3580,,,,26.174,26.452,25.852,25.624,25.513,25.524,25.538,,25.056,25.445,,,,26.397,26.348,26.281,26.339,25.921,25.543,25.508,25.502,25.518,25.389,25.346,25.565,26.007,26.442,28.42,8.71726,8.28894,-0.68539,,,,M0416clu,64.1385444,-24.107177
779,0.0,0.0,0.3086,0.3064,0.0838,0.7493,21.9796,3.0,0,0.0,,99.0,0.43,22.8267,24.0,0.0,1.10472e-05,,1000000000.0,0.0202521,9,3580,,,,,29.807,28.972,28.794,28.722,28.674,28.634,,,,,,,33.79,33.027,31.395,29.842,29.172,28.891,28.717,28.649,28.613,28.487,29.277,29.501,29.908,30.337,30.933,9.29607,6.14564,-5.30974,,,,M0416clu,64.127679,-24.1071443
780,0.0,0.0,0.1202,0.135,0.0295,0.498,15.9652,1.0,0,0.0,508800000.0,99.0,0.53,16.6976,33.0,0.0,0.000236678,,1000000000.0,7549430.0,9,3580,,,,25.197,25.26,24.873,23.532,23.245,23.389,23.285,,26.253,26.652,,,,25.883,25.875,25.377,25.036,24.943,25.013,25.034,25.067,25.087,25.147,25.926,26.297,26.814,27.331,29.556,8.85959,6.23307,-3.25345,,,,M0416clu,64.1572313,-24.0996393
781,0.0,0.0,0.1674,0.2171,0.0463,0.7332,15.9898,2.0,0,0.0,508800000.0,99.0,0.36,16.4925,31.0,0.1,0.00026224,,1000000000.0,1064280.0,9,3580,,,,28.833,28.385,28.755,28.329,28.092,27.969,28.126,,,,,,,29.074,29.12,28.908,28.329,28.268,28.229,28.17,28.173,28.177,28.12,28.855,29.19,29.667,30.199,32.372,8.87046,5.56436,-3.86737,,,,M0416clu,64.1499148,-24.1071588
782,0.64874,0.0,4.6586,1.911,0.3498,4.0796,3.36037,33.0,3,0.1,,99.0,0.11,2.65235,33.0,0.3,0.265491,,1000000000.0,3.90812,8,3576,,,,,29.569,28.941,28.873,29.64,29.123,28.986,,27.033,,,,,30.708,29.46,29.252,29.353,29.409,29.278,29.164,29.044,29.005,29.184,29.143,29.143,29.358,29.86,28.93,8.88196,7.33771,-2.0432,,,,M0416clu,64.143876,-24.1002076
783,3.2624,3.0571,3.4804,3.229,3.0639,3.4042,0.772017,31.0,2,0.3,,99.0,2.76,4.06432,33.0,0.4,0.131052,,1000000000.0,796.846,9,3580,,,,28.87,26.996,26.575,26.473,26.25,25.961,25.691,,24.523,24.422,,,,,,28.541,27.024,26.647,26.427,26.2,25.975,25.696,24.911,24.577,24.394,24.301,24.281,25.097,9.04277,9.93022,0.07076,,,,M0416clu,64.1289253,-24.1073356
784,5.1329,4.0382,6.0243,3.5936,0.7901,5.7766,4.70969,33.0,1,0.4,,99.0,0.78,3.74124,1.0,0.0,0.154028,,1000000000.0,80.5289,9,3580,,,,,31.458,29.464,29.331,29.468,29.292,29.307,,,26.546,,,,,,33.264,30.736,30.008,29.675,29.496,29.386,29.288,28.387,27.873,27.59,27.426,27.32,28.212,9.01507,7.59828,-2.31117,,,,M0416clu,64.1438778,-24.1002945
785,0.0,0.0,0.0639,0.0917,0.0225,0.4221,3.91794,2.0,0,0.0,718700000.0,99.0,0.54,5.87626,32.0,0.1,0.0529648,,1000000000.0,1643210.0,9,3580,,,,26.38,26.254,26.295,26.214,25.852,25.824,25.728,,26.961,28.537,,,,27.361,27.206,26.513,26.136,26.032,25.932,25.913,25.907,25.887,25.921,26.715,27.057,27.54,28.052,30.26,8.89323,5.87653,-3.57711,,,,M0416clu,64.1299529,-24.1074378
786,3.0249,2.7195,3.2247,2.8227,0.2769,3.0892,0.984487,33.0,1,0.1,,99.0,2.65,2.09508,33.0,0.15,0.3508,,1000000000.0,197.876,9,3580,,,,26.188,25.72,25.76,25.966,25.828,25.67,25.614,,25.294,25.389,,,,,28.882,26.127,25.721,25.776,25.87,25.948,25.781,25.601,25.671,25.606,25.613,25.615,25.898,26.191,8.77935,6.38644,-2.76414,,,,M0416clu,64.129763,-24.1072969
787,2.8303,2.3164,3.0879,2.5881,1.9651,2.9158,2.10801,31.0,1,0.25,,99.0,2.46,2.30401,32.0,0.3,0.316003,,1000000000.0,282.329,9,3580,,,,27.934,26.967,26.747,26.641,26.318,25.979,25.695,,25.46,25.19,,,,,29.441,27.566,26.972,26.746,26.579,26.339,26.013,25.747,25.476,25.055,24.995,24.906,25.17,25.321,8.9652,9.27412,-0.29949,,,,M0416clu,64.1296128,-24.1073692
788,2.9582,2.866,3.0915,3.0039,2.9091,3.1065,1.33917,33.0,1,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1135.7,9,3580,,,,25.848,24.993,24.836,24.9,24.835,24.604,24.403,,24.152,24.154,,,,,32.145,25.9,25.01,24.864,24.825,24.817,24.621,24.412,24.217,24.058,23.983,23.937,24.097,24.532,8.75539,9.76607,0.71222,,,,M0416clu,64.1527757,-24.1073412
789,0.30124,0.134,0.4281,0.269,0.1353,0.3908,1.40464,1.0,0,0.0,904800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,15272000.0,9,3580,,,,27.415,26.317,26.176,26.241,26.216,26.177,26.037,,26.83,27.036,,,,27.793,27.792,27.359,26.395,26.169,26.122,26.074,26.086,26.103,26.024,26.689,27.031,27.45,28.019,30.154,8.89062,6.91447,-2.43908,,,,M0416clu,64.1263182,-24.107323
790,0.0,0.0,0.1764,0.43,0.0842,1.6535,13.1076,31.0,1,0.05,,99.0,1.18,12.3287,33.0,0.05,0.0021031,,1000000000.0,0.310264,9,3580,,,,28.605,28.763,28.667,29.065,28.516,28.173,28.112,,,,,,,28.649,28.724,28.804,28.443,28.318,28.292,28.315,28.304,28.317,28.355,28.965,29.072,29.524,29.421,28.237,8.89462,6.16628,-3.57391,,,,M0416clu,64.150695,-24.1002526
791,0.35789,0.2276,0.4087,0.3156,0.2347,0.391,0.95534,26.0,3,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,18.0559,9,3580,,,,25.043,23.802,23.215,22.934,22.762,22.696,22.643,,23.019,23.259,,,,25.7,25.443,24.973,23.776,23.231,22.957,22.764,22.692,22.646,22.412,22.925,23.242,23.648,23.182,22.47,9.20297,8.61357,-1.93699,,,,M0416clu,64.1264576,-24.1077368
792,0.0,0.0,0.1196,0.1077,0.0304,0.2432,3.81534,27.0,2,0.05,,99.0,0.54,5.70943,30.0,0.0,0.0575722,,1000000000.0,0.0885074,9,3580,,,,26.592,26.394,25.939,26.073,26.009,26.005,26.04,,27.187,29.405,,,,27.554,27.425,26.725,26.295,26.064,26.042,26.049,26.059,26.054,26.146,26.784,27.263,27.386,26.348,26.949,8.87268,5.90379,-3.46596,,,,M0416clu,64.1374232,-24.1073354
793,8.0,7.174,8.0,1.8643,0.7025,7.3072,15.3282,1.0,0,0.0,1139000000.0,99.0,0.19,14.6355,18.0,0.5,0.000663645,,1000000000.0,58137800.0,7,3568,,,,,,33.943,30.735,29.215,29.15,29.251,,,,,,,32.631,31.697,31.461,31.299,31.044,30.152,29.521,29.363,29.269,29.088,28.986,28.926,29.038,29.529,31.398,9.15217,7.46241,-2.88291,,,,M0416clu,64.1267813,-24.1003177
794,3.405,3.0855,3.653,3.0886,0.5072,3.6053,3.18202,29.0,0,0.0,,99.0,2.74,3.9537,33.0,0.15,0.138505,,1000000000.0,9.80598,9,3580,,,,29.48,28.803,28.555,29.02,29.094,28.865,28.693,,27.529,26.585,,,,,40.171,29.37,28.836,28.871,28.988,28.994,28.89,28.646,28.265,28.218,28.244,28.3,28.426,29.336,8.79631,8.20559,-0.92164,,,,M0416clu,64.1236952,-24.1072958
795,0.0,0.0,0.0761,0.0992,0.0236,0.2879,63.9306,25.0,0,0.0,,99.0,1.18,69.0654,33.0,0.0,1.00611e-15,,1000000000.0,0.0100634,8,3576,,,,,28.244,27.71,27.656,27.527,27.659,27.645,,,,,,,29.481,29.321,28.598,28.077,27.824,27.719,27.694,27.68,27.654,27.707,28.503,28.866,29.086,27.697,29.325,9.03141,5.28356,-4.88738,,,,M0416clu,64.1493502,-24.1073574
797,0.32855,0.2282,0.4754,0.3288,0.2226,0.4444,5.69722,2.0,0,0.0,1278000000.0,99.0,3.49,10.8369,33.0,0.2,0.00443404,,1000000000.0,118331000.0,9,3580,,,,26.987,25.33,24.821,24.8,24.718,24.658,24.441,,24.648,24.358,,,,27.462,27.422,26.742,25.438,24.919,24.721,24.585,24.532,24.508,24.335,24.859,25.183,25.544,26.097,28.154,9.13783,7.79435,-2.4774,,,,M0416clu,64.1224579,-24.1071946
798,0.0,0.0,0.2848,0.1521,0.0386,0.2995,32.1373,1.0,0,0.0,640500000.0,99.0,0.3,32.549,30.0,0.0,8.55211e-08,,1000000000.0,1413400.0,9,3580,,,,27.899,27.123,27.113,27.324,27.386,27.224,27.061,,,,,,,28.262,28.215,27.67,27.209,27.118,27.114,27.124,27.151,27.166,27.196,27.968,28.311,28.822,29.339,31.549,8.82958,5.69661,-3.57989,,,,M0416clu,64.1515494,-24.1073998
799,2.1461,0.7499,2.6611,1.6476,0.4245,2.4787,3.6315,33.0,3,0.1,,99.0,1.14,3.37815,33.0,0.05,0.18469,,1000000000.0,7.60707,9,3580,,,,28.016,28.55,28.27,28.855,28.406,28.109,28.19,,26.947,,,,,28.726,28.295,28.245,28.374,28.427,28.223,28.104,28.13,28.184,28.168,28.135,28.172,28.495,28.748,28.295,8.76361,7.18796,-1.88887,,,,M0416clu,64.1368488,-24.1005451
800,0.0,0.0,0.0913,0.0843,0.0218,0.2736,19.8731,1.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,414762.0,9,3580,,,,27.231,26.84,27.021,27.248,27.065,26.872,26.884,,,,,,,27.815,27.759,27.146,26.908,26.892,26.92,26.962,26.986,26.991,27.114,27.914,28.321,28.809,29.34,31.582,8.77226,5.07495,-4.0764,,,,M0416clu,64.1466461,-24.1074449
801,0.097705,0.0,0.2845,0.1697,0.0524,0.2901,22.7347,1.0,0,0.0,904800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,3600050.0,9,3580,,,,27.752,26.864,26.574,26.624,26.473,26.437,26.573,,,,,,,28.346,28.209,27.524,26.84,26.663,26.624,26.611,26.626,26.629,26.603,27.36,27.67,28.164,28.688,30.876,8.89794,6.26758,-3.11698,,,,M0416clu,64.1209887,-24.1073355
802,0.0,0.0,0.0452,0.0622,0.0147,0.1772,129.602,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.005722,9,3580,,,,28.076,27.769,27.255,27.359,27.248,27.334,27.294,,,,,,,28.854,28.712,27.982,27.617,27.478,27.36,27.357,27.345,27.32,27.421,28.244,28.625,28.694,27.314,30.265,8.89482,5.07044,-4.38374,,,,M0416clu,64.148139,-24.1074671
803,2.4232,2.0631,2.5635,2.3401,2.0738,2.527,0.704681,33.0,1,0.15,,99.0,1.94,1.89262,33.0,0.15,0.388171,,1000000000.0,303.17,9,3580,,,,25.571,25.412,25.412,25.439,25.165,25.025,24.97,,24.877,24.791,,,,31.894,26.286,25.542,25.412,25.404,25.459,25.223,25.088,24.949,24.65,24.881,24.871,24.9,25.332,24.807,8.70437,9.17364,0.23208,,,,M0416clu,64.150024,-24.1075206
804,4.1463,2.9107,4.7642,3.2213,0.7778,4.9184,0.678305,23.0,0,0.0,,99.0,2.73,1.20614,33.0,0.25,0.54713,,1000000000.0,25.0307,9,3580,,,,,28.672,28.092,28.104,28.089,28.188,28.025,,26.275,26.399,,,,,,29.367,28.639,28.521,28.549,28.384,28.209,27.957,26.96,26.437,26.249,26.172,26.125,27.15,8.92687,8.46996,-0.9937,,,,M0416clu,64.1440166,-24.1003111
805,3.1345,2.8353,3.4856,3.2744,1.7424,4.2742,5.25707,23.0,0,0.0,,99.0,2.74,6.0867,23.0,0.0,0.047675,,1000000000.0,26.3567,9,3580,,,,28.602,29.154,28.224,28.056,27.92,28.061,27.939,,26.535,26.25,,,,,,29.444,28.625,28.493,28.52,28.374,28.203,27.957,26.935,26.419,26.225,26.148,26.089,27.169,8.92273,8.87523,-0.69459,,,,M0416clu,64.1583564,-24.1074649
806,0.0,0.0,0.7654,0.5447,0.1066,2.1562,10.6432,33.0,0,0.0,,99.0,1.17,10.6345,33.0,0.0,0.00490628,,1000000000.0,0.340478,9,3580,,,,28.707,28.783,28.903,28.984,29.372,28.845,28.79,,,,,,,28.278,28.421,28.643,28.685,28.673,28.746,28.886,28.893,28.902,29.006,29.575,29.91,29.934,30.33,28.821,8.86365,5.97486,-3.68978,,,,M0416clu,64.131513,-24.1004018
807,3.2454,2.9531,3.4577,3.0769,1.702,3.3659,1.38203,31.0,3,0.05,,99.0,2.74,3.07256,33.0,0.15,0.21518,,1000000000.0,54.0987,9,3580,,,,27.856,27.036,27.144,27.434,27.295,27.363,27.074,,26.312,26.877,,,,,37.671,27.742,27.131,27.171,27.26,27.291,27.23,27.051,26.808,26.798,26.805,26.843,26.996,27.819,8.73887,8.70596,-0.29743,,,,M0416clu,64.1293357,-24.1074968
808,1.5931,0.9997,2.1707,1.7554,1.1675,2.3077,1.45182,31.0,1,0.2,,99.0,1.12,1.60043,33.0,0.3,0.449233,,1000000000.0,47.7565,9,3580,,,,27.761,27.44,27.3,26.939,26.589,26.531,26.56,,25.856,26.341,,,,29.053,28.076,27.694,27.543,27.421,26.938,26.58,26.533,26.527,26.311,26.114,26.049,26.25,26.626,26.104,8.80785,8.34171,-0.82938,,,,M0416clu,64.1399655,-24.1075149
809,0.0,0.0,0.0303,0.1251,0.0184,1.5389,12.4465,33.0,1,0.05,,99.0,1.2,7.95004,33.0,0.0,0.0187789,,1000000000.0,0.273778,9,3580,,,,25.945,26.013,26.2,26.311,26.234,25.905,25.799,,28.55,26.881,,,,25.944,26.084,25.985,25.941,25.916,26.039,26.058,26.08,26.096,26.292,26.678,27.303,27.414,26.173,26.584,8.74545,4.83408,-4.31882,,,,M0416clu,64.1507072,-24.1076894
810,0.34184,0.0,6.2778,2.3547,0.6379,5.6791,3.80302,33.0,1,0.3,,99.0,5.13,3.42942,33.0,0.25,0.180016,,1000000000.0,15.4744,8,3572,,,,,,29.351,29.777,29.331,29.101,28.873,,,27.128,,,,37.704,31.679,30.482,30.08,29.846,29.703,29.287,29.096,28.834,28.194,28.38,28.288,28.248,28.613,28.051,9.00821,7.72226,-2.32936,,,,M0416clu,64.1475296,-24.1007696
811,0.0,0.0,0.0822,0.2786,0.0406,1.5192,14.423,33.0,3,0.15,,99.0,1.3,14.287,33.0,0.05,0.000789992,,1000000000.0,0.504079,9,3580,,,,27.589,27.6,27.675,27.656,27.319,27.183,27.176,,,26.904,,,,27.95,27.847,27.817,27.449,27.332,27.354,27.289,27.28,27.277,27.27,27.994,27.844,28.49,27.857,26.859,8.84096,5.17882,-4.1654,,,,M0416clu,64.1541442,-24.1075365
812,0.11077,0.0,0.9873,0.3195,0.0921,0.947,1.52159,1.0,0,0.0,570900000.0,99.0,0.62,1.34655,31.0,0.0,0.510036,,1000000000.0,4746340.0,8,3576,,,,,27.649,27.151,27.42,27.508,27.398,27.494,,28.192,,,,,28.378,28.458,28.356,27.566,27.428,27.468,27.427,27.439,27.474,27.455,28.115,28.447,28.888,29.46,31.601,8.85117,6.19536,-3.20294,,,,M0416clu,64.1251214,-24.1075473
813,0.26315,0.0,0.4013,0.2038,0.0561,0.4105,30.8146,1.0,0,0.0,570900000.0,99.0,3.49,34.4118,33.0,0.0,3.36951e-08,,1000000000.0,915251.0,9,3580,,,,29.226,28.004,28.113,28.491,28.36,28.24,28.212,,,,,,,29.139,29.155,28.784,28.225,28.124,28.169,28.164,28.197,28.221,28.222,28.966,29.32,29.813,30.351,32.547,8.83128,5.61039,-3.67386,,,,M0416clu,64.1474241,-24.1075281
814,3.3463,1.5798,3.5591,2.0004,0.3547,3.3806,8.50432,33.0,1,0.15,,99.0,1.76,7.22241,33.0,0.15,0.0270192,,1000000000.0,19.7933,9,3580,,,,28.232,27.886,27.956,27.723,27.454,27.578,27.829,,26.215,25.541,,,,30.255,28.517,28.108,28.062,28.09,28.015,27.758,27.69,27.665,27.652,27.542,27.518,27.674,28.158,27.283,8.77871,8.50604,-0.56324,,,,M0416clu,64.134056,-24.1075922
815,1.7257,1.5774,1.7966,1.6678,1.5375,1.7734,0.806944,31.0,3,0.2,,99.0,1.11,3.98433,33.0,0.3,0.1364,,1000000000.0,210.288,9,3580,,,,25.899,25.932,25.686,25.124,24.754,24.74,24.847,,24.408,24.326,,,,27.042,26.234,25.956,25.953,25.694,25.114,24.79,24.753,24.792,24.577,24.394,24.342,24.587,24.925,24.61,8.81414,8.99317,-0.19544,,,,M0416clu,64.1340174,-24.1078437
816,0.69197,0.6721,0.813,0.2918,0.0433,0.7962,10.2474,31.0,1,0.2,,99.0,0.0,4.75468,32.0,0.3,0.0927971,,1000000000.0,1.67598,9,3580,,,,26.606,26.482,26.365,25.704,25.706,25.929,25.854,,26.134,27.428,,,,27.256,27.193,27.041,26.351,26.105,25.989,25.878,25.853,25.844,25.758,26.4,26.444,26.941,26.543,25.508,8.84938,7.30057,-1.92026,,,,M0416clu,64.1338758,-24.1080933
817,0.0,0.0,0.1579,0.2884,0.0742,0.7166,5.64084,4.0,0,0.0,,99.0,0.55,6.28881,24.0,0.0,0.0430926,,1000000000.0,0.0602172,9,3580,,,,28.783,28.677,27.688,27.389,27.123,27.203,27.092,,28.725,,,,,32.591,31.709,29.991,28.441,27.737,27.406,27.212,27.145,27.108,26.963,27.753,28.002,28.452,28.896,29.708,9.35776,6.87175,-4.9751,,,,M0416clu,64.150287,-24.1075686
818,0.0,0.0,1.5589,0.7202,0.1756,2.274,6.48342,28.0,0,0.0,,99.0,0.52,6.35328,27.0,0.0,0.0417257,,1000000000.0,0.366818,9,3580,,,,29.506,29.731,29.413,28.76,28.146,28.279,28.752,,,,,,,29.524,29.581,29.683,29.425,28.841,28.733,28.702,28.782,28.756,28.825,29.046,29.465,29.667,30.178,28.91,8.97802,6.72687,-3.2203,,,,M0416clu,64.1413641,-24.1004834
819,0.81789,0.6967,1.0059,0.8748,0.7579,0.9842,1.86292,22.0,0,0.2,,99.0,1.13,5.47533,26.0,0.3,0.0647212,,1000000000.0,105.279,9,3580,,,,26.288,25.131,23.868,23.11,22.773,22.632,22.533,,21.829,22.186,,,,27.245,26.58,26.077,25.188,23.809,23.089,22.795,22.642,22.508,22.058,21.801,22.206,22.469,22.916,21.464,9.23664,9.8355,-0.91915,,,,M0416clu,64.1390249,-24.1078186
820,0.0,0.0,1.4655,1.0165,0.259,3.1952,9.53485,27.0,3,0.05,,99.0,0.46,9.14972,27.0,0.1,0.0103077,,1000000000.0,0.59295,8,3572,,,,30.583,,29.711,29.227,29.045,29.009,29.008,,,,,,,30.443,30.426,30.468,30.355,29.584,29.191,29.035,29.004,29.034,28.939,28.948,29.247,29.653,30.003,29.111,8.99934,6.95197,-2.99033,,,,M0416clu,64.1520483,-24.1005437
821,4.3996,3.9655,4.6537,3.1029,0.5647,4.4155,5.70415,33.0,1,0.2,,99.0,3.79,2.96035,33.0,0.2,0.227598,,1000000000.0,93.5509,8,3576,,,,,28.18,27.189,27.224,27.363,27.312,27.37,,27.05,25.875,,,,,41.432,28.789,27.827,27.638,27.596,27.585,27.5,27.336,27.011,26.843,26.756,26.712,26.837,27.403,8.78811,7.60324,-1.51312,,,,M0416clu,64.1521078,-24.1076212
822,4.2062,4.0072,4.7462,4.1169,3.665,4.6502,9.91046,16.0,0,0.0,,99.0,3.85,11.335,16.0,0.0,0.00345652,,1000000000.0,132.578,9,3580,,,,30.071,28.406,27.885,27.806,27.607,27.574,27.587,,24.269,24.429,,,,,,35.124,29.232,28.228,28.072,27.97,27.714,27.398,25.907,24.729,24.35,24.047,23.859,25.155,9.08548,9.69053,-0.34717,,,,M0416clu,64.1565034,-24.1076205
823,0.29648,0.0,2.5739,2.0129,0.583,5.5242,5.98238,1.0,0,0.0,904800000.0,99.0,0.0,5.36603,22.0,0.4,0.0683566,,1000000000.0,35209800.0,8,3576,,,,,31.696,30.071,30.462,29.892,29.809,29.712,,,,,,,33.13,31.628,31.325,31.245,31.197,30.654,29.994,29.794,29.71,29.596,29.535,29.507,29.54,30.001,31.9,9.0322,7.21275,-2.78004,,,,M0416clu,64.150716,-24.1005503
824,1.4111,1.1597,1.4481,0.4181,0.0351,1.8526,6.43615,33.0,1,0.15,,99.0,0.0,4.72261,2.0,0.0,0.0942972,,1000000000.0,3.71737,9,3580,,,,26.46,26.32,26.469,26.347,26.091,25.962,25.838,,27.172,26.253,,,,26.543,26.548,26.592,26.279,26.132,26.043,26.072,26.037,26.025,25.995,26.613,26.506,27.128,26.833,25.543,8.86669,5.55683,-3.81464,,,,M0416clu,64.1505301,-24.1079177
825,0.38064,0.0,0.69,0.3561,0.0868,0.6812,0.514439,32.0,1,0.3,,99.0,0.0,0.601406,31.0,0.4,0.740298,,1000000000.0,4.24633,9,3580,,,,27.024,26.476,26.118,25.834,25.67,25.645,25.593,,26.101,25.606,,,,27.547,27.389,27.189,26.443,26.067,25.876,25.706,25.63,25.583,25.429,25.98,25.792,26.468,26.028,24.8,9.06535,7.36503,-2.5747,,,,M0416clu,64.1424763,-24.1080058
826,0.0,0.0,0.0775,0.1363,0.0323,0.3987,74.8947,3.0,0,0.0,,99.0,0.52,77.1371,30.0,0.0,1.77784e-17,,1000000000.0,0.00629152,8,3576,,,,,28.976,29.112,28.158,27.992,28.157,28.007,,,,,,,32.815,31.494,30.1,28.948,28.508,28.231,28.118,28.091,28.071,28.111,28.885,29.182,29.633,29.987,31.337,9.20475,5.47249,-5.47664,,,,M0416clu,64.1373162,-24.100583
827,2.5548,2.1352,2.984,2.4777,2.0791,2.8071,0.299936,29.0,1,0.15,,99.0,1.93,1.71456,33.0,0.3,0.424315,,1000000000.0,96.234,9,3580,,,,27.766,27.328,27.27,27.097,26.771,26.442,26.178,,25.66,25.416,,,,40.102,29.039,27.765,27.406,27.294,27.146,26.792,26.424,26.162,25.856,25.613,25.604,25.538,25.854,25.9,8.90997,9.00243,-0.42104,,,,M0416clu,64.1553815,-24.1079182
828,0.23791,0.0,0.3498,0.2538,0.1064,0.4544,13.0977,3.0,0,0.0,,99.0,4.45,17.8236,33.0,0.05,0.000134788,,1000000000.0,0.0328008,9,3580,,,,30.833,28.671,27.897,27.802,27.602,27.568,27.68,,,,,,,32.605,31.707,30.162,28.687,28.107,27.831,27.67,27.621,27.594,27.498,28.31,28.552,28.989,29.385,30.127,9.38604,6.40973,-5.41772,,,,M0416clu,64.1205804,-24.1079361
