IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE,SIMBAD_ZSPEC_USABLE_FOR_LENSING
1373,7.6941,6.8448,8.0,6.8785,5.2686,7.6648,27.4786,15.0,0,0.0,,99.0,7.19,26.9003,15.0,0.0,1.44106e-06,,1000000000.0,376.019,10,16380,,,,28.184,28.574,27.811,27.585,27.404,27.589,27.373,,25.437,24.959,,,,,,,,33.552,28.438,28.11,28.036,27.951,27.596,25.26,24.68,24.266,23.747,24.204,8.81065,9.21222,0.11705,,,,A370clu,39.9656694,-1.5643056,,,,,,,,,,False
1374,0.27905,0.2343,0.297,0.5015,0.255,0.6436,6.09472,32.0,1,0.3,,99.0,0.64,5.61653,31.0,0.25,0.0603095,,1000000000.0,75.146,10,16380,,,,24.883,24.219,23.661,23.562,23.461,23.399,23.344,23.085,22.994,23.264,23.591,,,25.247,25.065,24.881,24.26,23.756,23.419,23.422,23.32,23.244,23.1,23.462,23.499,23.854,23.97,22.522,8.92069,8.78496,-0.66977,,,,A370clu,39.953147,-1.5739702,[LRB2019] 9618,39.95315999999999,-1.5739899999999998,G,0.5769,C,2019MNRAS.485.3738L,0.08526092843807728,SIMBAD,False
1375,0.0,0.0,0.0195,0.0276,,0.0941,1307.22,33.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00404116,10,16380,,,,29.369,26.638,25.715,25.365,25.167,25.184,25.12,,,,22.157,23.963,,26.971,27.172,26.96,26.879,27.259,27.294,27.351,27.377,27.394,27.747,28.113,28.765,28.486,27.388,31.848,8.72075,3.6399,-5.30486,,,,A370clu,39.9701222,-1.5738539,,,,,,,,,,False
1376,7.0032,5.8944,7.9083,6.4618,5.3546,7.4479,11.8894,22.0,0,0.0,,99.0,6.34,11.8391,22.0,0.0,0.00268647,,1000000000.0,365.801,10,16380,,,,28.033,28.258,27.329,27.104,27.646,27.699,26.87,,24.794,25.133,,,,,,,38.689,29.217,26.988,26.996,26.961,26.942,26.81,25.221,24.847,24.623,24.313,24.914,8.83934,9.53606,0.32048,,,,A370clu,39.9592624,-1.5644116,,,,,,,,,,False
1377,0.46941,0.0711,0.7057,0.4568,0.1782,0.7974,8.26003,1.0,0,0.0,1278000000.0,99.0,0.08,8.83596,32.0,0.5,0.0120586,,1000000000.0,89730000.0,10,16380,,,,27.779,26.458,25.928,25.746,25.499,25.413,25.5,25.553,24.214,24.923,,25.667,,28.322,28.231,27.76,26.52,25.885,25.666,25.562,25.51,25.482,25.414,25.797,26.13,26.422,27.023,29.021,9.13573,7.58789,-2.68115,,,,A370clu,39.9662635,-1.5739647,,,,,,,,,,False
1378,5.2455,4.6947,5.8462,5.5592,4.3955,6.8743,4.35595,22.0,0,0.0,,99.0,4.85,4.34541,22.0,0.0,0.113869,,1000000000.0,161.161,10,16380,,,,28.937,29.169,27.761,27.385,27.756,27.623,27.794,28.111,25.232,25.188,,25.656,,,,,31.162,28.24,27.644,27.606,27.612,27.629,27.202,25.671,25.36,25.12,24.901,25.719,8.93719,9.28356,-0.14245,,,,A370clu,39.957981,-1.5668743,,,,,,,,,,False
1379,0.4941,0.3679,0.5543,0.3443,0.0913,0.4928,5.57949,27.0,1,0.05,,99.0,0.0,4.69833,3.0,0.0,0.0954487,,1000000000.0,6.43359,10,16380,,,,25.239,24.422,24.098,23.961,23.875,23.807,23.854,24.154,24.117,24.75,,,,25.386,25.42,25.246,24.389,24.105,23.993,23.92,23.914,23.932,23.888,24.52,24.711,25.22,24.93,23.78,8.91315,8.14709,-1.24051,,,,A370clu,39.9661411,-1.5742552,,,,,,,,,,False
1380,3.8773,1.7195,4.3406,3.1348,1.4158,4.8522,5.64676,33.0,1,0.3,,99.0,4.19,5.13893,33.0,0.3,0.0765765,,1000000000.0,383.681,10,16380,,,,27.704,27.527,26.866,26.544,26.649,26.573,26.504,26.233,24.589,25.173,24.378,,,,,28.663,27.389,27.025,26.854,26.76,26.625,26.415,25.909,25.565,25.409,25.311,25.374,25.92,8.88664,9.26363,-0.04559,,,,A370clu,39.9583656,-1.5673293,,,,,,,,,,False
1381,0.0,0.0,0.0355,0.0635,0.0154,0.1899,153.998,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00170363,10,16380,,,,29.908,28.386,27.515,27.479,27.462,27.464,27.355,27.99,,,,,,32.152,30.607,29.257,28.294,27.856,27.554,27.471,27.442,27.398,27.539,28.313,28.711,29.121,29.493,32.697,9.41623,5.1786,-6.96509,,,,A370clu,39.9891978,-1.5739226,,,,,,,,,,False
1382,2.7889,1.1389,3.3117,1.5508,0.2169,3.0939,19.2685,33.0,1,0.15,,99.0,0.08,18.0925,33.0,0.3,0.000117834,,1000000000.0,4.79259,10,16380,,,,29.425,29.026,28.767,28.952,28.917,28.675,28.532,30.123,24.227,25.174,,,,29.641,29.174,29.112,29.107,29.135,28.812,28.692,28.696,28.54,28.653,28.566,28.619,28.966,29.144,28.886,8.79048,7.25646,-1.78274,,,,A370clu,39.9602146,-1.5638155,,,,,,,,,,False
1383,0.99971,0.8917,1.0552,1.0226,0.9506,1.1062,5.38017,30.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1481.5,10,16380,,,,24.594,24.078,23.019,22.505,22.716,22.061,22.087,21.481,20.848,21.099,22.026,22.245,,25.401,24.959,24.567,24.096,23.048,22.405,22.044,21.908,21.842,21.429,21.138,21.336,21.619,21.869,20.977,9.11881,10.13199,-0.02226,,,,A370clu,39.9540615,-1.5743344,[LRB2019] 9520,39.95401,-1.57446,G,1.0331,C,2019MNRAS.485.3738L,0.48866745157263114,SIMBAD,True
1384,3.3518,3.0529,3.4165,3.337,3.0599,3.426,28.6199,33.0,1,0.15,,99.0,2.98,29.9326,33.0,0.2,3.16386e-07,,1000000000.0,1382.89,10,16380,,,,25.709,24.654,24.301,24.082,37.7,23.927,37.112,24.058,22.852,22.696,23.31,23.16,,,,25.718,24.59,24.398,24.407,24.436,24.463,24.371,23.984,23.962,23.883,23.873,23.959,24.835,8.97077,8.13248,-1.46762,,,,A370clu,39.9928552,-1.5739703,,,,,,,,,,False
1385,0.5355,0.5148,0.5715,0.5145,0.4441,0.5595,88.3874,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,143.985,10,16380,,,,25.68,23.819,22.863,22.408,22.157,22.003,21.932,20.829,21.307,21.645,23.083,23.475,,27.593,26.546,25.393,23.905,22.837,22.406,22.155,21.969,21.806,21.388,21.614,21.871,22.199,22.428,21.286,9.54148,9.37023,-3.93621,,,,A370clu,39.9735666,-1.5743262,[LRB2019] 9705,39.97356,-1.574325,G,0.3726,C,2019MNRAS.485.3738L,0.024140710102074445,SIMBAD,False
1389,0.73403,0.5559,0.9384,0.7185,0.4495,0.9389,11.9841,2.0,0,0.0,1015000000.0,99.0,1.13,13.9508,33.0,0.3,0.000934612,,1000000000.0,328454000.0,10,16380,,,,27.494,26.442,25.618,25.334,25.169,25.108,25.109,25.334,23.862,24.36,,,,27.363,27.228,27.216,26.529,25.55,25.308,25.222,25.206,25.147,25.065,25.088,25.473,25.835,26.343,28.247,9.04848,8.25508,-1.59431,,,,A370clu,39.9647363,-1.574054,,,,,,,,,,False
1390,0.0,0.0,0.2193,0.1716,0.0458,0.4087,59.7549,1.0,0,0.0,1139000000.0,99.0,3.81,66.6715,33.0,0.0,3.33018e-15,,1000000000.0,1951860.0,10,16380,,,,29.115,27.811,27.581,27.539,27.513,27.41,27.334,27.345,,,,,,29.729,29.463,28.637,27.8,27.576,27.463,27.436,27.441,27.436,27.402,28.154,28.458,28.949,29.472,31.654,9.03426,6.05259,-3.8928,,,,A370clu,39.9577916,-1.5651097,,,,,,,,,,False
1391,2.7783,2.5352,2.9547,2.6644,2.0996,2.8898,4.96967,28.0,0,0.0,,99.0,1.44,6.65412,33.0,0.15,0.0358985,,1000000000.0,28.3257,10,16380,,,,27.716,27.41,27.559,27.579,27.57,27.822,26.784,27.13,26.043,27.039,,,,,29.241,27.675,27.471,27.574,27.628,27.517,27.185,26.892,26.789,26.696,26.77,26.767,27.066,27.524,8.73094,8.52989,-0.47948,,,,A370clu,39.960543,-1.5740923,[DSB2018] A370 11.2.1,39.960762,-1.574159,LeG,4.667,D,2017MNRAS.469.3946L,0.8238708188754238,SIMBAD,False
1394,0.0,0.0,0.0236,0.0546,0.0114,0.2419,68.1267,26.0,0,0.0,,99.0,0.39,72.5708,32.0,0.0,1.74359e-16,,1000000000.0,0.0180087,10,16380,,,,26.094,26.387,25.783,25.517,25.767,25.538,25.365,25.958,,24.834,24.805,,,27.206,27.06,26.308,25.965,25.83,25.713,25.711,25.697,25.671,25.788,26.607,26.995,27.008,25.66,29.206,8.83854,5.21639,-4.09911,,,,A370clu,39.9589581,-1.5659584,,,,,,,,,,False
1395,0.0,0.0,0.0105,0.0176,,0.0539,175.314,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000805308,10,16380,,,,27.62,26.858,26.273,26.131,26.06,26.05,25.922,25.859,,,,,,30.166,28.839,27.452,26.703,26.343,26.094,26.037,26.008,25.966,26.184,26.953,27.357,27.699,28.031,34.403,9.42636,4.43131,-7.62068,,,,A370clu,39.9807608,-1.5741554,,,,,,,,,,False
1396,0.0,0.0,0.0194,0.0233,,0.0533,28.5204,26.0,0,0.2,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00867366,10,16380,,,,25.337,25.411,25.31,24.793,24.444,24.461,24.525,24.458,26.077,25.068,26.671,,,27.237,26.802,25.77,25.264,25.0,24.758,24.66,24.602,24.545,24.68,25.429,25.831,25.549,24.468,30.761,9.12841,5.24688,-5.0805,,,,A370clu,39.9564398,-1.5742614,,,,,,,,,,False
1397,0.38322,0.364,0.3986,0.3831,0.361,0.4004,119.61,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,177.292,10,16380,,,,24.104,22.566,21.701,21.238,20.949,20.806,20.718,19.553,20.161,20.472,21.699,22.384,,26.388,25.363,24.229,22.592,21.678,21.251,20.95,20.769,20.612,20.209,20.634,20.912,21.274,21.004,20.151,9.55154,9.6666,-3.68448,,,,A370clu,39.9718281,-1.5747669,[LRB2019] 9753,39.971815,-1.5747844,G,0.3681,C,2019MNRAS.485.3738L,0.07868536017986144,SIMBAD,False
1398,1.1444,1.1291,1.3241,1.1965,0.9483,1.5158,4.1324,33.0,3,0.2,,99.0,0.66,6.76079,33.0,0.25,0.034034,,1000000000.0,232.175,10,16380,,,,24.948,24.852,24.476,24.124,24.237,24.139,24.005,23.971,23.094,23.64,,26.343,,25.15,24.91,24.938,24.822,24.56,24.216,24.201,24.051,23.949,23.941,23.864,24.082,24.485,24.574,23.951,8.72372,8.91972,-0.07076,,,,A370clu,39.9586961,-1.5658321,,,,,,,,,,False
1399,0.0,0.0,0.087,0.0912,0.0238,0.4737,8.6239,33.0,2,0.2,,99.0,0.56,10.4815,30.0,0.0,0.00529628,,1000000000.0,0.111683,10,16380,,,,27.01,26.636,26.563,26.692,26.7,26.569,26.263,27.146,26.222,,,27.28,,27.353,27.289,26.934,26.735,26.528,26.496,26.455,26.438,26.417,26.58,26.863,27.513,27.527,26.242,27.294,8.83492,5.71901,-3.56534,,,,A370clu,39.9861326,-1.5716164,,,,,,,,,,False
1400,0.0,0.0,0.034,0.0694,0.0171,0.1955,200.679,3.0,0,0.0,,99.0,0.53,205.868,30.0,0.0,1.9788899999999998e-45,,1000000000.0,0.00263679,10,16380,,,,29.029,28.542,27.758,27.764,27.802,27.592,27.425,27.249,,,,23.418,,31.974,30.501,29.163,28.236,27.851,27.586,27.506,27.485,27.452,27.595,28.357,28.717,29.107,29.456,31.945,9.25303,5.16756,-5.95092,,,,A370clu,39.9895924,-1.5742284,,,,,,,,,,False
1401,0.0,0.0,0.0385,0.0451,0.0117,0.1195,9.55745,4.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00781341,10,16380,,,,27.193,26.296,25.633,25.494,25.416,25.369,25.342,25.655,25.998,,,24.568,,30.022,28.51,27.148,26.222,25.79,25.491,25.414,25.383,25.338,25.494,26.27,26.677,27.077,27.447,31.231,9.46229,5.72467,-6.75837,,,,A370clu,39.9591995,-1.5744683,,,,,,,,,,False
1402,0.0,0.0,0.2943,0.3679,0.0921,1.2043,8.8223,24.0,0,0.0,,99.0,0.54,9.05971,27.0,0.0,0.0107822,,1000000000.0,0.11755,9,16376,,,,,28.756,28.452,27.929,27.909,27.894,27.725,27.867,,,,,,29.784,29.842,29.592,28.646,28.205,28.008,27.888,27.848,27.833,27.729,28.304,28.636,29.023,28.722,27.887,9.1296,6.49104,-4.17372,,,,A370clu,39.9715686,-1.564399,,,,,,,,,,False
1403,0.86157,0.6977,0.9908,0.8178,0.6677,0.9537,2.43911,2.0,0,0.0,640500000.0,99.0,0.12,5.535,33.0,0.4,0.0628189,,1000000000.0,421858000.0,10,16380,,,,26.044,25.806,25.063,24.947,24.837,24.835,24.741,24.859,24.67,24.6,26.516,,,26.029,25.963,25.999,25.823,25.027,24.912,24.871,24.872,24.836,24.759,24.77,25.189,25.504,26.007,27.986,8.82508,8.41652,-0.78621,,,,A370clu,39.954676,-1.5744923,[LRB2019] 9348,39.95468,-1.5745,G,0.7371,D,2021A&A...646A..83R,0.031234625821182423,SIMBAD,True
1404,1.4418,1.4288,1.4956,1.4331,1.2349,1.5412,36.9555,33.0,3,0.05,,99.0,2.01,42.3839,31.0,0.0,6.25815e-10,,1000000000.0,24.1078,10,16380,,,,26.071,26.602,26.781,26.799,26.67,26.793,25.682,26.482,24.828,28.525,,,,26.258,26.123,26.249,26.421,26.519,26.26,26.272,26.262,26.077,26.48,26.538,26.691,27.107,27.27,27.097,8.7235,4.70711,-4.40173,,,,A370clu,39.9880892,-1.5745092,,,,,,,,,,False
1405,0.66721,0.5502,0.812,0.5838,0.2235,0.7552,7.36255,1.0,0,0.0,1278000000.0,99.0,0.08,10.5869,9.0,0.0,0.0050245,,1000000000.0,311988000.0,10,16380,,,,27.537,26.013,25.12,24.835,24.652,24.559,24.584,24.89,24.319,24.408,,25.574,,27.574,27.385,27.153,25.98,25.117,24.869,24.78,24.712,24.66,24.605,24.789,25.142,25.507,26.031,27.989,9.104,8.31661,-1.77193,,,,A370clu,39.9740907,-1.5745817,,,,,,,,,,False
1407,0.0,0.0,0.0579,0.0329,,0.0686,70.3711,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00228594,10,16380,,,,29.58,26.336,25.452,25.05,24.802,24.721,24.623,24.578,28.838,,,26.518,,30.57,28.802,27.25,26.117,25.521,25.11,25.013,24.965,24.895,25.039,25.84,26.295,26.741,27.238,33.721,9.5979,6.27472,-7.80982,,,,A370clu,39.9573962,-1.5746187,,,,,,,,,,False
1409,0.35177,0.2547,0.5108,0.3535,0.2361,0.4794,1.40497,2.0,0,0.0,2200000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,249606000.0,10,16380,,,,27.51,25.855,24.995,24.658,24.467,24.403,24.368,24.07,24.477,25.103,,,,29.74,29.195,27.445,25.828,25.026,24.673,24.462,24.373,24.322,24.127,24.74,25.004,25.391,25.946,28.038,9.43261,8.22022,-3.88522,,,,A370clu,39.9635271,-1.574611,,,,,,,,,,False
1411,5.3461,0.5578,5.6913,1.3256,0.4203,5.5099,21.5182,33.0,3,0.3,,99.0,0.0,20.5796,9.0,0.0,3.39778e-05,,1000000000.0,38.6091,10,16380,,,,28.786,27.497,26.827,26.418,26.14,26.127,26.169,27.323,24.385,25.386,,,,28.665,28.151,28.003,27.838,27.36,26.772,26.657,26.381,26.166,26.34,26.115,26.23,26.585,26.657,26.42,8.91599,8.07033,-1.43371,,,,A370clu,39.9659277,-1.5745578,,,,,,,,,,False
1413,0.41805,0.4,0.4371,0.4228,0.403,0.4462,95.7883,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,199.085,10,16380,,,,24.652,22.762,21.787,21.302,20.984,20.836,20.735,19.658,20.253,20.574,23.194,22.002,,26.723,25.685,24.474,22.799,21.767,21.294,20.991,20.798,20.631,20.207,20.578,20.823,21.171,21.021,20.109,9.59766,9.89162,-4.03853,,,,A370clu,39.9704995,-1.5748841,[LRB2019] 9617,39.970497,-1.574878,G,0.3702,C,2019MNRAS.485.3738L,0.023731422581425306,SIMBAD,False
1415,0.16934,0.1381,0.1955,0.2611,0.1407,0.5257,7.93862,33.0,1,0.25,,99.0,0.54,7.44069,2.0,0.0,0.0242256,,1000000000.0,8.34224,10,16380,,,,25.177,24.701,24.386,24.351,24.28,24.258,24.248,23.983,24.188,25.126,,,,25.434,25.363,25.178,24.685,24.388,24.377,24.265,24.229,24.201,24.143,24.799,24.674,25.283,24.588,23.686,8.73293,8.13795,-0.86678,,,,A370clu,39.9818776,-1.5746899,[LRB2019] 9336,39.98188,-1.57469,G,0.3923,C,2019MNRAS.485.3738L,0.008644236694855,SIMBAD,False
1416,0.0,0.0,0.2306,0.1468,0.0282,0.8201,98.9516,33.0,0,0.0,,99.0,0.4,99.8725,33.0,0.0,2.0557e-22,,1000000000.0,0.0336791,10,16380,,,,28.744,29.116,27.973,27.529,27.394,27.444,27.572,,,,24.239,23.887,,28.119,28.312,28.246,28.254,28.161,28.527,28.565,28.6,28.629,28.832,29.268,29.873,30.024,28.824,29.006,8.79947,4.77321,-4.51825,,,,A370clu,39.9628465,-1.5645045,,,,,,,,,,False
1417,0.4141,0.3941,0.5054,0.4617,0.4119,0.505,89.4582,25.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,113.493,10,16380,,,,25.612,23.68,22.708,22.248,21.972,21.812,21.722,20.618,21.16,21.468,22.582,23.33,,27.576,26.53,25.352,23.752,22.704,22.238,21.969,21.775,21.611,21.19,21.502,21.737,22.084,22.07,21.078,9.55776,9.47652,-4.04022,,,,A370clu,39.9748018,-1.5749198,[LRB2019] 9510,39.974799,-1.5749206,G,0.3833,C,2019MNRAS.485.3738L,0.010479697008940645,SIMBAD,False
1418,0.0,0.0,0.1342,0.1373,0.03,0.5194,108.911,33.0,0,0.0,,99.0,0.54,109.355,33.0,0.0,1.7943200000000002e-24,,1000000000.0,0.0260556,10,16380,,,,28.753,29.079,27.983,27.601,28.281,27.911,27.778,,,,,,,28.252,28.445,28.361,28.381,28.275,28.652,28.692,28.728,28.756,28.97,29.392,30.01,30.141,28.918,29.213,8.87158,5.07499,-4.53611,,,,A370clu,39.9849833,-1.5645118,,,,,,,,,,False
1419,0.37514,0.3117,0.3859,0.3497,0.2281,0.4379,6.80604,33.0,1,0.3,,99.0,0.08,11.5844,33.0,0.4,0.00305128,,1000000000.0,29.2509,10,16380,,,,24.935,24.262,23.941,23.827,23.759,23.666,23.635,23.363,23.58,24.234,24.278,24.078,,25.224,25.088,24.949,24.27,23.917,23.871,23.718,23.649,23.606,23.471,24.053,23.86,24.542,24.08,22.861,8.86908,8.36694,-0.93517,,,,A370clu,39.9885866,-1.5747082,[LRB2019] 9141,39.98858,-1.57471,G,0.3644,C,2019MNRAS.485.3738L,0.02461913232936174,SIMBAD,False
1420,0.0,0.0,0.0245,0.0508,0.0117,0.1752,92.7978,3.0,0,0.0,,99.0,0.54,98.2294,29.0,0.0,4.67462e-22,,1000000000.0,0.00146293,10,16380,,,,29.141,28.643,27.759,27.692,27.293,27.364,27.18,,,,26.261,,,31.743,30.318,28.956,28.104,27.731,27.47,27.401,27.377,27.342,27.513,28.277,28.654,29.026,29.37,32.992,9.35322,4.91395,-6.78384,,,,A370clu,39.9796917,-1.5746627,,,,,,,,,,False
1421,0.33071,0.2623,0.4092,0.3189,0.2461,0.4001,3.77615,2.0,0,0.0,1800000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,303082000.0,10,16380,,,,26.955,24.932,24.292,24.0,23.878,23.818,23.778,23.492,23.969,24.433,,23.95,,28.065,27.789,26.485,24.979,24.308,24.021,23.848,23.782,23.746,23.557,24.169,24.445,24.839,25.388,27.475,9.32054,8.24521,-2.98153,,,,A370clu,39.9587754,-1.5748842,[LRB2019] 9154,39.95877,-1.57489,G,0.3691,C,2019MNRAS.485.3738L,0.028523718997767095,SIMBAD,False
1423,0.44627,0.4083,0.4631,0.4631,0.3962,0.557,11.8327,26.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,43.4825,10,16380,,,,26.344,24.752,23.745,23.429,23.153,23.027,22.956,22.33,22.55,23.092,23.6,,,28.487,27.452,26.325,24.805,23.826,23.391,23.167,22.981,22.825,22.428,22.74,22.981,23.333,23.319,22.327,9.51341,8.90911,-4.03774,,,,A370clu,39.9831442,-1.5749372,[LRB2019] 9229,39.98314,-1.5749300000000002,G,0.368051,D,2021A&A...646A..83R,0.03000480140614851,SIMBAD,False
1424,0.3747,0.3619,0.3815,0.3636,0.3249,0.381,32.1882,32.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,136.5,10,16380,,,,23.339,22.593,22.218,22.067,21.977,21.913,21.871,21.362,21.766,22.149,24.892,23.679,,23.779,23.621,23.421,22.603,22.202,22.108,21.938,21.862,21.815,21.661,22.213,22.024,22.7,22.261,21.032,8.9442,9.05702,-0.38751,,,,A370clu,39.9875681,-1.575067,[LRB2019] 9326,39.98756000000001,-1.57506,G,0.2558,C,2019MNRAS.485.3738L,0.03853184632570178,SIMBAD,False
1425,0.0,0.0,0.0539,0.1131,0.0244,0.3602,37.6893,33.0,0,0.0,,99.0,0.53,38.8598,33.0,0.0,3.64502e-09,,1000000000.0,0.058218,9,16376,,,,,27.614,26.499,26.694,26.583,26.847,26.878,,,,,,,26.869,27.061,26.936,26.988,26.877,27.246,27.292,27.326,27.351,27.6,28.003,28.639,28.703,27.436,28.12,8.8254,5.30069,-4.08265,,,,A370clu,39.9681208,-1.56481,,,,,,,,,,False
1426,0.38066,0.3563,0.3956,0.3866,0.3541,0.4141,94.5921,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,320.757,10,16380,,,,23.773,21.907,21.007,20.552,20.27,20.116,20.015,18.944,19.536,19.801,20.785,21.168,,25.936,24.905,23.709,21.993,21.018,20.555,20.265,20.076,19.913,19.493,19.908,20.169,20.526,20.286,19.417,9.54755,10.02323,-3.29722,,,,A370clu,39.9649743,-1.5756056,BOW ACO  370 CC124,39.9649277,-1.5756163,GiC,0.3661,C,2019MNRAS.485.3738L,0.1720637397341982,SIMBAD,False
1427,0.40056,0.3854,0.414,0.3997,0.3832,0.4167,97.316,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,302.876,10,16380,,,,24.001,22.117,21.162,20.703,20.396,20.239,20.125,19.042,19.606,19.823,20.994,21.433,,26.089,25.057,23.855,22.149,21.157,20.69,20.398,20.208,20.044,19.622,20.023,20.279,20.632,20.423,19.54,9.5748,10.06131,-3.59796,,,,A370clu,39.9653382,-1.5760163,[LRB2019] 9084,39.965344,-1.5760183,G,0.3711,C,2019MNRAS.485.3738L,0.022079053822268956,SIMBAD,False
1428,0.0,0.0,0.0606,0.1355,0.0308,0.4997,121.186,27.0,0,0.0,,99.0,0.54,122.206,31.0,0.0,2.90614e-27,,1000000000.0,0.0155654,10,16380,,,,30.122,29.364,28.562,28.347,27.903,28.221,28.003,,,,,,,29.554,29.523,28.957,28.523,28.363,28.367,28.384,28.409,28.423,28.506,29.16,29.642,29.832,28.839,29.063,9.04045,5.34895,-4.99695,,,,A370clu,39.9658127,-1.5646671,,,,,,,,,,False
1429,5.347,5.1254,5.7538,1.7813,0.2564,5.6158,23.4884,2.0,0,0.0,640500000.0,99.0,0.0,17.5342,5.0,0.0,0.000155777,,1000000000.0,338293000.0,10,16380,,,,29.403,27.396,26.852,26.368,26.196,26.332,26.208,29.021,24.981,26.301,,25.536,,28.706,28.038,27.883,27.831,27.807,27.245,26.823,26.792,26.804,26.726,26.606,26.539,26.696,27.226,29.084,8.92203,7.51222,-1.97542,,,,A370clu,39.9741706,-1.5748366,,,,,,,,,,False
1430,2.9103,1.8681,3.383,3.6442,1.112,5.9633,5.19107,33.0,1,0.2,,99.0,5.24,4.22173,26.0,0.0,0.121133,,1000000000.0,154.088,10,16380,,,,29.623,27.755,27.425,27.051,27.169,27.653,26.863,27.377,25.36,25.9,,,,,,29.882,27.83,27.43,27.35,27.334,27.327,27.329,26.795,26.656,26.522,26.479,26.482,27.553,8.88931,8.75825,-0.61764,,,,A370clu,39.9576631,-1.5645691,,,,,,,,,,False
1431,0.0,0.0,0.0161,0.0384,,0.1083,34.7351,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.0101367,10,16380,,,,26.494,26.31,25.57,25.259,25.165,25.088,25.06,25.336,,,,24.35,,27.528,27.268,26.397,25.941,25.713,25.557,25.533,25.507,25.469,25.606,26.395,26.789,26.722,25.437,29.795,9.27761,5.30142,-5.83124,,,,A370clu,39.9515153,-1.574919,,,,,,,,,,False
1432,0.0,0.0,0.2127,0.1291,0.0311,0.3286,58.9912,1.0,0,0.0,640500000.0,99.0,1.17,65.2147,33.0,0.0,6.89929e-15,,1000000000.0,763346.0,10,16380,,,,28.75,27.67,27.037,27.02,27.199,27.079,27.286,28.097,,,,,,28.619,28.555,27.936,27.545,27.43,27.46,27.479,27.504,27.516,27.563,28.347,28.699,29.204,29.721,31.938,8.90886,5.54789,-4.04956,,,,A370clu,39.9688374,-1.5647026,,,,,,,,,,False
1433,0.39807,0.3047,0.5028,0.3568,0.2492,0.4599,2.65979,2.0,0,0.0,1434000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,267414000.0,10,16380,,,,26.673,25.048,24.384,24.198,24.058,23.959,23.923,23.762,23.915,24.104,25.901,,,27.319,27.239,26.412,25.036,24.422,24.181,24.027,23.958,23.922,23.758,24.243,24.559,24.898,25.451,27.491,9.21203,8.19795,-2.39656,,,,A370clu,39.9516044,-1.575162,,,,,,,,,,False
1434,0.20641,0.0,0.4574,0.1887,0.0428,0.7155,210.216,33.0,0,0.0,,99.0,0.53,211.043,33.0,0.0,1.48798e-46,,1000000000.0,0.0278793,9,16316,,,,31.788,28.806,27.355,35.766,,26.805,26.703,28.372,,,,24.904,,28.822,29.014,29.011,28.968,28.904,29.257,29.286,29.324,29.355,29.515,30.164,30.499,30.773,29.726,29.491,8.82146,4.99708,-4.38907,,,,A370clu,39.9906602,-1.5647498,,,,,,,,,,False
