IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
826,1.4442,0.0,3.5235,3.2237,0.987,6.8164,1.09548,33.0,3,0.2,,99.0,2.59,0.572022,1.0,0.0,0.751254,,1000000000.0,29.6849,7,4064,,,,,,,29.474,29.116,29.203,28.533,,,27.362,,,,,,30.288,29.181,29.049,29.01,28.901,28.779,28.614,28.141,28.175,28.074,28.034,28.122,28.838,8.99951,7.90915,-2.08752,,,,A370clu,40.0559362,-1.6143186
827,0.44651,0.4269,0.4529,0.4613,0.4125,0.6072,11.2488,32.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,429.338,10,4092,,,,23.377,22.677,21.997,21.701,21.566,21.458,21.359,21.027,21.353,21.736,,,,24.068,23.791,23.48,22.674,22.111,21.693,21.55,21.422,21.326,21.105,21.451,21.332,21.905,21.741,20.4,9.03668,9.56251,-0.30669,,,,A370clu,40.0612028,-1.6222586
828,0.96588,0.0,3.7712,2.5451,0.581,4.6847,1.86743,33.0,1,0.15,,99.0,1.73,1.46739,33.0,0.15,0.480132,,1000000000.0,6.51456,10,4092,,,,29.868,30.035,29.555,29.543,29.023,29.254,29.452,27.6,,,,,,,31.364,29.99,29.749,29.729,29.773,29.605,29.469,29.406,29.347,29.215,29.205,29.196,29.565,29.382,8.89901,7.44141,-1.93498,,,,A370clu,40.0497048,-1.6139457
829,0.84585,0.0,1.4184,3.9795,0.7477,5.9074,4.26465,33.0,1,0.4,,99.0,5.23,2.66879,33.0,0.15,0.263318,,1000000000.0,108.231,10,4092,,,,31.712,31.525,29.665,29.517,29.355,29.266,29.23,,,,,,,,,35.143,31.018,29.978,29.623,29.439,29.326,29.221,28.438,27.673,27.535,27.333,27.17,28.161,9.05622,7.38763,-2.69056,,,,A370clu,40.0568794,-1.6218687
831,1.5667,1.3822,1.5787,1.5864,1.3439,1.8454,1.668,31.0,1,0.15,,99.0,1.87,0.889197,33.0,0.2,0.641082,,1000000000.0,337.138,10,4092,,,,24.797,24.786,24.62,24.246,24.047,24.015,23.933,23.878,23.855,23.792,,,,25.564,25.001,24.84,24.781,24.73,24.209,24.012,23.984,23.975,23.821,23.718,23.709,24.009,24.332,24.201,8.71519,9.22378,0.24758,,,,A370clu,40.0697097,-1.6219779
832,3.9679,0.0,5.3566,2.9484,0.6876,5.6579,0.368599,33.0,1,0.25,,99.0,0.42,0.0669527,33.0,0.4,0.967078,,1000000000.0,42.7497,9,4088,,,,,29.342,28.63,28.46,28.531,28.349,28.312,27.874,28.204,29.629,,,,,35.116,30.012,29.05,28.832,28.731,28.682,28.508,28.283,28.027,27.69,27.589,27.516,27.671,28.019,8.94632,7.86877,-1.75031,,,,A370clu,40.0539107,-1.6139938
833,0.68549,0.0,1.2886,0.9603,0.2119,3.1105,0.502303,33.0,3,0.15,,99.0,0.17,0.173174,33.0,0.25,0.917056,,1000000000.0,3.59645,10,4092,,,,28.828,28.452,27.873,27.995,27.79,28.072,27.97,28.01,,,,,,28.455,28.413,28.558,28.468,28.124,28.032,27.91,27.909,27.991,27.892,27.961,28.314,28.559,28.817,27.54,8.83571,7.00039,-2.26444,,,,A370clu,40.0688295,-1.6218966
834,1.2779,0.927,2.025,1.3749,0.6251,2.0325,1.4729,30.0,0,0.0,,99.0,1.59,1.63497,29.0,0.0,0.44154,,1000000000.0,3.28236,10,4092,,,,28.075,28.758,28.343,27.955,27.754,27.762,27.84,28.247,,,,,,28.316,28.214,28.329,28.468,28.44,27.925,27.929,27.889,27.83,27.964,28.065,28.195,28.614,28.912,28.925,8.75847,7.56493,-1.49625,,,,A370clu,40.0544724,-1.6214097
835,0.78905,0.5262,1.0235,0.6763,0.4069,0.9317,1.33728,1.0,0,0.0,1609000000.0,99.0,0.0,2.88161,18.0,0.4,0.236737,,1000000000.0,289050000.0,10,4092,,,,28.209,27.385,26.05,25.617,25.435,25.312,25.247,25.313,25.785,25.813,,,,29.242,28.886,28.58,27.172,26.008,25.615,25.456,25.368,25.289,25.18,25.231,25.596,25.963,26.478,28.383,9.27132,8.27717,-2.68931,,,,A370clu,40.0445189,-1.6220057
836,0.39594,0.0,4.0579,2.1584,0.4315,4.4401,0.693734,33.0,1,0.25,,99.0,0.04,0.0870707,1.0,0.0,0.957399,,1000000000.0,14.4897,10,4092,,,,29.989,29.252,28.963,28.689,28.959,28.537,28.659,28.825,,,,,,33.421,30.518,29.713,29.48,29.342,29.197,28.878,28.693,28.606,28.262,28.189,28.119,28.166,28.59,27.837,8.90351,7.52626,-1.917,,,,A370clu,40.0645344,-1.6140892
837,1.0028,0.6822,1.1916,0.901,0.4928,1.1643,0.428251,23.0,0,0.0,,99.0,0.13,2.49879,29.0,0.5,0.286679,,1000000000.0,11.494,10,4092,,,,26.745,26.565,25.617,25.117,24.909,24.854,24.834,24.572,24.705,25.149,,,,26.854,26.851,26.862,26.616,25.623,25.158,24.951,24.86,24.796,24.553,24.425,24.827,25.135,25.603,24.148,9.04681,8.68629,-1.12839,,,,A370clu,40.0566227,-1.6220601
838,2.776,1.1336,2.967,1.1985,0.0896,2.6025,2.89361,33.0,0,0.0,,99.0,0.0,2.49723,33.0,0.05,0.286901,,1000000000.0,4.25692,10,4092,,,,27.341,27.38,27.37,28.015,27.969,27.716,27.492,31.753,,,,,,27.101,27.2,27.351,27.591,27.68,27.567,27.738,27.584,27.496,27.891,28.038,28.327,28.796,28.916,28.293,8.76881,5.1283,-4.02321,,,,A370clu,40.0509213,-1.6220243
839,2.1176,0.4785,2.6943,1.6313,0.3652,2.5114,0.503141,31.0,0,0.0,,99.0,1.59,0.496651,31.0,0.0,0.780106,,1000000000.0,6.42168,10,4092,,,,27.595,27.942,28.208,27.633,28.293,27.545,27.903,27.47,,27.738,,,,27.897,27.66,27.715,27.874,28.054,27.772,27.66,27.702,27.761,27.804,27.895,27.938,28.271,28.665,28.459,8.76532,7.66621,-1.39615,,,,A370clu,40.0425816,-1.6141524
840,1.9939,1.1336,2.8163,1.7262,0.3543,2.5808,0.932484,30.0,0,0.0,,99.0,1.56,0.476792,33.0,0.1,0.787891,,1000000000.0,5.33076,10,4092,,,,28.286,28.293,28.607,28.462,28.136,27.921,27.875,28.459,,,,,,28.7,28.262,28.222,28.349,28.474,28.14,27.888,27.902,27.941,27.937,28.009,28.017,28.284,28.722,28.294,8.76244,7.68611,-1.37356,,,,A370clu,40.0415881,-1.6220242
841,1.4111,1.1226,2.2815,1.6132,0.6364,2.2257,0.653554,32.0,3,0.05,,99.0,1.89,0.195754,32.0,0.05,0.906761,,1000000000.0,16.3492,10,4092,,,,27.044,27.239,27.273,27.158,26.979,26.957,26.923,27.22,,,,,,27.364,27.046,27.056,27.195,27.301,27.017,26.913,26.94,26.989,26.992,27.008,27.059,27.404,27.648,27.293,8.78089,5.12652,-4.05726,,,,A370clu,40.0453229,-1.6220492
842,1.9787,1.3487,2.0228,1.6902,0.8651,2.106,6.08628,33.0,0,0.0,,99.0,1.56,4.68593,33.0,0.0,0.0960423,,1000000000.0,11.8696,10,4092,,,,26.746,27.23,27.297,27.545,27.196,27.144,27.208,,28.365,26.995,,,,26.971,26.714,26.812,27.014,27.285,27.248,27.19,27.259,27.36,27.475,27.578,27.647,27.989,28.304,27.75,8.73519,4.39226,-4.69392,,,,A370clu,40.0631107,-1.6220802
843,1.9859,0.0,3.1068,1.6762,0.3309,3.1208,0.288077,31.0,1,0.05,,99.0,1.41,0.157758,33.0,0.05,0.924152,,1000000000.0,6.27588,10,4092,,,,28.245,28.321,28.497,28.583,27.999,28.115,27.985,28.496,,26.191,,,,28.785,28.351,28.291,28.373,28.477,28.164,27.979,27.996,28.038,28.018,28.038,28.049,28.342,28.739,28.408,8.83472,7.6223,-1.69235,,,,A370clu,40.045685,-1.6142556
844,0.093962,0.0,1.0443,0.7925,0.1418,2.6629,0.870064,31.0,3,0.05,,99.0,0.59,0.572958,30.0,0.0,0.750903,,1000000000.0,1.50166,10,4092,,,,28.465,28.244,27.918,28.183,28.038,28.117,27.924,28.676,,,,,,28.244,28.305,28.41,28.379,27.96,27.933,27.924,27.985,27.962,27.989,28.198,28.623,28.734,29.259,28.035,8.7955,6.45983,-2.75235,,,,A370clu,40.0516838,-1.6221143
845,0.067999,0.0,0.0824,1.782,0.0926,2.7583,5.36023,33.0,0,0.0,,99.0,2.73,4.37633,33.0,0.0,0.112122,,1000000000.0,6.99077,10,4092,,,,27.468,27.336,27.556,28.02,28.352,28.189,28.16,28.835,28.961,27.391,,,,27.913,27.418,27.469,27.666,27.932,27.943,27.848,27.921,28.022,28.143,28.247,28.302,28.607,29.003,28.229,8.72799,4.49905,-4.53414,,,,A370clu,40.0707499,-1.6221019
847,1.108,0.7251,1.1454,1.0185,0.4924,1.6884,1.40906,31.0,1,0.1,,99.0,1.59,1.72625,33.0,0.2,0.421843,,1000000000.0,11.0472,10,4092,,,,27.098,27.201,26.858,26.376,26.382,26.376,26.561,26.043,26.128,25.961,,,,27.165,27.147,27.142,27.18,26.733,26.525,26.368,26.378,26.515,26.429,26.475,26.786,27.164,27.408,26.515,8.73973,7.89223,-1.12752,,,,A370clu,40.0480609,-1.6221877
848,2.4846,0.0,3.6422,2.4998,0.6052,4.6914,0.547315,33.0,3,0.15,,99.0,2.16,0.592315,33.0,0.1,0.74367,,1000000000.0,15.1308,10,4092,,,,28.843,28.762,29.261,28.507,28.482,28.676,28.504,27.384,,,,,,42.214,30.214,29.004,28.813,28.914,28.826,28.642,28.499,28.448,28.047,28.261,28.253,28.25,28.636,28.355,8.89594,7.84364,-1.57044,,,,A370clu,40.0516348,-1.6143757
849,3.4636,0.2069,3.6488,0.4675,0.1774,3.4648,3.15473,30.0,0,0.0,,99.0,0.3,1.11259,1.0,0.0,0.573328,,1000000000.0,1.02045,10,4092,,,,27.862,26.814,26.701,26.858,26.931,26.911,26.98,27.064,,,,,,27.272,27.373,27.471,27.062,26.865,26.817,26.918,26.912,26.929,27.013,27.566,27.735,28.16,28.181,26.971,8.79428,6.40567,-2.75597,,,,A370clu,40.0656113,-1.6221969
851,2.2931,1.1364,2.7259,1.9058,0.3065,2.5349,1.13353,32.0,0,0.0,,99.0,1.55,1.01331,33.0,0.0,0.602509,,1000000000.0,15.3672,10,4092,,,,26.868,27.043,27.137,27.512,27.266,27.191,27.052,27.505,,,,,,28.069,26.966,26.911,27.074,27.29,27.255,27.087,27.056,27.077,27.255,27.332,27.366,27.601,28.135,27.218,8.74549,4.70479,-4.40762,,,,A370clu,40.0674095,-1.622217
852,1.5567,0.0,2.9761,2.0355,0.5452,5.2312,0.546577,29.0,0,0.0,,99.0,1.86,0.477335,29.0,0.0,0.787677,,1000000000.0,2.48875,10,4092,,,,29.383,29.661,30.041,29.389,28.891,28.848,28.993,,,,,,,31.498,29.694,29.491,29.585,29.714,29.562,29.121,28.997,28.975,28.93,28.989,29.013,29.115,29.616,29.185,8.89832,7.42916,-2.05629,,,,A370clu,40.0486302,-1.6143084
853,2.7841,2.7517,2.9408,2.8081,2.646,2.9294,0.585872,33.0,1,0.3,,99.0,2.47,7.17283,32.0,0.25,0.0276975,,1000000000.0,2136.93,10,4092,,,,26.035,25.168,24.875,24.79,24.633,24.307,24.025,23.948,23.798,23.795,,,,,29.198,26.038,25.18,24.914,24.75,24.663,24.322,24.048,23.872,23.434,23.318,23.219,23.411,23.595,8.88717,9.84114,0.47574,,,,A370clu,40.0632059,-1.6223783
854,3.1658,3.0626,3.2383,3.1441,3.0649,3.2226,0.78609,2.0,0,0.0,508800000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,8941720000.0,10,4092,,,,25.627,24.961,24.834,24.969,24.92,24.777,24.621,24.163,24.735,24.462,,,,31.846,30.192,25.671,24.987,24.874,24.945,24.91,24.829,24.593,24.128,24.057,23.989,23.987,24.024,25.833,8.70828,9.66079,0.70614,,,,A370clu,40.0501221,-1.6223265
855,1.4194,1.2921,1.5745,1.4058,1.2719,1.54,0.540262,30.0,3,0.2,,99.0,1.83,3.68644,32.0,0.3,0.158307,,1000000000.0,441.87,10,4092,,,,24.955,24.918,24.456,23.758,23.546,23.42,23.302,23.113,23.012,22.988,,,,25.661,25.11,24.976,24.899,24.485,23.719,23.546,23.413,23.3,23.15,23.003,23.034,23.376,23.629,23.654,8.94089,9.59382,0.07203,,,,A370clu,40.058749,-1.6223944
856,1.1299,1.1253,1.1345,1.1336,0.1101,1.5503,2.47994,33.0,3,0.25,,99.0,0.0,3.31346,21.0,0.05,0.190762,,1000000000.0,62.8222,10,4092,,,,26.731,26.463,26.167,25.64,25.312,25.321,25.316,25.559,25.522,25.579,,,,26.925,26.689,26.743,26.471,26.007,25.629,25.408,25.295,25.353,25.321,25.208,25.444,25.824,25.898,25.109,8.8415,8.62912,-0.5963,,,,A370clu,40.0708265,-1.622317
857,4.1097,3.074,4.831,3.7032,1.5988,5.3452,0.253897,2.0,0,0.0,1278000000.0,99.0,3.56,0.25514,22.0,0.05,0.880232,,1000000000.0,3321800000.0,9,4088,,,,,29.336,28.741,28.538,28.413,28.513,28.159,26.573,,,,,,38.232,37.36,31.271,29.32,29.005,28.838,28.695,28.38,28.104,26.67,26.138,25.954,25.875,25.744,27.243,9.03164,8.70013,-1.0329,,,,A370clu,40.0458344,-1.6157277
858,0.8309,0.0,2.7664,1.0649,0.1518,2.5728,0.412453,33.0,0,0.0,,99.0,1.74,0.445511,33.0,0.05,0.80031,,1000000000.0,0.987641,10,4092,,,,28.848,28.914,29.03,28.824,28.577,28.929,29.167,28.713,,,,,,28.409,28.571,28.72,28.979,28.925,28.916,28.819,28.887,29.191,29.24,29.417,29.772,30.21,30.307,29.354,8.77554,5.26712,-3.9592,,,,A370clu,40.0404293,-1.6222629
859,1.1296,1.0014,1.8684,1.0662,0.2088,1.668,1.11059,31.0,3,0.15,,99.0,1.47,0.821546,2.0,0.0,0.663137,,1000000000.0,38.6092,10,4092,,,,26.462,26.219,26.07,25.532,25.371,25.362,25.364,25.413,25.638,25.581,,,,26.517,26.39,26.462,26.304,25.85,25.532,25.415,25.383,25.407,25.257,25.236,25.504,25.89,26.114,25.366,8.7858,8.50324,-0.58378,,,,A370clu,40.0597112,-1.6224653
860,0.5514,0.0941,0.6611,0.5211,0.1669,0.6311,1.18569,26.0,0,0.1,,99.0,0.13,0.832856,30.0,0.4,0.659398,,1000000000.0,52.5988,10,4092,,,,24.216,23.527,22.861,22.647,22.545,22.476,22.409,22.262,22.688,23.11,,,,24.71,24.521,24.286,23.472,22.855,22.65,22.545,22.466,22.407,22.304,22.646,22.96,23.322,23.595,22.43,8.97723,9.18089,-0.44693,,,,A370clu,40.059807,-1.6229853
861,0.12006,0.0,1.1553,0.5758,0.2006,1.138,0.147303,28.0,1,0.25,,99.0,0.52,0.0709201,29.0,0.3,0.965161,,1000000000.0,12.1898,10,4092,,,,27.229,26.402,25.77,25.328,25.139,25.032,24.948,24.8,23.545,23.666,,,,27.669,27.466,27.248,26.407,25.656,25.311,25.162,25.046,24.953,24.838,25.0,25.308,25.5,25.907,24.659,9.25499,8.08719,-2.90024,,,,A370clu,40.0450258,-1.6162474
862,0.0,0.0,0.0772,1.706,0.0367,2.5723,19.7295,33.0,0,0.0,,99.0,2.55,19.1776,33.0,0.0,6.84915e-05,,1000000000.0,13.443,10,4092,,,,26.564,26.733,26.975,27.394,27.418,27.513,27.393,,28.971,,,,,26.903,26.607,26.696,26.896,27.166,27.142,27.072,27.143,27.245,27.361,27.464,27.53,27.863,28.191,27.586,8.71408,4.07271,-4.88917,,,,A370clu,40.0737586,-1.6223215
863,0.0,0.0,0.1228,0.7189,0.2215,1.3736,1.87005,28.0,1,0.25,,99.0,1.28,1.26534,32.0,0.3,0.531172,,1000000000.0,15.6859,10,4092,,,,27.506,26.874,26.185,25.713,25.434,25.259,25.115,25.39,,24.721,,,,27.967,27.754,27.555,26.91,25.983,25.613,25.423,25.342,25.232,25.082,25.085,25.424,25.589,26.1,24.832,9.18015,8.31679,-2.24842,,,,A370clu,40.0436118,-1.615718
864,2.8978,2.5419,3.1686,1.3628,0.1075,2.8508,4.2664,33.0,0,0.0,,99.0,0.32,1.16061,33.0,0.0,0.559729,,1000000000.0,4.66682,10,4092,,,,27.685,27.428,27.431,28.158,28.034,27.898,27.754,28.552,,28.813,,,,27.276,27.287,27.465,27.691,27.902,27.727,27.823,27.812,27.774,28.044,28.172,28.381,28.829,28.981,28.793,8.75183,4.97645,-4.11172,,,,A370clu,40.0443351,-1.6223511
865,1.1325,0.5081,1.6891,0.8611,0.1757,1.7691,2.64531,29.0,0,0.0,,99.0,0.81,2.5421,29.0,0.0,0.280537,,1000000000.0,1.89841,10,4092,,,,28.135,28.224,27.843,27.236,27.348,27.484,27.407,32.245,,,,,,28.003,28.073,28.183,28.183,27.551,27.5,27.451,27.446,27.461,27.5,27.646,28.055,28.25,28.802,27.552,8.81008,7.36546,-1.79838,,,,A370clu,40.0555189,-1.6223778
866,1.4116,0.0,3.1358,1.5518,0.2644,3.0645,1.44923,33.0,1,0.05,,99.0,0.0,1.43315,33.0,0.15,0.488422,,1000000000.0,3.33692,9,4076,,,,28.69,28.591,,29.001,28.456,28.267,28.405,,24.404,24.902,,,,28.673,28.432,28.535,28.675,28.843,28.635,28.563,28.62,28.429,28.805,28.848,28.942,29.322,29.535,29.279,8.83052,7.3009,-2.0654,,,,A370clu,40.0691583,-1.6144942
867,0.704,0.0,1.2444,0.7216,0.1655,2.1162,0.0993966,33.0,3,0.2,,99.0,0.09,0.324823,31.0,0.25,0.850091,,1000000000.0,2.84559,10,4092,,,,28.523,28.27,27.88,27.736,27.548,27.818,27.658,27.654,,30.347,,,,28.569,28.605,28.526,28.283,27.887,27.68,27.609,27.729,27.668,27.581,27.777,28.174,28.063,28.7,27.156,8.80747,7.04915,-2.09722,,,,A370clu,40.0669889,-1.6224158
868,1.8792,1.7705,2.0246,1.8599,1.697,1.9816,0.364363,31.0,1,0.2,,99.0,1.57,2.69245,33.0,0.3,0.260221,,1000000000.0,520.201,10,4092,,,,25.283,25.048,24.975,24.579,24.163,24.058,24.01,23.832,24.048,23.986,,,,27.026,25.716,25.234,25.07,24.955,24.543,24.157,24.069,24.029,23.852,23.636,23.567,23.721,24.157,23.52,8.83537,9.46013,0.2204,,,,A370clu,40.0413455,-1.6225251
869,1.4463,0.0,4.6583,3.0116,0.7956,5.7146,0.423872,33.0,3,0.3,,99.0,1.12,0.27353,33.0,0.3,0.872175,,1000000000.0,36.9826,9,4088,,,,,29.843,29.927,28.963,28.877,28.962,28.847,27.946,27.427,26.438,,,,,37.672,30.962,29.792,29.682,29.381,29.217,29.037,28.801,28.411,28.008,27.867,27.768,27.874,28.266,8.97727,7.70344,-1.89133,,,,A370clu,40.0483465,-1.6145595
870,1.0514,0.9592,1.1198,1.0503,0.9726,1.1109,1.01628,31.0,1,0.4,,99.0,-99.9,1000000000.0,,,,,1000000000.0,951.815,10,4092,,,,24.875,24.571,23.671,23.064,22.775,22.656,22.612,22.165,22.003,22.276,,,,25.775,25.333,24.952,24.544,23.685,23.092,22.774,22.644,22.584,22.179,21.903,22.099,22.396,22.609,21.803,9.05248,9.78659,-0.10435,,,,A370clu,40.0478675,-1.6225367
871,2.4882,0.0,3.1226,1.636,0.2299,3.1396,0.657195,33.0,0,0.0,,99.0,1.76,0.62281,33.0,0.0,0.732417,,1000000000.0,2.38696,10,4092,,,,28.454,28.66,28.772,29.071,28.792,28.766,29.147,28.072,27.224,27.057,,,,28.558,28.362,28.503,28.71,28.985,28.864,28.791,28.872,29.048,29.161,29.263,29.346,29.708,29.992,29.569,8.80507,6.76657,-2.58357,,,,A370clu,40.0452334,-1.614195
872,1.5658,1.2722,1.7715,1.5306,1.2719,1.8254,0.348786,32.0,3,0.25,,99.0,1.87,0.64658,33.0,0.3,0.723764,,1000000000.0,149.757,10,4092,,,,26.422,26.518,26.119,25.56,25.284,25.226,25.086,24.981,24.645,24.554,,,,27.461,26.732,26.499,26.459,26.119,25.527,25.316,25.253,25.083,24.952,24.719,24.721,25.03,25.164,24.924,8.87961,8.88652,-0.46372,,,,A370clu,40.0602987,-1.6224864
873,1.1543,0.0897,2.604,1.4597,0.4006,2.8961,0.793354,33.0,3,0.15,,99.0,1.53,0.759424,33.0,0.15,0.684058,,1000000000.0,10.2861,10,4092,,,,27.828,28.499,27.852,27.737,28.07,27.483,27.378,28.047,26.944,26.338,,,,28.572,28.187,28.173,28.25,28.135,27.728,27.666,27.731,27.374,27.681,27.609,27.706,28.081,28.225,28.04,8.85322,7.80099,-1.50693,,,,A370clu,40.0471791,-1.6146
874,1.4089,1.1275,1.579,0.976,0.1615,2.7035,8.92239,32.0,1,0.05,,99.0,0.0,7.57439,33.0,0.25,0.0226591,,1000000000.0,1.33481,9,4088,,,,,28.963,29.189,28.689,28.675,28.628,28.612,,,27.608,,,,28.685,28.746,28.83,28.972,28.69,28.63,28.588,28.604,28.683,28.661,28.791,29.157,29.496,29.666,28.469,8.85949,6.49941,-2.92944,,,,A370clu,40.0513733,-1.622461
875,1.7856,1.5631,1.8895,1.6976,1.1344,1.9007,6.64397,31.0,0,0.0,,99.0,1.13,7.49015,33.0,0.05,0.0236339,,1000000000.0,34.4745,10,4092,,,,25.91,26.145,26.221,26.243,25.661,25.805,25.996,26.694,,,,,,26.298,25.925,25.964,26.118,26.298,26.031,25.849,25.896,26.016,26.062,26.15,26.18,26.481,26.905,26.528,8.73709,4.54033,-4.46807,,,,A370clu,40.0684831,-1.6225728
877,0.0,0.0,0.7392,0.4857,0.1174,1.6572,1.07585,1.0,0,0.0,806400000.0,99.0,0.5,1.07309,1.0,0.0,0.584765,,1000000000.0,27101200.0,10,4092,,,,28.348,27.256,26.756,26.818,26.677,26.708,26.644,27.182,26.897,28.758,,,,28.208,28.218,28.121,27.296,26.851,26.75,26.747,26.718,26.709,26.735,27.132,27.472,27.802,28.412,30.447,8.93149,7.11918,-2.36595,,,,A370clu,40.0697342,-1.6225713
878,0.094213,0.0,0.1789,4.2298,0.3683,4.9969,14.1808,33.0,0,0.0,,99.0,4.8,12.9971,33.0,0.0,0.0015056,,1000000000.0,58.9331,9,4028,,,,26.097,,27.082,24.779,,22.911,24.749,,24.833,25.334,,,,,,33.796,27.268,26.724,26.897,27.027,27.126,27.217,27.126,27.243,27.42,27.466,27.552,28.917,8.7371,9.18632,0.20803,,,,A370clu,40.0421302,-1.6147624
879,2.0898,1.9977,2.2447,2.1111,1.9769,2.3174,0.276966,31.0,1,0.25,,99.0,2.53,2.31867,33.0,0.3,0.313694,,1000000000.0,1230.87,10,4092,,,,25.208,24.87,24.65,24.346,23.917,23.716,23.588,23.243,23.281,23.245,,,,28.611,25.979,25.156,24.874,24.685,24.402,23.919,23.695,23.588,23.231,23.033,22.957,22.976,23.381,22.894,8.91905,9.82343,0.36623,,,,A370clu,40.0731595,-1.6227603
880,1.0845,0.8373,1.1358,1.294,0.7536,1.8836,3.6408,31.0,0,0.0,,99.0,1.65,2.62977,33.0,0.1,0.268505,,1000000000.0,5.63435,10,4092,,,,27.225,27.78,27.576,27.36,26.93,27.072,27.466,27.485,,,,,,27.347,27.325,27.445,27.618,27.655,27.321,27.38,27.37,27.354,27.441,27.562,27.766,28.208,28.472,28.316,8.7652,5.23558,-3.9307,,,,A370clu,40.0448811,-1.6225878
881,0.64161,0.0893,0.6972,0.5227,0.1195,0.6596,1.97836,26.0,0,0.0,,99.0,0.13,0.877689,33.0,0.4,0.644781,,1000000000.0,36.2424,10,4092,,,,24.041,23.553,22.984,22.839,22.762,22.706,22.652,22.588,23.073,23.416,,,,24.089,24.12,24.116,23.471,22.975,22.828,22.759,22.707,22.674,22.652,23.027,23.354,23.726,24.0,22.835,8.87,9.025,-0.28601,,,,A370clu,40.0521419,-1.6229353
882,1.5272,0.0,3.536,2.2328,0.4342,5.0714,0.570778,32.0,0,0.0,,99.0,0.0,0.391722,33.0,0.2,0.822126,,1000000000.0,4.46531,9,4088,,,,,28.608,29.37,28.714,28.848,28.812,28.658,32.363,26.342,26.128,,,,32.175,28.766,28.521,28.659,28.856,29.04,28.834,28.712,28.712,28.733,28.938,28.997,29.103,29.609,29.0,8.89457,7.51751,-2.07835,,,,A370clu,40.056804,-1.6147907
883,0.068304,0.0141,0.505,0.2513,0.1007,0.4252,0.638166,30.0,1,0.2,,99.0,0.38,0.392728,28.0,0.1,0.821713,,1000000000.0,10.2161,10,4092,,,,24.72,23.921,23.612,23.483,23.37,23.368,23.304,23.335,23.822,24.118,,,,25.122,25.028,24.698,23.932,23.616,23.478,23.372,23.354,23.343,23.251,23.879,23.99,24.447,23.929,23.091,9.04734,7.73978,-2.14789,,,,A370clu,40.0517564,-1.6231527
884,2.2397,1.7242,2.7053,1.9854,0.7456,2.5773,0.490984,31.0,1,0.1,,99.0,1.56,1.27357,33.0,0.15,0.52899,,1000000000.0,35.8529,10,4092,,,,27.201,27.129,27.192,27.249,26.842,26.589,26.677,26.557,,,,,,29.294,27.607,27.24,27.224,27.264,27.111,26.747,26.665,26.644,26.614,26.533,26.518,26.651,27.134,26.575,8.7369,8.32338,-0.674,,,,A370clu,40.0674824,-1.6225959
885,0.10842,0.0,4.2111,1.9615,0.2585,3.8934,0.719045,33.0,0,0.0,,99.0,0.41,0.541242,33.0,0.0,0.762905,,1000000000.0,3.14708,9,4088,,,,,28.617,28.54,28.959,29.055,28.915,29.057,,,,,,,29.801,28.514,28.477,28.674,28.932,29.044,28.913,28.936,28.981,29.175,29.284,29.333,29.564,30.111,29.228,8.83711,6.85926,-2.61183,,,,A370clu,40.0502463,-1.6148808
886,0.54936,0.0,0.8667,0.5168,0.1548,1.5995,0.368802,1.0,0,0.0,904800000.0,99.0,0.1,0.811417,1.0,0.0,0.666504,,1000000000.0,32156800.0,10,4092,,,,28.45,27.543,26.761,26.822,26.678,26.776,26.745,26.855,26.617,28.451,,,,28.49,28.466,28.353,27.473,26.933,26.809,26.793,26.758,26.74,26.758,27.096,27.436,27.782,28.365,30.384,8.97996,7.18804,-2.41515,,,,A370clu,40.0623736,-1.6226004
887,0.9124,0.0,2.7499,3.24,0.8101,5.8137,1.38225,33.0,1,0.3,,99.0,0.11,0.671455,33.0,0.5,0.714818,,1000000000.0,22.9665,10,4092,,,,30.786,31.273,29.609,29.643,29.86,29.365,29.627,30.659,,,,,,,,31.988,30.57,30.163,29.987,29.892,29.789,29.61,29.035,28.71,28.538,28.442,28.472,29.145,8.96774,7.42284,-2.2527,,,,A370clu,40.050748,-1.6147469
