catalog_index,IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC,SIMBAD_MAIN_ID,SIMBAD_RA,SIMBAD_DEC,SIMBAD_OTYPE,SIMBAD_ZSPEC,SIMBAD_RVZ_QUAL,SIMBAD_RVZ_BIBCODE,SIMBAD_MATCH_SEP_ARCSEC,ZSPEC_SOURCE
13594,574,0.42807,0.1599,0.5765,0.3752,0.2034,0.495,2.08667,6.0,0,0.0,,99.0,0.09,4.72608,18.0,0.3,0.0941335,,1000000000.0,0.685327,10,4092,,,,28.825,26.68,25.651,25.202,24.989,24.934,24.859,24.887,25.265,26.004,,,,31.441,30.373,28.344,26.625,25.706,25.293,25.044,24.93,24.863,24.694,25.361,25.614,26.026,26.569,27.58,9.4967,8.12883,-4.58807,,,,M1149clu,177.3817093,22.4111011,[MAT2017] MACS1149CLS 1190,177.3817096,22.4111021,G,0.59,D,2017ApJ...835..254M,0.0037358884195421295,SIMBAD
13596,576,0.0,0.0,0.027,0.0327,,0.0872,29.9056,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00476943,12,4095,,27.146,27.422,26.794,26.352,25.767,25.686,25.63,25.62,25.597,25.99,,,,,,27.709,27.444,26.555,26.121,25.895,25.743,25.719,25.692,25.653,25.812,26.593,26.993,26.82,25.633,30.925,9.03805,5.38654,-4.62192,,,,M1149clu,177.4151099,22.4110985,[MAT2017] MACS1149CLS 1260,177.4151163,22.4110976,G,0.56,D,2017ApJ...835..254M,0.021544854710373266,SIMBAD
13598,578,0.47361,0.4035,0.5424,0.379,0.2526,0.485,1.75883,28.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,9.38448,12,4095,,26.171,25.908,25.849,24.822,24.309,24.217,24.138,24.095,24.079,24.015,24.275,24.732,,,,25.979,25.928,25.717,24.774,24.397,24.221,24.134,24.093,24.083,24.003,24.52,24.673,25.168,24.959,23.776,8.9707,8.27712,-1.32929,,,,M1149clu,177.4064874,22.4109962,[MAT2017] MACS1149CLS 1238,177.4064936,22.410992,G,0.53,D,2017ApJ...835..254M,0.02558097056200743,SIMBAD
13600,580,0.0,0.0,0.0082,0.013,,0.0362,333.518,1.0,0,0.0,1139000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,30052.9,12,4095,,29.211,30.158,26.887,26.168,25.718,25.589,25.455,25.398,25.336,25.479,,,,,,27.91,27.441,26.328,25.955,25.819,25.739,25.744,25.73,25.7,25.87,26.651,27.029,27.494,28.042,30.284,8.97927,4.28412,-5.20348,,,,M1149clu,177.3807923,22.4110163,[MAT2017] MACS1149CLS 1277,177.3807956,22.4110092,G,0.52,D,2017ApJ...835..254M,0.02781967113558773,SIMBAD
13604,584,0.40736,0.3344,0.5647,0.4469,0.3593,0.5355,5.40791,2.0,0,0.0,3000000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,1173750000.0,11,4094,,,29.281,28.209,25.468,24.399,23.968,23.732,23.598,23.55,23.19,23.688,24.466,,,,31.067,29.634,27.386,25.495,24.454,23.991,23.738,23.59,23.487,23.32,23.789,24.066,24.384,24.978,27.056,9.52256,8.78577,-4.2774,,,,M1149clu,177.404957,22.4108706,[GKS2016] c228,177.4049652,22.4108668,G,0.55,D,2017ApJ...835..254M,0.030527231328069854,SIMBAD
13607,588,0.73222,0.6187,0.7984,0.6283,0.4312,0.7448,4.40414,25.0,0,0.3,,99.0,0.42,6.29978,29.0,0.5,0.0428568,,1000000000.0,26.4208,11,4094,,,28.212,27.425,25.673,24.621,24.204,23.993,23.875,23.841,23.451,23.354,23.768,,,,28.324,27.633,26.918,25.736,24.633,24.196,24.044,23.898,23.761,23.441,23.514,23.894,24.193,24.625,23.38,9.25042,8.88901,-1.9262,,,,M1149clu,177.3968183,22.410735,[GKS2016] c136,177.3968256,22.4107284,G,0.55,D,2017ApJ...835..254M,0.03398226050999044,SIMBAD
13610,592,0.51017,0.4058,0.703,0.5206,0.4068,0.6206,5.29979,2.0,0,0.0,2750000000.0,99.0,0.21,9.21799,26.0,0.5,0.00996184,,1000000000.0,1382320000.0,12,4095,,28.954,28.167,28.338,25.71,24.593,24.107,23.856,23.775,23.689,23.304,23.691,24.345,,,,30.861,29.575,27.736,25.759,24.595,24.123,23.88,23.73,23.609,23.455,23.771,24.102,24.399,24.983,27.036,9.4966,8.87274,-3.80471,,,,M1149clu,177.3794872,22.4111037,[MAT2017] MACS1149CLS 1265,177.379494,22.4110991,G,0.55,D,2017ApJ...835..254M,0.02804281255104475,SIMBAD
13614,596,0.0,0.0,0.0304,0.0573,0.0139,0.1693,269.682,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000603045,10,4092,,,,29.047,33.48,28.167,27.801,27.859,27.56,27.887,,,,,,,33.831,31.943,30.412,29.15,28.543,28.108,27.991,27.951,27.891,27.98,28.773,29.192,29.669,30.159,34.34,9.46476,4.96943,-7.42205,,,,M1149clu,177.4129619,22.4107134,[LBL2018] MACS1149 cluster 19,177.4129618,22.4107117,G?,5.217,E,2018ApJ...862..156L,0.00612904258621742,SIMBAD
13621,603,0.0,0.0,0.0085,0.0153,,0.046,202.817,31.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00742856,12,4095,,26.059,25.689,25.641,25.311,25.042,25.182,25.281,25.296,25.282,29.422,,,,,,25.64,25.752,25.323,25.223,25.452,25.462,25.526,25.547,25.552,25.859,26.414,26.905,26.664,25.808,31.159,8.70193,4.10349,-4.89335,,,,M1149clu,177.4001265,22.4104735,[MAT2017] MACS1149CLS 1324,177.4001312,22.4104725,G,0.55,D,2017ApJ...835..254M,0.016051060592330562,SIMBAD
13623,605,0.69179,0.5064,0.8728,0.5796,0.3766,0.818,4.51582,1.0,0,0.0,1800000000.0,99.0,0.01,6.68976,21.0,0.4,0.0352644,,1000000000.0,409120000.0,11,4093,,28.017,,28.317,26.397,25.395,25.01,24.787,24.663,24.546,24.905,24.683,24.27,,,,29.067,28.58,27.97,26.397,25.335,24.969,24.808,24.715,24.642,24.535,24.738,25.086,25.452,26.002,27.982,9.2593,8.46279,-2.45626,,,,M1149clu,177.3887777,22.4133298,[MAT2017] MACS1149CLS  898,177.388784,22.4133245,G,0.55,D,2017ApJ...835..254M,0.02834869699211654,SIMBAD
13624,606,0.0,0.0,0.0033,,,0.0114,1000000000.0,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1.94453e-17,12,4095,,29.179,29.048,27.308,26.085,25.28,25.022,24.891,24.831,24.845,25.065,,,,,,29.606,28.156,26.719,25.86,25.377,25.062,24.989,24.938,24.871,25.101,25.9,26.374,26.745,27.156,inf,9.54764,,,,,,M1149clu,177.4072212,22.4105281,[MAT2017] MACS1149CLS 1325,177.4072254,22.4105241,G,0.58,D,2017ApJ...835..254M,0.02006854857655269,SIMBAD
13626,609,0.0,0.0,0.0897,0.0987,0.0279,0.2175,15.8594,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00978271,10,4092,,,,29.26,27.664,26.612,26.312,26.072,25.997,25.977,25.851,27.249,,,,,32.175,30.301,28.767,27.352,26.712,26.255,26.111,26.072,26.024,26.047,26.834,27.205,27.722,28.2,31.179,9.53366,6.67589,-6.64545,,,,M1149clu,177.3892867,22.4105122,[MAT2017] MACS1149CLS 1328,177.3892876,22.4105127,G,0.62,D,2017ApJ...835..254M,0.0034945438867979056,SIMBAD
13627,610,0.59668,0.486,0.6614,0.5963,0.5114,0.6434,45.0531,24.0,0,0.5,,99.0,-99.9,1000000000.0,,,,,1000000000.0,334.737,12,4095,,27.339,26.59,25.588,23.508,22.293,21.762,21.466,21.313,21.197,20.214,20.451,20.893,,,,27.62,26.514,25.28,23.656,22.294,21.732,21.453,21.246,21.057,20.556,20.595,20.932,21.202,21.614,20.407,9.51224,10.07374,-2.77574,,,,M1149clu,177.378601,22.4101029,[MAT2017] MACS1149CLS 1307,177.3786098,22.4101006,G,0.54,D,2017ApJ...835..254M,0.030435430587292856,SIMBAD
13629,612,0.69226,0.4835,0.7617,0.5126,0.113,0.6989,5.44232,27.0,1,0.15,,99.0,0.03,6.14006,21.0,0.1,0.0464197,,1000000000.0,8.32067,12,4095,,26.679,26.744,26.821,25.953,25.351,24.903,24.698,24.666,24.668,25.058,25.006,25.441,,,,26.959,26.866,26.69,25.83,25.232,24.965,24.849,24.774,24.725,24.667,25.014,25.257,25.611,25.842,24.567,9.03062,8.25673,-1.51485,,,,M1149clu,177.3887494,22.4102746,[MAT2017] MACS1149CLS 1323,177.3887536,22.4102729,G,0.69,D,2017ApJ...835..254M,0.015259153136986047,SIMBAD
13633,617,0.83473,0.576,0.9751,0.6817,0.2539,0.9295,10.8678,23.0,0,0.0,,99.0,0.01,10.8239,21.0,0.4,0.00446292,,1000000000.0,1.6055,10,4090,,,27.794,,28.147,26.791,26.399,26.18,26.222,26.093,26.756,25.372,27.931,,,,28.421,28.364,28.396,27.768,26.873,26.518,26.374,26.296,26.192,26.032,26.103,26.556,26.827,27.277,25.969,9.18417,7.91092,-2.66009,,,,M1149clu,177.3955964,22.4110464,[MAT2017] MACS1149CLS 1278,177.3956014,22.411041,G,0.66,D,2017ApJ...835..254M,0.025589451868342526,SIMBAD
13635,619,0.58322,0.4655,0.6344,0.4643,0.3201,0.5655,6.42511,25.0,0,0.2,,99.0,0.24,7.87502,31.0,0.5,0.0194967,,1000000000.0,22.4143,12,4095,,26.292,25.878,25.635,24.379,23.596,23.341,23.182,23.122,23.075,22.746,22.83,23.252,,,,26.426,26.03,25.496,24.363,23.644,23.332,23.191,23.081,22.997,22.796,23.201,23.474,23.845,23.832,22.84,9.11375,8.88297,-1.22805,,,,M1149clu,177.3968054,22.4100155,[GKS2016] c135,177.396812,22.4100118,G,0.55,D,2017ApJ...835..254M,0.02568873967859813,SIMBAD
13637,621,0.0,0.0,0.0094,0.0124,,0.0351,188.42,25.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000488272,12,4095,,27.648,27.462,26.824,26.778,25.903,25.722,25.544,25.519,25.569,27.17,,,,,,27.691,27.473,26.591,26.251,26.062,25.938,25.921,25.896,25.86,26.061,26.843,27.252,26.882,25.887,34.096,8.98665,4.36528,-5.48876,,,,M1149clu,177.3862342,22.4103267,[MAT2017] MACS1149CLS 1341,177.3862441,22.4103214,G,0.68,D,2017ApJ...835..254M,0.03807416023935231,SIMBAD
13639,623,0.0,0.0,0.016,0.0329,,0.1059,37.9847,6.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000986307,11,4091,,28.612,27.866,,28.285,26.797,26.401,26.264,26.062,25.95,,27.567,,,,,31.176,29.588,28.175,27.213,26.72,26.38,26.298,26.254,26.194,26.363,27.156,27.602,28.007,28.423,34.207,9.47988,5.10784,-7.55394,,,,M1149clu,177.4034417,22.4102915,[MAT2017] MACS1149CLS 1132,177.4034228,22.410274,G,0.69,D,2017ApJ...835..254M,0.08902580191704389,SIMBAD
13640,624,0.023234,0.0,0.0707,0.0601,0.0191,0.1254,10.703,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00710176,12,4095,,28.075,29.222,28.21,26.496,25.734,25.457,25.301,25.238,25.225,25.397,26.019,,,,,31.153,29.266,27.735,26.473,25.865,25.43,25.314,25.274,25.213,25.303,26.095,26.514,26.991,27.481,31.663,9.54872,6.45755,-7.05623,,,,M1149clu,177.3907466,22.410235,[MAT2017] MACS1149CLS 1349,177.3907515,22.4102289,G,0.55,D,2017ApJ...835..254M,0.0273529825940663,SIMBAD
13642,626,0.0,0.0,0.0089,0.01,,0.027,33.8883,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000576904,12,4095,,28.506,27.231,26.683,25.529,25.072,24.877,24.782,24.726,24.747,24.99,26.597,,,,,28.943,27.654,26.257,25.54,25.184,24.94,24.886,24.855,24.811,25.046,25.817,26.229,26.561,26.888,35.184,9.47448,4.76536,-8.13836,,,,M1149clu,177.3882071,22.4102056,[MAT2017] MACS1149CLS 1348,177.3882176,22.4101995,G,0.52,D,2017ApJ...835..254M,0.041272434055037374,SIMBAD
13644,628,0.0,0.0,0.185,0.4255,0.1006,1.1082,11.5951,3.0,0,0.0,,99.0,0.36,11.5844,5.0,0.0,0.00305127,,1000000000.0,0.0789025,12,4095,,29.67,30.213,31.018,30.337,28.748,27.89,27.99,28.128,27.856,,,,,,,33.563,32.684,31.08,29.414,28.567,28.239,28.066,27.967,27.897,27.8,28.378,28.667,28.992,29.5,30.06,9.36484,6.88462,-4.95271,,,,M1149clu,177.4016152,22.4102697,[LBL2018] MACS1149 cluster 37,177.4016203,22.4102605,G?,5.786,E,2018ApJ...862..156L,0.03721600587055945,SIMBAD
13650,634,0.0,0.0,0.0051,,,0.0231,1000000000.0,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,3.60735e-17,12,4095,,26.366,25.978,26.019,25.43,24.739,24.551,24.41,24.356,24.343,24.36,25.63,,,,,28.844,27.469,26.055,25.253,24.808,24.519,24.454,24.408,24.347,24.587,25.382,25.85,26.21,26.598,inf,9.50967,4.90027,-9.44231,,,,M1149clu,177.4078699,22.4100865,[MAT2017] MACS1149CLS 1353,177.4078735,22.4100852,G,0.6,D,2017ApJ...835..254M,0.01286284103663188,SIMBAD
13651,635,0.1925,0.0848,0.3887,0.2557,0.1494,0.3723,1.86092,7.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.212433,10,4092,,,,28.716,26.769,25.781,25.409,25.223,25.224,25.126,25.133,25.949,26.064,,,,31.421,30.182,28.301,26.681,25.902,25.487,25.255,25.183,25.14,24.963,25.77,26.028,26.515,26.97,28.146,9.51807,7.72572,-5.3244,,,,M1149clu,177.3892132,22.4100975,[MAT2017] MACS1149CLS 1358,177.3892134,22.4100973,G,0.58,D,2017ApJ...835..254M,0.0009805387752077246,SIMBAD
13653,637,0.0,0.0,0.0278,0.0292,,0.0718,17.9309,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00168172,10,4092,,,,28.093,26.688,25.78,25.426,25.241,25.212,25.151,25.405,26.705,,,,,30.903,29.136,27.583,26.451,25.854,25.443,25.346,25.298,25.228,25.372,26.174,26.628,27.074,27.571,34.054,9.56021,5.74134,-7.90216,,,,M1149clu,177.4006827,22.4099374,[MAT2017] MACS1149CLS 1365,177.4006848,22.4099348,G,0.61,D,2017ApJ...835..254M,0.011681467176131327,SIMBAD
13658,642,0.49754,0.2978,0.533,0.4149,0.2988,0.5076,13.6955,25.0,0,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,19.5326,12,4095,,27.62,26.463,26.158,24.494,23.638,23.355,23.203,23.129,23.094,22.64,22.906,23.421,,,,27.186,26.591,25.832,24.492,23.739,23.401,23.215,23.086,22.981,22.709,23.149,23.437,23.8,23.621,22.723,9.19193,8.85308,-1.6683,,,,M1149clu,177.3899283,22.4096397,CLASHVLT J114933.59+222434.7,177.389933,22.409634,G,0.57,D,2017ApJ...835..254M,0.025802129587497422,SIMBAD
13659,643,0.086325,0.0607,0.1165,0.0759,0.0296,0.1202,10.4051,24.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.605267,12,4095,,24.462,24.426,23.791,23.052,22.764,22.643,22.572,22.54,22.512,22.614,23.793,24.443,,,,24.631,24.399,23.616,23.067,22.817,22.655,22.625,22.602,22.57,22.642,23.44,23.808,23.964,22.562,24.645,9.03418,7.58028,-2.19556,,,,M1149clu,177.417822,22.409362,[MAT2017] MACS1149CLS 1373,177.4178101,22.4093942,G,0.41,D,2017ApJ...835..254M,0.12249895051971345,SIMBAD
13662,647,1.7762,1.5777,1.9159,1.7632,1.4064,1.9669,30.9912,33.0,2,0.15,,99.0,1.43,33.7995,33.0,0.15,4.5765e-08,,1000000000.0,40.5881,12,4095,,28.1,27.325,26.841,27.093,27.103,26.741,26.597,26.539,26.719,29.296,24.16,24.874,,,,28.06,27.26,27.061,27.086,27.075,26.817,26.577,26.593,26.696,26.616,26.508,26.498,26.757,27.07,26.33,8.71888,8.11326,-0.86962,,,,M1149clu,177.3941118,22.4097351,[BIO2017] M1149U-9345824350,177.39411666666666,22.40972777777778,LeG,1.79,E,2017ApJ...843...41B,0.030938480392101092,SIMBAD
13663,648,0.75599,0.6145,0.8062,0.6628,0.5865,0.7334,7.64277,23.0,0,0.1,,99.0,0.43,14.2518,32.0,0.5,0.000804022,,1000000000.0,52.416,12,4095,,25.642,25.253,25.124,24.211,23.339,22.98,22.748,22.658,22.566,22.114,22.286,22.805,,,,25.704,25.404,25.182,24.342,23.333,22.928,22.749,22.616,22.487,22.244,22.298,22.739,22.992,23.436,22.148,9.1021,9.31618,-0.77075,,,,M1149clu,177.4016339,22.4094404,[GKS2016] c193,177.4016511,22.4094725,G,0.55,D,2017ApJ...835..254M,0.1289611902334757,SIMBAD
13666,651,0.087243,0.0187,0.21,0.1458,0.0457,0.3,12.3722,9.0,0,0.0,,99.0,0.44,15.2358,3.0,0.0,0.000491581,,1000000000.0,0.0417552,12,4095,,29.572,28.48,29.039,27.18,25.993,25.65,25.43,25.371,25.317,25.45,25.721,,,,,31.777,30.029,28.354,26.808,26.115,25.641,25.462,25.413,25.376,25.315,26.115,26.431,26.983,27.453,29.884,9.53124,7.50438,-5.77151,,,,M1149clu,177.3820694,22.4096,[MAT2017] MACS1149CLS 1406,177.3820726,22.4095948,G,0.6,D,2017ApJ...835..254M,0.02153744738312693,SIMBAD
13668,653,0.0,0.0,0.0211,0.0306,,0.0754,31.8509,9.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00191344,11,4091,,28.954,28.482,,26.722,25.789,25.337,25.182,25.123,25.037,25.123,25.252,,,,,30.763,28.995,27.443,26.31,25.714,25.303,25.206,25.158,25.088,25.232,26.034,26.488,26.934,27.431,33.914,9.56223,5.96346,-7.67884,,,,M1149clu,177.4047709,22.409548,[MAT2017] MACS1149CLS 1408,177.4047768,22.4095396,G,0.58,D,2017ApJ...835..254M,0.03605593519685812,SIMBAD
13671,656,0.0,0.0,0.0296,0.0431,0.01,0.114,17.5875,24.0,0,0.05,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00884269,12,4095,,27.814,26.933,26.79,26.463,25.847,25.678,25.562,25.556,25.531,25.819,29.011,,,,,27.999,27.664,26.737,26.223,25.963,25.774,25.725,25.687,25.642,25.769,26.544,26.937,26.871,25.586,29.943,9.26393,5.18182,-5.93,,,,M1149clu,177.3825194,22.4095351,[MAT2017] MACS1149CLS 1411,177.3825276,22.4095355,G,0.58,D,2017ApJ...835..254M,0.027328690924814096,SIMBAD
13672,657,0.073194,0.0,0.2232,0.1161,0.0306,0.2723,90.2022,1.0,0,0.0,508800000.0,99.0,0.53,93.684,33.0,0.0,4.53708e-21,,1000000000.0,698951.0,10,3966,,,28.799,29.283,27.191,26.178,38.619,25.5,,25.348,25.376,,,,,,28.133,28.109,27.565,27.276,27.183,27.251,27.281,27.312,27.328,27.408,28.195,28.575,29.085,29.604,31.835,8.79332,5.44948,-3.76442,,,,M1149clu,177.3773106,22.4143253,[MAT2017] MACS1149CLS  954,177.3773124,22.4143196,G,0.58,D,2017ApJ...835..254M,0.021376524072869368,SIMBAD
13674,659,0.0,0.0,0.0076,0.0109,,0.0291,107.21,26.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00088873,12,4095,,28.547,26.228,25.883,25.939,25.981,25.624,25.227,25.134,25.139,25.577,,,,,,26.938,26.784,25.961,25.697,25.56,25.459,25.456,25.438,25.408,25.606,26.4,26.809,26.439,25.443,33.653,8.7995,4.17665,-4.95227,,,,M1149clu,177.4110533,22.4095762,CLASHVLT J114938.65+222434.5,177.411059,22.409573,G,1.7722,E,2016ApJ...817...60T,0.022194270156536387,SIMBAD
13675,660,0.0,0.0,0.0109,0.0143,,0.0376,143.834,5.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.000226902,11,4094,,,28.286,28.234,26.963,26.164,25.819,25.534,25.494,25.192,25.694,,24.964,,,,30.099,28.68,27.272,26.437,25.989,25.692,25.625,25.581,25.522,25.741,26.536,26.995,27.366,27.757,36.348,9.51133,4.60244,-8.34964,,,,M1149clu,177.396449,22.4138551,[MAT2017] MACS1149CLS  959,177.3964513,22.4138542,G,0.57,D,2017ApJ...835..254M,0.008311957243961781,SIMBAD
13676,661,0.0,0.0,0.0142,0.0127,,0.0323,23.4495,1.0,0,0.0,1278000000.0,99.0,-99.9,1000000000.0,,,,,1000000000.0,112412.0,11,4094,,,27.658,24.926,24.578,24.44,24.399,24.312,24.056,23.943,24.822,25.511,26.091,,,,26.835,26.241,25.06,24.601,24.393,24.273,24.252,24.223,24.178,24.321,25.079,25.444,25.904,26.45,28.678,9.11194,4.84171,-5.24868,,,,M1149clu,177.3832385,22.4093367,CLASHVLT J114931.97+222433.6,177.383238,22.409333,G,2.7726,E,2016ApJ...817...60T,0.01342354397287831,SIMBAD
13677,662,2.8422,2.787,2.9312,2.8441,2.7746,2.9149,15.0556,33.0,1,0.15,,99.0,-99.9,1000000000.0,,,,,1000000000.0,1333.7,11,4094,,,29.641,24.74,24.299,24.166,24.121,24.031,23.791,23.583,24.219,23.57,23.574,,,,,27.818,24.714,24.179,24.15,24.178,24.215,23.992,23.779,23.812,23.654,23.628,23.606,23.855,24.145,8.74726,9.76825,0.80809,,,,M1149clu,177.3833339,22.4092801,CLASHVLT J114932.00+222433.4,177.383338,22.409275,G,2.7736,E,2016ApJ...817...60T,0.02287545034987242,SIMBAD
13678,663,0.72826,0.6735,0.8778,0.7228,0.5887,0.8276,3.02249,26.0,0,0.3,,99.0,0.43,9.06133,30.0,0.5,0.0107735,,1000000000.0,31.8113,11,4094,,,28.171,27.122,25.93,24.862,24.445,24.253,24.179,24.156,23.798,23.523,24.066,,,,28.507,27.749,27.051,26.047,24.899,24.446,24.28,24.215,24.088,23.768,23.732,24.109,24.433,24.884,23.554,9.18426,8.76893,-1.68793,,,,M1149clu,177.3929866,22.4094504,CLASHVLT J114934.32+222434.0,177.392993,22.409446,G,0.9755,E,2016ApJ...817...60T,0.02654429390983263,SIMBAD
13679,664,0.66368,0.4669,0.7004,0.5336,0.4207,0.6283,9.44151,2.0,0,0.0,2500000000.0,99.0,0.31,12.689,27.0,0.5,0.00175635,,1000000000.0,1150150000.0,12,4095,,,29.5,29.143,25.76,24.711,24.245,24.011,23.923,23.863,23.425,23.734,24.44,,,,30.376,29.392,27.821,25.884,24.724,24.262,24.035,23.89,23.771,23.622,23.913,24.245,24.547,25.122,27.162,9.48321,8.79761,-3.73608,,,,M1149clu,177.3907282,22.4094378,[GKS2016] c80,177.3907344,22.4094351,G,0.55,D,2017ApJ...835..254M,0.022809199939059145,SIMBAD
13680,665,0.7056,0.6186,0.7656,0.625,0.4543,0.7351,3.03681,25.0,0,0.3,,99.0,0.28,6.37734,27.0,0.5,0.0412267,,1000000000.0,30.4937,12,4095,,28.109,28.163,26.625,25.558,24.413,23.983,23.79,23.678,23.632,23.251,23.303,23.851,,,,28.107,27.422,26.707,25.52,24.427,23.998,23.845,23.698,23.562,23.246,23.333,23.709,24.009,24.436,23.207,9.25618,8.96548,-1.87203,,,,M1149clu,177.397566,22.4093765,CLASHVLT J114935.42+222433.7,177.397572,22.409367,G,0.8509,E,2016ApJ...817...60T,0.03960296551660818,SIMBAD
13684,669,0.0,0.0,0.0279,0.0577,0.0123,0.2871,32.4712,26.0,0,0.1,,99.0,0.46,36.3287,32.0,0.15,1.29221e-08,,1000000000.0,0.0314449,12,4095,,27.648,26.287,26.307,26.315,26.223,25.648,25.232,25.171,25.302,25.885,27.723,26.345,,,,27.664,27.367,26.525,26.04,25.836,25.652,25.599,25.564,25.524,25.599,26.397,26.775,26.844,25.464,28.415,8.94294,5.70404,-3.89915,,,,M1149clu,177.415853,22.4093879,CLASHVLT J114939.81+222433.8,177.415859,22.409387,G,1.693,E,2016ApJ...817...60T,0.020229987409769615,SIMBAD
13686,671,0.38144,0.3673,0.4233,0.3806,0.3178,0.4372,15.3273,31.0,1,0.3,,99.0,-99.9,1000000000.0,,,,,1000000000.0,38.2775,12,4095,,25.367,25.126,24.908,24.083,23.637,23.451,23.362,23.302,23.295,22.819,23.139,23.605,,,,25.397,25.228,24.99,24.079,23.655,23.446,23.346,23.267,23.223,23.065,23.56,23.587,24.074,23.865,22.682,8.95073,8.64832,-0.90319,,,,M1149clu,177.3923759,22.409257,CLASHVLT J114934.17+222433.3,177.392382,22.409254,G,0.44,D,2017ApJ...835..254M,0.022995611844035778,SIMBAD
13687,672,0.62266,0.5231,0.7049,0.5821,0.4503,0.6814,3.159,2.0,0,0.0,2500000000.0,99.0,0.24,5.78123,26.0,0.5,0.055542,,1000000000.0,1304000000.0,12,4095,,28.054,29.666,28.176,26.056,24.868,24.378,24.134,23.995,23.921,23.567,23.785,24.403,,,,30.52,29.552,28.181,26.136,24.858,24.369,24.148,23.998,23.863,23.702,23.891,24.283,24.57,25.128,27.155,9.4561,8.86916,-3.35629,,,,M1149clu,177.3999496,22.4092966,CLASHVLT J114935.99+222433.5,177.399955,22.409295,G,0.8428,E,2016ApJ...817...60T,0.018872450933227782,SIMBAD
13690,676,0.82032,0.6964,0.8387,0.8891,0.7261,1.0712,2.70074,33.0,1,0.15,,99.0,1.59,7.49533,33.0,0.15,0.0235727,,1000000000.0,24.7459,12,4095,,26.44,26.194,26.042,26.144,25.777,25.459,25.472,25.462,25.713,25.738,25.817,25.925,,,,26.191,26.15,26.154,26.125,25.75,25.696,25.428,25.462,25.719,25.634,25.747,26.126,26.128,26.746,25.223,8.7029,8.03359,-0.90928,,,,M1149clu,177.4162473,22.4093396,CLASHVLT J114939.90+222433.6,177.416256,22.409333,G,1.0472,E,2016ApJ...817...60T,0.03745557581191022,SIMBAD
13696,682,0.0,0.0,0.0151,0.024,,0.1507,31.0374,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00426969,12,4095,,26.147,26.113,26.218,24.825,24.162,23.758,23.807,23.573,23.653,25.043,25.611,25.422,,,,28.355,27.028,25.641,24.892,24.532,24.282,24.226,24.196,24.155,24.373,25.142,25.546,25.888,26.22,32.592,9.37529,5.43396,-6.35606,,,,M1149clu,177.3783581,22.4091604,[MAT2017] MACS1149CLS 1447,177.3783614,22.4091575,G,0.56,D,2017ApJ...835..254M,0.015153129007228244,SIMBAD
