IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_ML,Z_ML68_LOW,Z_ML68_HIGH,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,AGE_BEST,PDZ_BEST,Z_SEC,CHI_SEC,MOD_SEC,EBV_SEC,PDZ_SEC,MOD_STAR,CHI_STAR,SCALE_BEST,NBAND_USED,CONTEXT,ZSPEC,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,MAG_OBS6,MAG_OBS7,MAG_OBS8,MAG_OBS9,MAG_OBS10,MAG_OBS11,MAG_OBS12,MAG_OBS13,MAG_OBS14,MAG_MOD0,MAG_MOD1,MAG_MOD2,MAG_MOD3,MAG_MOD4,MAG_MOD5,MAG_MOD6,MAG_MOD7,MAG_MOD8,MAG_MOD9,MAG_MOD10,MAG_MOD11,MAG_MOD12,MAG_MOD13,MAG_MOD14,AGE_MED,MASS_MED,SFR_MED,ZSPEC_FLAG,ZSPEC_REF,ZSPEC_SEP,FIELD,RA,DEC
1400,4.1481,3.251,4.7572,4.2597,2.9713,5.9919,1.31636,22.0,0,0.05,,99.0,3.71,1.7058,21.0,0.05,0.426178,,1000000000.0,166.278,10,4092,,,,33.744,28.389,28.318,27.509,27.258,27.338,27.237,26.562,24.932,24.68,,,,,,36.657,28.789,27.792,27.575,27.515,27.415,27.224,26.072,25.02,24.766,24.521,24.34,25.615,9.04662,9.43401,-0.29559,,,,M1149clu,177.4375843,22.306029
1401,0.0,0.0,0.0449,0.0865,0.0201,0.5358,8.3015,31.0,2,0.05,,99.0,1.2,8.37462,33.0,0.0,0.0151871,,1000000000.0,0.093484,10,4092,,,,26.001,26.263,26.345,26.338,26.131,26.003,25.971,25.993,30.196,,,,,26.562,26.606,26.251,26.132,26.084,26.103,26.133,26.154,26.162,26.345,26.893,27.368,27.446,26.384,27.346,8.78284,5.22681,-3.95203,,,,M1149clu,177.4186006,22.2958261
1402,1.5653,1.1212,2.2189,1.704,1.0844,2.1578,1.86194,31.0,0,0.0,,99.0,1.97,1.52746,33.0,0.05,0.465925,,1000000000.0,34.4538,10,4092,,,,25.775,26.223,26.248,26.18,26.007,25.949,25.976,26.45,25.932,25.968,,,,26.298,25.948,25.964,26.118,26.299,26.072,25.912,25.952,26.017,26.062,26.15,26.18,26.481,26.906,26.529,8.76663,5.25595,-3.88836,,,,M1149clu,177.4187914,22.2956788
1403,3.5497,3.1119,4.5874,3.6776,1.3966,4.6396,1.18038,33.0,1,0.4,,99.0,3.99,1.26783,31.0,0.3,0.530511,,1000000000.0,1049.6,10,4092,,,,28.755,28.201,27.3,26.811,26.784,26.695,26.587,25.638,25.002,24.778,,,,,,30.931,28.065,27.292,26.952,26.773,26.66,26.562,25.65,25.149,24.864,24.693,24.571,25.505,9.01229,9.59773,-0.05735,,,,M1149clu,177.4374438,22.3064881
1404,1.9579,1.3893,2.2272,1.8376,1.2132,2.2422,0.600015,31.0,0,0.0,,99.0,1.57,0.95542,33.0,0.05,0.620202,,1000000000.0,38.0717,10,4092,,,,25.973,26.141,26.312,26.229,25.956,25.937,25.953,26.005,26.498,25.876,,,,26.841,26.021,25.986,26.135,26.322,26.147,25.933,25.933,25.993,26.108,26.185,26.209,26.446,26.951,26.346,8.77155,5.24185,-3.90204,,,,M1149clu,177.4188127,22.2955144
1405,1.3925,1.129,1.5761,1.3173,1.0904,1.5178,0.698184,25.0,0,0.15,,99.0,0.83,4.87228,31.0,0.5,0.087498,,1000000000.0,107.341,10,4092,,,,26.341,26.168,25.356,24.435,24.118,24.005,23.845,23.69,23.336,23.291,,,,27.806,27.053,26.536,26.098,25.382,24.391,24.127,23.983,23.867,23.617,23.336,23.389,23.793,24.201,23.683,9.09446,9.47586,-0.58031,,,,M1149clu,177.4052485,22.2957144
1406,0.0,0.0,0.0576,0.0746,0.0185,0.2514,5.93899,1.0,0,0.0,570900000.0,99.0,0.53,8.44777,31.0,0.0,0.0146416,,1000000000.0,807718.0,10,4092,,,,26.154,26.135,26.037,25.861,25.895,25.925,25.984,26.159,28.978,,,,,26.987,26.899,26.243,26.005,25.997,25.959,26.0,26.02,26.02,26.143,26.946,27.348,27.828,28.362,30.601,8.78714,5.31113,-3.86253,,,,M1149clu,177.425514,22.2958169
1407,0.0,0.0,0.2413,0.1171,0.0306,0.4389,19.8798,27.0,0,0.0,,99.0,0.56,21.0286,32.0,0.0,2.71453e-05,,1000000000.0,0.0631989,10,4092,,,,27.239,26.789,26.416,26.533,25.872,26.348,25.548,26.549,26.903,,,,,27.697,27.647,27.028,26.647,26.48,26.5,26.525,26.549,26.558,26.666,27.328,27.807,27.953,26.928,27.388,8.86947,5.92737,-3.55659,,,,M1149clu,177.3971903,22.3068831
1408,1.1277,0.7184,1.2933,1.0127,0.5281,1.6092,0.373323,32.0,1,0.05,,99.0,0.83,0.791317,33.0,0.1,0.673236,,1000000000.0,20.2057,10,4092,,,,25.907,26.119,25.884,25.721,25.691,25.707,25.766,25.952,25.846,26.529,,,,25.802,25.865,25.938,26.08,25.83,25.74,25.699,25.717,25.797,25.772,25.889,26.24,26.628,26.74,25.642,8.80118,5.88944,-3.35925,,,,M1149clu,177.4255284,22.2956265
1409,3.1337,2.4889,3.366,3.0968,2.3893,4.0354,12.5865,22.0,0,0.0,,99.0,2.73,12.9276,21.0,0.0,0.00155885,,1000000000.0,45.0093,9,3964,,,,28.152,28.351,27.951,37.537,37.177,,27.598,27.209,24.706,24.898,,,,,40.965,28.696,28.085,27.995,27.993,27.736,27.476,27.135,26.138,25.523,25.325,25.231,25.215,26.08,9.05704,9.41343,-0.55534,,,,M1149clu,177.3964622,22.3068937
1410,1.0118,0.814,1.1327,1.0259,0.8696,1.1191,1.19178,32.0,1,0.2,,99.0,1.58,8.10162,31.0,0.15,0.0174083,,1000000000.0,115.158,10,4092,,,,25.391,25.305,24.788,24.466,24.386,24.376,24.411,24.06,24.134,24.405,,,,25.635,25.491,25.376,25.298,24.826,24.536,24.375,24.336,24.365,24.182,24.137,24.429,24.784,24.876,23.836,8.76427,8.75027,-0.32385,,,,M1149clu,177.427609,22.2956803
1411,4.6461,4.347,5.0163,4.632,3.7999,5.404,8.49916,22.0,0,0.0,,99.0,3.75,12.7008,22.0,0.0,0.00174606,,1000000000.0,139.975,10,4092,,,,28.431,28.3,27.308,27.359,27.399,27.457,27.517,28.335,25.054,24.825,,,,,,,28.917,27.473,27.464,27.46,27.468,27.405,26.514,25.304,25.084,24.823,24.684,25.845,8.98746,9.56841,-0.1095,,,,M1149clu,177.4395383,22.2958287
1412,0.0,0.0,0.8453,0.5242,0.1162,2.2323,71.6159,33.0,0,0.0,,99.0,2.19,71.9728,33.0,0.0,2.35125e-16,,1000000000.0,0.18724,9,4028,,,,28.772,29.162,29.558,29.588,,29.967,29.442,27.896,,,,,,28.85,28.996,29.219,29.245,29.246,29.314,29.451,29.459,29.472,29.572,30.168,30.415,30.577,30.861,29.365,8.92006,5.8754,-4.03982,,,,M1149clu,177.4212225,22.3059729
1413,2.6853,1.3926,3.0321,1.7931,0.7233,3.5385,17.9918,33.0,1,0.25,,99.0,1.87,17.6766,33.0,0.25,0.00014507,,1000000000.0,47.9759,10,4092,,,,28.399,27.651,27.718,27.197,27.144,26.981,26.955,,25.398,26.024,,,,29.459,28.35,27.934,27.75,27.637,27.263,26.951,26.912,26.938,26.742,26.49,26.431,26.64,26.95,26.135,8.82625,8.15613,-1.04705,,,,M1149clu,177.4132501,22.29576
1414,0.0,0.0,0.5822,0.2892,0.0739,0.8813,5.15009,1.0,0,0.0,508800000.0,99.0,0.52,5.41351,31.0,0.0,0.0667531,,1000000000.0,3144890.0,9,4088,,,,,27.878,27.535,27.855,27.616,27.477,27.59,27.39,,,,,,28.411,28.494,28.398,27.696,27.621,27.625,27.59,27.613,27.653,27.635,28.342,28.669,29.134,29.7,31.864,9.00832,6.25937,-3.9244,,,,M1149clu,177.4219215,22.3062038
1415,0.0,0.0,0.1083,0.091,0.0261,0.2002,1.84354,6.0,0,0.0,,99.0,0.44,6.52958,24.0,0.0,0.0382049,,1000000000.0,0.0274875,10,4092,,,,27.044,26.265,25.513,25.233,25.153,25.063,24.982,25.018,25.894,26.557,,,,30.43,28.692,27.318,26.133,25.607,25.237,25.12,25.086,25.04,25.106,25.884,26.273,26.743,27.156,29.601,9.50519,6.75467,-6.20841,,,,M1149clu,177.442383,22.2957312
1417,0.0,0.0,0.3673,0.3772,0.0944,1.0664,36.1404,26.0,0,0.0,,99.0,0.58,35.8507,28.0,0.0,1.64108e-08,,1000000000.0,0.0522758,10,4092,,,,30.033,29.811,28.979,29.294,29.119,29.154,29.067,26.736,,,,,,30.496,30.574,30.444,29.644,29.319,29.191,29.106,29.077,29.075,29.012,29.566,29.921,30.307,30.037,29.184,8.94736,5.95449,-3.76258,,,,M1149clu,177.4380285,22.2962115
1418,0.20175,0.0613,0.3977,0.1926,0.067,0.404,3.38889,1.0,0,0.0,508800000.0,99.0,3.21,7.76693,33.0,0.05,0.0205794,,1000000000.0,2406920.0,10,4092,,,,27.529,26.917,26.778,26.968,27.012,27.024,27.029,27.713,27.332,,,,,27.784,27.809,27.445,26.965,26.881,26.944,26.944,26.98,27.006,27.024,27.78,28.14,28.646,29.177,31.384,8.77882,5.96273,-3.17557,,,,M1149clu,177.410153,22.2957144
1419,3.0454,2.5327,3.3627,2.6069,0.221,3.2499,3.05245,33.0,1,0.15,,99.0,2.73,2.67339,33.0,0.15,0.262712,,1000000000.0,71.9547,10,4092,,,,27.702,27.074,26.973,27.094,27.274,26.857,26.926,28.252,25.995,25.986,,,,,29.075,27.501,27.185,27.163,27.205,27.151,26.988,26.848,26.811,26.651,26.641,26.626,26.973,26.908,8.76733,6.98038,-2.11194,,,,M1149clu,177.4190034,22.2957427
1420,0.23186,0.0,0.5661,0.4402,0.1483,0.912,4.15503,4.0,0,0.0,,99.0,0.84,5.76289,1.0,0.0,0.0560537,,1000000000.0,0.136912,9,4088,,,,,28.953,28.166,27.42,27.318,27.192,27.226,26.288,27.821,,,,,33.318,32.297,30.595,28.894,27.972,27.585,27.382,27.269,27.189,27.071,27.617,27.915,28.262,28.815,29.553,9.38923,7.25084,-4.64181,,,,M1149clu,177.4349971,22.295595
1421,0.96129,0.7945,1.1391,1.0146,0.7409,1.5746,1.37534,32.0,1,0.1,,99.0,1.26,3.03149,32.0,0.1,0.219645,,1000000000.0,28.3926,10,4092,,,,25.952,26.173,25.619,25.579,25.523,25.576,25.579,25.429,25.246,25.941,,,,25.988,25.984,25.997,26.066,25.734,25.585,25.503,25.502,25.565,25.488,25.554,25.889,26.261,26.371,25.272,8.72132,8.14965,-0.83646,,,,M1149clu,177.4316658,22.2956287
1422,1.7933,1.5669,1.9775,1.742,1.5729,1.9206,1.35859,33.0,3,0.25,,99.0,1.13,5.80533,33.0,0.25,0.0548767,,1000000000.0,367.363,10,4092,,,,25.505,25.708,25.496,25.017,24.735,24.738,24.663,24.445,24.105,24.097,,,,26.985,26.032,25.65,25.647,25.37,25.005,24.721,24.681,24.678,24.466,24.219,24.168,24.4,24.654,23.957,8.78167,9.07393,-0.04721,,,,M1149clu,177.417165,22.2956025
1423,0.0,0.0,0.2362,0.1345,0.0323,0.3309,35.0325,1.0,0,0.0,508800000.0,99.0,0.3,35.4473,31.0,0.0,2.00774e-08,,1000000000.0,637949.0,10,4092,,,,28.229,27.463,27.279,27.61,27.671,27.707,27.568,,,,,,,28.406,28.39,27.867,27.553,27.459,27.529,27.555,27.587,27.605,27.675,28.458,28.834,29.347,29.865,32.093,8.80029,5.30771,-3.94787,,,,M1149clu,177.4120578,22.2955949
1424,5.2454,3.9783,5.5574,5.2496,4.6337,6.0288,5.09572,2.0,0,0.0,1015000000.0,99.0,4.22,5.70647,33.0,0.4,0.0576574,,1000000000.0,36035500000.0,9,4088,,,,,27.545,26.568,26.204,25.997,25.911,25.862,26.019,23.918,24.263,,,,42.421,,,28.867,26.437,26.065,25.957,25.966,25.979,25.483,24.14,24.0,23.877,23.803,24.725,8.95964,10.18431,0.60458,,,,M1149clu,177.4304487,22.2955315
1425,4.1854,3.3122,5.611,4.5542,3.5076,6.1863,1.82252,2.0,0,0.0,1278000000.0,99.0,4.6,1.80888,2.0,0.0,0.404768,,1000000000.0,5569820000.0,8,4080,,,,,,28.899,28.761,28.449,28.573,28.563,26.06,25.838,25.935,,,,40.879,41.21,38.62,30.101,28.835,28.687,28.621,28.567,28.382,27.128,26.027,25.881,25.71,25.599,26.716,9.09612,9.25657,-0.79165,,,,M1149clu,177.4161957,22.3067894
1426,4.5227,4.0741,5.2605,4.8221,4.1414,5.7992,7.76437,13.0,0,0.0,,99.0,4.98,7.39489,3.0,0.0,0.0247868,,1000000000.0,190.642,10,4092,,,,29.51,30.976,29.438,28.781,28.578,28.592,28.312,25.719,24.178,24.547,,,,,,,32.005,29.121,28.746,28.625,28.489,28.283,26.66,24.549,24.152,23.696,23.472,24.527,9.17156,9.35744,-1.07229,,,,M1149clu,177.4282074,22.2955738
1427,1.7118,0.0,4.5292,2.5081,0.7504,5.581,0.308334,33.0,3,0.25,,99.0,0.93,0.207143,33.0,0.25,0.901612,,1000000000.0,6.64043,9,4076,,,,30.511,30.973,,30.255,29.958,29.888,29.876,28.442,29.262,29.122,,,,45.407,32.614,31.088,30.704,30.726,30.423,30.14,29.952,29.86,29.399,29.349,29.283,29.233,29.572,29.271,8.95751,7.34439,-2.34041,,,,M1149clu,177.430907,22.3067998
1428,1.7852,1.4919,2.0632,1.7871,0.9719,2.6836,2.45204,33.0,1,0.2,,99.0,2.57,2.87979,33.0,0.2,0.236952,,1000000000.0,67.4287,10,4092,,,,27.143,26.946,26.813,26.546,26.411,26.387,26.388,27.217,25.908,25.322,,,,28.373,27.393,27.056,26.948,26.911,26.643,26.389,26.367,26.375,26.237,26.056,26.019,26.246,26.577,25.765,8.73992,8.39357,-0.63103,,,,M1149clu,177.4057939,22.2955349
1429,0.0,0.0,0.2836,0.3216,0.0828,0.9905,21.4526,26.0,0,0.0,,99.0,0.39,21.5051,27.0,0.0,2.13906e-05,,1000000000.0,0.0676762,9,4088,,,,,29.237,28.624,28.207,28.401,28.348,28.407,26.478,,,,,,29.832,29.907,29.741,28.895,28.621,28.505,28.42,28.406,28.413,28.314,28.971,29.307,29.713,29.248,28.536,9.09126,6.11458,-4.42258,,,,M1149clu,177.4258406,22.3067532
1430,0.0,0.0,1.5757,0.4696,0.1182,1.3813,3.13064,33.0,1,0.2,,99.0,0.43,3.11169,33.0,0.2,0.211011,,1000000000.0,1.48427,10,4092,,,,27.926,28.076,27.647,27.376,27.173,27.464,27.374,27.239,,27.423,,,,28.256,28.2,28.186,27.844,27.586,27.398,27.455,27.4,27.364,27.302,27.814,27.764,28.312,28.199,26.836,8.89826,6.74997,-2.8292,,,,M1149clu,177.4130997,22.295444
1432,2.5924,2.4384,2.6939,2.6559,2.4504,2.8681,2.0126,13.0,0,0.0,,99.0,2.95,3.3228,2.0,0.0,0.189873,,1000000000.0,222.539,10,4092,,,,27.53,27.937,26.994,26.499,25.843,25.055,24.506,23.46,22.576,22.346,,,,,31.234,28.682,27.666,27.396,26.561,25.77,25.123,24.536,23.414,22.503,22.322,22.147,22.377,22.992,9.29128,10.52097,-0.52702,,,,M1149clu,177.4176586,22.2954089
1433,2.9279,2.7591,3.0513,2.9237,2.7368,3.0744,2.51111,33.0,3,0.2,,99.0,0.07,9.65546,33.0,0.4,0.00800468,,1000000000.0,718.729,10,4092,,,,26.312,25.379,25.429,25.344,25.237,25.045,24.885,25.135,24.404,24.078,,,,,30.633,26.226,25.434,25.464,25.308,25.264,25.089,24.88,24.742,24.493,24.428,24.38,24.572,24.914,8.72899,9.46834,0.46856,,,,M1149clu,177.4177789,22.2951916
1434,0.0,0.0,0.6824,0.8338,0.1522,2.4689,5.94082,31.0,3,0.05,,99.0,1.18,4.68175,33.0,0.1,0.0962434,,1000000000.0,0.834066,10,4092,,,,29.2,29.032,28.949,29.671,29.108,28.808,28.475,,,,,,,28.986,29.039,29.155,29.151,28.715,28.713,28.671,28.696,28.716,28.732,28.915,29.329,29.461,29.987,28.754,8.85133,6.63358,-2.81568,,,,M1149clu,177.4284945,22.306703
1435,3.944,3.6966,4.2455,0.4104,0.1556,3.7874,14.6687,1.0,0,0.0,570900000.0,99.0,0.3,13.755,1.0,0.0,0.0010307,,1000000000.0,2880180.0,10,4092,,,,31.632,28.392,27.96,28.73,28.368,28.703,28.597,,,,,,,29.471,29.547,29.487,28.763,28.551,28.509,28.539,28.531,28.551,28.582,29.128,29.459,29.844,30.451,32.548,8.89623,5.9201,-3.48777,,,,M1149clu,177.407978,22.2954884
1436,0.0,0.0,3.5034,1.5031,0.3771,4.2865,3.11956,33.0,3,0.05,,99.0,1.17,2.98355,33.0,0.05,0.224973,,1000000000.0,1.9444,9,4084,,,,29.215,,29.11,29.211,29.474,29.043,28.932,,27.785,,,,,29.151,28.949,29.067,29.239,29.358,29.14,29.088,29.148,28.938,29.319,29.368,29.485,29.882,30.071,29.862,8.92723,7.30429,-2.50869,,,,M1149clu,177.4065279,22.3066788
1437,0.70957,0.5237,0.8871,0.6065,0.3639,0.8083,0.645695,1.0,0,0.0,1434000000.0,99.0,0.16,2.84802,29.0,0.5,0.240746,,1000000000.0,267053000.0,10,4092,,,,27.81,26.589,25.496,25.303,25.07,25.03,24.994,24.994,24.923,25.211,,,,28.42,28.149,27.862,26.57,25.57,25.26,25.123,25.038,24.97,24.877,24.985,25.348,25.708,26.216,28.144,9.16352,8.26341,-2.14682,,,,M1149clu,177.4165718,22.2954025
1438,0.0,0.0,0.2966,0.2268,0.0573,0.573,9.23499,27.0,3,0.05,,99.0,1.2,10.6918,33.0,0.0,0.00476757,,1000000000.0,0.104233,9,4088,,,,,27.875,27.811,27.601,27.509,27.558,27.505,26.2,,,,,,29.044,28.981,28.627,27.861,27.648,27.548,27.506,27.52,27.531,27.505,28.234,28.462,28.885,28.275,27.614,8.94691,5.94514,-3.82598,,,,M1149clu,177.4331225,22.2954641
1439,0.0,0.0,0.6045,0.3369,0.081,1.3314,67.3221,31.0,0,0.0,,99.0,0.54,67.4218,33.0,0.0,2.28842e-15,,1000000000.0,0.0660386,9,4088,,,,,29.444,29.834,28.981,29.257,29.789,29.13,27.519,,,,,,29.377,29.517,29.645,29.269,29.281,29.358,29.348,29.369,29.41,29.455,30.209,30.262,30.771,30.481,29.332,8.99836,5.70401,-4.47962,,,,M1149clu,177.4046906,22.3071063
1440,0.0,0.0,0.0197,0.0372,,0.1152,79.628,3.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00141905,10,4092,,,,27.684,28.155,27.074,27.05,26.884,26.823,26.823,,,,,,,31.214,29.819,28.449,27.632,27.264,27.006,26.942,26.917,26.879,27.066,27.831,28.217,28.579,28.92,33.347,9.13801,4.76039,-5.87153,,,,M1149clu,177.4215271,22.2954342
1441,2.4823,0.0,3.9514,1.88,0.316,3.5626,2.6138,31.0,0,0.0,,99.0,2.12,2.49082,33.0,0.05,0.287823,,1000000000.0,4.37925,9,4088,,,,,28.486,28.964,28.594,28.35,28.455,28.416,26.284,,27.471,,,,29.429,28.455,28.37,28.517,28.706,28.611,28.365,28.369,28.408,28.496,28.571,28.596,28.817,29.339,28.725,8.84517,7.62934,-1.67693,,,,M1149clu,177.4203607,22.3066891
1442,0.95287,0.8201,1.0433,0.9128,0.785,1.0235,0.962102,25.0,0,0.0,,99.0,0.13,8.00288,32.0,0.5,0.0182893,,1000000000.0,27.7755,10,4092,,,,25.786,25.666,24.769,24.409,24.211,24.145,24.122,23.949,23.949,24.589,,,,25.717,25.744,25.784,25.643,24.714,24.376,24.219,24.165,24.146,24.027,23.978,24.365,24.693,25.197,23.748,8.94863,8.9235,-0.61641,,,,M1149clu,177.4372346,22.2957576
1443,1.4145,1.2709,1.5725,0.3741,0.0311,1.3991,9.69464,33.0,1,0.2,,99.0,0.01,7.30367,31.0,0.25,0.0259435,,1000000000.0,8.42362,10,4092,,,,25.527,25.46,25.47,25.107,24.826,24.859,24.874,25.026,25.597,25.272,,,,25.818,25.78,25.764,25.319,25.136,25.081,24.991,24.948,24.93,24.862,25.5,25.335,26.002,25.586,24.341,8.9939,6.1473,-3.61162,,,,M1149clu,177.4250206,22.2952367
1444,0.0,0.0,0.0754,0.0856,0.0234,0.203,9.91963,5.0,0,0.0,,99.0,0.54,16.5322,27.0,0.05,0.000257084,,1000000000.0,0.0116823,10,4092,,,,28.048,27.265,26.497,26.294,26.178,26.117,26.101,25.312,27.725,,,,,31.219,29.58,28.233,27.114,26.626,26.288,26.182,26.151,26.11,26.191,26.966,27.351,27.813,28.208,30.527,9.47729,6.12424,-6.51674,,,,M1149clu,177.435179,22.2952666
1445,0.0,0.0,0.0616,0.0753,0.0175,0.4578,24.8103,31.0,0,0.0,,99.0,0.55,25.6366,33.0,0.0,2.71071e-06,,1000000000.0,0.0279618,10,4092,,,,26.892,27.08,27.193,26.709,27.227,27.183,27.085,28.269,,,,,,27.213,27.321,27.011,26.954,27.006,27.054,27.109,27.141,27.157,27.381,27.951,28.432,28.49,27.415,28.61,8.74257,4.51191,-4.54065,,,,M1149clu,177.4063177,22.2952986
1446,0.068796,0.0,4.7522,3.0125,0.8168,5.7965,0.0210659,2.0,0,0.0,570900000.0,99.0,0.46,8.86891e-05,29.0,0.0,0.999956,,1000000000.0,406919000.0,4,3756,,,,28.993,28.5,,28.236,,28.215,,,,,,,,34.946,33.057,29.065,28.449,28.365,28.423,28.362,28.192,27.887,27.502,27.383,27.332,27.316,27.38,29.193,8.95006,8.25784,-1.36163,,,,M1149clu,177.4156657,22.3068456
1447,0.0,0.0,0.0548,0.0936,0.0231,0.2498,11.3921,8.0,0,0.0,,99.0,-99.9,1000000000.0,,,,,1000000000.0,0.00406019,10,4092,,,,28.573,28.36,27.596,27.319,27.011,26.907,26.78,26.599,,,,,,32.774,30.866,29.42,28.108,27.515,27.096,26.966,26.928,26.877,26.926,27.71,28.092,28.559,28.945,31.365,9.50182,6.06448,-6.81943,,,,M1149clu,177.4037207,22.2952514
1448,0.0,0.0,1.9159,1.5944,0.4075,5.8056,5.29335,1.0,0,0.0,1015000000.0,99.0,7.45,4.9859,33.0,0.0,0.0826657,,1000000000.0,45561700.0,9,4084,,,,32.031,,30.543,29.506,29.541,29.018,28.991,,,28.837,,,,31.384,31.025,30.927,30.838,30.521,29.516,29.167,29.088,29.043,28.915,28.866,28.813,29.064,29.571,31.433,9.06548,7.31855,-2.93455,,,,M1149clu,177.4047315,22.3061852
1449,0.69788,0.6575,0.8023,0.7124,0.5439,0.8382,0.351247,30.0,1,0.15,,99.0,0.09,2.00703,32.0,0.4,0.366588,,1000000000.0,77.5371,10,4092,,,,24.79,24.448,23.817,23.643,23.51,23.508,23.437,23.445,23.591,24.045,,,,24.95,24.868,24.817,24.455,23.815,23.613,23.515,23.525,23.456,23.416,23.551,23.939,24.047,24.55,23.276,8.84149,8.85616,-0.38956,,,,M1149clu,177.4086547,22.2950992
1450,1.286,0.0801,1.4691,0.5429,0.0911,1.1307,5.45643,31.0,1,0.25,,99.0,0.0,3.89302,21.0,0.05,0.142771,,1000000000.0,13.0305,10,4092,,,,26.33,26.323,25.897,25.236,25.143,25.066,25.075,25.128,25.597,25.602,,,,26.984,26.834,26.689,26.121,25.625,25.371,25.296,25.202,25.129,25.041,25.338,25.605,25.758,26.103,24.822,8.81538,8.4284,-0.7066,,,,M1149clu,177.4019795,22.295483
1451,0.0,0.0,0.0873,0.1572,0.0333,0.4655,39.378,1.0,0,0.0,508800000.0,99.0,0.52,40.1332,32.0,0.0,1.92832e-09,,1000000000.0,749005.0,10,4092,,,,28.039,27.893,27.908,28.357,28.392,28.07,27.714,26.494,,,,,,28.681,28.685,28.247,27.843,27.756,27.822,27.836,27.869,27.892,27.935,28.704,29.067,29.586,30.106,32.324,8.80597,5.03284,-4.23358,,,,M1149clu,177.4243965,22.295164
1452,0.010416,0.0,3.1596,1.1575,0.2028,2.7669,1.59456,33.0,3,0.05,,99.0,1.42,1.49416,33.0,0.05,0.473747,,1000000000.0,2.36894,10,4092,,,,28.563,28.343,29.023,28.33,28.377,28.287,28.235,,28.038,,,,,28.254,28.283,28.412,28.563,28.519,28.371,28.535,28.317,28.23,28.558,28.655,28.946,29.397,29.5,28.774,8.84339,7.06575,-2.41132,,,,M1149clu,177.405146,22.3064599
1453,6.8258,4.5371,8.0,1.3358,0.4037,5.6126,4.23256,1.0,0,0.0,904800000.0,99.0,0.23,3.78122,9.0,0.0,0.15098,,1000000000.0,32722900.0,8,4072,,,,,,,28.854,28.775,28.836,28.874,27.73,28.237,,,,,30.772,30.582,30.517,30.476,29.979,29.091,28.967,28.898,28.838,28.784,28.769,28.818,29.203,29.648,31.542,9.04163,7.27209,-2.92267,,,,M1149clu,177.4271078,22.2951223
1454,6.8649,6.1022,7.9217,0.5949,0.1638,5.8785,18.0817,3.0,0,0.0,,99.0,0.11,16.4862,10.0,0.0,0.000263061,,1000000000.0,0.0858893,10,4092,,,,,,,28.574,28.452,28.462,28.646,27.095,,,,,,35.014,33.542,32.406,30.544,29.365,28.963,28.798,28.68,28.572,28.465,28.742,29.191,29.442,29.969,30.65,9.27722,6.72521,-4.5981,,,,M1149clu,177.411714,22.295095
1456,1.2666,1.1151,1.5649,1.2182,0.6282,1.5387,2.31848,30.0,0,0.0,,99.0,0.77,4.61921,33.0,0.15,0.0993004,,1000000000.0,12.8413,10,4092,,,,26.57,26.777,26.634,26.205,26.194,26.198,26.107,25.553,26.556,26.844,,,,26.555,26.543,26.632,26.772,26.594,26.199,26.248,26.162,26.105,26.237,26.343,26.562,27.001,27.282,26.907,8.72844,7.89549,-1.08224,,,,M1149clu,177.4383518,22.2950552
1457,0.0,0.0,0.0776,0.1328,0.0283,0.3029,30.1159,31.0,0,0.0,,99.0,0.3,29.4787,33.0,0.0,3.96988e-07,,1000000000.0,0.0861865,10,4092,,,,27.119,26.682,26.709,26.904,26.805,26.837,27.002,,,,,,,27.034,27.153,26.887,26.776,26.681,26.903,26.945,26.984,27.011,27.175,27.765,28.213,28.381,27.371,27.707,8.74579,5.01498,-4.05411,,,,M1149clu,177.4030753,22.2950345
1458,3.4375,3.2269,3.5982,3.3408,2.9934,3.5563,3.59164,31.0,0,0.0,,99.0,0.3,7.76419,31.0,0.0,0.0206076,,1000000000.0,39.138,10,4092,,,,28.112,27.046,27.012,27.468,27.459,27.581,27.468,,26.968,26.048,,,,,,27.925,27.14,27.155,27.311,27.409,27.467,27.407,27.044,27.186,27.194,27.277,27.397,28.495,8.7483,6.1761,-2.90769,,,,M1149clu,177.4195615,22.2949364
1459,3.4237,1.4859,4.3555,2.6237,0.6719,4.0648,1.25819,33.0,1,0.15,,99.0,3.78,0.786999,30.0,0.05,0.674692,,1000000000.0,32.0167,9,4088,,,,,28.018,28.074,27.879,27.863,27.851,27.866,28.042,27.054,26.407,,,,,30.009,28.374,28.071,28.05,28.091,27.958,27.817,27.736,27.698,27.537,27.527,27.512,27.854,27.809,8.83645,8.35786,-0.91287,,,,M1149clu,177.4372557,22.3061792
1460,2.635,2.4565,2.9513,2.6066,1.967,2.8847,3.99276,33.0,3,0.1,,99.0,2.0,5.79122,33.0,0.1,0.0552654,,1000000000.0,69.7564,10,4092,,,,26.934,26.676,26.951,27.096,26.858,26.705,26.635,27.693,25.981,26.24,,,,,28.37,26.923,26.726,26.872,26.887,26.856,26.725,26.621,26.658,26.587,26.607,26.616,26.985,26.942,8.7382,6.09226,-2.98983,,,,M1149clu,177.4399891,22.2949978
