#REFERENCE 3 64.0381417 -24.0674722
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.243   52.9 0.396  22.61 7275 150   53.7
81    0.00    0.00   0.05   0.05   0.000    0.00   0.000   0.242   52.8 0.396  22.62 4724 151   53.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.239   52.4 0.396  22.64 4637 152   53.2
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.237   52.2 0.396  22.66 7932 153   53.0
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.232   51.7 0.396  22.69 7724 154   52.4
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.231   51.6 0.396  22.70 2322 155   52.4
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.229   51.4 0.396  22.71 8442 156   52.1
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.228   51.2 0.396  22.72 4188 157   51.9
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.225   50.9 0.396  22.75 8873 158   51.6
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.225   50.9 0.396  22.75 4267 159   51.6
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.221   50.4 0.396  22.78 1759 160   51.1
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.218   50.1 0.396  22.80 3881 161   50.8
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.216   49.9 0.396  22.82 4559 162   50.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.215   49.8 0.396  22.83 8524 163   50.4
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.214   49.7 0.396  22.83 8745 164   50.3
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.212   49.4 0.396  22.86 8756 165   50.0
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.209   49.1 0.396  22.88 4782 166   49.7
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.208   48.9 0.396  22.89 4366 167   49.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.207   48.9 0.396  22.90 9038 168   49.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.204   48.5 0.396  22.92 8421 169   49.1
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.201   48.1 0.396  22.95 7336 170   48.7
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.199   47.9 0.396  22.97 2317 171   48.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.198   47.8 0.396  22.98 4290 172   48.4
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.196   47.5 0.396  22.99 8693 173   48.1
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.196   47.5 0.396  23.00 3828 174   48.1
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.196   47.5 0.396  23.00 8441 175   48.0
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.196   47.5 0.396  23.00 2699 176   48.0
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.193   47.1 0.396  23.03 3372 177   47.7
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.192   47.0 0.396  23.04 3752 178   47.5
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.189   46.7 0.396  23.06 9151 179   47.2
81    0.00    0.00   0.04   0.04   0.000    0.00   0.000   0.188   46.5 0.396  23.08 3803 180   47.0
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.186   46.3 0.396  23.09 2244 181   46.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.186   46.2 0.396  23.09 4282 182   46.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.185   46.1 0.396  23.10 2181 183   46.6
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.183   45.9 0.396  23.13 8220 184   46.4
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.179   45.4 0.396  23.17 8883 185   45.9
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.178   45.3 0.396  23.17 8547 186   45.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.176   45.0 0.396  23.19 3029 187   45.5
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.173   44.6 0.396  23.23 4299 188   45.1
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.171   44.3 0.396  23.25 7133 189   44.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.164   43.4 0.396  23.32 4124 190   43.9
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.162   43.2 0.396  23.34 3130 191   43.7
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.162   43.2 0.396  23.34 2730 192   43.7
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.156   42.3 0.396  23.41 7550 193   42.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.155   42.3 0.396  23.42 4004 194   42.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.150   41.6 0.396  23.48 4416 195   42.1
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.148   41.3 0.396  23.50 8879 196   41.9
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.148   41.3 0.396  23.51 3911 197   41.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.147   41.2 0.396  23.51 9299 198   41.7
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.145   40.8 0.396  23.54 99994 199   41.4
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.144   40.8 0.396  23.55 4427 200   41.3
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.141   40.3 0.396  23.60 7567 201   40.8
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.140   40.1 0.396  23.61 2491 202   40.7
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.139   40.1 0.396  23.61 9148 203   40.6
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.135   39.5 0.396  23.67 8908 204   40.1
81    0.00    0.00   0.03   0.03   0.000    0.00   0.000   0.134   39.3 0.396  23.68 6933 205   39.9
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.130   38.7 0.396  23.74 3819 206   39.3
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.127   38.3 0.396  23.78 3965 207   38.9
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.127   38.3 0.396  23.78 2185 208   38.9
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.126   38.1 0.396  23.79 3704 209   38.8
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.126   38.0 0.396  23.80 9374 210   38.7
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.123   37.7 0.396  23.84 8754 211   38.3
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.122   37.5 0.396  23.86 3438 212   38.2
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.120   37.2 0.396  23.88 3720 213   38.0
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.120   37.2 0.396  23.88 2537 214   37.9
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.120   37.1 0.396  23.89 7794 215   37.8
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.116   36.5 0.396  23.95 8891 216   37.3
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.116   36.5 0.396  23.95 4336 217   37.3
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.100   33.9 0.396  24.22 7867 218   35.0
81    0.00    0.00   0.02   0.02   0.000    0.00   0.000   0.080   30.4 0.396  24.61 8830 219   32.2
81    0.00    0.00   0.01   0.01   0.000    0.00   0.000   0.075   29.4 0.396  24.73 9308 220   31.5
81    0.00    0.00   0.00   0.00   0.000    0.00   0.000   0.015   13.3 0.396  27.61 99990 221   19.6
