#REFERENCE 0 64.0381417 -24.0674722
8 64.0287744 -24.0809919 2.1441 1.3759 -71.50 66.46
9 64.0388625 -24.0678230 0.0000 0.0000 -54.74 0.00
9 64.038863 -24.067823 0.0000 0.0000 -54.74 0.00
9 64.0388625 -24.0678230 0.0000 0.0000 -54.74 0.00
9 64.0388625 -24.0678230 0.8823 0.5605 -54.74 2.52
10 64.0442651 -24.0633773 0.0000 0.0000 -49.32 0.00
10 64.044265 -24.063377 0.0000 0.0000 -49.32 0.00
10 64.0442651 -24.0633773 0.0000 0.0000 -49.32 0.00
10 64.0442651 -24.0633773 2.3960 1.5660 -49.32 26.89
2526 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2526 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2526 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2526 64.0381417 -24.0674722 0.6647 0.6647 0.00 0.07
3158 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3158 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3158 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3158 64.0381417 -24.0674722 0.6245 0.6245 0.00 0.05
4112 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4112 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4112 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4112 64.0381417 -24.0674722 0.5132 0.5132 0.00 0.02
1297 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1297 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
1297 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
1297 64.0381417 -24.0674722 0.5075 0.5075 0.00 0.02
3050 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3050 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
3050 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
3050 64.0381417 -24.0674722 0.4933 0.4933 0.00 0.02
4470 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4470 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4470 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4470 64.0381417 -24.0674722 0.4915 0.4915 0.00 0.02
8514 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8514 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8514 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8514 64.0381417 -24.0674722 0.4880 0.4880 0.00 0.02
2377 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2377 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2377 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2377 64.0381417 -24.0674722 0.4828 0.4828 0.00 0.02
2025 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2025 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
2025 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
2025 64.0381417 -24.0674722 0.4615 0.4615 0.00 0.02
8607 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8607 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8607 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8607 64.0381417 -24.0674722 0.4241 0.4241 0.00 0.01
4341 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4341 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4341 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4341 64.0381417 -24.0674722 0.4201 0.4201 0.00 0.01
8795 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8795 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8795 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8795 64.0381417 -24.0674722 0.4147 0.4147 0.00 0.01
7221 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7221 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
7221 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
7221 64.0381417 -24.0674722 0.4089 0.4089 0.00 0.01
4677 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4677 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
4677 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
4677 64.0381417 -24.0674722 0.4085 0.4085 0.00 0.01
8254 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8254 64.038142 -24.067472 0.0000 0.0000 0.00 0.00
8254 64.0381417 -24.0674722 0.0000 0.0000 0.00 0.00
8254 64.0381417 -24.0674722 0.4075 0.4075 0.00 0.01
