#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : emass
#O1 : theta (deg)
#O1 : rc (arcsec)
#O1 : sigma (km/s)
#O2 : x (arcsec)
#O2 : y (arcsec)
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : rc (arcsec)
#O3 : sigma (km/s)
#O4 : x (arcsec)
#O4 : y (arcsec)
#O4 : emass
#O4 : theta (deg)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O5 : sigma (km/s)
#O5 : rcut (arcsec)
#O6 : emass
#O6 : theta (deg)
#O6 : sigma (km/s)
#O6 : rcut (arcsec)
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Chi2
5 -326.291829 -2.787448 1.550481 0.797997 146.075121 8.738066 671.023829 21.453459 -38.601945 0.749534 125.334301 8.256318 769.949452 -36.483795 8.346485 4.978508 286.948706 -9.943314 -37.113638 0.581924 107.815237 13.442229 327.673336 230.507849 53.942230 0.153091 1.346458 92.364387 14.175922 1.260192 112.524187 2182.753393
6 -321.901496 -2.711898 1.547941 0.798394 146.252819 8.672874 670.132445 21.447056 -38.622165 0.748499 125.526837 8.300803 772.457472 -36.515223 8.180666 5.148356 285.190856 -9.971808 -37.221629 0.591311 106.809235 13.211755 328.801216 230.047277 53.539981 0.149975 2.424852 92.394219 13.782910 1.137091 110.180649 2178.752702
6 -323.231382 -2.696007 1.518766 0.797664 146.328809 8.724669 670.952545 21.465061 -38.582126 0.754552 125.459462 8.204257 770.674275 -36.405634 8.288664 4.952988 282.611246 -9.971251 -37.216275 0.571206 106.997102 13.147186 333.495853 229.959384 54.025003 0.156334 3.457258 91.654283 13.756043 1.050796 113.378922 2180.247281
6 -322.459888 -2.682902 1.530060 0.798879 146.048691 8.574434 668.459374 21.457733 -38.505242 0.750687 125.255640 8.225290 771.050491 -36.555716 8.294562 5.232928 289.807767 -9.999374 -37.106853 0.590047 108.362913 12.964977 329.580603 227.362238 53.128972 0.150565 3.646253 93.293314 14.153178 1.028252 114.995021 2179.287991
6 -326.634239 -2.697563 1.694199 0.804375 146.100090 8.141416 659.347259 21.487328 -38.638848 0.741315 125.538285 8.587363 779.308996 -37.024058 7.937224 5.704227 303.192996 -9.983676 -37.333294 0.628026 106.351699 12.581564 324.439850 225.108900 52.182510 0.138634 4.182828 95.707742 14.358731 1.041943 103.551335 2198.434190
6 -324.428845 -2.831780 1.636573 0.797640 146.308421 8.666137 669.345700 21.461136 -38.657892 0.743662 125.373830 8.439523 773.835973 -36.704648 8.347664 5.142464 288.617826 -9.990690 -37.090253 0.590898 107.275274 13.321646 326.219700 228.978112 53.710192 0.150322 2.259716 92.723207 14.266992 1.324140 103.940031 2186.634275
6 -325.553804 -2.763137 1.666258 0.800465 146.443753 8.395796 664.687278 21.487867 -38.632329 0.745502 125.548266 8.412762 775.590839 -36.757193 8.183522 5.293801 292.402032 -9.993086 -37.462872 0.604322 105.956330 12.765304 329.264374 226.819362 52.974600 0.140923 4.580221 92.739915 13.695447 1.131728 109.446915 2192.652430
6 -325.027956 -2.673840 1.458102 0.801677 146.038469 8.586081 669.161668 21.421249 -38.542870 0.750853 125.475990 8.208786 770.727737 -36.475842 8.155489 5.173008 289.168784 -9.957189 -37.053778 0.596501 107.324154 13.182001 325.648704 230.151872 53.371944 0.147747 1.298112 93.157641 13.964995 1.039020 118.495714 2178.521828
6 -325.284496 -2.770164 1.584786 0.799971 146.095982 8.375785 667.483658 21.474554 -38.702736 0.740915 125.541454 8.387480 774.596361 -36.759782 8.222137 5.266258 291.591868 -9.981768 -37.542646 0.606127 106.348447 13.150477 324.374494 226.580735 53.200633 0.138749 2.611181 92.994605 14.035091 1.242531 93.140748 2189.578052
6 -331.050093 -2.642206 1.430894 0.798172 146.038246 8.770469 674.315590 21.448266 -38.694502 0.752137 125.576529 8.141788 768.840830 -36.305680 8.219160 4.808772 280.992356 -9.959591 -37.352297 0.573781 106.484045 13.643688 328.775166 231.821441 54.433349 0.154190 0.150711 91.587065 13.778317 1.115233 119.336405 2190.790421
6 -323.966670 -2.680967 1.583935 0.803200 145.921392 8.421541 664.217597 21.478842 -38.614083 0.749578 125.467060 8.390685 773.871049 -36.695751 8.037619 5.294609 297.446459 -9.945319 -37.151026 0.601154 107.056423 13.049115 326.744999 229.324657 53.270841 0.150417 1.924362 94.712608 14.437329 1.055032 110.630237 2182.973054
7 -324.004406 -2.692710 1.532200 0.798374 146.007751 8.779398 670.540517 21.468915 -38.613886 0.753704 125.313561 8.299221 770.620243 -36.482190 8.267027 4.953666 287.546689 -9.955653 -36.914719 0.569825 107.923114 13.454800 330.359647 231.304743 54.343300 0.163749 1.328059 93.262150 14.527982 1.117571 113.851535 2180.214007
7 -327.136137 -2.830619 1.602221 0.799449 146.537582 8.672353 666.097933 21.428962 -38.433180 0.753349 125.058162 8.479430 774.801089 -36.797542 8.465464 5.298633 290.884787 -9.990601 -36.377482 0.566746 109.393111 12.806709 330.895083 226.863098 53.753737 0.167567 5.431834 94.122952 15.094694 1.037384 119.489733 2190.405006
7 -324.575523 -2.677730 1.580542 0.802449 145.792064 8.383281 665.133281 21.458616 -38.599349 0.743736 125.407040 8.350954 773.192995 -36.726869 8.073537 5.438072 298.500853 -9.990071 -37.260263 0.620147 107.588292 13.072441 322.473116 227.858830 52.560000 0.140395 1.325263 94.853257 14.292437 1.122328 110.538637 2183.977477
7 -322.335086 -2.714264 1.524201 0.800197 146.208017 8.613887 667.441940 21.419633 -38.480650 0.750400 125.347239 8.349944 773.434560 -36.621432 8.198494 5.370126 289.590196 -9.977386 -36.752208 0.592511 108.216840 12.940345 327.818768 228.669006 53.190346 0.154541 3.442426 93.911312 14.333419 1.021043 112.506335 2178.736119
7 -322.470816 -2.722434 1.530042 0.802512 146.033580 8.486289 665.043161 21.438247 -38.536485 0.750626 125.337049 8.451253 774.924340 -36.761621 8.147358 5.389126 294.820879 -9.944875 -36.725938 0.588022 108.241133 12.997761 326.675458 228.242629 53.502356 0.159188 2.972128 95.162256 14.961568 1.011054 109.927794 2179.507819
7 -325.659423 -2.654412 1.638842 0.804978 145.839280 8.226125 661.167475 21.481720 -38.679322 0.742786 125.600909 8.516343 777.034197 -36.886537 7.864270 5.565284 302.916438 -9.960730 -37.339685 0.627200 106.277631 12.930221 322.599049 227.892727 52.542958 0.140443 1.636189 95.816101 14.389072 1.073136 110.365340 2190.632152
7 -323.448275 -2.815753 1.607022 0.797383 146.444152 8.784497 669.266964 21.440859 -38.563462 0.749351 125.264909 8.468958 774.191607 -36.683417 8.387298 5.151142 286.774526 -9.987154 -36.630047 0.573126 108.164730 13.210460 329.298366 229.390709 54.077675 0.163059 3.295845 93.175046 14.636986 1.198054 108.556182 2183.883362
7 -326.854231 -2.696309 1.545091 0.796256 146.246171 8.613962 672.250119 21.494921 -38.713930 0.747935 125.587314 8.178900 770.815273 -36.434086 8.294841 4.910656 281.542681 -9.991069 -37.791553 0.582948 105.882528 13.269784 331.857823 228.447062 53.821456 0.144301 3.120783 90.752025 13.325176 1.172785 104.146504 2191.304133
7 -323.751919 -2.649980 1.490101 0.800403 146.120344 8.602924 669.597443 21.429742 -38.575200 0.750646 125.433426 8.225367 771.241841 -36.507825 8.170898 5.191663 287.634499 -9.967579 -37.189926 0.592729 107.376109 13.126539 327.712051 229.100077 53.284842 0.149335 2.182574 93.002281 13.937979 1.004221 121.781084 2179.273832
7 -323.724199 -2.718534 1.534065 0.799183 146.292049 8.777087 669.843188 21.428473 -38.551000 0.751687 125.431671 8.322343 772.123402 -36.493069 8.202424 5.123735 286.001772 -9.960962 -36.793052 0.585000 107.387696 13.231761 328.652077 231.514701 53.791618 0.156662 1.940497 92.863317 14.048674 1.101406 118.151856 2179.173814
8 -322.329312 -2.748472 1.600935 0.799001 146.112625 8.658833 667.628856 21.457929 -38.568868 0.746630 125.500455 8.416401 774.071179 -36.612360 8.115881 5.333950 291.058372 -9.993382 -36.834006 0.603730 107.348515 13.169014 326.714635 230.720894 53.313435 0.151040 1.956821 93.799137 14.131512 1.198080 105.038523 2181.141810
8 -327.871956 -2.778926 1.547876 0.795447 146.863099 8.936826 672.238579 21.408659 -38.451302 0.756275 125.226493 8.287454 772.042989 -36.468488 8.500893 5.023603 277.512960 -9.998723 -36.618277 0.556819 108.198144 12.937215 335.477156 229.166805 54.065492 0.165195 5.560087 91.240599 13.927202 1.006154 120.966861 2191.256437
8 -326.086792 -2.756884 1.528847 0.800788 146.331040 8.592666 666.964735 21.385438 -38.470970 0.748302 125.203515 8.445369 774.814026 -36.785403 8.307592 5.457727 290.612041 -9.968402 -36.575894 0.588613 108.970516 12.920054 325.229133 226.878580 53.166226 0.157278 3.802620 94.481917 14.837158 1.032146 113.851535 2186.768108
